# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
28777828: (4b6599d4f964a520f8f52ae3, 2.2869468), (4bddba94ffdec928b92ce6a1, 2.2555676), (51c7f7dd498e5c7b074e119c, 2.2422426), (4ac518d2f964a5203da720e3, 2.2391262), (4ac518e8f964a52075ab20e3, 2.235062), (4bdabd82c79cc92854897fe9, 2.2252429), (4ac518d1f964a520c3a620e3, 2.2173488), (4ad42aa6f964a5205de720e3, 2.2140887), (4adf14d0f964a520707721e3, 2.2097085), (4ca4b822554b236a30853148, 2.2096932)
176547415: (4c9c6a059c48236a1cb14dee, 4.762221), (4ac518f7f964a520c6af20e3, 4.746256), (4af47862f964a520d6f221e3, 4.713301), (4b1c0375f964a520b30024e3, 4.70416), (4ac518d2f964a5203da720e3, 4.702852), (4ac518d0f964a52095a620e3, 4.693963), (4bc0d7c84cdfc9b658969321, 4.6894317), (4ac518cef964a520f7a520e3, 4.6855397), (4ac518d1f964a520c3a620e3, 4.6770215), (52d71ac611d2dae852a0be1f, 4.6718454)
30535226: (4ac518d2f964a5203da720e3, 3.2461312), (4d41d30e89616dcb9d1413b5, 3.2101429), (4ac518d1f964a520c3a620e3, 3.1924987), (4ac518d1f964a520e0a620e3, 3.163938), (4c9c6a059c48236a1cb14dee, 3.162489), (4bc0d7c84cdfc9b658969321, 3.1505733), (4bcc08273740b7139c756365, 3.1272945), (4c6ce8d923c1a1cd4bdf1acf, 3.1262193), (4b6016a3f964a52076d529e3, 3.1254642), (4d259b711d9fa1cd64044109, 3.111398)
270420225: (4c9c6a059c48236a1cb14dee, 4.9591737), (4ac518f6f964a52052af20e3, 4.9397316), (4ac518cef964a52021a620e3, 4.9358616), (4ac518d2f964a52026a720e3, 4.847321), (4ac518d2f964a5203da720e3, 4.8470063), (4af47862f964a520d6f221e3, 4.839992), (4ac518d3f964a52076a720e3, 4.8329325), (4c513de4250dd13a41a4e17c, 4.8224306), (4b114284f964a520657923e3, 4.812402), (4ac518eff964a52064ad20e3, 4.810113)
41730022: (4ac518cef964a52021a620e3, 5.1192327), (4c9c6a059c48236a1cb14dee, 5.105217), (4ac518f6f964a52052af20e3, 5.0869718), (4ac518d3f964a52076a720e3, 5.0419445), (4ac518eff964a52064ad20e3, 5.023574), (4b114284f964a520657923e3, 5.019335), (4af47862f964a520d6f221e3, 5.0161858), (4ac518cef964a520f8a520e3, 5.0095425), (4acbc300f964a52058c520e3, 5.0065174), (4bcc08273740b7139c756365, 4.997005)
160935110: (4c9c6a059c48236a1cb14dee, 3.8267472), (4ac518d1f964a520c3a620e3, 3.8186305), (4bcc08273740b7139c756365, 3.8077703), (4ac518cef964a52021a620e3, 3.8061182), (4d5ed23c149637047e12cf94, 3.8050935), (4ac518d2f964a5203da720e3, 3.796992), (4af9a82df964a520fd1222e3, 3.77186), (4ac518d3f964a52076a720e3, 3.7706301), (4ac518cef964a520f8a520e3, 3.7670217), (4ac518eff964a52064ad20e3, 3.7569826)
19744019: (4af47862f964a520d6f221e3, 3.5762756), (4c9c6a059c48236a1cb14dee, 3.5347755), (4ac518cef964a52021a620e3, 3.5325737), (4ac518d3f964a52076a720e3, 3.5268571), (4b114284f964a520657923e3, 3.5146728), (4acaf933f964a52031c320e3, 3.5064914), (4ac518b8f964a52081a120e3, 3.490451), (4ac518cef964a520f8a520e3, 3.489118), (4ac518f6f964a52052af20e3, 3.4779918), (4ac518d2f964a52026a720e3, 3.4749386)
30413423: (4ac518d2f964a5203da720e3, 3.5934336), (4c6ce8d923c1a1cd4bdf1acf, 3.5409415), (4ac518cef964a52022a620e3, 3.5164657), (4ac518ebf964a52049ac20e3, 3.5087457), (4ad42aa6f964a5205de720e3, 3.4936817), (4ac518eff964a52064ad20e3, 3.4915912), (4af9a82df964a520fd1222e3, 3.4853568), (4d5ed23c149637047e12cf94, 3.481924), (4ac518d1f964a520c3a620e3, 3.4783566), (4ac518cef964a52021a620e3, 3.4683008)
500951600: (4c9c6a059c48236a1cb14dee, 5.329018), (4ac518f6f964a52052af20e3, 5.299643), (4ac518cef964a52021a620e3, 5.2275634), (4bcc08273740b7139c756365, 5.218897), (4ac518d1f964a520c3a620e3, 5.2128105), (4c52b7a4b6dabe9a24d2bb13, 5.1716914), (4ac518cef964a520f8a520e3, 5.1672044), (4af47862f964a520d6f221e3, 5.1643596), (4ac518eff964a52064ad20e3, 5.161867), (4ac518d2f964a52026a720e3, 5.149329)
18463912: (4ac518cef964a520f8a520e3, 4.1107287), (4c9c6a059c48236a1cb14dee, 4.099075), (4bcc08273740b7139c756365, 4.0925446), (4ba6419bf964a520b23f39e3, 4.0699964), (4ac518cef964a52021a620e3, 4.0695577), (4acbc300f964a52058c520e3, 4.067624), (4ac518f4f964a520fbae20e3, 4.057255), (4b1c0375f964a520b30024e3, 4.052845), (4af9a82df964a520fd1222e3, 4.043703), (4ac518d0f964a52097a620e3, 4.034841)
82672644: (4ac518f4f964a520fbae20e3, 3.5476162), (4acbc300f964a52058c520e3, 3.5352795), (4ac518e8f964a52075ab20e3, 3.5299923), (4e175b25183880768f35a7e5, 3.5219595), (4ac518cef964a52021a620e3, 3.5151625), (4ba6419bf964a520b23f39e3, 3.5061598), (52d71ac611d2dae852a0be1f, 3.50295), (4b114284f964a520657923e3, 3.5012238), (4ac518cef964a520f8a520e3, 3.4978755), (4ac518d1f964a520c3a620e3, 3.479832)
277056125: (4ac518d2f964a5203da720e3, 4.19867), (4ac518d1f964a520c3a620e3, 4.1478467), (4c9c6a059c48236a1cb14dee, 4.134225), (4b114284f964a520657923e3, 4.091942), (4c6ce8d923c1a1cd4bdf1acf, 4.0609145), (4ac518cef964a52021a620e3, 4.059317), (4ac518d3f964a52076a720e3, 4.0365586), (4d5ed23c149637047e12cf94, 4.0321913), (4bc0d7c84cdfc9b658969321, 4.031683), (4ac518f6f964a52052af20e3, 4.0267506)
204938714: (4ac518f4f964a520fbae20e3, 3.5901077), (4c9c6a059c48236a1cb14dee, 3.5366764), (4acbc300f964a52058c520e3, 3.510254), (4e4b9e2314958c3abfa956c7, 3.4911568), (4ac518f6f964a52052af20e3, 3.4757624), (4ac518d2f964a52026a720e3, 3.4708118), (4ac518cef964a520f8a520e3, 3.4651122), (4bcc08273740b7139c756365, 3.4611871), (4ac518d0f964a520aaa620e3, 3.4532738), (4ac518f7f964a520c6af20e3, 3.4479823)
94610303: (4c9c6a059c48236a1cb14dee, 5.122759), (4ac518cef964a52021a620e3, 5.0732713), (4ac518cef964a520f8a520e3, 5.052304), (4af47862f964a520d6f221e3, 5.0433784), (4bcc08273740b7139c756365, 5.023596), (4ac518d1f964a520c3a620e3, 5.0178347), (4ac518d2f964a5203da720e3, 5.016266), (4b1c0375f964a520b30024e3, 5.0159216), (4ac518d2f964a52026a720e3, 5.009599), (4acbc300f964a52058c520e3, 5.0089808)
334022799: (4ac518f6f964a52052af20e3, 4.617045), (4c9c6a059c48236a1cb14dee*, 4.6042333), (4ac518d1f964a520c3a620e3, 4.573142), (4ac518cef964a52021a620e3, 4.5408487), (4ac518eff964a52064ad20e3, 4.523721), (4ac518d2f964a5203da720e3, 4.5067935), (4e175b25183880768f35a7e5, 4.488325), (4c52b7a4b6dabe9a24d2bb13, 4.47389), (4d5ed23c149637047e12cf94, 4.4557133), (4ac518d2f964a52026a720e3, 4.4552956)
1974088531: (4ac518eff964a52064ad20e3, 3.805065), (4ad42aa6f964a5205de720e3, 3.8044803), (4b1c0375f964a520b30024e3, 3.8018336), (4ac518cef964a52021a620e3, 3.7709937), (4af47862f964a520d6f221e3, 3.7655375), (4c9c6a059c48236a1cb14dee, 3.7563365), (4ac518f6f964a52052af20e3, 3.7361758), (4ba6419bf964a520b23f39e3, 3.7308748), (4ac518f7f964a520c6af20e3, 3.7292116), (4ae811e5f964a5200cae21e3, 3.726438)
2355099021: (4b7e5255f964a52076e92fe3, 4.2541113), (4b1c0375f964a520b30024e3, 4.239837), (4af47862f964a520d6f221e3, 4.222948), (50714cc8e4b008c20de68d4b, 4.2170963), (4ac518cef964a520f8a520e3, 4.208996), (4ac518d2f964a52026a720e3, 4.1940823), (4acbc300f964a52058c520e3, 4.192847), (4c9c6a059c48236a1cb14dee, 4.1865296), (4ac518cef964a52021a620e3, 4.1664433), (4ac518f6f964a52052af20e3, 4.1585712)
31472106: (4ac518e8f964a52075ab20e3, 3.637407), (4b6016a3f964a52076d529e3, 3.604837), (4aec432bf964a520bcc521e3, 3.578181), (4c9c6a059c48236a1cb14dee, 3.5765302), (4ac518d2f964a5203da720e3, 3.5537071), (4ac518d1f964a520c3a620e3, 3.5325098), (4e175b25183880768f35a7e5, 3.518885), (51c7f7dd498e5c7b074e119c, 3.510283), (4ac518cef964a52021a620e3, 3.507833), (4ae9aca2f964a5209fb521e3, 3.492168)
230822187: (4ac518d2f964a5203da720e3, 4.4158373), (4ac518cef964a52021a620e3, 4.402148), (4c6ce8d923c1a1cd4bdf1acf, 4.392987), (4ac518eff964a52064ad20e3, 4.361179), (4ac518d1f964a520c3a620e3, 4.3589334), (4c9c6a059c48236a1cb14dee, 4.339612), (4ba6419bf964a520b23f39e3, 4.3326874), (4ac518d3f964a52076a720e3, 4.3307695), (4ad42aa6f964a5205de720e3, 4.3158135), (4ae811e5f964a5200cae21e3, 4.31577)
595837503: (4c9c6a059c48236a1cb14dee, 4.3153415), (4ac518f6f964a52052af20e3, 4.3036666), (4ac518f7f964a520c6af20e3, 4.296358), (4b1c0375f964a520b30024e3, 4.25321), (4ac518eff964a52064ad20e3, 4.2511854), (4ac518d1f964a520c3a620e3, 4.2463794), (4c52b7a4b6dabe9a24d2bb13, 4.2439547), (4af47862f964a520d6f221e3, 4.2427154), (4ac518d0f964a52095a620e3, 4.234088), (4e4b9e2314958c3abfa956c7, 4.231657)
24185477: (4ac518cef964a52021a620e3, 5.2428465), (4c9c6a059c48236a1cb14dee, 5.2161975), (4ac518d3f964a52076a720e3, 5.204015), (4ac518eff964a52064ad20e3, 5.191505), (4ac518f6f964a52052af20e3, 5.191438), (4acbc300f964a52058c520e3, 5.1862626), (4bcc08273740b7139c756365, 5.1814046), (4ac518d1f964a520c3a620e3, 5.1659126), (4b114284f964a520657923e3, 5.1610527), (4af47862f964a520d6f221e3, 5.140284)
328203: (4af9a82df964a520fd1222e3, 3.8381877), (4bcc08273740b7139c756365, 3.724364), (4ac518d2f964a5203da720e3, 3.7006226), (4d5ed23c149637047e12cf94, 3.6932626), (505b0a96e4b0597d277e6444, 3.6908243), (4b1c0375f964a520b30024e3, 3.6627882), (4ac518d1f964a520c3a620e3, 3.661283), (4ac518cef964a52021a620e3, 3.6604524), (4c6ce8d923c1a1cd4bdf1acf, 3.65705), (4ac518d3f964a52076a720e3, 3.6432216)
347102577: (4ac518cef964a52021a620e3, 4.14022), (4ac518d3f964a52076a720e3, 4.1203856), (4ac518d2f964a5203da720e3, 4.111345), (4c9c6a059c48236a1cb14dee, 4.0646515), (4c6ce8d923c1a1cd4bdf1acf, 4.057675), (4ac518d1f964a520c3a620e3, 4.0554776), (4ac518eff964a52064ad20e3, 4.052833), (4d5ed23c149637047e12cf94, 4.037599), (4bcc08273740b7139c756365, 4.023593), (4b114284f964a520657923e3, 4.0194454)
15169779: (4c9c6a059c48236a1cb14dee, 4.121243), (4af47862f964a520d6f221e3, 4.054843), (4ac518f6f964a52052af20e3, 4.0394626), (4ac518cef964a52021a620e3, 4.0335207), (4b114284f964a520657923e3, 4.0203567), (4ac518cef964a520f7a520e3, 4.0072126), (4c52b7a4b6dabe9a24d2bb13, 3.9949532), (4ac518cef964a520f8a520e3, 3.992879), (4acaf933f964a52031c320e3, 3.980907), (4ac518d1f964a520c3a620e3, 3.9715946)
98191005: (4c9c6a059c48236a1cb14dee, 4.0495205), (4e4b9e2314958c3abfa956c7, 4.029721), (4ac518f7f964a520c6af20e3, 4.0287194), (4c52b7a4b6dabe9a24d2bb13, 4.001241), (4ac518f6f964a52052af20e3, 3.999477), (4ac518f4f964a520fbae20e3, 3.9805803), (4acbc300f964a52058c520e3, 3.9776144), (4ac518d2f964a52026a720e3, 3.9746494), (4ac518d1f964a520c3a620e3, 3.953715), (4b1c0375f964a520b30024e3, 3.9514608)
244990385: (4c9c6a059c48236a1cb14dee, 3.3380635), (4b6016a3f964a52076d529e3, 3.3171766), (4ac518f6f964a52050af20e3, 3.3048136), (4acaf933f964a52031c320e3, 3.2866602), (4b5b3862f964a52028ec28e3, 3.283797), (4ac518e8f964a52075ab20e3, 3.272577), (4ac518cef964a52021a620e3, 3.2636707), (4ac518d1f964a520c3a620e3, 3.2620857), (4ac518d2f964a5203da720e3, 3.2586682), (4c52b7a4b6dabe9a24d2bb13, 3.2577894)
78655514: (4ae2252ef964a5202c8b21e3, 2.5023358), (4af47862f964a520d6f221e3, 2.464132), (4c9c6a059c48236a1cb14dee, 2.461259), (4ac518f6f964a52052af20e3, 2.458735), (4ac518d2f964a52026a720e3, 2.438239), (4ac518cef964a52021a620e3, 2.4342253), (4b1c0375f964a520b30024e3, 2.4266438), (4ac518eff964a52064ad20e3, 2.4140847), (4d5ed23c149637047e12cf94, 2.4139504), (4ac518cef964a520f8a520e3, 2.411087)
14110543: (4c9c6a059c48236a1cb14dee, 5.024991), (4ac518cef964a52021a620e3, 4.972639), (4ac518f6f964a52052af20e3, 4.966961), (4af47862f964a520d6f221e3, 4.9546294), (4ac518d2f964a52026a720e3, 4.9284124), (4b114284f964a520657923e3, 4.901922), (4ac518cef964a520f8a520e3, 4.887459), (4ac518eff964a52064ad20e3, 4.8835864), (4ac518f4f964a520fbae20e3, 4.8797784), (4acbc300f964a52058c520e3, 4.87365)
1229944771: (4ac518cef964a52021a620e3, 4.86016), (4b114284f964a520657923e3, 4.856355), (4ac518d3f964a52076a720e3, 4.8544774), (4c9c6a059c48236a1cb14dee, 4.835215), (4ac518d2f964a5203da720e3, 4.821984), (4c6ce8d923c1a1cd4bdf1acf, 4.799295), (4acbc300f964a52058c520e3, 4.7911525), (4ac518d1f964a520c3a620e3, 4.789157), (4bcc08273740b7139c756365, 4.7734566), (4ac518eff964a52064ad20e3, 4.7648177)
20704192: (4c9c6a059c48236a1cb14dee, 4.3911834), (4ac518d2f964a5203da720e3, 4.386476), (4ac518d1f964a520c3a620e3, 4.3542156), (4ac518d1f964a520e0a620e3, 4.332581), (4c52b7a4b6dabe9a24d2bb13, 4.3127637), (4ac518f6f964a52052af20e3, 4.284258), (4bc0d7c84cdfc9b658969321, 4.2841187), (4ac518d0f964a52095a620e3, 4.283283), (4b6016a3f964a52076d529e3, 4.2629986), (4ac518cef964a52021a620e3, 4.254228)
155207345: (4c9c6a059c48236a1cb14dee, 4.5685034), (4ac518f6f964a52052af20e3, 4.558893), (4ac518cef964a52021a620e3, 4.5408864), (4ac518d1f964a520c3a620e3, 4.4931054), (4ac518d2f964a5203da720e3, 4.4908557), (4ac518eff964a52064ad20e3, 4.4845576), (4ac518d3f964a52076a720e3, 4.445652), (4ae811e5f964a5200cae21e3, 4.4448843), (4af47862f964a520d6f221e3, 4.4306426), (4bcc08273740b7139c756365, 4.412237)
32984775: (4ac518cef964a52021a620e3, 4.192437), (4af47862f964a520d6f221e3, 4.190373), (4b1c0375f964a520b30024e3, 4.155365), (4c9c6a059c48236a1cb14dee, 4.1439342), (4ac518cef964a520f8a520e3, 4.134187), (4ac518eff964a52064ad20e3, 4.1242623), (4ba6419bf964a520b23f39e3, 4.117625), (4ac518d3f964a52076a720e3, 4.11366), (4ac518f6f964a52052af20e3, 4.1021156), (4ac518d2f964a52026a720e3, 4.0948806)
129800856: (4ca4b822554b236a30853148, 3.339205), (4e175b25183880768f35a7e5, 3.3361828), (4ac518d1f964a520c3a620e3, 3.3167055), (4c9c6a059c48236a1cb14dee, 3.3109944), (4ac518ebf964a52024ac20e3, 3.3015904), (4b6599d4f964a520f8f52ae3, 3.2930686), (51c7f7dd498e5c7b074e119c, 3.288918), (4ac518cef964a52021a620e3, 3.2879875), (4ac518e8f964a52075ab20e3, 3.2875247), (4bddba94ffdec928b92ce6a1, 3.2838497)
21698625: (4b114284f964a520657923e3, 4.541393), (4ac518cef964a52021a620e3, 4.5258155), (4c9c6a059c48236a1cb14dee, 4.5208635), (4ac518d3f964a52076a720e3, 4.48667), (4ac518cef964a520f8a520e3, 4.486013), (4bcc08273740b7139c756365, 4.4776), (4ac518d1f964a520c3a620e3, 4.4424114), (4ba6419bf964a520b23f39e3, 4.43154), (4acaf933f964a52031c320e3, 4.427835), (4ac518d2f964a5203da720e3, 4.4253)
183700290: (4ac518d2f964a5203da720e3, 3.4076068), (4ac518d1f964a520c3a620e3, 3.4017215), (4c9c6a059c48236a1cb14dee, 3.3900487), (4ac518cef964a52021a620e3, 3.3874202), (4ad42aa6f964a5205de720e3, 3.3866813), (4bcc08273740b7139c756365, 3.3849518), (4ac518f7f964a520c6af20e3, 3.381905), (4c6ce8d923c1a1cd4bdf1acf, 3.3721776), (4ac518eff964a52064ad20e3, 3.369757), (4d5ed23c149637047e12cf94, 3.3603566)
21189081: (4c9c6a059c48236a1cb14dee, 4.4945498), (4ac518f6f964a52052af20e3, 4.490866), (4af47862f964a520d6f221e3, 4.4150515), (4ac518d2f964a52026a720e3, 4.3930745), (4ac518cef964a520f7a520e3, 4.382093), (4c52b7a4b6dabe9a24d2bb13, 4.3757544), (4ac518d1f964a520e6a620e3, 4.3720407), (4ac518cef964a520f8a520e3, 4.364639), (4b1c0375f964a520b30024e3, 4.3459897), (4ac518cef964a52021a620e3, 4.3401327)
734602536: (4c9c6a059c48236a1cb14dee, 4.996604), (4b114284f964a520657923e3, 4.9579115), (4acbc300f964a52058c520e3, 4.935117), (4ac518f7f964a520c6af20e3, 4.9243345), (52d71ac611d2dae852a0be1f, 4.9187055), (4ac518f4f964a520fbae20e3, 4.917175), (4ac518cef964a520f8a520e3, 4.9165707), (4ac518d2f964a52026a720e3, 4.901408), (4ac518cef964a52021a620e3, 4.8987036), (4ac518d1f964a520c3a620e3, 4.8911366)
14881877: (4ac518f7f964a520c6af20e3, 4.772227), (4c9c6a059c48236a1cb14dee, 4.7644334), (52d71ac611d2dae852a0be1f, 4.7470403), (4b1c0375f964a520b30024e3, 4.7368555), (4af47862f964a520d6f221e3, 4.7235866), (4ac518cef964a52021a620e3, 4.7123656), (4ac518f4f964a520fbae20e3, 4.694548), (4ac518d0f964a52095a620e3, 4.6818976), (4ac518cef964a520f8a520e3, 4.679445), (4ba6419bf964a520b23f39e3, 4.6773887)
20239687: (4ac518d1f964a520c3a620e3, 3.7261), (4acbc300f964a52058c520e3, 3.7071507), (4c9c6a059c48236a1cb14dee, 3.7000062), (4bcc08273740b7139c756365, 3.699101), (51c7f7dd498e5c7b074e119c, 3.6749864), (4ac518cef964a52021a620e3, 3.6432493), (4e175b25183880768f35a7e5, 3.6421776), (4b114284f964a520657923e3, 3.6369987), (4c52b7a4b6dabe9a24d2bb13, 3.6276345), (4ac518e8f964a52075ab20e3, 3.6237977)
369953559: (4c9c6a059c48236a1cb14dee, 4.7687006), (4ac518f6f964a52052af20e3, 4.729725), (4af47862f964a520d6f221e3, 4.7289505), (4b1c0375f964a520b30024e3, 4.6730757), (4ac518cef964a520f7a520e3, 4.670626), (4ac518d2f964a52026a720e3, 4.670072), (4ac518f4f964a520fbae20e3, 4.660257), (4e4b9e2314958c3abfa956c7, 4.646892), (4ac518f7f964a520c6af20e3, 4.6452336), (4ac518cef964a52021a620e3, 4.634024)
81881230: (4c9c6a059c48236a1cb14dee, 4.7445498), (4ac518f6f964a52052af20e3, 4.7158685), (4af47862f964a520d6f221e3, 4.632414), (4ac518cef964a52021a620e3, 4.625173), (4ac518d2f964a52026a720e3, 4.605132), (4ac518d1f964a520c3a620e3, 4.5928526), (4ac518d0f964a52095a620e3, 4.5885363), (4ac518f4f964a520fbae20e3, 4.5861163), (4ac518eff964a52064ad20e3, 4.5856314), (4ac518d2f964a5203da720e3, 4.5766616)
905910824: (4c9c6a059c48236a1cb14dee, 5.2132783), (4ac518f6f964a52052af20e3, 5.201032), (4ac518cef964a52021a620e3, 5.1760645), (4ac518d2f964a5203da720e3, 5.1206193), (4ac518eff964a52064ad20e3, 5.113383), (4ac518d1f964a520c3a620e3, 5.112998), (4d5ed23c149637047e12cf94, 5.0866475), (4af47862f964a520d6f221e3, 5.08555), (4ac518d3f964a52076a720e3, 5.0830455), (4bcc08273740b7139c756365, 5.064772)
159951244: (4d41d30e89616dcb9d1413b5, 2.7273338), (4ac518f4f964a520fbae20e3, 2.6313367), (4c9c6a059c48236a1cb14dee, 2.6122837), (4acaf933f964a52031c320e3, 2.6070533), (4ac518c8f964a5208ea520e3, 2.592036), (52d71ac611d2dae852a0be1f, 2.5870318), (4ae8c885f964a52044b221e3, 2.5866733), (4fff1c5de4b018897fe4e69a, 2.5777233), (4be3f1c42fc7d13a2a9e083a, 2.56406), (4ac518d0f964a52095a620e3, 2.5621548)
262141495: (4c9c6a059c48236a1cb14dee, 5.488055), (4ac518f6f964a52052af20e3, 5.4462495), (4ac518d1f964a520c3a620e3, 5.438854), (4ac518cef964a52021a620e3, 5.391762), (4bcc08273740b7139c756365, 5.365917), (4ac518d2f964a5203da720e3, 5.3645787), (4ac518eff964a52064ad20e3, 5.360339), (4c52b7a4b6dabe9a24d2bb13, 5.356964), (4acbc300f964a52058c520e3, 5.3398023), (4b114284f964a520657923e3, 5.338595)
34925819: (4b114284f964a520657923e3, 4.7013793), (4c9c6a059c48236a1cb14dee, 4.690996), (4ac518cef964a520f8a520e3, 4.656937), (4acbc300f964a52058c520e3, 4.640179), (4ac518cef964a52021a620e3, 4.6268888), (4af47862f964a520d6f221e3, 4.6231413), (52d71ac611d2dae852a0be1f, 4.594662), (4ac518d2f964a52026a720e3, 4.5921893), (4ac518d3f964a52076a720e3, 4.5901384), (4ac518f4f964a520fbae20e3, 4.5872097)
17267572: (4c9c6a059c48236a1cb14dee, 5.496168), (4af47862f964a520d6f221e3, 5.4197154), (52d71ac611d2dae852a0be1f, 5.405697), (4ac518cef964a52021a620e3, 5.401105), (4b1c0375f964a520b30024e3, 5.3723855), (4ac518cef964a520f8a520e3, 5.355421), (4bf5197b98ac0f4761ac64a8, 5.351412), (4ac518d2f964a52026a720e3, 5.3372226), (4ac518f6f964a52052af20e3, 5.3330483), (4ba6419bf964a520b23f39e3, 5.3118935)
22887983: (4c9c6a059c48236a1cb14dee, 4.800717), (4ac518d2f964a5203da720e3, 4.766327), (4ac518d1f964a520c3a620e3, 4.758455), (4ac518cef964a52021a620e3, 4.7240987), (4bcc08273740b7139c756365, 4.7173233), (4af47862f964a520d6f221e3, 4.6933813), (4c52b7a4b6dabe9a24d2bb13, 4.687296), (4ac518f7f964a520c6af20e3, 4.6854086), (4bc0d7c84cdfc9b658969321, 4.6852465), (4c6ce8d923c1a1cd4bdf1acf, 4.6797247)
24858652: (4ac518f6f964a52052af20e3, 4.225334), (4ac518cef964a52021a620e3, 4.203726), (4c9c6a059c48236a1cb14dee, 4.1961074), (4af47862f964a520d6f221e3, 4.1728187), (4ac518d3f964a52076a720e3, 4.123159), (4ae811e5f964a5200cae21e3, 4.109703), (4ac518d1f964a520c3a620e3, 4.096314), (4ad42aa6f964a5205de720e3, 4.090894), (4ac518d2f964a5203da720e3, 4.0903397), (4c6ce8d923c1a1cd4bdf1acf, 4.081751)
955560157: (4c9c6a059c48236a1cb14dee, 4.966069), (4bcc08273740b7139c756365, 4.9196787), (4ac518cef964a52021a620e3, 4.918798), (4b1c0375f964a520b30024e3, 4.9131083), (4ac518d1f964a520c3a620e3, 4.9016404), (4af47862f964a520d6f221e3, 4.8939247), (4ac518eff964a52064ad20e3, 4.880797), (4ac518cef964a520f8a520e3, 4.870995), (4ac518f6f964a52052af20e3, 4.8574195), (4ac518d2f964a5203da720e3, 4.854972)
173938166: (4c9c6a059c48236a1cb14dee, 4.549567), (4ac518f6f964a52052af20e3, 4.544246), (4ac518d2f964a5203da720e3, 4.488042), (4af47862f964a520d6f221e3, 4.4803605), (4ac518d1f964a520c3a620e3, 4.4726834), (4c52b7a4b6dabe9a24d2bb13, 4.471584), (4ac518eff964a52064ad20e3, 4.4703846), (4ac518cef964a52021a620e3, 4.4559813), (4ad42aa6f964a5205de720e3, 4.406059), (4bc0d7c84cdfc9b658969321, 4.4034424)
143592865: (4c9c6a059c48236a1cb14dee*, 4.4443607), (4ac518cef964a52021a620e3, 4.428494), (4ba6419bf964a520b23f39e3, 4.3878713), (4ac518f4f964a520fbae20e3, 4.380975), (4af47862f964a520d6f221e3, 4.3657794), (4acbc300f964a52058c520e3, 4.364824), (4bcc08273740b7139c756365, 4.3569713), (4c6ce8d923c1a1cd4bdf1acf, 4.354456), (4ac518f7f964a520c6af20e3, 4.349366), (4ac518d1f964a520c3a620e3, 4.331858)
815109194: (4ac518d2f964a5203da720e3, 3.9504123), (4ac518d1f964a520c3a620e3, 3.8985581), (4d5ed23c149637047e12cf94, 3.8876898), (4c9c6a059c48236a1cb14dee, 3.8799205), (4ac518eff964a52064ad20e3, 3.8751848), (4ac518cef964a52021a620e3, 3.8628325), (4c6ce8d923c1a1cd4bdf1acf, 3.8548176), (4ad42aa6f964a5205de720e3, 3.823044), (4bcc08273740b7139c756365, 3.8188999), (4ba6419bf964a520b23f39e3, 3.8141074)
387044988: (4ac518d1f964a520c3a620e3, 4.414253), (4ac518cef964a52021a620e3*, 4.406623), (4ac518d2f964a5203da720e3, 4.3755836), (4e175b25183880768f35a7e5, 4.355055), (4d5ed23c149637047e12cf94, 4.343929), (4ba6419bf964a520b23f39e3, 4.33811), (4bcc08273740b7139c756365, 4.3239164), (4ac518eff964a52064ad20e3, 4.311034), (4ac518f6f964a52052af20e3, 4.3087063), (4ac518d3f964a52076a720e3, 4.2928605)
359971622: (4b1c0375f964a520b30024e3, 3.4809258), (4ac518f7f964a520c6af20e3, 3.3734727), (4af47862f964a520d6f221e3, 3.3700807), (4ac518eff964a52064ad20e3, 3.3417227), (4c9c6a059c48236a1cb14dee, 3.3353293), (4ba6419bf964a520b23f39e3, 3.331169), (4ac518cef964a52021a620e3, 3.3189054), (4ad42aa6f964a5205de720e3, 3.3171146), (4b7e5255f964a52076e92fe3, 3.3128338), (4ac518cef964a520f8a520e3, 3.30964)
36336040: (4e4b9e2314958c3abfa956c7, 3.8996828), (4c9c6a059c48236a1cb14dee, 3.8840683), (4c52b7a4b6dabe9a24d2bb13, 3.8740523), (4ac518f6f964a52052af20e3, 3.8716562), (4ac518f7f964a520c6af20e3, 3.828944), (4ac518d1f964a520c3a620e3, 3.7901866), (4ac518f4f964a520fbae20e3, 3.7791276), (4ac518d2f964a52026a720e3, 3.7773778), (4af47862f964a520d6f221e3, 3.773873), (4ac518cef964a520f7a520e3, 3.773653)
93940109: (4ac518f6f964a52052af20e3, 4.2980685), (4ac518eff964a52064ad20e3, 4.2672777), (4ac518cef964a52021a620e3, 4.262897), (4c9c6a059c48236a1cb14dee, 4.2613697), (4ac518d1f964a520c3a620e3, 4.2237167), (4ac518d2f964a5203da720e3, 4.2193885), (4ac518d3f964a52076a720e3, 4.1906796), (4af47862f964a520d6f221e3, 4.183387), (4d5ed23c149637047e12cf94, 4.1743946), (4bcc08273740b7139c756365, 4.163304)
28291790: (4c9c6a059c48236a1cb14dee, 4.310999), (4ac518cef964a52021a620e3, 4.288076), (4ac518e8f964a52075ab20e3, 4.2689), (4ac518f4f964a520fbae20e3, 4.2610683), (4ba6419bf964a520b23f39e3, 4.255235), (4e175b25183880768f35a7e5, 4.2332144), (52d71ac611d2dae852a0be1f, 4.223477), (4acbc300f964a52058c520e3, 4.221455), (4ac518cef964a520f8a520e3, 4.2095246), (4b1290d5f964a520da8a23e3, 4.2066383)
