# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518cef964a52021a620e3, 4.844706), (4c9c6a059c48236a1cb14dee, 4.830157), (4af47862f964a520d6f221e3, 4.82243), (4acbc300f964a52058c520e3, 4.8031693), (4ac518eff964a52064ad20e3, 4.7467113), (4ac518d1f964a520c3a620e3, 4.717645), (4ac518d2f964a52026a720e3, 4.7054386), (506999663d7cfe42e733a9b3, 4.69789), (4bcc08273740b7139c756365, 4.686055), (4ac518f6f964a52052af20e3, 4.6735854)
1686172730: (4ac518cef964a52021a620e3, 5.4316235), (4ac518eff964a52064ad20e3, 5.3558283), (4ac518f4f964a520fbae20e3, 5.3235545), (4c9c6a059c48236a1cb14dee, 5.318561), (4acbc300f964a52058c520e3, 5.2965574), (4b5061def964a520cb2127e3, 5.281185), (4ac518cef964a520f8a520e3, 5.26348), (4c6ce8d923c1a1cd4bdf1acf, 5.2259617), (4ac518d3f964a52076a720e3, 5.2173743), (4ac518d1f964a520c3a620e3, 5.2102365)
39780119: (4acbc300f964a52058c520e3, 4.760142), (4af47862f964a520d6f221e3, 4.7369404), (4c9c6a059c48236a1cb14dee, 4.7236505), (4ac518cef964a52021a620e3, 4.722867), (4ac518d2f964a52026a720e3, 4.6801076), (4b1c0375f964a520b30024e3, 4.6766834), (506999663d7cfe42e733a9b3, 4.6669416), (4c6ce8d923c1a1cd4bdf1acf, 4.6546545), (4ac518eff964a52064ad20e3, 4.636901), (4ac518d2f964a5203da720e3, 4.614178)
33027007: (4ac518cef964a52021a620e3, 5.391588), (4c9c6a059c48236a1cb14dee, 5.3278623), (4af47862f964a520d6f221e3, 5.2971287), (4ac518d2f964a5203da720e3, 5.2519827), (4ac518d1f964a520c3a620e3, 5.239225), (4acbc300f964a52058c520e3, 5.234036), (4ba6419bf964a520b23f39e3, 5.222995), (4ac518eff964a52064ad20e3, 5.2197595), (4ac518f6f964a52052af20e3, 5.2101445), (4d5ed23c149637047e12cf94, 5.205649)
164663447: (4ac518f6f964a52052af20e3, 4.1469464), (4c6ce8d923c1a1cd4bdf1acf, 4.1453505), (4ba6419bf964a520b23f39e3, 4.1298094), (4ac518cef964a52021a620e3, 4.1236105), (4c9c6a059c48236a1cb14dee, 4.123345), (4bcc08273740b7139c756365, 4.1198564), (4ac518d1f964a520c3a620e3, 4.1144495), (4ac518d2f964a5203da720e3, 4.1117163), (4ac518d2f964a52026a720e3, 4.1079206), (4ac518cef964a520f8a520e3, 4.10233)
172529887: (4ac518d3f964a52076a720e3, 3.2437837), (4c9c6a059c48236a1cb14dee, 3.2204862), (4d5ed23c149637047e12cf94, 3.210686), (4ba6419bf964a520b23f39e3, 3.1992493), (4ac518d1f964a520c3a620e3, 3.1823325), (4b1c0375f964a520b30024e3, 3.175386), (4b114284f964a520657923e3, 3.1704347), (4ac518f6f964a52052af20e3, 3.1646729), (4ae811e5f964a5200cae21e3, 3.1579494), (4c6ce8d923c1a1cd4bdf1acf, 3.1548536)
218213898: (4ac518cef964a52021a620e3, 4.761964), (4af47862f964a520d6f221e3, 4.7395186), (4ac518d2f964a5203da720e3, 4.7223372), (4ac518d1f964a520c3a620e3, 4.705688), (4ac518f6f964a52052af20e3, 4.700034), (4ba6419bf964a520b23f39e3, 4.685742), (4c9c6a059c48236a1cb14dee, 4.6843343), (4b114284f964a520657923e3, 4.678178), (4bcc08273740b7139c756365, 4.662084), (4ac518d2f964a52026a720e3, 4.6438193)
235142868: (4c9c6a059c48236a1cb14dee, 4.2058635), (4ac518d1f964a520c3a620e3, 4.191675), (4bcc08273740b7139c756365, 4.174879), (4bc0d7c84cdfc9b658969321, 4.1654224), (4ac518e8f964a52075ab20e3, 4.1394873), (4ac518f6f964a52052af20e3, 4.135276), (4ac518d3f964a52076a720e3, 4.130054), (4ac518cef964a520f8a520e3, 4.105107), (4ac518d2f964a52026a720e3, 4.1044765), (4acbc300f964a52058c520e3, 4.086616)
2244984802: (4c9c6a059c48236a1cb14dee, 4.0568933), (4ac518d1f964a520c3a620e3, 4.032854), (4ac518d3f964a52076a720e3, 4.0103803), (4e175b25183880768f35a7e5, 3.970266), (4bc0d7c84cdfc9b658969321, 3.9549093), (4acbc300f964a52058c520e3, 3.9435089), (4af47862f964a520d6f221e3, 3.9360807), (4b7e5255f964a52076e92fe3, 3.9356124), (4ac518f6f964a52052af20e3, 3.9324164), (4bcc08273740b7139c756365, 3.929789)
21244849: (4c9c6a059c48236a1cb14dee, 4.388461), (4acbc300f964a52058c520e3, 4.360064), (4af47862f964a520d6f221e3, 4.346453), (4ac518d1f964a520c3a620e3, 4.3416004), (4bcc08273740b7139c756365, 4.3400483), (4ac518cef964a52021a620e3, 4.320009), (4ac518d2f964a52026a720e3, 4.3102317), (4c6ce8d923c1a1cd4bdf1acf, 4.2897973), (4ac518cef964a520f8a520e3, 4.2753525), (4ac518f6f964a52052af20e3, 4.2658224)
21065243: (4c9c6a059c48236a1cb14dee, 4.2327914), (4acbc300f964a52058c520e3, 4.20397), (4c6ce8d923c1a1cd4bdf1acf, 4.1856885), (4ac518cef964a52021a620e3, 4.1837387), (4d5ed23c149637047e12cf94, 4.1616545), (4ac518d1f964a520c3a620e3, 4.1592255), (4ac518f4f964a520fbae20e3, 4.1573353), (4ac518d3f964a52076a720e3, 4.1470194), (4b1c0375f964a520b30024e3, 4.138414), (4ba6419bf964a520b23f39e3, 4.136907)
71616112: (4af47862f964a520d6f221e3, 4.903677), (4b1c0375f964a520b30024e3, 4.845884), (4c9c6a059c48236a1cb14dee, 4.8336983), (4ac518f6f964a52052af20e3, 4.823), (4acbc300f964a52058c520e3, 4.7854266), (505b0a96e4b0597d277e6444, 4.7815175), (4ac518d1f964a520c3a620e3, 4.7779074), (4e175b25183880768f35a7e5, 4.753681), (4ac518eff964a52064ad20e3, 4.7349167), (4ac518cef964a52021a620e3, 4.728454)
809140: (4ac518cef964a52021a620e3, 3.0960517), (4ba6419bf964a520b23f39e3, 3.0611484), (4ad64197f964a5201d0621e3, 3.0412345), (4ac518d1f964a520c3a620e3, 3.0298867), (4ac518d2f964a5203da720e3, 3.026603), (4ac518f6f964a52052af20e3, 3.0205967), (4ac518f4f964a520fbae20e3, 3.0161362), (4c9c6a059c48236a1cb14dee, 3.0149984), (4ac518cef964a520f8a520e3, 3.005236), (4af47862f964a520d6f221e3, 3.0041966)
150328024: (4ac518cef964a52021a620e3, 5.6740804), (4c6ce8d923c1a1cd4bdf1acf, 5.584975), (4acbc300f964a52058c520e3, 5.548364), (4ac518d2f964a5203da720e3, 5.532671), (4af47862f964a520d6f221e3, 5.529507), (4ac518eff964a52064ad20e3, 5.5274367), (4c52b7a4b6dabe9a24d2bb13, 5.5265994), (4ac518d2f964a52026a720e3, 5.5191708), (4c9c6a059c48236a1cb14dee, 5.513637), (4ac518f4f964a520fbae20e3, 5.5056486)
263924915: (4ac518eff964a52064ad20e3, 4.64174), (4ac518f6f964a52052af20e3, 4.6334424), (4ae811e5f964a5200cae21e3, 4.6164427), (4c9c6a059c48236a1cb14dee, 4.605027), (4ac518cef964a52021a620e3, 4.5893846), (4ac518d3f964a52076a720e3, 4.582593), (4b1c0375f964a520b30024e3, 4.5785027), (4c6ce8d923c1a1cd4bdf1acf, 4.566967), (4acbc300f964a52058c520e3, 4.5536327), (4ac518d2f964a5203da720e3, 4.5511265)
727066928: (4af47862f964a520d6f221e3, 4.7736735), (4ac518d2f964a52026a720e3, 4.7732162), (4b1c0375f964a520b30024e3, 4.7551675), (4c9c6a059c48236a1cb14dee, 4.741624), (4acbc300f964a52058c520e3, 4.7070026), (4c6ce8d923c1a1cd4bdf1acf, 4.6596427), (4ac518cef964a52021a620e3, 4.6540318), (506999663d7cfe42e733a9b3, 4.6404023), (4ac518e8f964a52075ab20e3, 4.629046), (4ac518d3f964a52076a720e3, 4.6206937)
299653624: (4af47862f964a520d6f221e3, 4.4793487), (4b0bf426f964a5200e3523e3, 4.4731565), (4ac518cef964a52021a620e3, 4.4478526), (4ac518d1f964a520c3a620e3, 4.440921), (4ac518d2f964a5203da720e3, 4.414009), (4ac518f6f964a52052af20e3, 4.410218), (4ac518f0f964a520afad20e3, 4.3820643), (4c9c6a059c48236a1cb14dee, 4.3643017), (505b0a96e4b0597d277e6444, 4.352414), (4bcc08273740b7139c756365, 4.32754)
247252390: (4ac518f6f964a52052af20e3, 4.3703723), (4ba6419bf964a520b23f39e3, 4.360279), (4ac518d1f964a520c3a620e3, 4.347611), (4ac518d2f964a5203da720e3, 4.328535), (4af47862f964a520d6f221e3, 4.327332), (4b1c0375f964a520b30024e3, 4.31569), (4c9c6a059c48236a1cb14dee, 4.296583), (4ac518cef964a52021a620e3, 4.2814946), (4bcc08273740b7139c756365, 4.279116), (4b0bf426f964a5200e3523e3, 4.2604856)
293973211: (4ac518cef964a52021a620e3, 4.5561533), (4c9c6a059c48236a1cb14dee, 4.5165367), (4ac518f4f964a520fbae20e3, 4.506478), (4ac518f7f964a520c6af20e3, 4.4873166), (4ba6419bf964a520b23f39e3, 4.4750624), (4ac518d3f964a52076a720e3, 4.448873), (4ac518f6f964a52052af20e3, 4.446795), (4ac518cef964a520f8a520e3, 4.4457035), (4ac518ecf964a52075ac20e3, 4.440174), (4c6ce8d923c1a1cd4bdf1acf, 4.4391847)
198211201: (4ac518d1f964a520c3a620e3, 4.2336497), (4d5ed23c149637047e12cf94, 4.2300277), (4c9c6a059c48236a1cb14dee, 4.2292643), (4ac518cef964a52021a620e3, 4.19587), (4af47862f964a520d6f221e3, 4.1902184), (4b1c0375f964a520b30024e3, 4.188828), (4ac518f6f964a52052af20e3, 4.180766), (4ae811e5f964a5200cae21e3, 4.1787424), (4ba6419bf964a520b23f39e3, 4.149334), (4ac518d2f964a5203da720e3, 4.112986)
329461875: (4b1c0375f964a520b30024e3, 4.1280694), (4ac518f6f964a52052af20e3, 4.114593), (4ac518d2f964a52026a720e3*, 4.070917), (4ba6419bf964a520b23f39e3, 4.0703263), (4ac518d3f964a52076a720e3, 4.063282), (4af47862f964a520d6f221e3, 4.0455813), (4c6ce8d923c1a1cd4bdf1acf, 4.0399528), (4ac518d2f964a5203da720e3, 4.037549), (4ae811e5f964a5200cae21e3, 4.0252724), (4b114284f964a520657923e3, 4.0153017)
280667622: (4ac518cef964a52021a620e3, 4.738746), (4ac518eff964a52064ad20e3, 4.706072), (4acbc300f964a52058c520e3, 4.6699815), (4c9c6a059c48236a1cb14dee, 4.6492333), (4af47862f964a520d6f221e3, 4.644589), (4ac518d2f964a52026a720e3, 4.634324), (4c6ce8d923c1a1cd4bdf1acf, 4.634098), (4c52b7a4b6dabe9a24d2bb13, 4.6285567), (4ac518d2f964a5203da720e3, 4.6150365), (4ac518f6f964a52052af20e3, 4.610991)
277708526: (4c9c6a059c48236a1cb14dee, 4.2671576), (4af47862f964a520d6f221e3, 4.256549), (4ac518d1f964a520c3a620e3, 4.2195063), (4b1c0375f964a520b30024e3, 4.2034106), (4d5ed23c149637047e12cf94, 4.1915126), (4ac518d2f964a52026a720e3, 4.175808), (4fe85037e4b0af2e68221581, 4.1708627), (4ac518cef964a52021a620e3, 4.1598196), (4ac518f6f964a52052af20e3, 4.1491623), (4acbc300f964a52058c520e3, 4.1388845)
249739801: (4ac518cef964a52021a620e3, 4.0928817), (4c9c6a059c48236a1cb14dee, 4.0738745), (4ac518cef964a520f8a520e3, 4.059138), (4ac518f4f964a520fbae20e3, 4.0455317), (4bcc08273740b7139c756365, 4.0309095), (4acbc300f964a52058c520e3, 4.022903), (4af47862f964a520d6f221e3, 4.0182195), (4e2f1b20e4cdb5a70d65250c, 4.0101285), (4ac518d1f964a520c3a620e3, 3.9995534), (4ac518eff964a52064ad20e3, 3.9947534)
283751709: (4ac518d3f964a52076a720e3, 4.1482105), (4c9c6a059c48236a1cb14dee, 4.1465116), (4ac518eff964a52064ad20e3, 4.1272144), (4acbc300f964a52058c520e3, 4.11089), (52d71ac611d2dae852a0be1f, 4.092221), (4ac518cef964a52021a620e3, 4.0845613), (4ac518cef964a520f8a520e3, 4.0790377), (4bc0d7c84cdfc9b658969321, 4.076078), (4ac518d2f964a52026a720e3, 4.049392), (4bcc08273740b7139c756365, 4.033603)
20375332: (4ac518d1f964a520c3a620e3, 5.1117277), (4e175b25183880768f35a7e5, 5.0769815), (4c9c6a059c48236a1cb14dee, 5.056421), (4af47862f964a520d6f221e3, 4.9953704), (4d21afe05acaa35d18fbd135, 4.9949665), (4d5ed23c149637047e12cf94, 4.9836726), (4b0bf426f964a5200e3523e3, 4.9661775), (4ac518f6f964a52052af20e3, 4.9542775), (4bcc08273740b7139c756365, 4.9258904), (4ac518cef964a52021a620e3, 4.9200125)
1069952203: (4e175b25183880768f35a7e5, 3.4180067), (4ac518caf964a520aca520e3, 3.388779), (4d21afe05acaa35d18fbd135, 3.3706274), (4ac518d1f964a520c3a620e3, 3.3689137), (4ac518c2f964a52012a420e3, 3.364008), (4acf10dbf964a5205cd220e3, 3.3503594), (4c9c6a059c48236a1cb14dee, 3.3331358), (4d5ed23c149637047e12cf94, 3.3263266), (4ac518c1f964a520b4a320e3, 3.2900124), (4af9a82df964a520fd1222e3, 3.26206)
106132037: (4b1c0375f964a520b30024e3, 4.4197674), (4acbc300f964a52058c520e3, 4.397241), (4af47862f964a520d6f221e3, 4.3930497), (4c9c6a059c48236a1cb14dee, 4.383486), (4ac518cef964a52021a620e3, 4.3828306), (4ae811e5f964a5200cae21e3, 4.3711796), (4c6ce8d923c1a1cd4bdf1acf, 4.348575), (4ac518eff964a52064ad20e3, 4.343715), (4ac518d2f964a5203da720e3, 4.3191395), (4ac518f6f964a52052af20e3, 4.317582)
103842241: (4ac518f6f964a52052af20e3, 4.960145), (4ac518d1f964a520c3a620e3, 4.955236), (4af47862f964a520d6f221e3, 4.9118032), (4c9c6a059c48236a1cb14dee, 4.907772), (4ac518d2f964a5203da720e3, 4.8737154), (4bcc08273740b7139c756365, 4.8444824), (4b0bf426f964a5200e3523e3, 4.8121777), (4ac518d1f964a520e6a620e3, 4.810536), (4b1c0375f964a520b30024e3, 4.806854), (4d5ed23c149637047e12cf94, 4.803249)
89773028: (4ac518cef964a52021a620e3, 4.00929), (4c6ce8d923c1a1cd4bdf1acf, 4.002773), (4ac518cef964a520f8a520e3, 3.9773662), (4ac518f4f964a520fbae20e3, 3.9622304), (4acbc300f964a52058c520e3, 3.9305463), (4ad42aa6f964a5205de720e3, 3.9206963), (4ac518eff964a52064ad20e3, 3.9139702), (4bcc08273740b7139c756365, 3.913942), (4c52b7a4b6dabe9a24d2bb13, 3.9086468), (4ba6419bf964a520b23f39e3, 3.9032958)
1731255529: (4c9c6a059c48236a1cb14dee, 4.155884), (4ac518d1f964a520c3a620e3, 4.1495457), (4ac518f6f964a52052af20e3, 4.1134963), (4bcc08273740b7139c756365, 4.0994625), (4acbc300f964a52058c520e3, 4.090538), (4ac518d3f964a52076a720e3, 4.0829697), (4af47862f964a520d6f221e3, 4.080059), (4e175b25183880768f35a7e5, 4.0628643), (4ac518d2f964a52026a720e3, 4.0612183), (4b1c0375f964a520b30024e3, 4.051954)
941396604: (4ac518cef964a52021a620e3, 4.8910522), (4c9c6a059c48236a1cb14dee, 4.7858024), (4acbc300f964a52058c520e3, 4.760661), (4ac518cef964a520f8a520e3, 4.729579), (4ac518d1f964a520c3a620e3, 4.7222786), (4ac518eff964a52064ad20e3, 4.7137623), (4ac518f4f964a520fbae20e3, 4.7137594), (4b114284f964a520657923e3, 4.7029448), (4d5ed23c149637047e12cf94, 4.7024407), (4af47862f964a520d6f221e3, 4.7011175)
33177776: (4af47862f964a520d6f221e3, 5.00257), (4ac518cef964a52021a620e3, 4.927019), (4ac518d2f964a52026a720e3, 4.9256687), (4b1c0375f964a520b30024e3, 4.919165), (4ac518d2f964a5203da720e3, 4.902542), (4ac518f6f964a52052af20e3, 4.8932915), (4ac518eff964a52064ad20e3, 4.8318114), (4b114284f964a520657923e3, 4.831258), (4ac518d1f964a520c3a620e3, 4.8274827), (4ba6419bf964a520b23f39e3, 4.8067517)
1114227883: (4af47862f964a520d6f221e3, 4.0103273), (4b7a7122f964a520f62c2fe3, 3.9890926), (4ac518cef964a52021a620e3, 3.9800355), (4ac518f6f964a52052af20e3, 3.962083), (4ac518d2f964a5203da720e3, 3.9590523), (4ac518eff964a52064ad20e3, 3.9382358), (4c9c6a059c48236a1cb14dee, 3.9292886), (4ac518f0f964a520afad20e3, 3.9191628), (4ac518d1f964a520c3a620e3, 3.9180005), (4b7e5255f964a52076e92fe3, 3.8811586)
17297118: (4ac518d2f964a52026a720e3, 4.6051445), (4c6ce8d923c1a1cd4bdf1acf, 4.582375), (4ac518f6f964a52052af20e3, 4.5655746), (4ad42aa6f964a5205de720e3, 4.5599356), (4bcc08273740b7139c756365, 4.555106), (4c9c6a059c48236a1cb14dee, 4.553935), (4af47862f964a520d6f221e3, 4.54321), (4ac518d3f964a52076a720e3, 4.5219564), (4ac518d1f964a520c3a620e3, 4.517658), (4ac518cef964a520f7a520e3, 4.5136185)
23759373: (4ac518cef964a52021a620e3, 4.30077), (4ac518f6f964a52052af20e3, 4.3001513), (4ac518d2f964a5203da720e3, 4.2794166), (4af47862f964a520d6f221e3, 4.275583), (4ba6419bf964a520b23f39e3, 4.2681527), (4b114284f964a520657923e3, 4.260085), (4ac518d1f964a520c3a620e3, 4.2457347), (4c9c6a059c48236a1cb14dee, 4.244316), (4ac518d2f964a52026a720e3, 4.2241364), (4b1c0375f964a520b30024e3, 4.2180185)
92629166: (4ac518f6f964a52052af20e3, 3.6799731), (4af47862f964a520d6f221e3, 3.6556437), (4ac518d2f964a5203da720e3, 3.6479115), (4ac518eff964a52064ad20e3, 3.629923), (4ac518cef964a52021a620e3, 3.6165357), (4c9c6a059c48236a1cb14dee, 3.6096168), (4ac518d1f964a520c3a620e3, 3.6043568), (4ac518d2f964a52026a720e3, 3.5976975), (4b1c0375f964a520b30024e3, 3.5739717), (4bcc08273740b7139c756365, 3.5661356)
23216757: (4ac518d1f964a520c3a620e3, 4.915714), (4b114284f964a520657923e3, 4.876249), (4c9c6a059c48236a1cb14dee, 4.863333), (4ba6419bf964a520b23f39e3, 4.8631697), (4d5ed23c149637047e12cf94, 4.856576), (4bc0d7c84cdfc9b658969321, 4.825604), (4ac518d3f964a52076a720e3, 4.802893), (4ac518cef964a52021a620e3, 4.8000827), (4b0bf426f964a5200e3523e3, 4.792931), (4af47862f964a520d6f221e3, 4.7880635)
300513674: (4ad42aa6f964a5205de720e3, 3.9966722), (4ac518d3f964a52076a720e3, 3.995663), (4b114284f964a520657923e3, 3.9543688), (4c6ce8d923c1a1cd4bdf1acf, 3.9528306), (4ac518d1f964a520c3a620e3, 3.9493), (4ba6419bf964a520b23f39e3, 3.944673), (4ac518f6f964a52052af20e3, 3.9429655), (4c9c6a059c48236a1cb14dee, 3.9410632), (4ac518d2f964a52026a720e3, 3.9383345), (4bc0d7c84cdfc9b658969321, 3.9116428)
367380751: (4ac518cef964a52021a620e3, 3.1134944), (4bc0d7c84cdfc9b658969321, 3.0943084), (4ac518cef964a520f8a520e3, 3.0867274), (4b114284f964a520657923e3, 3.0825517), (4ba6419bf964a520b23f39e3, 3.0743978), (4c9c6a059c48236a1cb14dee, 3.0715518), (4c6ce8d923c1a1cd4bdf1acf, 3.0585344), (4ac518d2f964a52026a720e3, 3.0574672), (4ac518f4f964a520fbae20e3, 3.057334), (4ac518d1f964a520c3a620e3, 3.03506)
17219802: (4c9c6a059c48236a1cb14dee, 5.3072934), (4ac518f6f964a52052af20e3, 5.3013053), (4af47862f964a520d6f221e3, 5.296122), (4ac518d1f964a520c3a620e3, 5.2906165), (4ac518cef964a52021a620e3, 5.245713), (4ac518d2f964a52026a720e3, 5.2299056), (4b1c0375f964a520b30024e3, 5.208918), (4ac518d2f964a5203da720e3, 5.2084765), (4d5ed23c149637047e12cf94, 5.204436), (4bc0d7c84cdfc9b658969321, 5.1925507)
39970495: (4ac518cef964a52021a620e3, 4.4611816), (4af47862f964a520d6f221e3, 4.404817), (4ac518d2f964a5203da720e3, 4.4020047), (4c6ce8d923c1a1cd4bdf1acf, 4.3727455), (4ac518d2f964a52026a720e3, 4.370491), (4b114284f964a520657923e3, 4.3684487), (4ba6419bf964a520b23f39e3, 4.3597336), (4c52b7a4b6dabe9a24d2bb13, 4.3377643), (4ac518f6f964a52052af20e3, 4.3291826), (4c9c6a059c48236a1cb14dee, 4.323165)
22356353: (4b1c0375f964a520b30024e3, 4.192423), (51c7f7dd498e5c7b074e119c, 4.1454134), (4ac518f6f964a52052af20e3, 4.0767074), (4b632853f964a52026672ae3, 4.074514), (4c9c6a059c48236a1cb14dee, 4.0625844), (4ae811e5f964a5200cae21e3, 4.047416), (4c6ce8d923c1a1cd4bdf1acf, 4.0448866), (4ac518d2f964a52026a720e3, 4.0372868), (4ba6419bf964a520b23f39e3, 4.0306625), (4ac518d1f964a520c3a620e3, 4.016407)
83109088: (4af47862f964a520d6f221e3, 4.9354043), (4ac518cef964a52021a620e3, 4.8988423), (4ac518f6f964a52052af20e3, 4.8435583), (4c9c6a059c48236a1cb14dee, 4.8434343), (505b0a96e4b0597d277e6444, 4.816362), (4ac518d1f964a520c3a620e3, 4.8040824), (4ac518d2f964a52026a720e3, 4.7864637), (4ac518cef964a520f8a520e3, 4.769626), (4b1c0375f964a520b30024e3, 4.754825), (4ac518d2f964a5203da720e3, 4.7440786)
144559273: (4b7e5255f964a52076e92fe3, 3.118377), (4ac518d1f964a520c3a620e3, 3.111519), (4c9c6a059c48236a1cb14dee, 3.088878), (4ac518d3f964a52076a720e3, 3.0701163), (4ac518d1f964a520e6a620e3, 3.056599), (52d71ac611d2dae852a0be1f, 3.053871), (4bcc08273740b7139c756365, 3.049457), (4ac518cef964a520f8a520e3, 3.0370033), (4b114284f964a520657923e3, 3.0352855), (4b1290d5f964a520da8a23e3, 3.0280323)
27419528: (4ac518d1f964a520c3a620e3, 4.2693768), (4af47862f964a520d6f221e3, 4.235884), (4ac518f6f964a52052af20e3, 4.231185), (4c9c6a059c48236a1cb14dee, 4.1887846), (4b0bf426f964a5200e3523e3, 4.1841807), (4bcc08273740b7139c756365, 4.1378765), (4ac518d2f964a5203da720e3, 4.137376), (4ac518cef964a52021a620e3, 4.1324835), (4ac518cef964a520f7a520e3, 4.127994), (4ac518f0f964a520afad20e3, 4.1151977)
37916168: (4ae811e5f964a5200cae21e3, 4.3951616), (4ac518f6f964a52052af20e3, 4.393514), (4b1c0375f964a520b30024e3, 4.3876686), (4ac518eff964a52064ad20e3, 4.3669767), (4c9c6a059c48236a1cb14dee, 4.3596406), (4af47862f964a520d6f221e3, 4.3397727), (4ad42aa6f964a5205de720e3, 4.324753), (4ac518d2f964a52026a720e3, 4.322045), (51c7f7dd498e5c7b074e119c, 4.320897), (4e175b25183880768f35a7e5, 4.3009367)
270515920: (4af47862f964a520d6f221e3, 3.6409776), (4ac518f6f964a52052af20e3, 3.6072545), (505b0a96e4b0597d277e6444, 3.5972445), (4b1c0375f964a520b30024e3, 3.5960288), (4ac518d1f964a520c3a620e3, 3.542899), (4e175b25183880768f35a7e5, 3.5310104), (4c9c6a059c48236a1cb14dee, 3.527676), (4ac518d2f964a52026a720e3, 3.5239913), (51c7f7dd498e5c7b074e119c, 3.5049152), (4ac518f6f964a52050af20e3, 3.4945915)
253119354: (4c9c6a059c48236a1cb14dee, 4.623121), (4af47862f964a520d6f221e3, 4.588168), (4ac518d1f964a520c3a620e3, 4.581658), (4acbc300f964a52058c520e3, 4.5689836), (4ac518f6f964a52052af20e3, 4.5296707), (4bcc08273740b7139c756365, 4.519408), (4ac518d2f964a52026a720e3, 4.4996805), (4b1c0375f964a520b30024e3, 4.493769), (4fe85037e4b0af2e68221581, 4.4930606), (4d5ed23c149637047e12cf94, 4.4926424)
1130694308: (4ae811e5f964a5200cae21e3, 3.5794795), (4b1c0375f964a520b30024e3, 3.570026), (4af47862f964a520d6f221e3, 3.498269), (4ac518f6f964a52052af20e3, 3.4790764), (4c9c6a059c48236a1cb14dee, 3.4484205), (4ac518eff964a52064ad20e3, 3.4287257), (4ac518d2f964a52026a720e3, 3.420971), (4ac518d2f964a5203da720e3, 3.4181762), (4ac518cef964a52021a620e3, 3.4127595), (4ac518bbf964a5200ca220e3, 3.3911798)
163857311: (4ac518cef964a52021a620e3, 4.93792), (4c9c6a059c48236a1cb14dee, 4.8574986), (4af47862f964a520d6f221e3, 4.8202395), (4ac518f4f964a520fbae20e3, 4.812805), (4ac518cef964a520f8a520e3, 4.800396), (4acbc300f964a52058c520e3, 4.7783837), (4bcc08273740b7139c756365, 4.7777877), (4ac518d1f964a520c3a620e3, 4.7728987), (4ac518d2f964a52026a720e3, 4.7363505), (4ac518d2f964a5203da720e3, 4.713715)
268433330: (4af47862f964a520d6f221e3, 4.404741), (4ac518d1f964a520c3a620e3, 4.398415), (4c9c6a059c48236a1cb14dee, 4.337348), (4b0bf426f964a5200e3523e3, 4.3351297), (4ac518f6f964a52052af20e3, 4.3327456), (4ac518cef964a52021a620e3, 4.2794104), (4ac518d2f964a5203da720e3, 4.2784057), (4bcc08273740b7139c756365, 4.2779455), (4b1c0375f964a520b30024e3, 4.267556), (4d5ed23c149637047e12cf94, 4.2624435)
1301218074: (4af47862f964a520d6f221e3, 4.0501676), (4ac518d1f964a520c3a620e3, 4.0372643), (4c9c6a059c48236a1cb14dee, 4.0271745), (4ac518cef964a52021a620e3, 4.0121427), (4b0bf426f964a5200e3523e3, 3.9569376), (4ac518f6f964a52052af20e3, 3.945678), (4bcc08273740b7139c756365, 3.942442), (4d5ed23c149637047e12cf94, 3.9405503), (505b0a96e4b0597d277e6444, 3.9384942), (4ac518cef964a520f8a520e3, 3.9062204)
327511893: (4ae811e5f964a5200cae21e3, 3.9282613), (4ac518f6f964a52052af20e3, 3.9111075), (4b1c0375f964a520b30024e3, 3.895447), (4ac518eff964a52064ad20e3, 3.8638437), (4ac518d0f964a52095a620e3, 3.827201), (4c9c6a059c48236a1cb14dee, 3.8260376), (4af47862f964a520d6f221e3, 3.81209), (4ac518d2f964a5203da720e3, 3.8068624), (4e175b25183880768f35a7e5, 3.8020875), (4ac518d1f964a520c3a620e3, 3.7937045)
915543710: (4c6ce8d923c1a1cd4bdf1acf, 3.5733268), (4ac518cef964a52021a620e3, 3.5401578), (4ac518f4f964a520fbae20e3, 3.5379426), (4ac518d1f964a520e0a620e3, 3.4921944), (4ac518d2f964a52026a720e3, 3.4839606), (4c52b7a4b6dabe9a24d2bb13, 3.4759607), (4ba6419bf964a520b23f39e3, 3.4724793), (4b1c0375f964a520b30024e3, 3.4674187), (4ac518f7f964a520c6af20e3, 3.467102), (4c9c6a059c48236a1cb14dee, 3.4601464)
329314678: (4b1c0375f964a520b30024e3, 2.9657886), (4ac518f6f964a52052af20e3, 2.9311519), (4af47862f964a520d6f221e3, 2.9191012), (4b632853f964a52026672ae3, 2.8924994), (4ac518d2f964a52026a720e3, 2.8913903), (51c7f7dd498e5c7b074e119c, 2.8909388), (4c9c6a059c48236a1cb14dee, 2.889822), (4ac518d1f964a520c3a620e3, 2.869453), (4b1028a6f964a5203e6a23e3, 2.852443), (4ae811e5f964a5200cae21e3, 2.847047)
