# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (505b0a96e4b0597d277e6444, 2.4944832), (4fe85037e4b0af2e68221581, 2.477498), (4ac518d3f964a5204da720e3, 2.4603496), (4d4c0732a22c224bbea4f593, 2.4534082), (4b5a4261f964a5202db828e3, 2.4142706), (4ac518b9f964a520baa120e3, 2.4108362), (4e4b9e2314958c3abfa956c7, 2.393445), (4ad44bb9f964a5208de720e3, 2.3846657), (50f5c2e0e4b06983cbcbb1fe, 2.3822045), (4ad36684f964a5202ce420e3, 2.3809252)
595837503: (4ac518cef964a52021a620e3, 5.716192), (4ac518eff964a52064ad20e3, 5.681763), (4ac518f6f964a52052af20e3, 5.677829), (4c9c6a059c48236a1cb14dee, 5.675508), (4af47862f964a520d6f221e3, 5.6704106), (4c52b7a4b6dabe9a24d2bb13, 5.6355095), (4ac518cef964a520f8a520e3, 5.631415), (4ac518d2f964a5203da720e3, 5.631307), (4ac518d1f964a520c3a620e3, 5.6241584), (4c6ce8d923c1a1cd4bdf1acf, 5.6174407)
347102577: (4ac518cef964a52021a620e3, 6.0513496), (4c9c6a059c48236a1cb14dee, 6.027607), (4c6ce8d923c1a1cd4bdf1acf, 6.0258675), (4ac518d1f964a520c3a620e3, 6.019112), (4ac518cef964a520f8a520e3, 6.0180545), (4ac518f4f964a520fbae20e3, 5.98613), (4ac518f6f964a52052af20e3, 5.9818306), (4c52b7a4b6dabe9a24d2bb13, 5.971075), (4ac518eff964a52064ad20e3, 5.969064), (4ac518d3f964a52076a720e3, 5.960767)
15169779: (4ac518eff964a52064ad20e3, 4.0789223), (4ac518cef964a52021a620e3, 4.073298), (4bc0d7c84cdfc9b658969321, 4.0348196), (4ac518f4f964a520fbae20e3, 4.0323143), (4bcc08273740b7139c756365, 4.0281525), (4ac518f6f964a52052af20e3, 4.02493), (4c52b7a4b6dabe9a24d2bb13, 4.0196524), (4ac518d1f964a520e0a620e3, 4.0132174), (4ac518d1f964a520c3a620e3, 4.0069356), (4ac518f7f964a520c6af20e3, 4.004708)
313594031: (4ac518eff964a52064ad20e3, 5.597511), (4ac518cef964a52021a620e3, 5.5823236), (4c9c6a059c48236a1cb14dee, 5.5740232), (4af47862f964a520d6f221e3, 5.5516567), (4bcc08273740b7139c756365, 5.5397263), (4ac518d2f964a5203da720e3, 5.532276), (4ac518d1f964a520c3a620e3, 5.5192766), (4ac518f6f964a52052af20e3, 5.505278), (4ba6419bf964a520b23f39e3, 5.4982786), (4acbc300f964a52058c520e3, 5.4620957)
98191005: (4ac518d2f964a5203da720e3, 3.1699893), (4ac518eff964a52064ad20e3, 3.1435194), (4ac518f6f964a52052af20e3, 3.1161366), (4ac518d2f964a52026a720e3, 3.0987217), (4c52b7a4b6dabe9a24d2bb13, 3.0968986), (4ac518d3f964a52076a720e3, 3.0889642), (4c9c6a059c48236a1cb14dee, 3.075713), (4ac518cef964a520f8a520e3, 3.0517793), (4ac518d1f964a520c3a620e3, 3.0507262), (4ba6419bf964a520b23f39e3, 3.0488787)
14110543: (4ac518d1f964a520c3a620e3, 3.8091424), (4ac518cef964a52021a620e3, 3.8089163), (4c9c6a059c48236a1cb14dee, 3.7894058), (4c6ce8d923c1a1cd4bdf1acf, 3.769281), (4ac518cef964a520f8a520e3, 3.7667634), (4bc0d7c84cdfc9b658969321, 3.7369306), (4bcc08273740b7139c756365, 3.7349553), (4af47862f964a520d6f221e3, 3.732688), (4ac518eff964a52064ad20e3, 3.7275064), (4fe85037e4b0af2e68221581, 3.7265651)
23160045: (4acdeba7f964a5208bcd20e3, 4.0525727), (4ac518f6f964a52050af20e3, 3.9894896), (506999663d7cfe42e733a9b3, 3.9881773), (4c6950702c29d13ab5d50a41, 3.9827604), (4acbc300f964a52058c520e3, 3.9741673), (4ac518d2f964a5203da720e3, 3.9531837), (4ac518eff964a52064ad20e3, 3.9269283), (4e4b9e2314958c3abfa956c7, 3.9246094), (4ad06c8ef964a52009d820e3, 3.9240594), (4b7e5255f964a52076e92fe3, 3.9209504)
1468293643: (4af47862f964a520d6f221e3, 5.399092), (4c9c6a059c48236a1cb14dee, 5.3284774), (4c6ce8d923c1a1cd4bdf1acf, 5.3163424), (4ac518cef964a52021a620e3, 5.302591), (4ac518f6f964a52052af20e3, 5.2984915), (4ac518cef964a520f8a520e3, 5.2822294), (4ac518d2f964a52026a720e3, 5.2498755), (4d5ed23c149637047e12cf94, 5.2116776), (4bc0d7c84cdfc9b658969321, 5.20553), (4c52b7a4b6dabe9a24d2bb13, 5.2055)
153045009: (4b7a7122f964a520f62c2fe3, 3.2259212), (4acf1031f964a5205ad220e3, 3.1595159), (4fe85037e4b0af2e68221581, 3.157057), (4af47862f964a520d6f221e3, 3.153655), (4bc0d7c84cdfc9b658969321, 3.1494257), (4ac518cef964a52021a620e3, 3.1481984), (4ad42aa6f964a5205de720e3, 3.1431768), (50f5c2e0e4b06983cbcbb1fe, 3.1398609), (4b6016a3f964a52076d529e3, 3.1381137), (4c6ce8d923c1a1cd4bdf1acf, 3.1167073)
15580914: (4ac518f4f964a520fbae20e3, 4.6719728), (4c52b7a4b6dabe9a24d2bb13, 4.665799), (4ac518f6f964a52052af20e3, 4.658106), (4ac518d2f964a52026a720e3, 4.636733), (4c6ce8d923c1a1cd4bdf1acf, 4.635298), (4c9c6a059c48236a1cb14dee, 4.63074), (4ac518cef964a52021a620e3, 4.618087), (4b114284f964a520657923e3, 4.6036873), (4ac518d3f964a52076a720e3, 4.6003633), (4ac518eff964a52064ad20e3, 4.5990815)
213498113: (4af47862f964a520d6f221e3, 2.4965127), (4ac518cef964a520f8a520e3, 2.4645734), (4ae02185f964a5203f7e21e3, 2.4578009), (4e4b9e2314958c3abfa956c7, 2.4497063), (4c6ce8d923c1a1cd4bdf1acf, 2.442592), (4ac518f6f964a52052af20e3, 2.437065), (4c9c6a059c48236a1cb14dee, 2.4354525), (4ad42aa6f964a5205de720e3, 2.4320052), (4ac518cef964a52021a620e3, 2.424999), (4bc0d7c84cdfc9b658969321, 2.420859)
32984775: (4c9c6a059c48236a1cb14dee, 4.0642395), (4ac518d1f964a520c3a620e3, 4.049331), (4ac518d3f964a52076a720e3, 4.0444474), (4ac518cef964a52021a620e3, 4.00197), (4ac518f6f964a52052af20e3, 3.9743335), (4c6ce8d923c1a1cd4bdf1acf, 3.9695125), (4ac518eff964a52064ad20e3, 3.9677868), (4ac518d2f964a52026a720e3, 3.9675899), (4c52b7a4b6dabe9a24d2bb13, 3.9544396), (4ba6419bf964a520b23f39e3, 3.943084)
21698625: (4ac518d1f964a520c3a620e3, 4.923525), (4ac518cef964a52021a620e3, 4.9221077), (4c9c6a059c48236a1cb14dee, 4.8858347), (4ac518cef964a520f8a520e3, 4.8451786), (4c6ce8d923c1a1cd4bdf1acf, 4.8330894), (4ac518f7f964a520c6af20e3, 4.8303924), (4bcc08273740b7139c756365, 4.826426), (4b114284f964a520657923e3, 4.812713), (4ac518eff964a52064ad20e3, 4.804641), (4acaf933f964a52031c320e3, 4.7997646)
183700290: (4c9c6a059c48236a1cb14dee, 5.5055747), (4ac518cef964a52021a620e3, 5.4845357), (4af47862f964a520d6f221e3, 5.464229), (4ac518d1f964a520c3a620e3, 5.4500976), (4c6ce8d923c1a1cd4bdf1acf, 5.4418535), (4ac518cef964a520f8a520e3, 5.4115148), (4b114284f964a520657923e3, 5.4080887), (4ac518f6f964a52052af20e3, 5.4069567), (4ac518f4f964a520fbae20e3, 5.4045033), (4acbc300f964a52058c520e3, 5.40406)
33453207: (4c9c6a059c48236a1cb14dee, 5.4318504), (4c6ce8d923c1a1cd4bdf1acf, 5.4082613), (4ac518f6f964a52052af20e3*, 5.3954635), (4af47862f964a520d6f221e3, 5.3819466), (4c52b7a4b6dabe9a24d2bb13, 5.3693204), (4ac518d2f964a52026a720e3, 5.366692), (4ac518d1f964a520c3a620e3, 5.359553), (4ac518d3f964a52076a720e3, 5.3505726), (4ac518cef964a520f8a520e3, 5.3429112), (4b114284f964a520657923e3, 5.3182917)
375522770: (4ac518eff964a52064ad20e3, 4.2540555), (4bcc08273740b7139c756365, 4.162849), (4ac518cef964a52021a620e3, 4.1542826), (4ac518d2f964a5203da720e3, 4.146526), (4ac518f4f964a520fbae20e3, 4.120769), (4c9c6a059c48236a1cb14dee, 4.1202846), (4ac518f6f964a52052af20e3, 4.114614), (4ac518d0f964a52095a620e3, 4.108871), (4ac518cef964a520f7a520e3, 4.1042876), (4af47862f964a520d6f221e3, 4.098317)
90719175: (4ac518cef964a52021a620e3, 4.7964754), (4af47862f964a520d6f221e3, 4.7575893), (4d5ed23c149637047e12cf94, 4.746805), (4ac518f6f964a52052af20e3, 4.7365932), (4c9c6a059c48236a1cb14dee, 4.724509), (4acaf933f964a52031c320e3, 4.724001), (4acbc300f964a52058c520e3, 4.7173076), (4ac518eff964a52064ad20e3, 4.7132034), (4bcc08273740b7139c756365, 4.701931), (4ae811e5f964a5200cae21e3, 4.6955)
116573804: (4d4c382464faba7a386ff28a, 3.2572868), (4ac518f7f964a520c6af20e3, 3.143008), (4da87f0b0cb65e9aae697bd8, 3.1273398), (4af9a82df964a520fd1222e3, 3.0945294), (518b9f51498e94d9adcac6c1, 3.0917075), (4ad09ceff964a520bdd820e3, 3.0769064), (4acdea4ff964a52088cd20e3, 3.0644772), (4e175b25183880768f35a7e5, 3.0619168), (4ac518b8f964a52081a120e3, 3.048095), (4b1ede24f964a520c52024e3, 3.04694)
14881877: (4ac518cef964a520f8a520e3, 3.8409486), (4ac518d2f964a5203da720e3, 3.8378644), (4c52b7a4b6dabe9a24d2bb13, 3.8217523), (4c9c6a059c48236a1cb14dee, 3.8049579), (4ac518f6f964a52052af20e3, 3.8039918), (4c6ce8d923c1a1cd4bdf1acf, 3.799423), (4ac518f4f964a520fbae20e3, 3.7893212), (4ac518d2f964a52026a720e3, 3.789044), (4bc0d7c84cdfc9b658969321, 3.7884538), (4ac518cef964a52021a620e3, 3.7852714)
20239687: (4b1c0375f964a520b30024e3, 4.704032), (4c52b7a4b6dabe9a24d2bb13, 4.703068), (4c9c6a059c48236a1cb14dee, 4.701795), (4ac518f6f964a52052af20e3, 4.694983), (4ac518f7f964a520c6af20e3, 4.686179), (4af47862f964a520d6f221e3, 4.678137), (4c6ce8d923c1a1cd4bdf1acf, 4.6622753), (4b114284f964a520657923e3, 4.656085), (4ac518cef964a52021a620e3, 4.650972), (4ac518d2f964a52026a720e3, 4.638587)
81881230: (4fe85037e4b0af2e68221581, 4.3507776), (4c9c6a059c48236a1cb14dee, 4.344785), (4ac518cef964a520f8a520e3, 4.33368), (4ac518d2f964a5203da720e3, 4.326192), (4af47862f964a520d6f221e3, 4.3227153), (4c6ce8d923c1a1cd4bdf1acf, 4.2864), (4bcc08273740b7139c756365, 4.2854924), (4ac518d1f964a520c3a620e3, 4.2845187), (4ac518cef964a52021a620e3, 4.2817926), (4c52b7a4b6dabe9a24d2bb13, 4.2636414)
905910824: (4ad36684f964a5202ce420e3, 3.3773942), (4c6ce8d923c1a1cd4bdf1acf, 3.3634176), (505b0a96e4b0597d277e6444, 3.360071), (4b8146dbf964a520439d30e3, 3.3373423), (4bc0d7c84cdfc9b658969321, 3.332733), (4da87f0b0cb65e9aae697bd8, 3.3143554), (4ad42aa6f964a5205de720e3, 3.3133156), (4af940dbf964a520331122e3, 3.3128827), (4ac518cef964a520f8a520e3, 3.2892084), (4c6d4ba36af58cfa91ff8817, 3.281174)
284105951: (4ac518cef964a52021a620e3, 4.3884954), (4ac518f6f964a52052af20e3, 4.376401), (4ac518eff964a52064ad20e3, 4.375742), (4d5ed23c149637047e12cf94, 4.3066764), (4c9c6a059c48236a1cb14dee, 4.299268), (4af47862f964a520d6f221e3, 4.2948327), (4ac518f4f964a520fbae20e3, 4.2923408), (4ac518d3f964a52076a720e3, 4.2901483), (4c52b7a4b6dabe9a24d2bb13, 4.2893867), (4ac518d1f964a520c3a620e3, 4.2691765)
159951244: (4ac518eff964a52064ad20e3, 4.153906), (4ac518f6f964a52052af20e3, 4.097494), (4ac518cef964a52021a620e3, 4.0778265), (4ac518d2f964a5203da720e3, 4.0750027), (4e175b25183880768f35a7e5, 4.050392), (4ac518f7f964a520c6af20e3, 4.041139), (4ac518cef964a520f8a520e3, 4.0402718), (4d5ed23c149637047e12cf94, 4.032158), (4c52b7a4b6dabe9a24d2bb13, 4.0204473), (4ac518d1f964a520e0a620e3, 4.019022)
27156338: (4fe85037e4b0af2e68221581, 3.8375015), (4ac518d1f964a520c3a620e3, 3.8180873), (4bcc08273740b7139c756365, 3.7887094), (4c9c6a059c48236a1cb14dee, 3.788345), (4ac518f7f964a520c6af20e3, 3.77836), (4c513de4250dd13a41a4e17c, 3.7534895), (4acbc300f964a52058c520e3, 3.7520185), (4ac518cef964a52021a620e3, 3.7471747), (4ac518f6f964a52050af20e3, 3.7419398), (4ac518d2f964a5203da720e3, 3.7255747)
262141495: (4af47862f964a520d6f221e3, 4.550333), (4c9c6a059c48236a1cb14dee, 4.549975), (4ac518cef964a52021a620e3, 4.517869), (4ac518eff964a52064ad20e3, 4.5169635), (4ba6419bf964a520b23f39e3, 4.5096674), (4ac518d0f964a52099a620e3, 4.4903884), (4ac518d1f964a520c3a620e3, 4.4774303), (4bcc08273740b7139c756365, 4.4527087), (4ac518d3f964a52076a720e3, 4.4515595), (4b1c0375f964a520b30024e3, 4.4317822)
34925819: (4ac518cef964a520f8a520e3, 3.9965615), (4c9c6a059c48236a1cb14dee, 3.9962676), (4c52b7a4b6dabe9a24d2bb13, 3.9851513), (4c6ce8d923c1a1cd4bdf1acf, 3.974199), (4ac518d2f964a5203da720e3, 3.96869), (4ac518d1f964a520c3a620e3, 3.9678762), (4ac518d2f964a52026a720e3, 3.9518342), (4bcc08273740b7139c756365, 3.9496758), (4ac518f6f964a52052af20e3, 3.9458551), (4ac518f4f964a520fbae20e3, 3.940493)
304495272: (4c9c6a059c48236a1cb14dee, 5.308392), (4af47862f964a520d6f221e3, 5.2622046), (4ac518cef964a52021a620e3, 5.2595), (4bcc08273740b7139c756365, 5.2322326), (4ac518d1f964a520c3a620e3, 5.225349), (4acbc300f964a52058c520e3, 5.216626), (4ac518cef964a520f8a520e3, 5.202087), (4b1c0375f964a520b30024e3, 5.1949415), (4b114284f964a520657923e3, 5.1933064), (4c6ce8d923c1a1cd4bdf1acf, 5.1919737)
955560157: (4af47862f964a520d6f221e3, 4.0300756), (4ac518cef964a52021a620e3, 4.0151854), (4c9c6a059c48236a1cb14dee, 4.008859), (4c6ce8d923c1a1cd4bdf1acf, 3.9819934), (4ac518cef964a520f8a520e3, 3.973434), (4ac518f6f964a52052af20e3, 3.9642165), (4ac518d1f964a520c3a620e3, 3.941971), (4acbc300f964a52058c520e3, 3.940955), (4ac518d3f964a52076a720e3, 3.937497), (4ac518d2f964a52026a720e3, 3.921038)
173938166: (4ac518f0f964a520afad20e3, 3.7873752), (4ac518f4f964a520fbae20e3, 3.7334085), (4c52b7a4b6dabe9a24d2bb13, 3.7268243), (4ac518d0f964a52095a620e3, 3.710776), (4c6ce8d923c1a1cd4bdf1acf, 3.70586), (4c9c6a059c48236a1cb14dee, 3.7035236), (4ac518d1f964a520c3a620e3, 3.6928077), (4bcc08273740b7139c756365, 3.690014), (4ac518d2f964a5203da720e3, 3.680986), (4b114284f964a520657923e3, 3.677359)
16956594: (4ac518f6f964a52052af20e3, 4.7219634), (4af47862f964a520d6f221e3, 4.648739), (4af9a82df964a520fd1222e3, 4.6456556), (4ac518d2f964a52026a720e3, 4.638417), (4ac518cef964a52021a620e3, 4.6288314), (4c9c6a059c48236a1cb14dee, 4.618886), (4c52b7a4b6dabe9a24d2bb13, 4.612625), (4ac518d3f964a52076a720e3, 4.6034484), (4c6ce8d923c1a1cd4bdf1acf, 4.578196), (4ac518eff964a52064ad20e3, 4.5770125)
143592865: (4ac518cef964a52021a620e3, 4.04304), (4ac518f6f964a52052af20e3, 4.034208), (4ac518d1f964a520c3a620e3, 4.0041056), (4acbc300f964a52058c520e3, 4.002428), (4c6ce8d923c1a1cd4bdf1acf, 3.9946353), (4ac518eff964a52064ad20e3, 3.9925613), (4e175b25183880768f35a7e5, 3.9839165), (4ac518f4f964a520fbae20e3, 3.982754), (4ac518f7f964a520c6af20e3, 3.9822192), (4b114284f964a520657923e3, 3.970455)
815109194: (4af9a82df964a520fd1222e3, 4.837906), (4ac518f6f964a52052af20e3, 4.750166), (4ac518cef964a52021a620e3, 4.7447834), (4c6ce8d923c1a1cd4bdf1acf, 4.706309), (4ac518cef964a520f8a520e3, 4.6974497), (4ac518eff964a52064ad20e3, 4.6955237), (4ac518f4f964a520fbae20e3, 4.6885796), (4c52b7a4b6dabe9a24d2bb13, 4.681376), (4bc0d7c84cdfc9b658969321, 4.678588), (4ac518d2f964a52026a720e3, 4.670948)
387044988: (4af47862f964a520d6f221e3, 4.1025734), (4ac518cef964a520f8a520e3, 4.0226936), (4ac518f6f964a52052af20e3, 4.0162697), (4ac518d2f964a52026a720e3, 3.9922414), (4c6ce8d923c1a1cd4bdf1acf, 3.9909315), (505b0a96e4b0597d277e6444, 3.9826615), (4ac518d3f964a52076a720e3, 3.9813128), (4c52b7a4b6dabe9a24d2bb13, 3.9791179), (4d5ed23c149637047e12cf94, 3.9777977), (4bc0d7c84cdfc9b658969321, 3.9774642)
359971622: (4ac518f6f964a52052af20e3, 3.3646996), (4d5ed23c149637047e12cf94, 3.3384757), (4bc0d7c84cdfc9b658969321, 3.3213184), (4ac518cef964a520f8a520e3, 3.3157961), (4e175b25183880768f35a7e5, 3.3145893), (4af47862f964a520d6f221e3, 3.3142107), (4c6ce8d923c1a1cd4bdf1acf, 3.3075879), (4ac518cef964a52021a620e3, 3.3054137), (4c52b7a4b6dabe9a24d2bb13, 3.2998066), (4ac518d2f964a52026a720e3*, 3.2933233)
36336040: (4c9c6a059c48236a1cb14dee, 3.6842046), (4ac518d1f964a520c3a620e3, 3.6356385), (4b632853f964a52026672ae3, 3.6238897), (4b1c0375f964a520b30024e3, 3.5981152), (4c6ce8d923c1a1cd4bdf1acf, 3.5958803), (4ac518cef964a520f8a520e3, 3.5888114), (4bcc08273740b7139c756365, 3.5880601), (4c659c4aaebea59345db70d0, 3.5839942), (4b114284f964a520657923e3, 3.573398), (4ac518d2f964a5203da720e3, 3.5633943)
93940109: (4ac518cef964a520f8a520e3, 4.0030503), (4ac518cef964a52021a620e3, 3.963204), (4ac518f6f964a52052af20e3, 3.9544826), (4acbc300f964a52058c520e3, 3.9388583), (4c6ce8d923c1a1cd4bdf1acf, 3.9250457), (4ac518f4f964a520fbae20e3, 3.9171813), (4ac518d1f964a520c3a620e3, 3.9151292), (4c9c6a059c48236a1cb14dee, 3.91128), (4bc0d7c84cdfc9b658969321, 3.9035892), (4d5ed23c149637047e12cf94, 3.9008257)
47238329: (4ac518f7f964a520c6af20e3, 4.174923), (4ac518d1f964a520c3a620e3, 4.141574), (4e175b25183880768f35a7e5, 4.1147904), (4c6ce8d923c1a1cd4bdf1acf, 4.0755744), (4bcc08273740b7139c756365, 4.072786), (4c52b7a4b6dabe9a24d2bb13, 4.072371), (4b114284f964a520657923e3, 4.0641904), (505b0a96e4b0597d277e6444, 4.06244), (4ac518e8f964a52075ab20e3, 4.0500007), (4ac518f6f964a52052af20e3, 4.0415487)
209972182: (4bc0d7c84cdfc9b658969321, 3.816072), (4ac518eff964a52064ad20e3, 3.8059487), (4ac518cef964a520f8a520e3, 3.8024747), (4ac518d2f964a5203da720e3, 3.8004375), (4ac518f4f964a520fbae20e3, 3.778261), (50c35e21e4b08c3b59223478, 3.762722), (4ac518d1f964a520e0a620e3, 3.751979), (4c52b7a4b6dabe9a24d2bb13, 3.747964), (4ac518cef964a52021a620e3, 3.741399), (4ac518f6f964a52052af20e3, 3.7413492)
19767212: (4acee9a4f964a5200ed220e3, 3.2177985), (4ac518cef964a52021a620e3, 3.1696231), (4bb2438a35f0c9b6070abb83, 3.1599739), (4acaf933f964a52031c320e3, 3.1407385), (4ac518f6f964a52052af20e3, 3.1098006), (4fff1c5de4b018897fe4e69a, 3.1097214), (513f8bb3e4b0f8e5e8926a98, 3.1076565), (4cb02bf3db32f04d1c92bd4d, 3.098291), (4af47862f964a520d6f221e3, 3.0967877), (4ac518eff964a52064ad20e3, 3.0929294)
38003169: (4bd462419854d13a0573ff4d, 2.6621892), (4af47862f964a520d6f221e3, 2.554445), (4ac518ecf964a52072ac20e3, 2.5028646), (506999663d7cfe42e733a9b3, 2.4953473), (4c6950702c29d13ab5d50a41, 2.495032), (4f5ffcc9e4b0f492ad058303, 2.4818096), (4acdeba7f964a5208bcd20e3, 2.480699), (4b7e5255f964a52076e92fe3, 2.4777334), (4ac518edf964a520b5ac20e3, 2.4756262), (4ba529bef964a52025e638e3, 2.463013)
149495489: (4c9c6a059c48236a1cb14dee, 4.7683225), (4c6ce8d923c1a1cd4bdf1acf, 4.7323427), (4ac518cef964a520f8a520e3, 4.729307), (4af47862f964a520d6f221e3, 4.7253013), (4ac518f6f964a52052af20e3, 4.719744), (4ac518f7f964a520c6af20e3, 4.7168446), (4ac518cef964a52021a620e3, 4.7149506), (4c52b7a4b6dabe9a24d2bb13, 4.7012267), (4b114284f964a520657923e3, 4.697656), (4ac518d1f964a520c3a620e3, 4.693577)
155884957: (4c9c6a059c48236a1cb14dee, 3.0259132), (4ac518ecf964a52072ac20e3, 3.0167282), (4af47862f964a520d6f221e3, 2.9728668), (4b1c0375f964a520b30024e3, 2.9617124), (4ac518d3f964a52076a720e3, 2.9572108), (4ac518cef964a52021a620e3, 2.9566712), (4ac518d1f964a520c3a620e3, 2.9527564), (4acbc300f964a52058c520e3, 2.9489317), (4ac518eff964a52064ad20e3, 2.9443662), (4ac518f4f964a520fbae20e3, 2.936848)
29866077: (4e4b9e2314958c3abfa956c7, 4.335827), (4ae811e5f964a5200cae21e3, 4.2141333), (4ac518d1f964a520e6a620e3*, 4.1687336), (4ac518cef964a520f8a520e3, 4.1479077), (4c9c6a059c48236a1cb14dee, 4.1471224), (4ac518f6f964a52052af20e3, 4.1451364), (4acbc300f964a52058c520e3, 4.143343), (4af47862f964a520d6f221e3, 4.123449), (4ae02185f964a5203f7e21e3, 4.10577), (4d5ed23c149637047e12cf94, 4.105283)
20334081: (4c52b7a4b6dabe9a24d2bb13, 4.9369955), (4ac518f4f964a520fbae20e3, 4.913586), (4c9c6a059c48236a1cb14dee, 4.910838), (4ac518f6f964a52052af20e3, 4.901867), (4ac518d3f964a52076a720e3, 4.889658), (4ac518d2f964a52026a720e3, 4.88934), (4ac518cef964a52021a620e3, 4.888787), (4ac518eff964a52064ad20e3, 4.88663), (4c6ce8d923c1a1cd4bdf1acf, 4.8807964), (4ac518d1f964a520c3a620e3, 4.8731647)
237223605: (4af47862f964a520d6f221e3, 4.142177), (4c52b7a4b6dabe9a24d2bb13, 4.1386843), (4c9c6a059c48236a1cb14dee, 4.135453), (4bc0d7c84cdfc9b658969321, 4.1339874), (4c6ce8d923c1a1cd4bdf1acf, 4.127765), (4ac518cef964a52021a620e3, 4.107854), (4bcc08273740b7139c756365, 4.1010995), (4ac518cef964a520f8a520e3, 4.0946665), (4fe85037e4b0af2e68221581, 4.0934076), (4b114284f964a520657923e3, 4.0861387)
225847091: (4ac518d2f964a5203da720e3, 3.9128802), (4c9c6a059c48236a1cb14dee, 3.8752038), (4ac518cef964a520f8a520e3, 3.8619034), (4bcc08273740b7139c756365, 3.8456788), (4ac518eff964a52064ad20e3, 3.8377082), (4c52b7a4b6dabe9a24d2bb13, 3.8262053), (4ac518d2f964a52026a720e3, 3.8247137), (4ac518f6f964a52052af20e3*, 3.8246717), (4b1c0375f964a520b30024e3, 3.818652), (4ac518d1f964a520c3a620e3, 3.8145964)
142432479: (4e4b9e2314958c3abfa956c7, 3.319106), (4ac518d1f964a520e6a620e3, 3.256296), (4ad4c22bf964a5209bfb20e3, 3.2501996), (4ae811e5f964a5200cae21e3, 3.249737), (4ad4ee47f964a520bafc20e3, 3.2417638), (4b1c0375f964a520b30024e3, 3.209461), (4c9c6a059c48236a1cb14dee, 3.2044888), (4af47862f964a520d6f221e3, 3.2023532), (4ac518e8f964a52075ab20e3, 3.1933997), (4c52b7a4b6dabe9a24d2bb13, 3.1896276)
115120168: (4ac518cef964a52021a620e3, 5.009846), (4bcc08273740b7139c756365, 5.005994), (4ac518eff964a52064ad20e3, 5.000484), (4ac518d2f964a5203da720e3, 4.9833302), (4bc0d7c84cdfc9b658969321, 4.9771404), (4c9c6a059c48236a1cb14dee, 4.9723706), (4af47862f964a520d6f221e3, 4.9646397), (4c52b7a4b6dabe9a24d2bb13, 4.9628577), (4ac518cef964a520f8a520e3, 4.960929), (4ac518f6f964a52052af20e3, 4.9484987)
275221622: (4ac518f6f964a52052af20e3, 4.2408943), (4b1c0375f964a520b30024e3, 4.2106433), (4ac518d2f964a52026a720e3, 4.1990895), (4af47862f964a520d6f221e3, 4.194689), (4c9c6a059c48236a1cb14dee, 4.19186), (4ac518d2f964a5203da720e3, 4.1913233), (4c52b7a4b6dabe9a24d2bb13, 4.1682935), (4ad4ee47f964a520bafc20e3, 4.1625977), (4ba6419bf964a520b23f39e3, 4.158311), (4ac518d3f964a52076a720e3, 4.149043)
226977000: (4ac518d2f964a5203da720e3, 3.7092767), (4c9c6a059c48236a1cb14dee, 3.6987023), (4ac518eff964a52064ad20e3, 3.6812758), (4af47862f964a520d6f221e3, 3.6805766), (4ac518f6f964a52052af20e3, 3.679736), (4ac518cef964a520f8a520e3, 3.6658592), (4ac518cef964a52021a620e3, 3.6610813), (4acbc300f964a52058c520e3, 3.6476052), (4ba6419bf964a520b23f39e3, 3.644262), (4ac518d2f964a52026a720e3, 3.636956)
26887282: (4c9c6a059c48236a1cb14dee, 4.5899177), (4ac518cef964a52021a620e3, 4.5895243), (4ac518f7f964a520c6af20e3, 4.570836), (4ac518cef964a520f8a520e3, 4.5652366), (4af47862f964a520d6f221e3, 4.557644), (4c6ce8d923c1a1cd4bdf1acf, 4.5527153), (4ac518f6f964a52052af20e3, 4.536428), (4af9a82df964a520fd1222e3, 4.5257897), (4b1c0375f964a520b30024e3, 4.5242014), (4b114284f964a520657923e3, 4.5144224)
83481236: (4af47862f964a520d6f221e3, 3.5712252), (4bcc08273740b7139c756365, 3.5673466), (4c9c6a059c48236a1cb14dee, 3.5457036), (4ac518cef964a52021a620e3, 3.514656), (4b1c0375f964a520b30024e3, 3.505684), (4ac518f7f964a520c6af20e3, 3.4993806), (4b7a7122f964a520f62c2fe3, 3.4971511), (4ac518d1f964a520c3a620e3, 3.486317), (4b114284f964a520657923e3, 3.471971), (4ac518cef964a520f7a520e3, 3.4671493)
129329485: (4af47862f964a520d6f221e3, 4.30306), (4c9c6a059c48236a1cb14dee, 4.2041), (4ac518cef964a520f8a520e3, 4.142485), (4ac518cef964a52021a620e3, 4.1340637), (4c6ce8d923c1a1cd4bdf1acf, 4.133146), (4acbc300f964a52058c520e3, 4.1312466), (4ac518f6f964a52052af20e3, 4.1310797), (4e4b9e2314958c3abfa956c7, 4.109311), (4acaf933f964a52031c320e3*, 4.087778), (4ac518d2f964a52026a720e3, 4.0866847)
30209211: (4af47862f964a520d6f221e3, 6.154342), (4ac518cef964a52021a620e3, 6.09331), (4c9c6a059c48236a1cb14dee, 6.091488), (4acbc300f964a52058c520e3, 6.0422487), (4ac518d1f964a520c3a620e3, 5.9701524), (4ac518f6f964a52052af20e3, 5.968935), (4acaf933f964a52031c320e3, 5.960482), (4ac518eff964a52064ad20e3, 5.9579706), (4c6ce8d923c1a1cd4bdf1acf, 5.947211), (4ac518cef964a520f8a520e3, 5.937846)
