# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4fb67af3e4b014d752c9b6c7, 2.720351), (4bed05629868a5937cdb5c46, 2.7105658), (4bad16def964a520792c3be3, 2.6947017), (4b0bf426f964a5200e3523e3, 2.6913936), (4ac518d3f964a52076a720e3, 2.674987), (4c6ce8d923c1a1cd4bdf1acf, 2.6475525), (4ac518cef964a52021a620e3, 2.6366), (4bcc08273740b7139c756365, 2.6343503), (4ac518d1f964a520e6a620e3, 2.6316679), (4ae8c18df964a52002b221e3, 2.6275773)
329562699: (4c9c6a059c48236a1cb14dee, 4.5422854), (4af47862f964a520d6f221e3, 4.5196834), (4ac518f6f964a52052af20e3, 4.5054293), (4ac518eff964a52064ad20e3, 4.5013127), (4ba6419bf964a520b23f39e3, 4.496956), (4ac518d1f964a520c3a620e3, 4.493175), (4acbc300f964a52058c520e3, 4.4779043), (4ac518f4f964a520fbae20e3, 4.4594073), (4ac518d2f964a5203da720e3, 4.4555097), (4ac518d2f964a52026a720e3, 4.449222)
79533042: (4c9c6a059c48236a1cb14dee, 5.3007627), (4ac518cef964a52021a620e3, 5.296096), (4ac518eff964a52064ad20e3, 5.2666864), (4ac518d2f964a52026a720e3, 5.239217), (4ac518f7f964a520c6af20e3, 5.2361593), (4ac518d1f964a520c3a620e3, 5.218406), (4c52b7a4b6dabe9a24d2bb13, 5.215), (4af47862f964a520d6f221e3, 5.2021794), (4c6ce8d923c1a1cd4bdf1acf*, 5.182355), (4e4b9e2314958c3abfa956c7, 5.181833)
20666288: (4c9c6a059c48236a1cb14dee, 4.0718517), (4acbc300f964a52058c520e3, 4.062491), (4ac518cef964a520f8a520e3, 4.0290246), (4ac518d3f964a52076a720e3, 4.01986), (4bcc08273740b7139c756365, 4.0094266), (4ac518f7f964a520c6af20e3, 4.00477), (4c6ce8d923c1a1cd4bdf1acf*, 3.9975471), (4ac518d1f964a520c3a620e3, 3.9927866), (4ac518cef964a52021a620e3, 3.991115), (4ac518d2f964a52026a720e3, 3.9857035)
67248401: (4ac518f6f964a52052af20e3, 4.3806815), (4acbc300f964a52058c520e3, 4.3667183), (4bc0d7c84cdfc9b658969321, 4.3613033), (4b1c0375f964a520b30024e3, 4.3302574), (4af47862f964a520d6f221e3, 4.3234506), (4ba6419bf964a520b23f39e3, 4.291825), (4c513de4250dd13a41a4e17c, 4.2805896), (4ac518eff964a52064ad20e3, 4.2662964), (4d5ed23c149637047e12cf94, 4.2660427), (4ac518d3f964a5204da720e3, 4.2651324)
228380217: (4ac518cef964a52021a620e3, 3.4346218), (4c9c6a059c48236a1cb14dee, 3.389156), (4ac518f4f964a520fbae20e3, 3.3717327), (4c6ce8d923c1a1cd4bdf1acf, 3.3472853), (4ac518eff964a52064ad20e3, 3.3409789), (4e4b9e2314958c3abfa956c7, 3.3327281), (4ac518cef964a520f7a520e3, 3.3290708), (4c52b7a4b6dabe9a24d2bb13, 3.3284876), (4af47862f964a520d6f221e3, 3.3188727), (4ac518f7f964a520c6af20e3, 3.3050897)
27668767: (4ac518d1f964a520c3a620e3, 4.3446507), (4b1c0375f964a520b30024e3, 4.315172), (4c9c6a059c48236a1cb14dee, 4.263106), (4ac518d2f964a5203da720e3, 4.2613378), (4af47862f964a520d6f221e3, 4.257568), (4ac518cef964a52021a620e3, 4.250588), (4ba6419bf964a520b23f39e3, 4.2439594), (4af9a82df964a520fd1222e3, 4.2438483), (4d5ed23c149637047e12cf94, 4.238627), (4ad06c8ef964a52009d820e3, 4.236363)
86100729: (4ac518f6f964a52052af20e3, 3.7978559), (4af47862f964a520d6f221e3, 3.7556543), (4c9c6a059c48236a1cb14dee*, 3.755366), (4ac518d2f964a52026a720e3, 3.747903), (4ac518d3f964a52076a720e3, 3.7408106), (4ba6419bf964a520b23f39e3, 3.7345808), (4acbc300f964a52058c520e3, 3.7334552), (4ac518f6f964a52050af20e3, 3.7292593), (4ac518eff964a52064ad20e3, 3.7275527), (4ac518d0f964a52095a620e3, 3.7141125)
574218707: (4ac518cef964a52021a620e3, 4.9676867), (4c9c6a059c48236a1cb14dee, 4.9229217), (4c6ce8d923c1a1cd4bdf1acf, 4.851499), (4af47862f964a520d6f221e3, 4.8331976), (4ae811e5f964a5200cae21e3, 4.8110094), (4c52b7a4b6dabe9a24d2bb13, 4.810454), (4ac518cef964a520f8a520e3, 4.809481), (4ac518f6f964a52052af20e3, 4.80436), (4ac518d3f964a52076a720e3, 4.801109), (4ac518d2f964a52026a720e3, 4.80089)
29069435: (4c9c6a059c48236a1cb14dee, 5.5120015), (4ac518cef964a52021a620e3, 5.4586425), (4ac518d2f964a52026a720e3, 5.4536667), (4af47862f964a520d6f221e3, 5.4236975), (4ac518eff964a52064ad20e3, 5.4149923), (4ac518f7f964a520c6af20e3, 5.3639493), (4b1c0375f964a520b30024e3, 5.3482804), (4c6ce8d923c1a1cd4bdf1acf, 5.3433957), (4ac518f6f964a52052af20e3, 5.341608), (4ae811e5f964a5200cae21e3, 5.3399634)
29699007: (4acbc300f964a52058c520e3, 4.151576), (4ac518f6f964a52052af20e3, 4.135379), (4c9c6a059c48236a1cb14dee, 4.130694), (4d5ed23c149637047e12cf94, 4.113693), (4ba6419bf964a520b23f39e3, 4.084729), (4b1c0375f964a520b30024e3, 4.0734386), (4ac518d1f964a520c3a620e3, 4.046086), (4ac518eff964a52064ad20e3, 4.041236), (4af47862f964a520d6f221e3, 4.0303288), (52d543fc11d277ee4a19f7f2, 4.020037)
229877491: (4c9c6a059c48236a1cb14dee, 4.634278), (4af47862f964a520d6f221e3, 4.6183443), (4ac518d2f964a52026a720e3, 4.5935526), (4ac518eff964a52064ad20e3, 4.5856957), (4ac518d0f964a52095a620e3, 4.5772033), (4e175b25183880768f35a7e5, 4.576704), (4ac518f6f964a52052af20e3, 4.5478153), (4b114284f964a520657923e3, 4.540084), (4ac518cef964a52021a620e3, 4.537117), (4acbc300f964a52058c520e3, 4.5308833)
103853861: (4acbc300f964a52058c520e3, 3.1188188), (4c9c6a059c48236a1cb14dee, 3.0735178), (4ad42aa6f964a5205de720e3, 3.032388), (4ac518f6f964a52052af20e3, 3.0321915), (506999663d7cfe42e733a9b3, 3.0237563), (4b1c0375f964a520b30024e3, 3.006712), (4ac518cef964a520f8a520e3, 3.0002246), (4ac518d3f964a5204da720e3, 2.999879), (4d5ed23c149637047e12cf94, 2.97275), (4d64f88cd2906a310083e2cb, 2.9627829)
25058158: (4b1c0375f964a520b30024e3, 3.3381584), (4c52b7a4b6dabe9a24d2bb13, 3.3221774), (4b6016a3f964a52076d529e3, 3.3183992), (4b1ede24f964a520c52024e3, 3.3099415), (4ac518cef964a52021a620e3, 3.297821), (4ac518b8f964a52081a120e3, 3.2730346), (4c9c6a059c48236a1cb14dee, 3.2729323), (4ac518cef964a520f8a520e3, 3.2721913), (4ac518f4f964a520fbae20e3, 3.2528863), (4b114284f964a520657923e3, 3.2516108)
22409173: (4ac518cef964a52021a620e3, 4.267256), (4c9c6a059c48236a1cb14dee, 4.2542024), (4c52b7a4b6dabe9a24d2bb13, 4.200194), (4acbc300f964a52058c520e3, 4.194812), (4ac518f4f964a520fbae20e3, 4.1877093), (4b1c0375f964a520b30024e3, 4.176649), (4ac518cef964a520f8a520e3, 4.1742573), (4c6ce8d923c1a1cd4bdf1acf, 4.1567616), (4ac518eff964a52064ad20e3, 4.154429), (4ac518d1f964a520c3a620e3, 4.1355405)
28103584: (4c9c6a059c48236a1cb14dee, 4.426261), (4ac518d2f964a52026a720e3, 4.38969), (4c513de4250dd13a41a4e17c, 4.348744), (4ac518f7f964a520c6af20e3, 4.3400908), (4af47862f964a520d6f221e3, 4.314001), (4b1c0375f964a520b30024e3, 4.30801), (4d64f88cd2906a310083e2cb, 4.3028073), (4ac518cef964a52021a620e3, 4.2984767), (4ae811e5f964a5200cae21e3, 4.292902), (4ac518eff964a52064ad20e3, 4.273964)
254660986: (4ac518d1f964a520c3a620e3, 3.8790064), (4ac518b8f964a52081a120e3, 3.8560023), (4d5ed23c149637047e12cf94, 3.7972953), (4ac518cef964a520f8a520e3, 3.7819602), (4ac518f4f964a520fbae20e3, 3.7389827), (4ac518f3f964a5209fae20e3, 3.7367501), (4acbc300f964a52058c520e3, 3.7347105), (4ad42aa6f964a5205de720e3, 3.7249122), (4ac518cef964a52021a620e3, 3.7240486), (4fff1c5de4b018897fe4e69a, 3.7154353)
401435965: (4c9c6a059c48236a1cb14dee, 4.3334227), (4ac518cef964a520f8a520e3, 4.3052616), (4ac518cef964a52021a620e3, 4.2834544), (4ac518d1f964a520c3a620e3, 4.2833495), (4b1c0375f964a520b30024e3, 4.281508), (4ac518f7f964a520c6af20e3, 4.2678976), (4acbc300f964a52058c520e3, 4.2676573), (4af47862f964a520d6f221e3, 4.257442), (4b114284f964a520657923e3, 4.256909), (4b8146dbf964a520439d30e3, 4.255722)
1647988454: (4d41d30e89616dcb9d1413b5, 2.2270136), (4ac518cef964a52022a620e3, 2.2022407), (4aeb3a10f964a520d8bf21e3, 2.1921768), (4e42b6dcaeb73df7d8d72fc3, 2.1611934), (4bc0d7c84cdfc9b658969321, 2.136323), (4afd7324f964a520e42722e3, 2.1227183), (4ce69e09f08f8eec7c740130, 2.1196783), (4ae811e5f964a5200cae21e3, 2.1196134), (4ac51183f964a52049a020e3, 2.118153), (4bf40516e5eba593f3211f90, 2.1020656)
36797697: (4b8146dbf964a520439d30e3, 4.3821387), (4ac518f7f964a520c6af20e3, 4.3798428), (4c9c6a059c48236a1cb14dee, 4.32226), (4ac518d1f964a520c3a620e3, 4.317498), (506999663d7cfe42e733a9b3, 4.3169494), (4ac518ecf964a52075ac20e3, 4.3021345), (4b1c0375f964a520b30024e3, 4.299352), (4ac518eff964a52064ad20e3, 4.2992773), (4ac518cef964a520f8a520e3, 4.298409), (4ac518d0f964a52097a620e3, 4.293396)
107108583: (4c9c6a059c48236a1cb14dee, 5.256012), (4ac518cef964a52021a620e3, 5.2242823), (4af47862f964a520d6f221e3, 5.2209764), (4ac518f6f964a52052af20e3, 5.215194), (4ac518d3f964a52076a720e3, 5.2058187), (4c6ce8d923c1a1cd4bdf1acf, 5.199501), (4ac518d2f964a52026a720e3, 5.177114), (4ac518d2f964a5203da720e3, 5.1726193), (4bcc08273740b7139c756365, 5.159533), (4ac518d1f964a520c3a620e3, 5.146521)
19877208: (4c9c6a059c48236a1cb14dee, 4.7627215), (4ac518cef964a52021a620e3, 4.7610793), (4ac518f4f964a520fbae20e3, 4.740907), (4b1c0375f964a520b30024e3, 4.7333217), (4ac518d1f964a520c3a620e3, 4.7223353), (4af47862f964a520d6f221e3, 4.711844), (4b114284f964a520657923e3, 4.692456), (4ba6419bf964a520b23f39e3, 4.675154), (4c6ce8d923c1a1cd4bdf1acf, 4.671793), (4b6016a3f964a52076d529e3, 4.6716056)
79156398: (4af9a82df964a520fd1222e3, 3.992852), (4ac518d2f964a52026a720e3, 3.9409962), (4af47862f964a520d6f221e3, 3.923326), (4c9c6a059c48236a1cb14dee, 3.9147606), (4ba6419bf964a520b23f39e3, 3.883299), (4ac518d0f964a52099a620e3, 3.8784685), (4ac518d2f964a5203da720e3, 3.875317), (4ac518d0f964a52095a620e3, 3.8723977), (4ac518eff964a52064ad20e3, 3.8511465), (4ac518cef964a52021a620e3, 3.843463)
39404336: (4c9c6a059c48236a1cb14dee, 4.0502687), (4ac518cef964a52021a620e3, 4.027394), (4ac518d2f964a52026a720e3, 3.9791858), (4ac518f7f964a520c6af20e3, 3.9740462), (4ac518eff964a52064ad20e3, 3.9682024), (4c6ce8d923c1a1cd4bdf1acf, 3.9636843), (4b1c0375f964a520b30024e3, 3.9619184), (4af47862f964a520d6f221e3, 3.9607885), (505b0a96e4b0597d277e6444, 3.960107), (4ac518f6f964a52052af20e3, 3.9516826)
167803776: (4c9c6a059c48236a1cb14dee, 3.9675453), (4acbc300f964a52058c520e3, 3.9635544), (4ac518eff964a52064ad20e3, 3.9565346), (4ac518d3f964a52076a720e3, 3.9467986), (4ac518f4f964a520fbae20e3, 3.941113), (4af47862f964a520d6f221e3, 3.9377875), (4ac518f6f964a52052af20e3, 3.9230142), (4ac518cef964a520f8a520e3, 3.9176497), (4ac518d2f964a52026a720e3, 3.9010634), (4ac518cef964a52021a620e3, 3.8950462)
380499573: (4ac518f6f964a52052af20e3, 3.5614305), (4c9c6a059c48236a1cb14dee, 3.5340595), (4acbc300f964a52058c520e3, 3.5079691), (4bc0d7c84cdfc9b658969321, 3.502612), (4ac518d2f964a52026a720e3, 3.5022159), (4b1c0375f964a520b30024e3, 3.4914806), (4af47862f964a520d6f221e3, 3.4752104), (4ac518f6f964a52050af20e3, 3.4533646), (4af9a82df964a520fd1222e3, 3.4531157), (4ac518eff964a52064ad20e3, 3.4520228)
185697066: (4ac518cef964a52021a620e3, 4.568969), (4af47862f964a520d6f221e3, 4.5514436), (4c9c6a059c48236a1cb14dee, 4.536806), (4ac518d2f964a52026a720e3, 4.5295534), (4ac518f6f964a52052af20e3, 4.508635), (4ac518d2f964a5203da720e3, 4.4981756), (4ae811e5f964a5200cae21e3, 4.492004), (4ac518d1f964a520c3a620e3, 4.490765), (4ac518d3f964a52076a720e3, 4.4896436), (4c6ce8d923c1a1cd4bdf1acf, 4.4838543)
18837861: (4ac518f3f964a520ccae20e3, 2.119363), (4ac518cef964a520f8a520e3, 2.1065226), (4ac518d3f964a5204da720e3, 2.1019363), (4acbc300f964a52058c520e3, 2.100614), (4d5ed23c149637047e12cf94, 2.0983565), (4ac518d1f964a520c3a620e3, 2.0865877), (4ad42aa6f964a5205de720e3, 2.0828376), (4b8146dbf964a520439d30e3, 2.0779102), (4ac518ecf964a52075ac20e3, 2.070414), (4b1290d5f964a520da8a23e3, 2.0654933)
131505969: (4bc0d7c84cdfc9b658969321, 3.860503), (4ad42aa6f964a5205de720e3, 3.7361274), (4e175b25183880768f35a7e5, 3.734934), (4d41d30e89616dcb9d1413b5, 3.7177575), (4ac518ebf964a52049ac20e3, 3.712352), (4b62a4e8f964a520bb4d2ae3, 3.6961217), (4bdabd82c79cc92854897fe9, 3.690167), (4fd1b9dfe4b0d4fb73fb47a3, 3.6833918), (4b114284f964a520657923e3, 3.6826646), (4ac518cef964a520f8a520e3, 3.6822648)
252292616: (4ac518f6f964a52052af20e3, 4.0685997), (4af47862f964a520d6f221e3, 4.060084), (4ba6419bf964a520b23f39e3, 4.0424795), (4c9c6a059c48236a1cb14dee, 4.027856), (4ac518d1f964a520c3a620e3, 4.0268416), (4ac518d2f964a5203da720e3, 4.01534), (4bc0d7c84cdfc9b658969321, 3.983816), (4ac518cef964a52021a620e3, 3.9827163), (4b1c0375f964a520b30024e3, 3.9822414), (4ac518eff964a52064ad20e3, 3.9729443)
219030855: (4b1c0375f964a520b30024e3, 3.6892583), (4bc0d7c84cdfc9b658969321, 3.6321232), (4ae811e5f964a5200cae21e3, 3.6284509), (4ad06c8ef964a52009d820e3, 3.6248608), (4af9a82df964a520fd1222e3, 3.6235564), (4af47862f964a520d6f221e3, 3.603921), (4b77eb6ff964a520c4ae2ee3, 3.5954673), (4c6be17d1fb2a143d6faf9e6, 3.5716558), (50a23927e4b0bc18dec71e7f, 3.5714717), (4b114284f964a520657923e3, 3.5696604)
88766514: (4af47862f964a520d6f221e3, 4.850828), (4af9a82df964a520fd1222e3, 4.841812), (4c9c6a059c48236a1cb14dee, 4.8356724), (4ac518d1f964a520c3a620e3, 4.81001), (4ba6419bf964a520b23f39e3, 4.807739), (4ac518d2f964a5203da720e3, 4.8055615), (4ac518f6f964a52052af20e3, 4.801269), (4ac518d2f964a52026a720e3, 4.791467), (4ac518eff964a52064ad20e3, 4.769177), (4ac518cef964a52021a620e3, 4.751766)
78914835: (4c9c6a059c48236a1cb14dee, 4.8383565), (4ac518d2f964a52026a720e3, 4.805294), (4ac518eff964a52064ad20e3, 4.8036556), (4af47862f964a520d6f221e3, 4.789714), (4acbc300f964a52058c520e3, 4.749869), (4ac518cef964a52021a620e3, 4.741999), (4ac518d3f964a52076a720e3, 4.73659), (4ac518f6f964a52052af20e3, 4.7362986), (4ac518f7f964a520c6af20e3, 4.7150474), (4ac518cef964a520f8a520e3, 4.7141147)
396640414: (4ac518f6f964a52052af20e3, 3.5038257), (4ac518d1f964a520e0a620e3, 3.4953961), (4c9c6a059c48236a1cb14dee, 3.4811473), (4af47862f964a520d6f221e3, 3.4788532), (4e175b25183880768f35a7e5, 3.4776056), (4bc0d7c84cdfc9b658969321, 3.4725294), (4ac518d2f964a52026a720e3, 3.4628384), (4ac518d3f964a52076a720e3, 3.446657), (4ac518cef964a52021a620e3, 3.4180691), (4acbc300f964a52058c520e3, 3.4148953)
20995099: (4ac518f7f964a520c6af20e3, 4.9645886), (4c9c6a059c48236a1cb14dee, 4.9432173), (4e175b25183880768f35a7e5, 4.9318438), (4ac518d2f964a52026a720e3, 4.9204574), (4af47862f964a520d6f221e3, 4.8766923), (4ac518eff964a52064ad20e3, 4.8594484), (4b114284f964a520657923e3, 4.8384547), (4ac518cef964a520f8a520e3, 4.8350444), (4ac518cef964a52021a620e3, 4.8303833), (4acaf933f964a52031c320e3, 4.826111)
99110038: (4ac518cef964a52021a620e3, 4.824242), (4ac518d3f964a52076a720e3, 4.7823787), (4c9c6a059c48236a1cb14dee, 4.7534213), (4ac518f6f964a52052af20e3, 4.745236), (4c6ce8d923c1a1cd4bdf1acf, 4.7286186), (4bcc08273740b7139c756365, 4.727979), (4ac518cef964a520f8a520e3, 4.722703), (4ac518d1f964a520c3a620e3, 4.7130704), (4b0bf426f964a5200e3523e3, 4.7027454), (4af47862f964a520d6f221e3, 4.7015686)
110968955: (4ac518f7f964a520c6af20e3, 4.468373), (4c9c6a059c48236a1cb14dee, 4.4365425), (4ac518d2f964a52026a720e3, 4.397578), (4ac518cef964a520f8a520e3*, 4.3859577), (4e175b25183880768f35a7e5, 4.3830357), (4af47862f964a520d6f221e3, 4.37945), (4ae811e5f964a5200cae21e3, 4.369524), (4ac518eff964a52064ad20e3, 4.3679323), (4b114284f964a520657923e3, 4.364116), (4b8146dbf964a520439d30e3, 4.3619614)
27471778: (4ac518cef964a52021a620e3, 3.6645975), (4af47862f964a520d6f221e3, 3.6384065), (4ac518d1f964a520c3a620e3, 3.6328585), (4ac518f4f964a520fbae20e3, 3.6311524), (4c9c6a059c48236a1cb14dee, 3.6198318), (4ac518cef964a520f7a520e3, 3.612276), (4ac518eff964a52064ad20e3, 3.6008081), (4c52b7a4b6dabe9a24d2bb13, 3.5980136), (4c6ce8d923c1a1cd4bdf1acf, 3.588904), (4ac518cef964a520f8a520e3, 3.5877626)
205309279: (4acbc300f964a52058c520e3, 5.158678), (4ac518d1f964a520c3a620e3, 5.134665), (4ac518f4f964a520fbae20e3, 5.13056), (4c9c6a059c48236a1cb14dee, 5.1236653), (4ac518f6f964a52052af20e3, 5.113306), (4d5ed23c149637047e12cf94, 5.1067915), (4ac518d3f964a52076a720e3, 5.0818253), (4ac518cef964a520f8a520e3, 5.0752974), (4ac518cef964a52021a620e3, 5.0569377), (4c6ce8d923c1a1cd4bdf1acf, 5.052385)
21862266: (4c9c6a059c48236a1cb14dee, 5.090953), (4ac518d2f964a52026a720e3, 5.0794535), (4af47862f964a520d6f221e3, 5.052552), (4ac518eff964a52064ad20e3, 5.031035), (4ac518cef964a52021a620e3, 5.028996), (4ac518f6f964a52052af20e3, 5.0278234), (4b1c0375f964a520b30024e3, 4.987057), (4ac518f7f964a520c6af20e3, 4.982746), (4c52b7a4b6dabe9a24d2bb13, 4.9615674), (4ba6419bf964a520b23f39e3, 4.9508576)
132701864: (4ac518d1f964a520c3a620e3, 2.997224), (4ac518d3f964a52076a720e3, 2.9666927), (4ac518f4f964a520fbae20e3, 2.9612951), (4ac518d2f964a5203da720e3, 2.9425795), (4ac518f6f964a52052af20e3, 2.9231334), (4ac518ecf964a52072ac20e3, 2.9224782), (4acbc300f964a52058c520e3, 2.9198146), (4ac518f6f964a52050af20e3, 2.918335), (4c9c6a059c48236a1cb14dee, 2.907274), (4d5ed23c149637047e12cf94, 2.904417)
11944272: (4c9c6a059c48236a1cb14dee, 5.15528), (4ac518d1f964a520c3a620e3, 5.1544247), (4af47862f964a520d6f221e3, 5.1514378), (4ac518f4f964a520fbae20e3, 5.1442194), (4ac518cef964a52021a620e3, 5.1185455), (4ac518f6f964a52052af20e3, 5.106937), (4ba6419bf964a520b23f39e3, 5.0970197), (4ac518d2f964a5203da720e3, 5.0890584), (4c6ce8d923c1a1cd4bdf1acf, 5.085442), (4ac518cef964a520f8a520e3, 5.0775375)
173725494: (4c9c6a059c48236a1cb14dee, 4.4257917), (4ac518f4f964a520fbae20e3, 4.3703604), (4ac518eff964a52064ad20e3, 4.3665786), (4af47862f964a520d6f221e3, 4.365443), (4ac518cef964a52021a620e3, 4.3587184), (4acbc300f964a52058c520e3, 4.356387), (4ac518d2f964a52026a720e3, 4.3415413), (4ac518cef964a520f8a520e3, 4.334709), (4ac518d3f964a52076a720e3, 4.3334517), (4c6ce8d923c1a1cd4bdf1acf, 4.3322906)
247376419: (4ac518cef964a52021a620e3, 4.4106355), (4af47862f964a520d6f221e3, 4.4071374), (4ac518f4f964a520fbae20e3, 4.384641), (4ac518d0f964a52095a620e3, 4.379888), (4c9c6a059c48236a1cb14dee, 4.364119), (4b114284f964a520657923e3, 4.3519382), (4ae811e5f964a5200cae21e3, 4.3488774), (4b6016a3f964a52076d529e3, 4.340381), (4ba6419bf964a520b23f39e3, 4.3321457), (4c6ce8d923c1a1cd4bdf1acf, 4.3257174)
193901122: (4ac518d2f964a52026a720e3, 4.927417), (4af47862f964a520d6f221e3, 4.90079), (4c9c6a059c48236a1cb14dee, 4.882679), (4ac518cef964a52021a620e3, 4.8796077), (4ac518f7f964a520c6af20e3, 4.869462), (4ac518eff964a52064ad20e3, 4.847092), (4ae811e5f964a5200cae21e3, 4.846481), (4e175b25183880768f35a7e5, 4.8239136), (4c6ce8d923c1a1cd4bdf1acf, 4.794894), (4ac518d2f964a5203da720e3, 4.7943654)
23510862: (4ba12171f964a520c29a37e3, 4.360331), (4acbc300f964a52058c520e3, 4.340243), (4c9c6a059c48236a1cb14dee, 4.3309884), (4ac518f6f964a52052af20e3, 4.3114676), (4ac518d2f964a52026a720e3, 4.288049), (4ac518d3f964a52076a720e3, 4.2849135), (4d529fa880df88bf2e470098, 4.27557), (4ac518d1f964a520e0a620e3, 4.2547374), (5127fae2e4b0d9d0f75da670, 4.236865), (4ac518cef964a52021a620e3, 4.234356)
69098012: (4bc0d7c84cdfc9b658969321, 4.1868367), (4ac518f6f964a52052af20e3, 4.1647215), (4af47862f964a520d6f221e3, 4.091974), (4ac518d1f964a520c3a620e3, 4.0809684), (4b1c0375f964a520b30024e3, 4.059905), (4c9c6a059c48236a1cb14dee, 4.049004), (4c52b7a4b6dabe9a24d2bb13, 4.0437775), (4ac518cef964a52021a620e3, 4.0424504), (4ac518cef964a520f8a520e3, 4.0344033), (4acbc300f964a52058c520e3, 4.0309377)
225637895: (4c9c6a059c48236a1cb14dee, 4.638008), (4ac518f6f964a52052af20e3, 4.6248736), (4ac518f7f964a520c6af20e3, 4.607678), (4ac518cef964a520f8a520e3, 4.606899), (4acbc300f964a52058c520e3, 4.6017914), (4ac518cef964a52021a620e3, 4.5919795), (4ac518d3f964a52076a720e3, 4.5761685), (4af47862f964a520d6f221e3, 4.572074), (4bcc08273740b7139c756365, 4.564948), (4b0bf426f964a5200e3523e3, 4.5638494)
247253241: (4ac518d2f964a52026a720e3, 3.9509273), (4c9c6a059c48236a1cb14dee, 3.94739), (4acbc300f964a52058c520e3, 3.9175556), (4ac518d3f964a52076a720e3, 3.9143307), (4ac518eff964a52064ad20e3, 3.8780777), (4ba12171f964a520c29a37e3, 3.8749983), (4ac518f6f964a52052af20e3, 3.8718472), (4ac518f6f964a52050af20e3, 3.8687656), (5127fae2e4b0d9d0f75da670, 3.8606327), (4af47862f964a520d6f221e3, 3.857317)
347291056: (52628efb11d2aab0a9e71f3f, 3.5577374), (506999663d7cfe42e733a9b3, 3.460658), (4acbc300f964a52058c520e3, 3.4480026), (4ac518f6f964a52052af20e3, 3.446397), (4b954229f964a520889834e3, 3.4439962), (4ac518d3f964a5204da720e3, 3.4331584), (4c9c6a059c48236a1cb14dee, 3.3969998), (4ac518f6f964a52050af20e3, 3.393589), (4ac518d2f964a52026a720e3, 3.375211), (4af9a82df964a520fd1222e3, 3.3731632)
171357104: (4ac518cef964a52021a620e3, 5.2148724), (4c9c6a059c48236a1cb14dee, 5.2018685), (4af47862f964a520d6f221e3, 5.2014713), (4ac518d2f964a52026a720e3, 5.1554856), (4ac518d2f964a5203da720e3, 5.1194606), (4ba6419bf964a520b23f39e3, 5.1144485), (4c6ce8d923c1a1cd4bdf1acf, 5.109648), (4ac518eff964a52064ad20e3, 5.1063476), (4b1c0375f964a520b30024e3, 5.0913205), (4ac518d0f964a52095a620e3, 5.0883107)
111565284: (4ac518d2f964a52026a720e3, 2.9338303), (4ac518d3f964a52076a720e3, 2.9320486), (4ac518cef964a52021a620e3, 2.9263728), (4c9c6a059c48236a1cb14dee, 2.9249156), (4bcc08273740b7139c756365, 2.9133894), (4ac518f0f964a520afad20e3, 2.910845), (4c6ce8d923c1a1cd4bdf1acf, 2.8974183), (4ac518d1f964a520c3a620e3, 2.8915572), (4ac518f6f964a52050af20e3, 2.8878267), (4ae811e5f964a5200cae21e3, 2.8864822)
112006465: (4acbc300f964a52058c520e3, 5.2167616), (4c9c6a059c48236a1cb14dee, 5.1652656), (4ac518f4f964a520fbae20e3, 5.1381736), (4ba6419bf964a520b23f39e3, 5.1126356), (4ac518cef964a520f8a520e3, 5.1019773), (4d5ed23c149637047e12cf94, 5.100533), (4b7a7122f964a520f62c2fe3, 5.09058), (4b1c0375f964a520b30024e3, 5.070607), (4ac518d1f964a520c3a620e3, 5.0605235), (4b1290d5f964a520da8a23e3, 5.0411935)
19613570: (4ac518f4f964a520fbae20e3, 3.8172004), (4acbc300f964a52058c520e3, 3.7993693), (4c9c6a059c48236a1cb14dee, 3.795261), (4ac518cef964a520f8a520e3, 3.7820137), (4af47862f964a520d6f221e3, 3.7806776), (4ac518eff964a52064ad20e3, 3.7672102), (4ac518d3f964a52076a720e3, 3.7633364), (513f8bb3e4b0f8e5e8926a98, 3.763273), (4e175b25183880768f35a7e5, 3.7459083), (4ac518d1f964a520c3a620e3, 3.743245)
18741829: (4ac518f6f964a52052af20e3, 4.3299437), (4c9c6a059c48236a1cb14dee, 4.2858577), (4ac518d0f964a52099a620e3, 4.2712803), (4af47862f964a520d6f221e3, 4.2538843), (4ba6419bf964a520b23f39e3, 4.247075), (4ac518d2f964a5203da720e3, 4.2306795), (4acbc300f964a52058c520e3, 4.2214694), (4ac518d3f964a52076a720e3, 4.220789), (4ac518cef964a52021a620e3, 4.2187457), (4b62a4e8f964a520bb4d2ae3, 4.206071)
20761572: (4ac518d2f964a52026a720e3, 3.5681767), (4ac518cef964a52021a620e3, 3.564264), (4c9c6a059c48236a1cb14dee, 3.5476983), (4ac518d1f964a520c3a620e3, 3.5336256), (4ac518eff964a52064ad20e3, 3.525132), (4ac518f7f964a520c6af20e3, 3.503173), (4ac518d3f964a52076a720e3, 3.4968314), (4ac518cef964a520f8a520e3, 3.496773), (4c52b7a4b6dabe9a24d2bb13, 3.4922833), (4ac518d2f964a5203da720e3, 3.4889953)
