# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4c9c6a059c48236a1cb14dee, 3.7225897), (4ac518cef964a52021a620e3, 3.7094035), (4ac518d1f964a520c3a620e3, 3.7092156), (4ac518d3f964a52076a720e3, 3.6954863), (4ac518f7f964a520c6af20e3, 3.6910136), (4ba6419bf964a520b23f39e3, 3.6695054), (4bcc08273740b7139c756365, 3.6687024), (4ac518f6f964a52052af20e3, 3.6623354), (4acaf933f964a52031c320e3, 3.6463816), (4ac518d0f964a52095a620e3, 3.643559)
20172755: (4ac518cef964a52021a620e3, 4.695263), (4c9c6a059c48236a1cb14dee, 4.6771355), (4b1c0375f964a520b30024e3, 4.6568213), (4ac518f4f964a520fbae20e3, 4.654749), (4c6ce8d923c1a1cd4bdf1acf, 4.64914), (506999663d7cfe42e733a9b3, 4.6223297), (4acbc300f964a52058c520e3, 4.6152363), (4ac518f6f964a52052af20e3, 4.608512), (4ac518d2f964a52026a720e3, 4.5970063), (4af47862f964a520d6f221e3, 4.5466146)
249155233: (4d57c656de8f6dcb38330391, 2.7998784), (4b6016a3f964a52076d529e3, 2.714637), (4ac518d0f964a520aaa620e3, 2.6792364), (4c6ce8d923c1a1cd4bdf1acf, 2.6698678), (50080338e4b0b3c66239414f, 2.666643), (4ad06c8ef964a52009d820e3, 2.6449504), (4be3f1c42fc7d13a2a9e083a, 2.607187), (4ac518c8f964a52083a520e3, 2.5917802), (4b2b3630f964a5201fb524e3, 2.584373), (4b0b42e4f964a520992f23e3, 2.5792234)
19351120: (4c6ce8d923c1a1cd4bdf1acf, 5.22839), (4c9c6a059c48236a1cb14dee, 5.222859), (4af47862f964a520d6f221e3, 5.211762), (4ac518d2f964a52026a720e3, 5.1759515), (4ac518cef964a52021a620e3, 5.1593027), (4ac518f6f964a52052af20e3, 5.131638), (4d5ed23c149637047e12cf94, 5.111464), (4b1c0375f964a520b30024e3, 5.1100473), (4ac518d1f964a520c3a620e3, 5.1086116), (4acbc300f964a52058c520e3, 5.099256)
2327528659: (4ac518cef964a52021a620e3, 4.8388042), (4ac518f6f964a52052af20e3, 4.801186), (4c9c6a059c48236a1cb14dee, 4.793612), (4ac518d2f964a5203da720e3, 4.7805095), (4b1c0375f964a520b30024e3, 4.775845), (4ac518eff964a52064ad20e3, 4.757853), (4ac518d2f964a52026a720e3, 4.7573237), (4ac518cef964a520f8a520e3, 4.751739), (4ac518d1f964a520c3a620e3, 4.731569), (4ac518f4f964a520fbae20e3, 4.7295337)
28332561: (4c9c6a059c48236a1cb14dee, 4.4686213), (4ac518cef964a52021a620e3, 4.467695), (4ac518d1f964a520c3a620e3, 4.457818), (4ac518f6f964a52052af20e3, 4.452455), (4ac518cef964a520f8a520e3, 4.44366), (4ac518f4f964a520fbae20e3, 4.4422894), (4af47862f964a520d6f221e3, 4.4210534), (4b1c0375f964a520b30024e3, 4.417576), (4ac518eff964a52064ad20e3, 4.4101086), (4c52b7a4b6dabe9a24d2bb13, 4.3857827)
29311582: (4ac518cef964a52021a620e3, 5.389053), (4ac518d2f964a52026a720e3, 5.3575606), (4c9c6a059c48236a1cb14dee, 5.3502197), (4ac518d2f964a5203da720e3, 5.3483806), (4ac518f6f964a52052af20e3, 5.326129), (4ac518f4f964a520fbae20e3, 5.322439), (4acbc300f964a52058c520e3, 5.32198), (4b1c0375f964a520b30024e3, 5.3213778), (4ac518eff964a52064ad20e3, 5.3111725), (4d5ed23c149637047e12cf94, 5.294233)
487875271: (4c9c6a059c48236a1cb14dee, 5.2662897), (4c6ce8d923c1a1cd4bdf1acf, 5.2124023), (4af47862f964a520d6f221e3, 5.2038217), (4ac518cef964a52021a620e3, 5.1646037), (4d5ed23c149637047e12cf94, 5.1269217), (4bcc08273740b7139c756365, 5.123755), (4b1c0375f964a520b30024e3, 5.120337), (4ba6419bf964a520b23f39e3, 5.114726), (4ac518d2f964a52026a720e3, 5.1113663), (4ac518d1f964a520c3a620e3, 5.101033)
104252104: (4ac518cef964a52021a620e3, 5.3975816), (4ac518eff964a52064ad20e3, 5.318631), (4c9c6a059c48236a1cb14dee*, 5.316487), (4ac518f4f964a520fbae20e3, 5.316309), (4b1c0375f964a520b30024e3, 5.3134503), (4ac518d1f964a520c3a620e3, 5.303549), (4ac518d2f964a52026a720e3, 5.3029876), (4ac518d2f964a5203da720e3, 5.2853065), (4ac518f6f964a52052af20e3, 5.276218), (4ac518d3f964a52076a720e3, 5.272938)
96850480: (4c9c6a059c48236a1cb14dee, 4.4629297), (4ac518cef964a52021a620e3, 4.4597936), (4ac518d3f964a52076a720e3, 4.4268293), (4bcc08273740b7139c756365, 4.416191), (4b1c0375f964a520b30024e3, 4.3977094), (4ac518f6f964a52052af20e3, 4.392243), (4ac518d2f964a5203da720e3, 4.3921485), (4af47862f964a520d6f221e3, 4.383078), (4ac518eff964a52064ad20e3, 4.378771), (4ac518d1f964a520c3a620e3, 4.3727355)
359627726: (4b850877f964a520454931e3, 3.8834844), (4d4d51dea7f86ea8f43b35de, 3.8655982), (4c9c6a059c48236a1cb14dee, 3.8628135), (4ac518cef964a52021a620e3, 3.8366947), (4ac518f6f964a52052af20e3, 3.8205898), (4ba6419bf964a520b23f39e3, 3.8187203), (4ac518d0f964a52095a620e3, 3.8093028), (4ac518d2f964a5203da720e3, 3.8076296), (4acbc300f964a52058c520e3, 3.8040867), (4af47862f964a520d6f221e3, 3.802313)
174392732: (4bcc08273740b7139c756365, 3.484316), (4ac518d2f964a5203da720e3, 3.4513562), (4ac518d3f964a52076a720e3, 3.432552), (4ac518cef964a52021a620e3, 3.4171908), (4ac518cef964a520f7a520e3, 3.4166334), (4c9c6a059c48236a1cb14dee, 3.4160683), (4ac518eff964a52064ad20e3, 3.411998), (4bc0d7c84cdfc9b658969321, 3.403316), (4ac518f6f964a52052af20e3, 3.3899026), (4ba6419bf964a520b23f39e3, 3.385374)
21878520: (4c9c6a059c48236a1cb14dee, 4.865635), (4ad42aa6f964a5205de720e3, 4.802752), (4af47862f964a520d6f221e3, 4.798221), (4ac518d1f964a520c3a620e3, 4.783798), (4ac518cef964a52021a620e3, 4.7730117), (4ac518d3f964a52076a720e3, 4.769509), (4c52b7a4b6dabe9a24d2bb13, 4.73906), (4b1c0375f964a520b30024e3, 4.721737), (4ac518f6f964a52052af20e3, 4.713383), (4bcc08273740b7139c756365, 4.712095)
19731674: (4c6ce8d923c1a1cd4bdf1acf, 4.328418), (4af47862f964a520d6f221e3, 4.301143), (4c9c6a059c48236a1cb14dee, 4.2885847), (4ac518d1f964a520c3a620e3, 4.2346845), (4ad42aa6f964a5205de720e3, 4.2064023), (4ac518f7f964a520c6af20e3, 4.1928453), (4ac518cef964a52021a620e3, 4.1867394), (4ac518d2f964a52026a720e3, 4.176235), (4ac518f6f964a52052af20e3, 4.1685433), (4b114284f964a520657923e3, 4.1680074)
225722599: (4c6ce8d923c1a1cd4bdf1acf, 4.42674), (4ac518cef964a52021a620e3, 4.4023037), (4af47862f964a520d6f221e3, 4.396034), (4c9c6a059c48236a1cb14dee, 4.3825126), (4b114284f964a520657923e3, 4.3773193), (4ac518d2f964a52026a720e3, 4.37594), (4b1c0375f964a520b30024e3, 4.350134), (4ac518eff964a52064ad20e3, 4.3438597), (4bcc08273740b7139c756365, 4.343699), (4ac518d3f964a52076a720e3, 4.3338084)
24880762: (4acbc300f964a52058c520e3, 3.6660347), (4af47862f964a520d6f221e3, 3.6522214), (4ac518cef964a52021a620e3, 3.6479535), (4ac518d2f964a52026a720e3, 3.6467988), (4fe85037e4b0af2e68221581, 3.6321552), (4c9c6a059c48236a1cb14dee, 3.627971), (4b1c0375f964a520b30024e3, 3.619662), (4ac518d2f964a5203da720e3, 3.5868876), (4ac518f7f964a520c6af20e3, 3.5858674), (4c6ce8d923c1a1cd4bdf1acf, 3.5814602)
1697501334: (4ac518cef964a52021a620e3, 4.5097995), (4c9c6a059c48236a1cb14dee, 4.486075), (4b1c0375f964a520b30024e3, 4.42785), (4d5ed23c149637047e12cf94, 4.414786), (4ac518d0f964a52095a620e3, 4.4128118), (4ac518f6f964a52052af20e3, 4.4114137), (4acbc300f964a52058c520e3, 4.3967686), (4ac518d2f964a52026a720e3, 4.396113), (4c52b7a4b6dabe9a24d2bb13, 4.3918524), (4ae811e5f964a5200cae21e3, 4.386149)
282312012: (4ae811e5f964a5200cae21e3, 2.8069909), (4c6ce8d923c1a1cd4bdf1acf, 2.7962408), (4c9c6a059c48236a1cb14dee, 2.7859652), (4ac518cef964a52021a620e3, 2.7831738), (4d5ed23c149637047e12cf94, 2.7716663), (4ac518d1f964a520c3a620e3, 2.7715447), (4ac518f4f964a520fbae20e3, 2.7675662), (4c52b7a4b6dabe9a24d2bb13, 2.7487679), (4ac518f6f964a52052af20e3, 2.7466302), (4ac518d2f964a52026a720e3, 2.7455206)
341867895: (4ac518d2f964a52042a720e3, 2.7045324), (4ac518d2f964a52040a720e3, 2.6894023), (4ac51183f964a52049a020e3, 2.6884747), (4ca6007eb7106dcbd78c59a5, 2.6563792), (4ac518cef964a52021a620e3, 2.6526718), (4acbc300f964a52058c520e3, 2.65199), (4c9c6a059c48236a1cb14dee, 2.6409), (4af47862f964a520d6f221e3, 2.638291), (4b1c0375f964a520b30024e3, 2.629665), (4ac518d0f964a52097a620e3, 2.629145)
345525563: (4af47862f964a520d6f221e3, 4.319146), (4c9c6a059c48236a1cb14dee, 4.301069), (4ac518cef964a52021a620e3, 4.297537), (4ac518f6f964a52052af20e3, 4.291235), (4ac518d2f964a52026a720e3, 4.2787576), (4ac518f4f964a520fbae20e3, 4.274869), (4ac518eff964a52064ad20e3, 4.2516484), (4acbc300f964a52058c520e3, 4.240732), (4c6ce8d923c1a1cd4bdf1acf, 4.2340755), (4ac518d2f964a5203da720e3, 4.219494)
15106501: (4c9c6a059c48236a1cb14dee, 2.7684739), (4ba6419bf964a520b23f39e3, 2.7553833), (4ac518cef964a52021a620e3, 2.7491488), (4ac518f6f964a52052af20e3, 2.7396502), (4ac518d2f964a5203da720e3, 2.7317798), (4bcc08273740b7139c756365, 2.7214527), (4b1c0375f964a520b30024e3, 2.7195845), (4f22df5ee4b0020c2d201e70, 2.7151139), (4e175b25183880768f35a7e5, 2.7149453), (4ac518e8f964a52075ab20e3, 2.6987295)
244647871: (4ac518d3f964a52076a720e3, 4.688316), (4bcc08273740b7139c756365, 4.642051), (4af47862f964a520d6f221e3, 4.613825), (4ac518d0f964a52099a620e3, 4.593219), (4c9c6a059c48236a1cb14dee, 4.5863256), (4c52b7a4b6dabe9a24d2bb13, 4.580506), (4ac518eff964a52064ad20e3, 4.5728893), (4ac518cef964a52021a620e3, 4.5564327), (4b1c0375f964a520b30024e3, 4.5126743), (4af8a7f7f964a520fc0e22e3, 4.4911823)
239860965: (4d5ed23c149637047e12cf94, 4.3838687), (4c9c6a059c48236a1cb14dee, 4.365848), (4ac518cef964a52021a620e3, 4.3177605), (4acbc300f964a52058c520e3, 4.3136826), (4ac518d2f964a5203da720e3, 4.309345), (4ac518d2f964a52026a720e3, 4.299949), (4ae811e5f964a5200cae21e3, 4.2904005), (4af47862f964a520d6f221e3, 4.2788653), (4c6ce8d923c1a1cd4bdf1acf, 4.272496), (4ac518d1f964a520e6a620e3, 4.27045)
263271366: (4ac518cef964a52021a620e3, 3.668643), (4b1c0375f964a520b30024e3, 3.644843), (4ac518f4f964a520fbae20e3, 3.631539), (4c9c6a059c48236a1cb14dee, 3.617028), (4c6ce8d923c1a1cd4bdf1acf, 3.6098354), (4ac518d2f964a52026a720e3, 3.5950396), (506999663d7cfe42e733a9b3, 3.5937853), (4ac518eff964a52064ad20e3, 3.592034), (4af47862f964a520d6f221e3, 3.5767763), (4ac518f6f964a52052af20e3, 3.5746958)
364981892: (4c6ce8d923c1a1cd4bdf1acf, 4.3461967), (4af47862f964a520d6f221e3, 4.217861), (4c9c6a059c48236a1cb14dee, 4.1996965), (4d5ed23c149637047e12cf94, 4.138922), (4ac518d2f964a52026a720e3, 4.1385527), (4ac518d1f964a520c3a620e3, 4.1326904), (4ac518cef964a52021a620e3, 4.131035), (4b114284f964a520657923e3, 4.113024), (4ac518f4f964a520fbae20e3, 4.110529), (4acbc300f964a52058c520e3, 4.107529)
91792654: (505b0a96e4b0597d277e6444, 3.236605), (4af9a82df964a520fd1222e3, 3.2273755), (4e175b25183880768f35a7e5, 3.2100232), (4af47862f964a520d6f221e3, 3.1924064), (4c9c6a059c48236a1cb14dee, 3.143339), (4c6ce8d923c1a1cd4bdf1acf, 3.142183), (4be3f1c42fc7d13a2a9e083a, 3.1407986), (4ac518d2f964a52026a720e3, 3.1368942), (4d5ed23c149637047e12cf94, 3.1339803), (4ac518f6f964a52052af20e3, 3.130461)
23402744: (4ac518cef964a52021a620e3, 5.011962), (4ac518d3f964a52076a720e3, 4.9827175), (4ac518eff964a52064ad20e3, 4.9823394), (4bcc08273740b7139c756365, 4.969178), (4b1c0375f964a520b30024e3, 4.966791), (4c9c6a059c48236a1cb14dee, 4.964664), (4ac518f6f964a52052af20e3, 4.9417443), (4ac518f4f964a520fbae20e3, 4.932504), (4af47862f964a520d6f221e3, 4.9061894), (4ac518d0f964a52099a620e3, 4.8901744)
19854463: (4c9c6a059c48236a1cb14dee, 4.4482574), (4ac518cef964a52021a620e3, 4.4478893), (4af47862f964a520d6f221e3, 4.436091), (4b1c0375f964a520b30024e3, 4.412967), (4ad42aa6f964a5205de720e3, 4.4012165), (4ac518d1f964a520c3a620e3, 4.387132), (4ac518d3f964a52076a720e3, 4.387047), (4ac518eff964a52064ad20e3, 4.3660088), (4c6ce8d923c1a1cd4bdf1acf, 4.364858), (4bcc08273740b7139c756365, 4.3582573)
16487724: (4c9c6a059c48236a1cb14dee, 4.5065436), (4ac518f6f964a52052af20e3, 4.4704595), (4ac518d2f964a5203da720e3, 4.448723), (4ac518cef964a52021a620e3, 4.4447603), (4af47862f964a520d6f221e3, 4.442552), (4ac518cef964a520f8a520e3, 4.43714), (4bcc08273740b7139c756365, 4.432552), (4ba6419bf964a520b23f39e3, 4.426528), (4d5ed23c149637047e12cf94, 4.423767), (4c513de4250dd13a41a4e17c, 4.4100814)
360479241: (4c9c6a059c48236a1cb14dee, 4.662116), (4af47862f964a520d6f221e3, 4.6620493), (4ac518cef964a52021a620e3, 4.6213627), (4b1c0375f964a520b30024e3, 4.597854), (4ac518f6f964a52052af20e3, 4.561858), (4c6ce8d923c1a1cd4bdf1acf, 4.5591764), (4ba6419bf964a520b23f39e3, 4.552919), (4ac518d2f964a52026a720e3, 4.551042), (4ac518d3f964a52076a720e3, 4.537669), (4ac518eff964a52064ad20e3, 4.506733)
19422868: (4af47862f964a520d6f221e3, 4.8099775), (4c9c6a059c48236a1cb14dee, 4.761628), (4ac518d2f964a52026a720e3, 4.74732), (4b114284f964a520657923e3, 4.737032), (4ac518cef964a52021a620e3, 4.730798), (4ac518eff964a52064ad20e3, 4.730781), (4ac518f6f964a52052af20e3, 4.725095), (4d5ed23c149637047e12cf94, 4.712432), (4ac518d2f964a5203da720e3, 4.7089005), (4ac518d3f964a52076a720e3, 4.693315)
203200546: (4ac518cef964a520f8a520e3, 4.1062174), (4ac518d3f964a52076a720e3, 4.0976057), (4ac518d1f964a520c3a620e3, 4.0953426), (4ac518f4f964a520fbae20e3, 4.0704865), (4af47862f964a520d6f221e3, 4.069302), (4bcc08273740b7139c756365, 4.0492096), (4ac518eff964a52064ad20e3, 4.047152), (4ac518f6f964a52050af20e3, 4.0463586), (4b114284f964a520657923e3, 4.0385976), (4ac518f6f964a52052af20e3, 4.027236)
887423532: (4ac518d2f964a5203da720e3, 4.367586), (4ac518f6f964a52052af20e3, 4.3179855), (4af9a82df964a520fd1222e3, 4.306429), (4ac518d3f964a52076a720e3, 4.2796507), (4ac518d2f964a52026a720e3, 4.2707076), (4ac518eff964a52064ad20e3, 4.2548013), (4ac518d1f964a520c3a620e3, 4.2536807), (4bcc08273740b7139c756365, 4.2494183), (4b114284f964a520657923e3, 4.243423), (4c9c6a059c48236a1cb14dee, 4.237699)
277134255: (4c9c6a059c48236a1cb14dee, 5.8468747), (4ac518cef964a52021a620e3, 5.8298764), (4ac518f4f964a520fbae20e3, 5.7954407), (4b1c0375f964a520b30024e3, 5.7625985), (4ac518d1f964a520c3a620e3, 5.759623), (4bcc08273740b7139c756365, 5.7595706), (4ac518f6f964a52052af20e3, 5.755662), (4ac518eff964a52064ad20e3, 5.751796), (4ae02185f964a5203f7e21e3, 5.7252026), (4ac518cef964a520f8a520e3, 5.723129)
82251103: (4ac518d3f964a52076a720e3, 5.1089664), (4c52b7a4b6dabe9a24d2bb13, 5.0910068), (4ac518cef964a520f8a520e3, 5.0777583), (4ac518eff964a52064ad20e3, 5.051892), (4ac518cef964a52021a620e3, 5.051544), (4c9c6a059c48236a1cb14dee, 5.0401855), (4ac518f6f964a52052af20e3, 5.031335), (4ac518d2f964a5203da720e3, 5.0292945), (4bcc08273740b7139c756365, 5.027666), (4ac518f4f964a520fbae20e3, 5.0242844)
16369789: (4ac518f4f964a520fbae20e3, 3.4417088), (4c52b7a4b6dabe9a24d2bb13, 3.426515), (4ae811e5f964a5200cae21e3, 3.388891), (4ac518e7f964a52067ab20e3, 3.375089), (4ac518cef964a520f8a520e3, 3.3706493), (4c9c6a059c48236a1cb14dee, 3.3640223), (4af47862f964a520d6f221e3, 3.3492405), (4ac518d3f964a52054a720e3, 3.3419096), (4ac518f6f964a52052af20e3, 3.3194432), (4ac518cef964a52021a620e3, 3.3184056)
387903136: (4ac518d2f964a5203da720e3, 4.8765807), (4ac518d2f964a52026a720e3, 4.828399), (4ac518f6f964a52052af20e3, 4.81615), (4ac518cef964a52021a620e3, 4.7981763), (4af9a82df964a520fd1222e3, 4.7810307), (4ac518cef964a520f8a520e3, 4.769845), (4ac518eff964a52064ad20e3, 4.7688427), (4ac518f4f964a520fbae20e3, 4.768169), (4c9c6a059c48236a1cb14dee, 4.7667475), (4b1c0375f964a520b30024e3, 4.7546453)
188244198: (4c9c6a059c48236a1cb14dee, 4.250632), (4af47862f964a520d6f221e3, 4.212981), (4ac518cef964a52021a620e3, 4.1859145), (4ac518f6f964a52052af20e3, 4.1793075), (4bcc08273740b7139c756365, 4.1775465), (4ba6419bf964a520b23f39e3, 4.1672926), (4ac518d1f964a520c3a620e3, 4.166281), (4ac518eff964a52064ad20e3, 4.137264), (4b1c0375f964a520b30024e3, 4.13164), (4bc0d7c84cdfc9b658969321, 4.1198363)
238027459: (4e9c655cb63497cdaa96ce75, 3.804897), (4bcc08273740b7139c756365, 3.7747514), (4ac518eff964a52064ad20e3, 3.7735217), (4af47862f964a520d6f221e3, 3.7697341), (4c9c6a059c48236a1cb14dee, 3.7587478), (4ac518d3f964a52076a720e3, 3.7572815), (4ac518cef964a52021a620e3, 3.756103), (4bc0d7c84cdfc9b658969321, 3.75592), (4af9a82df964a520fd1222e3, 3.7318075), (4ac518f6f964a52052af20e3, 3.728785)
2182504887: (4af47862f964a520d6f221e3, 3.5661492), (4af9a82df964a520fd1222e3, 3.5625148), (4ac518d2f964a5203da720e3, 3.555876), (4e175b25183880768f35a7e5*, 3.5503728), (4c9c6a059c48236a1cb14dee, 3.549649), (4ac518d2f964a52026a720e3, 3.5458403), (4ac518f6f964a52052af20e3, 3.5458093), (4d5ed23c149637047e12cf94, 3.5088062), (4ba6419bf964a520b23f39e3, 3.4973996), (4fe85037e4b0af2e68221581, 3.4881809)
257671327: (4c6ce8d923c1a1cd4bdf1acf, 4.7527666), (4ae811e5f964a5200cae21e3, 4.743438), (4ac518d1f964a520c3a620e3, 4.7084174), (4c9c6a059c48236a1cb14dee, 4.696638), (4ad42aa6f964a5205de720e3, 4.6681447), (52d71ac611d2dae852a0be1f, 4.6496587), (4af47862f964a520d6f221e3, 4.6487045), (4c52b7a4b6dabe9a24d2bb13, 4.648376), (4d5ed23c149637047e12cf94, 4.6223683), (505b0a96e4b0597d277e6444, 4.6115627)
140087439: (4ac518d1f964a520c3a620e3, 4.8945713), (4c9c6a059c48236a1cb14dee, 4.84712), (4af47862f964a520d6f221e3, 4.8118625), (4ac518f7f964a520c6af20e3, 4.806048), (4ac518cef964a52021a620e3, 4.8026075), (4ac518cef964a520f8a520e3, 4.7959385), (4ac518f6f964a52052af20e3, 4.7927155), (4b114284f964a520657923e3, 4.7797804), (52d71ac611d2dae852a0be1f, 4.7707906), (4ac518d3f964a52076a720e3, 4.7643714)
2379767277: (4af47862f964a520d6f221e3, 4.0644217), (4ac518d3f964a52076a720e3, 4.0143995), (4c9c6a059c48236a1cb14dee, 3.9937553), (4b114284f964a520657923e3, 3.9745052), (4ac518eff964a52064ad20e3, 3.972238), (4af8a7f7f964a520fc0e22e3, 3.9626834), (4ac518cef964a52021a620e3, 3.96156), (4bcc08273740b7139c756365, 3.943019), (4ac518f6f964a52052af20e3, 3.940436), (4ac518f7f964a520c6af20e3, 3.9393384)
15307039: (4b2f71d7f964a52070eb24e3, 3.5989366), (4ac518cef964a52021a620e3, 3.571598), (4c9c6a059c48236a1cb14dee, 3.5553956), (4ae811e5f964a5200cae21e3, 3.550511), (4d5ed23c149637047e12cf94, 3.534447), (4ac518f4f964a520fbae20e3, 3.5333354), (4c52b7a4b6dabe9a24d2bb13, 3.5312448), (4ac518d2f964a5203da720e3, 3.5284538), (4ac518cdf964a520f2a520e3, 3.5222995), (4ac518f6f964a52052af20e3, 3.5222344)
22635581: (4ac518cef964a52021a620e3, 4.0358477), (4c52b7a4b6dabe9a24d2bb13, 4.0055695), (4ac518eff964a52064ad20e3, 3.9972575), (4ac518f4f964a520fbae20e3, 3.984291), (4ac51183f964a52049a020e3, 3.9814017), (4ac518cef964a520f8a520e3, 3.980102), (4ac518d0f964a52097a620e3, 3.963417), (4b1c0375f964a520b30024e3, 3.9611), (4ac518d0f964a52095a620e3, 3.9610274), (4acaf933f964a52031c320e3, 3.9481711)
358760746: (4ac518d1f964a520c3a620e3, 4.293864), (4c9c6a059c48236a1cb14dee, 4.2910814), (4ac518cef964a52021a620e3, 4.2902637), (4ac518f6f964a52052af20e3, 4.2584586), (4ac518cef964a520f8a520e3, 4.2571864), (4ac518f4f964a520fbae20e3, 4.2312255), (4b1c0375f964a520b30024e3, 4.2309203), (4bcc08273740b7139c756365, 4.2202845), (4ac518eff964a52064ad20e3, 4.213953), (4ac518d2f964a5203da720e3, 4.2090416)
17176350: (505b0a96e4b0597d277e6444, 3.8400822), (4af47862f964a520d6f221e3, 3.7767806), (4c9c6a059c48236a1cb14dee, 3.7424846), (4e175b25183880768f35a7e5, 3.7160544), (4ac518f6f964a52052af20e3, 3.706993), (4af9a82df964a520fd1222e3, 3.6957211), (4ac518cef964a520f8a520e3, 3.68479), (4ac518f4f964a520fbae20e3, 3.681143), (4ac518e8f964a52075ab20e3, 3.6737127), (4c52b7a4b6dabe9a24d2bb13, 3.6623685)
78973729: (4ac518cef964a52021a620e3, 3.2783892), (4b1c0375f964a520b30024e3, 3.2520924), (4ac518eff964a52064ad20e3, 3.1968749), (4c53078afd2ea59379e5c927, 3.1880488), (4ac518d3f964a52076a720e3, 3.1843815), (4ac518d2f964a52026a720e3, 3.1743298), (4c9c6a059c48236a1cb14dee, 3.171444), (506999663d7cfe42e733a9b3, 3.1696332), (4bcc08273740b7139c756365, 3.1584055), (4ac518f7f964a520c6af20e3, 3.1492424)
193600388: (4d5ed23c149637047e12cf94, 4.216858), (4ac518d2f964a52026a720e3, 4.21487), (4ac518cef964a52021a620e3, 4.206824), (4ac518f4f964a520fbae20e3, 4.2054515), (4ac518f6f964a52050af20e3, 4.1879463), (4ac518eff964a52064ad20e3, 4.1869125), (4c9c6a059c48236a1cb14dee, 4.1815085), (4ac518d2f964a5203da720e3, 4.173698), (4ae811e5f964a5200cae21e3, 4.168182), (506999663d7cfe42e733a9b3, 4.157409)
30034795: (4c9c6a059c48236a1cb14dee, 4.742917), (4ac518d1f964a520c3a620e3, 4.712074), (4ac518cef964a52021a620e3, 4.6942163), (4ac518f6f964a52052af20e3, 4.691048), (4af47862f964a520d6f221e3, 4.6849914), (4ac518d2f964a52026a720e3, 4.652087), (4ac518cef964a520f8a520e3*, 4.6500945), (4ac518d2f964a5203da720e3, 4.6335564), (4bcc08273740b7139c756365, 4.6321545), (4b114284f964a520657923e3, 4.6308656)
23844541: (4c6ce8d923c1a1cd4bdf1acf, 5.0896077), (4af47862f964a520d6f221e3, 5.0812006), (4c9c6a059c48236a1cb14dee, 5.0801873), (4ac518d2f964a52026a720e3, 5.069109), (4ac518cef964a52021a620e3, 5.0569444), (4ac518f6f964a52052af20e3, 5.0391526), (4ac518f4f964a520fbae20e3, 5.0384655), (4ac518d1f964a520c3a620e3, 5.032426), (4ac518d2f964a5203da720e3, 5.0263133), (4b114284f964a520657923e3, 5.0250907)
85975403: (4b8146dbf964a520439d30e3, 3.15372), (4ba6419bf964a520b23f39e3, 3.109018), (4f22df5ee4b0020c2d201e70, 3.105787), (4ac518f6f964a52052af20e3, 3.0680733), (4af47862f964a520d6f221e3, 3.0607421), (4e175b25183880768f35a7e5, 3.0493546), (4ac518cef964a52021a620e3, 3.040047), (4b6da07ff964a52077812ce3, 3.0321321), (4e2f1b20e4cdb5a70d65250c, 3.0311825), (4ac518e8f964a52075ab20e3, 3.026752)
404226006: (4ac518cef964a52021a620e3, 3.9937325), (4c9c6a059c48236a1cb14dee, 3.9777765), (4ac518d2f964a52026a720e3, 3.9649067), (4ac518d2f964a5203da720e3, 3.9416137), (4ac518f6f964a52052af20e3, 3.9402676), (506999663d7cfe42e733a9b3, 3.9205234), (4af47862f964a520d6f221e3, 3.9161565), (4c6ce8d923c1a1cd4bdf1acf, 3.9159975), (4ac518d1f964a520c3a620e3, 3.9007504), (4ba6419bf964a520b23f39e3, 3.8879309)
16850983: (4c9c6a059c48236a1cb14dee, 4.7428737), (4c6ce8d923c1a1cd4bdf1acf, 4.716456), (4af47862f964a520d6f221e3, 4.7090993), (4ac518cef964a52021a620e3, 4.6372747), (4ac518d1f964a520c3a620e3, 4.623009), (4ad42aa6f964a5205de720e3, 4.6167817), (4b1c0375f964a520b30024e3, 4.5929623), (4ba6419bf964a520b23f39e3, 4.59149), (4bcc08273740b7139c756365, 4.5853953), (4d5ed23c149637047e12cf94, 4.583329)
228676923: (4ac518cef964a52021a620e3, 4.5424848), (4c9c6a059c48236a1cb14dee, 4.507846), (4b1c0375f964a520b30024e3, 4.498315), (4ac518f4f964a520fbae20e3, 4.477824), (4acbc300f964a52058c520e3, 4.4454527), (4c6ce8d923c1a1cd4bdf1acf, 4.426314), (4ac518eff964a52064ad20e3, 4.4143357), (4ac518f6f964a52052af20e3, 4.4007144), (4af47862f964a520d6f221e3, 4.397499), (4ac518d1f964a520c3a620e3, 4.393018)
1003850840: (4ac518d3f964a52076a720e3, 4.354679), (4af47862f964a520d6f221e3, 4.3103313), (4c52b7a4b6dabe9a24d2bb13, 4.249694), (4ac518eff964a52064ad20e3, 4.24562), (4c9c6a059c48236a1cb14dee, 4.2308774), (4bcc08273740b7139c756365, 4.2259736), (4ac518cef964a52021a620e3, 4.223357), (4ac518d2f964a5203da720e3, 4.212856), (4ac518f6f964a52052af20e3, 4.2005887), (4ac518f4f964a520fbae20e3, 4.198186)
