# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (52123cee11d230adda819de2, 1.4636254), (4c10d60581e976b0beb20feb, 1.4400724), (4bed5ad3e3562d7fc2dafef8, 1.4130609), (525e513211d2e56e6a24c4a4, 1.3903006), (4b4f946af964a520390c27e3, 1.3826104), (5242e7ca11d2a776d7f732a3, 1.3697739), (4b659fb9f964a520cff62ae3, 1.3656405), (4e956160cc21f49262864b9d, 1.3637177), (4bc8c10c6501c9b67ed54029, 1.3608147), (4c6fd33c34443704060c225f, 1.3576347)
106201356: (52123cee11d230adda819de2, 1.6026127), (4c10d60581e976b0beb20feb, 1.588535), (51d09f10498e3b446a9670bd, 1.538845), (4bed5ad3e3562d7fc2dafef8, 1.5311158), (5242e7ca11d2a776d7f732a3, 1.5135404), (532ff91a498eb70b757ed5bb, 1.5119777), (4b659fb9f964a520cff62ae3, 1.508629), (4dd7d0ef7d8b322663f8894e, 1.5063865), (4e956160cc21f49262864b9d, 1.5000565), (4b4f946af964a520390c27e3, 1.4974663)
30629521: (52123cee11d230adda819de2, 1.4118543), (4c10d60581e976b0beb20feb, 1.3893902), (4e956160cc21f49262864b9d, 1.3465766), (4dd7d0ef7d8b322663f8894e, 1.3439088), (4fb2dbd7e5e89f2415581f16, 1.3398286), (4bc8c10c6501c9b67ed54029, 1.3382857), (532ff91a498eb70b757ed5bb, 1.3271208), (4ac518bdf964a520a7a220e3, 1.3231604), (4bed5ad3e3562d7fc2dafef8, 1.3226603), (4b4f946af964a520390c27e3, 1.3218188)
18016384: (52123cee11d230adda819de2, 1.4560074), (4c10d60581e976b0beb20feb, 1.4388024), (4dd7d0ef7d8b322663f8894e, 1.3712897), (532ff91a498eb70b757ed5bb, 1.369494), (51d09f10498e3b446a9670bd, 1.3688033), (4bed5ad3e3562d7fc2dafef8, 1.3679949), (4e956160cc21f49262864b9d, 1.3637112), (5242e7ca11d2a776d7f732a3, 1.3607438), (4b4f946af964a520390c27e3, 1.3589809), (4bc8c10c6501c9b67ed54029, 1.3576802)
17863930: (52123cee11d230adda819de2, 1.4309676), (4c10d60581e976b0beb20feb, 1.4216974), (4e956160cc21f49262864b9d, 1.3501123), (4dd7d0ef7d8b322663f8894e, 1.3422228), (5242e7ca11d2a776d7f732a3, 1.3375351), (4e81d6fd5c5c305b36eb2814, 1.3344446), (525e513211d2e56e6a24c4a4, 1.3255281), (532ff91a498eb70b757ed5bb, 1.321512), (4bed5ad3e3562d7fc2dafef8, 1.3182361), (4df11fe8813051e173a338ad, 1.3148884)
2307737920: (52123cee11d230adda819de2, 1.4948035), (4c10d60581e976b0beb20feb, 1.482781), (4dd7d0ef7d8b322663f8894e, 1.4093957), (4e956160cc21f49262864b9d, 1.4030669), (5242e7ca11d2a776d7f732a3, 1.3956631), (4bed5ad3e3562d7fc2dafef8, 1.3932222), (525e513211d2e56e6a24c4a4, 1.3906754), (532ff91a498eb70b757ed5bb, 1.3904755), (51d09f10498e3b446a9670bd, 1.3892188), (4b4f946af964a520390c27e3, 1.3817625)
16707818: (52123cee11d230adda819de2, 1.4243225), (4c10d60581e976b0beb20feb, 1.4080261), (4e956160cc21f49262864b9d, 1.3487865), (5242e7ca11d2a776d7f732a3, 1.3438411), (4bed5ad3e3562d7fc2dafef8, 1.3362358), (51d09f10498e3b446a9670bd, 1.3351215), (4dd7d0ef7d8b322663f8894e, 1.3349725), (532ff91a498eb70b757ed5bb, 1.3319105), (4b4f946af964a520390c27e3, 1.3256273), (4bc8c10c6501c9b67ed54029, 1.3246137)
231233765: (4c10d60581e976b0beb20feb, 1.3901434), (52123cee11d230adda819de2, 1.3867785), (4dd7d0ef7d8b322663f8894e, 1.3507658), (51d09f10498e3b446a9670bd, 1.3414084), (4e956160cc21f49262864b9d, 1.3119218), (532ff91a498eb70b757ed5bb, 1.3062524), (4bed5ad3e3562d7fc2dafef8, 1.3016802), (4b4f946af964a520390c27e3, 1.2878454), (4bc8c10c6501c9b67ed54029, 1.2877864), (5242e7ca11d2a776d7f732a3, 1.2858163)
1593445178: (52123cee11d230adda819de2, 1.6033727), (4c10d60581e976b0beb20feb, 1.5516062), (4b659fb9f964a520cff62ae3, 1.5504386), (51d09f10498e3b446a9670bd, 1.5216961), (525e513211d2e56e6a24c4a4, 1.5198393), (4bed5ad3e3562d7fc2dafef8, 1.5169504), (5117c170e4b02c4e2b76d0db, 1.5121526), (4e3266b01495d5790be57e98, 1.4854025), (50a78789e4b0ea2d59bbbbb5, 1.4831253), (4e81d6fd5c5c305b36eb2814, 1.4825724)
274021496: (4c10d60581e976b0beb20feb, 1.3768473), (52123cee11d230adda819de2, 1.3740467), (4dd7d0ef7d8b322663f8894e, 1.3457079), (51d09f10498e3b446a9670bd, 1.334905), (4e956160cc21f49262864b9d, 1.3310236), (532ff91a498eb70b757ed5bb, 1.3068032), (5242e7ca11d2a776d7f732a3, 1.3029597), (4f0ace0ad5fbcc4f3de92fa7, 1.3003916), (4bc8c10c6501c9b67ed54029, 1.2894217), (4fb2dbd7e5e89f2415581f16, 1.2890232)
315489516: (52123cee11d230adda819de2, 1.4584097), (4c10d60581e976b0beb20feb, 1.4418684), (4e956160cc21f49262864b9d, 1.3804588), (4bed5ad3e3562d7fc2dafef8, 1.3717564), (51d09f10498e3b446a9670bd, 1.3699125), (5242e7ca11d2a776d7f732a3, 1.3635851), (4dd7d0ef7d8b322663f8894e, 1.3621547), (4b4f946af964a520390c27e3, 1.3463206), (532ff91a498eb70b757ed5bb, 1.3458629), (4bc8c10c6501c9b67ed54029, 1.3453103)
26533737: (52123cee11d230adda819de2, 1.4706461), (4c10d60581e976b0beb20feb, 1.4464443), (4e956160cc21f49262864b9d, 1.397816), (4bed5ad3e3562d7fc2dafef8, 1.3678416), (4dd7d0ef7d8b322663f8894e, 1.3643647), (51d09f10498e3b446a9670bd, 1.3433038), (4bc8c10c6501c9b67ed54029, 1.3405083), (4f0ace0ad5fbcc4f3de92fa7, 1.3389922), (4b4f946af964a520390c27e3, 1.3335929), (4b659fb9f964a520cff62ae3, 1.3301535)
168293039: (4c10d60581e976b0beb20feb, 1.4581667), (52123cee11d230adda819de2, 1.4528327), (4dd7d0ef7d8b322663f8894e, 1.3954924), (4e956160cc21f49262864b9d, 1.3681762), (525e513211d2e56e6a24c4a4, 1.3649094), (51d2ec61498ec9fafa07c34f, 1.360537), (5242e7ca11d2a776d7f732a3, 1.360269), (4e81d6fd5c5c305b36eb2814, 1.3496884), (532ff91a498eb70b757ed5bb, 1.3494405), (51d09f10498e3b446a9670bd, 1.3475316)
22289462: (52123cee11d230adda819de2, 1.4805137), (4c10d60581e976b0beb20feb, 1.4460558), (4bc8c10c6501c9b67ed54029, 1.414752), (4bed5ad3e3562d7fc2dafef8, 1.4055514), (4e956160cc21f49262864b9d, 1.4028758), (4b4f946af964a520390c27e3, 1.4006519), (532ff91a498eb70b757ed5bb, 1.3982033), (4dd7d0ef7d8b322663f8894e, 1.3959237), (4fbd5eb67beb0c9cab0db6b1, 1.391522), (4fb2dbd7e5e89f2415581f16, 1.3868865)
2325621618: (52123cee11d230adda819de2, 1.457721), (4c10d60581e976b0beb20feb, 1.4233955), (4bc8c10c6501c9b67ed54029, 1.4086534), (4bed5ad3e3562d7fc2dafef8, 1.3870755), (4b659fb9f964a520cff62ae3, 1.3828068), (51d09f10498e3b446a9670bd, 1.381759), (4b4f946af964a520390c27e3, 1.3800871), (4fb2dbd7e5e89f2415581f16, 1.3768153), (4e956160cc21f49262864b9d, 1.3734), (4e3266b01495d5790be57e98, 1.37306)
18291042: (52123cee11d230adda819de2, 1.3729415), (4c10d60581e976b0beb20feb, 1.3637623), (4bed5ad3e3562d7fc2dafef8, 1.3082522), (4dd7d0ef7d8b322663f8894e, 1.3048815), (4e956160cc21f49262864b9d, 1.2869861), (4b4f946af964a520390c27e3, 1.2759053), (525e513211d2e56e6a24c4a4, 1.2722397), (4b659fb9f964a520cff62ae3, 1.2721577), (51d09f10498e3b446a9670bd, 1.2711434), (5242e7ca11d2a776d7f732a3, 1.2702537)
20690307: (52123cee11d230adda819de2, 1.450053), (4c10d60581e976b0beb20feb, 1.4213781), (525e513211d2e56e6a24c4a4, 1.371431), (5242e7ca11d2a776d7f732a3, 1.3589804), (4b4f946af964a520390c27e3, 1.358076), (4bed5ad3e3562d7fc2dafef8, 1.3553581), (4bc8c10c6501c9b67ed54029, 1.3500528), (532ff91a498eb70b757ed5bb, 1.3457135), (51d09f10498e3b446a9670bd, 1.3439742), (4e3266b01495d5790be57e98, 1.3367414)
398090949: (52123cee11d230adda819de2, 1.4616954), (4c10d60581e976b0beb20feb, 1.4474382), (4e956160cc21f49262864b9d, 1.3853672), (51d09f10498e3b446a9670bd, 1.3711721), (5242e7ca11d2a776d7f732a3, 1.3685626), (4dd7d0ef7d8b322663f8894e, 1.3629205), (4bed5ad3e3562d7fc2dafef8, 1.3610507), (532ff91a498eb70b757ed5bb, 1.3476053), (525e513211d2e56e6a24c4a4, 1.3475025), (4f0ace0ad5fbcc4f3de92fa7, 1.3430492)
113015463: (52123cee11d230adda819de2, 1.619474), (4c10d60581e976b0beb20feb, 1.6046001), (4e956160cc21f49262864b9d, 1.5576572), (4dd7d0ef7d8b322663f8894e, 1.545245), (4e81d6fd5c5c305b36eb2814, 1.53858), (4df11fe8813051e173a338ad, 1.5303524), (4f0ace0ad5fbcc4f3de92fa7, 1.5249926), (4fb2dbd7e5e89f2415581f16, 1.5223912), (532ff91a498eb70b757ed5bb, 1.511788), (4ac518bdf964a520a7a220e3, 1.5102482)
77697883: (4dd7d0ef7d8b322663f8894e, 1.164906), (51d09f10498e3b446a9670bd, 1.1555381), (4e130cd162e1d997a6ad82f2, 1.1405587), (50b2811ce4b057b0194ba3ad, 1.1362516), (5180020fe4b07a4a56b1f3ae, 1.1259677), (4bc8c10c6501c9b67ed54029, 1.1221551), (4cb18323db32f04da3fbc84d, 1.1129324), (4e761a40c65bb91db4a6d467, 1.1126157), (4c10d60581e976b0beb20feb, 1.1061039), (4bebace318389521c5fb0acf, 1.1050816)
587825968: (52123cee11d230adda819de2, 1.6745279), (4c10d60581e976b0beb20feb, 1.6627861), (4df11fe8813051e173a338ad, 1.6145438), (4dd7d0ef7d8b322663f8894e, 1.6097074), (51d09f10498e3b446a9670bd, 1.6059338), (4fb2dbd7e5e89f2415581f16, 1.6036047), (4b659fb9f964a520cff62ae3, 1.5970789), (4e956160cc21f49262864b9d, 1.5964754), (4ac518e1f964a5204aaa20e3, 1.5929909), (4e81d6fd5c5c305b36eb2814, 1.5794448)
1257298314: (52123cee11d230adda819de2, 1.0725055), (4e956160cc21f49262864b9d, 1.0685428), (4c10d60581e976b0beb20feb, 1.0446587), (4bc8c10c6501c9b67ed54029, 1.0398353), (4f0ace0ad5fbcc4f3de92fa7, 1.0299602), (51d09f10498e3b446a9670bd, 1.0284742), (4bed5ad3e3562d7fc2dafef8, 1.0209999), (4c227e7211de20a174f584ce, 1.0195421), (5242a81111d2a8400a0ac629, 1.0042386), (50b2811ce4b057b0194ba3ad, 1.0014418)
18017029: (4e956160cc21f49262864b9d, 1.227351), (4c10d60581e976b0beb20feb, 1.2138035), (52123cee11d230adda819de2, 1.2076077), (51d09f10498e3b446a9670bd, 1.1954612), (4dd7d0ef7d8b322663f8894e, 1.1805766), (51dea567498e99493d5ce811, 1.1672772), (4b6dc0c9f964a520918c2ce3, 1.1655645), (4c227e7211de20a174f584ce, 1.164341), (4bed5ad3e3562d7fc2dafef8, 1.1625034), (5103c7c7e4b026c3bd5a41da, 1.1610955)
136219953: (52123cee11d230adda819de2, 1.3807776), (4c10d60581e976b0beb20feb, 1.3339931), (4fb2dbd7e5e89f2415581f16, 1.3288065), (4bc8c10c6501c9b67ed54029, 1.328589), (4e956160cc21f49262864b9d, 1.316421), (532ff91a498eb70b757ed5bb, 1.3135293), (4e3266b01495d5790be57e98, 1.306569), (5242e7ca11d2a776d7f732a3, 1.3015019), (4b4f946af964a520390c27e3, 1.3007723), (51d09f10498e3b446a9670bd, 1.2943188)
117146503: (52123cee11d230adda819de2, 1.5229651), (4c10d60581e976b0beb20feb, 1.491824), (4e956160cc21f49262864b9d, 1.4324889), (4bc8c10c6501c9b67ed54029, 1.4291564), (4dd7d0ef7d8b322663f8894e, 1.4277682), (4b4f946af964a520390c27e3, 1.4183486), (5242e7ca11d2a776d7f732a3, 1.4121649), (532ff91a498eb70b757ed5bb, 1.4102632), (4f0ace0ad5fbcc4f3de92fa7, 1.4064538), (4bed5ad3e3562d7fc2dafef8, 1.4033437)
434711361: (52123cee11d230adda819de2, 1.4683747), (4c10d60581e976b0beb20feb, 1.4585979), (4e956160cc21f49262864b9d, 1.3960909), (4bed5ad3e3562d7fc2dafef8, 1.3890635), (4dd7d0ef7d8b322663f8894e, 1.3874458), (5242e7ca11d2a776d7f732a3, 1.3835211), (51d09f10498e3b446a9670bd, 1.3741364), (4f0ace0ad5fbcc4f3de92fa7, 1.3654603), (532ff91a498eb70b757ed5bb, 1.3651665), (4b4f946af964a520390c27e3, 1.361961)
161467191: (52123cee11d230adda819de2, 1.5291265), (4c10d60581e976b0beb20feb, 1.494566), (525e513211d2e56e6a24c4a4, 1.4328566), (4b4f946af964a520390c27e3, 1.4238024), (4bed5ad3e3562d7fc2dafef8, 1.4208082), (4bc8c10c6501c9b67ed54029, 1.4165784), (4e956160cc21f49262864b9d, 1.4052762), (5242e7ca11d2a776d7f732a3, 1.4018341), (4dd7d0ef7d8b322663f8894e, 1.3957291), (4e3266b01495d5790be57e98, 1.3943789)
20368493: (4c10d60581e976b0beb20feb, 1.3895131), (52123cee11d230adda819de2, 1.3846142), (4dd7d0ef7d8b322663f8894e, 1.3714242), (4b4f946af964a520390c27e3, 1.309924), (4bed5ad3e3562d7fc2dafef8, 1.3063493), (4bc8c10c6501c9b67ed54029, 1.3051823), (532ff91a498eb70b757ed5bb, 1.2973841), (4e956160cc21f49262864b9d, 1.2916099), (4fbd5eb67beb0c9cab0db6b1, 1.2867479), (51d09f10498e3b446a9670bd, 1.2860225)
20164334: (52123cee11d230adda819de2, 1.5168931), (4c10d60581e976b0beb20feb, 1.4950595), (4e956160cc21f49262864b9d, 1.4387057), (51d09f10498e3b446a9670bd, 1.4250454), (4dd7d0ef7d8b322663f8894e, 1.4152695), (5242e7ca11d2a776d7f732a3, 1.4039183), (532ff91a498eb70b757ed5bb, 1.4010845), (4bc8c10c6501c9b67ed54029, 1.3915526), (4f0ace0ad5fbcc4f3de92fa7, 1.3896474), (4fb2dbd7e5e89f2415581f16, 1.3867373)
1390366081: (4c10d60581e976b0beb20feb, 1.4753016), (52123cee11d230adda819de2, 1.4598101), (4dd7d0ef7d8b322663f8894e, 1.4549683), (4e956160cc21f49262864b9d, 1.4511465), (4f0ace0ad5fbcc4f3de92fa7, 1.441234), (5242e7ca11d2a776d7f732a3, 1.3865573), (4bcbd53a68f976b027dd6183, 1.3796191), (4c4ec37dea24c9b69f883216, 1.373463), (4c227e7211de20a174f584ce, 1.3708605), (4df11fe8813051e173a338ad, 1.3630165)
164632749: (52123cee11d230adda819de2, 1.2898942), (4c10d60581e976b0beb20feb, 1.2746013), (51d09f10498e3b446a9670bd, 1.2265236), (4bed5ad3e3562d7fc2dafef8, 1.2128633), (4dd7d0ef7d8b322663f8894e, 1.2043775), (525e513211d2e56e6a24c4a4, 1.1961453), (4b659fb9f964a520cff62ae3, 1.1954008), (4b4f946af964a520390c27e3, 1.1923956), (532ff91a498eb70b757ed5bb, 1.1877956), (4e956160cc21f49262864b9d, 1.184468)
3999701: (5242e7ca11d2a776d7f732a3, 1.2862175), (4c10d60581e976b0beb20feb, 1.2642704), (4e956160cc21f49262864b9d, 1.2465436), (4f0ace0ad5fbcc4f3de92fa7, 1.2450154), (52123cee11d230adda819de2, 1.2397628), (51d09f10498e3b446a9670bd, 1.2250148), (5103c7c7e4b026c3bd5a41da, 1.2171272), (51dea567498e99493d5ce811, 1.2113763), (4f913e83e4b0b77fb8624ab2, 1.2108309), (4b6dc0c9f964a520918c2ce3, 1.2031573)
236486106: (52123cee11d230adda819de2, 1.3680286), (4c10d60581e976b0beb20feb, 1.34248), (4e956160cc21f49262864b9d, 1.3262026), (4bed5ad3e3562d7fc2dafef8, 1.321082), (51d09f10498e3b446a9670bd, 1.316789), (4bc8c10c6501c9b67ed54029, 1.3016438), (4b659fb9f964a520cff62ae3, 1.2931558), (4fb2dbd7e5e89f2415581f16, 1.2818462), (4b4f946af964a520390c27e3, 1.2813034), (4dd7d0ef7d8b322663f8894e, 1.2809021)
883101768: (4c10d60581e976b0beb20feb, 1.489393), (51d09f10498e3b446a9670bd, 1.4460983), (52123cee11d230adda819de2, 1.4432), (4b5da313f964a5208e6429e3, 1.4150549), (4c3cc949b169c9b6b9304668, 1.4096404), (4bc8f155762beee125ba3d38, 1.4058619), (4f1c3ec5e4b0bf762a1125b4, 1.3922008), (4c6a82503bad2d7fb382b2ee, 1.3893603), (525e513211d2e56e6a24c4a4, 1.3866937), (4dd7d0ef7d8b322663f8894e, 1.3806962)
36390990: (52123cee11d230adda819de2, 1.5134624), (4c10d60581e976b0beb20feb, 1.48142), (4e956160cc21f49262864b9d, 1.4072529), (51d09f10498e3b446a9670bd, 1.394867), (4dd7d0ef7d8b322663f8894e, 1.3927116), (532ff91a498eb70b757ed5bb, 1.3787003), (5117c170e4b02c4e2b76d0db, 1.3779414), (4bc8c10c6501c9b67ed54029, 1.3721122), (4e3266b01495d5790be57e98, 1.3705381), (4fbd5eb67beb0c9cab0db6b1, 1.3703983)
139174562: (4b4f946af964a520390c27e3, 1.3654194), (4bc8c10c6501c9b67ed54029, 1.3454305), (4d44433cbbb1a143485b4472, 1.3367615), (4bed5ad3e3562d7fc2dafef8, 1.3247851), (525e513211d2e56e6a24c4a4, 1.3244311), (52123cee11d230adda819de2, 1.3188177), (5231dcbf11d2b788f013f8ad, 1.3008479), (4b64b09af964a520a5c82ae3, 1.2972109), (4ef340d96da16847ce06fe33, 1.2945701), (4df71f19fa76511d004720f1, 1.292399)
14873438: (52123cee11d230adda819de2, 1.5644683), (4c10d60581e976b0beb20feb, 1.5372233), (4bc8c10c6501c9b67ed54029, 1.5080918), (4dd7d0ef7d8b322663f8894e, 1.4991971), (4fbd5eb67beb0c9cab0db6b1, 1.4890617), (4e956160cc21f49262864b9d, 1.4876509), (5231dcbf11d2b788f013f8ad, 1.4843376), (4ac518bdf964a520a7a220e3, 1.4808264), (4b4f946af964a520390c27e3, 1.4708166), (4e3266b01495d5790be57e98, 1.4661721)
534082469: (52123cee11d230adda819de2, 1.4126595), (4c10d60581e976b0beb20feb, 1.3905139), (4e956160cc21f49262864b9d, 1.3295029), (532ff91a498eb70b757ed5bb, 1.3256599), (4bed5ad3e3562d7fc2dafef8, 1.3255036), (4dd7d0ef7d8b322663f8894e, 1.3240179), (51d09f10498e3b446a9670bd, 1.3166187), (4b4f946af964a520390c27e3, 1.3159449), (4bc8c10c6501c9b67ed54029, 1.3148658), (4fb2dbd7e5e89f2415581f16, 1.3139372)
18558652: (52123cee11d230adda819de2, 1.4420996), (4c10d60581e976b0beb20feb, 1.4195218), (4e956160cc21f49262864b9d, 1.3597869), (51d09f10498e3b446a9670bd, 1.3418603), (532ff91a498eb70b757ed5bb, 1.3393772), (5242e7ca11d2a776d7f732a3, 1.3381684), (4dd7d0ef7d8b322663f8894e, 1.335677), (4bed5ad3e3562d7fc2dafef8, 1.33553), (4fb2dbd7e5e89f2415581f16, 1.3298723), (4b4f946af964a520390c27e3, 1.3246398)
383136307: (52123cee11d230adda819de2, 1.4327391), (4c10d60581e976b0beb20feb, 1.4054338), (51d09f10498e3b446a9670bd, 1.3456682), (4bed5ad3e3562d7fc2dafef8, 1.3452069), (4e956160cc21f49262864b9d, 1.3439355), (4bc8c10c6501c9b67ed54029, 1.3341274), (4b4f946af964a520390c27e3, 1.3288518), (4b659fb9f964a520cff62ae3, 1.3263352), (4dd7d0ef7d8b322663f8894e, 1.3227211), (532ff91a498eb70b757ed5bb, 1.3224151)
104541309: (52123cee11d230adda819de2, 1.5142602), (4c10d60581e976b0beb20feb, 1.4794773), (4fb2dbd7e5e89f2415581f16, 1.4747167), (4bed5ad3e3562d7fc2dafef8, 1.4735554), (4bc8c10c6501c9b67ed54029, 1.4632803), (4b4f946af964a520390c27e3, 1.4558656), (4e956160cc21f49262864b9d, 1.4460318), (4f0ace0ad5fbcc4f3de92fa7, 1.4448626), (532ff91a498eb70b757ed5bb, 1.4349883), (5242e7ca11d2a776d7f732a3, 1.4342412)
1465538540: (52123cee11d230adda819de2, 1.6631926), (4bc8c10c6501c9b67ed54029, 1.6078225), (4e956160cc21f49262864b9d, 1.5784024), (4c10d60581e976b0beb20feb, 1.5761572), (4fb2dbd7e5e89f2415581f16, 1.5654854), (4b4f946af964a520390c27e3, 1.5620971), (4bed5ad3e3562d7fc2dafef8, 1.5608484), (4f0ace0ad5fbcc4f3de92fa7, 1.5433688), (5231dcbf11d2b788f013f8ad, 1.5429631), (4ac518bdf964a520a7a220e3, 1.537244)
97619104: (4c10d60581e976b0beb20feb, 1.7670813), (52123cee11d230adda819de2, 1.7531849), (525e513211d2e56e6a24c4a4, 1.7222464), (5242e7ca11d2a776d7f732a3, 1.6931645), (4e81d6fd5c5c305b36eb2814, 1.689687), (4bed5ad3e3562d7fc2dafef8, 1.6886107), (4f0ace0ad5fbcc4f3de92fa7, 1.6809844), (4e24879a1495f18f036bc056, 1.6696992), (4e956160cc21f49262864b9d, 1.6685723), (51d2ec61498ec9fafa07c34f, 1.6678528)
23673123: (5242e7ca11d2a776d7f732a3, 1.4934776), (4c10d60581e976b0beb20feb, 1.4916701), (52123cee11d230adda819de2, 1.4886615), (4e956160cc21f49262864b9d, 1.4671199), (51d09f10498e3b446a9670bd, 1.4582065), (525e513211d2e56e6a24c4a4, 1.4261789), (4b6dc0c9f964a520918c2ce3, 1.4227068), (4f913e83e4b0b77fb8624ab2, 1.420071), (4c6fd33c34443704060c225f, 1.417851), (4f21c9eea17cfcccb571b164, 1.4173447)
10668402: (52123cee11d230adda819de2, 1.7291169), (4c10d60581e976b0beb20feb, 1.6937622), (525e513211d2e56e6a24c4a4, 1.6718842), (4bed5ad3e3562d7fc2dafef8, 1.638467), (4b4f946af964a520390c27e3, 1.6227987), (4d44433cbbb1a143485b4472, 1.5975698), (4bc8c10c6501c9b67ed54029, 1.5963421), (507eb13a72da29727482cc56, 1.5897434), (50a78789e4b0ea2d59bbbbb5, 1.5859289), (4dd7d0ef7d8b322663f8894e, 1.579911)
395352842: (52123cee11d230adda819de2, 1.4089015), (4c10d60581e976b0beb20feb, 1.3844612), (4e956160cc21f49262864b9d, 1.3523864), (51d09f10498e3b446a9670bd, 1.3249296), (4bed5ad3e3562d7fc2dafef8, 1.3194878), (5242e7ca11d2a776d7f732a3, 1.3147699), (4f0ace0ad5fbcc4f3de92fa7, 1.3106469), (4bc8c10c6501c9b67ed54029, 1.3104869), (532ff91a498eb70b757ed5bb, 1.303176), (4dd7d0ef7d8b322663f8894e, 1.302839)
2236816833: (52123cee11d230adda819de2, 1.4470477), (4c10d60581e976b0beb20feb, 1.4233278), (4bed5ad3e3562d7fc2dafef8, 1.357957), (4e956160cc21f49262864b9d, 1.3577844), (5242e7ca11d2a776d7f732a3, 1.3485241), (4dd7d0ef7d8b322663f8894e, 1.3427612), (4b4f946af964a520390c27e3, 1.3421007), (525e513211d2e56e6a24c4a4, 1.3410275), (532ff91a498eb70b757ed5bb, 1.3386332), (4bc8c10c6501c9b67ed54029, 1.3343253)
30727941: (52123cee11d230adda819de2, 1.5650985), (4c10d60581e976b0beb20feb, 1.5103809), (4bc8c10c6501c9b67ed54029, 1.4814281), (4e956160cc21f49262864b9d, 1.4761692), (4bed5ad3e3562d7fc2dafef8, 1.4752864), (4b4f946af964a520390c27e3, 1.4685832), (4fb2dbd7e5e89f2415581f16, 1.4556271), (4e3266b01495d5790be57e98, 1.4475855), (532ff91a498eb70b757ed5bb, 1.4417067), (4fbd5eb67beb0c9cab0db6b1, 1.4362015)
123015918: (52123cee11d230adda819de2, 1.4291285), (4c10d60581e976b0beb20feb, 1.3933322), (4e956160cc21f49262864b9d, 1.3906097), (4f0ace0ad5fbcc4f3de92fa7, 1.3626872), (5242e7ca11d2a776d7f732a3, 1.3523803), (4bed5ad3e3562d7fc2dafef8, 1.3369029), (4bc8c10c6501c9b67ed54029, 1.332933), (50f819e1e4b07102ad0e2e26, 1.3327314), (4c6fd33c34443704060c225f, 1.3319218), (4e761a40c65bb91db4a6d467, 1.3315581)
107744238: (52123cee11d230adda819de2, 1.4294324), (4c10d60581e976b0beb20feb, 1.4105382), (51d09f10498e3b446a9670bd, 1.3435341), (532ff91a498eb70b757ed5bb, 1.336432), (4e956160cc21f49262864b9d, 1.3333842), (5242e7ca11d2a776d7f732a3, 1.3330586), (4dd7d0ef7d8b322663f8894e, 1.3318328), (525e513211d2e56e6a24c4a4, 1.3193097), (4e3266b01495d5790be57e98, 1.3189634), (4b4f946af964a520390c27e3, 1.3185178)
255298142: (52123cee11d230adda819de2, 1.4120604), (4c10d60581e976b0beb20feb, 1.4001961), (4dd7d0ef7d8b322663f8894e, 1.3466159), (5242e7ca11d2a776d7f732a3, 1.3312552), (4e956160cc21f49262864b9d, 1.322242), (532ff91a498eb70b757ed5bb, 1.3152603), (525e513211d2e56e6a24c4a4, 1.3144592), (4bc8c10c6501c9b67ed54029, 1.31332), (4b4f946af964a520390c27e3, 1.3130255), (4f0ace0ad5fbcc4f3de92fa7, 1.3072553)
960711036: (52123cee11d230adda819de2, 1.4577045), (4c10d60581e976b0beb20feb, 1.4384173), (4e956160cc21f49262864b9d, 1.3830957), (51d09f10498e3b446a9670bd, 1.3677733), (4bed5ad3e3562d7fc2dafef8, 1.3639508), (4dd7d0ef7d8b322663f8894e, 1.3592637), (5242e7ca11d2a776d7f732a3, 1.358898), (532ff91a498eb70b757ed5bb, 1.3493394), (4fb2dbd7e5e89f2415581f16, 1.3455621), (4bc8c10c6501c9b67ed54029, 1.341558)
1338743010: (52123cee11d230adda819de2, 1.4598142), (4c10d60581e976b0beb20feb, 1.4370129), (4e956160cc21f49262864b9d, 1.3725756), (51d09f10498e3b446a9670bd, 1.3707577), (532ff91a498eb70b757ed5bb, 1.3641216), (4dd7d0ef7d8b322663f8894e, 1.3584208), (5242e7ca11d2a776d7f732a3, 1.3562797), (4fb2dbd7e5e89f2415581f16, 1.3493174), (4bc8c10c6501c9b67ed54029, 1.3469003), (4bed5ad3e3562d7fc2dafef8, 1.346617)
561905790: (52123cee11d230adda819de2, 1.4976822), (4c10d60581e976b0beb20feb, 1.427726), (4bed5ad3e3562d7fc2dafef8, 1.4268713), (4cd45b4c2944b1f7679556ec, 1.4124409), (4e956160cc21f49262864b9d, 1.4006886), (4fb2dbd7e5e89f2415581f16, 1.3992388), (525e513211d2e56e6a24c4a4, 1.3963225), (4b4f946af964a520390c27e3, 1.3941263), (50b24246498eee01f2c93703, 1.3881873), (4f74aca2e4b00a080e278167, 1.3869284)
93453629: (52123cee11d230adda819de2, 1.4763983), (4c10d60581e976b0beb20feb, 1.4575585), (4e956160cc21f49262864b9d, 1.3991729), (5242e7ca11d2a776d7f732a3, 1.3933548), (4bed5ad3e3562d7fc2dafef8, 1.3928436), (4b4f946af964a520390c27e3, 1.3760061), (51d09f10498e3b446a9670bd, 1.3751413), (532ff91a498eb70b757ed5bb, 1.3750514), (525e513211d2e56e6a24c4a4, 1.3742108), (4f0ace0ad5fbcc4f3de92fa7, 1.3740723)
