# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518cef964a52021a620e3, 3.1458592), (4acbc300f964a52058c520e3, 3.1032152), (4ac518d1f964a520c3a620e3, 3.097532), (4ac518f4f964a520fbae20e3, 3.094503), (4af47862f964a520d6f221e3, 3.0939934), (4ac518d3f964a52076a720e3, 3.092815), (4c9c6a059c48236a1cb14dee, 3.0760279), (4ac518cef964a520f8a520e3, 3.075741), (4ac518eff964a52064ad20e3, 3.0752726), (4b1c0375f964a520b30024e3, 3.0693936)
1098291702: (4af47862f964a520d6f221e3, 5.286195), (4ac518cef964a52021a620e3, 5.266419), (4ac518f4f964a520fbae20e3, 5.2072678), (4ac518d3f964a52076a720e3, 5.200662), (4bcc08273740b7139c756365, 5.197621), (4c9c6a059c48236a1cb14dee, 5.1869774), (4ac518f7f964a520c6af20e3, 5.1866975), (4ac518eff964a52064ad20e3, 5.182981), (4acbc300f964a52058c520e3, 5.1803803), (4ac518cef964a520f8a520e3, 5.1581225)
379330596: (4c9c6a059c48236a1cb14dee, 3.835377), (4ac518cef964a52021a620e3, 3.813485), (4ac518d1f964a520c3a620e3, 3.811464), (4b114284f964a520657923e3, 3.7685728), (4af47862f964a520d6f221e3, 3.7644136), (4ac518cef964a520f8a520e3, 3.7629004), (4ac518f4f964a520fbae20e3, 3.75578), (4af9a82df964a520fd1222e3, 3.7503176), (4ae811e5f964a5200cae21e3, 3.7495074), (4e175b25183880768f35a7e5, 3.7238352)
1195011: (4ac518cef964a52021a620e3, 4.5068364), (4ac518eff964a52064ad20e3, 4.4458256), (4ac518f4f964a520fbae20e3, 4.4405007), (4b1c0375f964a520b30024e3, 4.4375105), (4af47862f964a520d6f221e3, 4.4285946), (4ac518cef964a520f8a520e3, 4.4100285), (4ac518d2f964a5203da720e3, 4.3986864), (4ad42aa6f964a5205de720e3, 4.380301), (4d5ed23c149637047e12cf94, 4.3793244), (4c9c6a059c48236a1cb14dee, 4.3788285)
27605991: (4c9c6a059c48236a1cb14dee, 3.8763232), (4ac518cef964a52021a620e3, 3.8523722), (4ac518cef964a520f8a520e3, 3.8236213), (4af47862f964a520d6f221e3, 3.8213828), (4b114284f964a520657923e3, 3.7997096), (4ac518d1f964a520c3a620e3, 3.7888114), (4ba6419bf964a520b23f39e3, 3.785419), (4ac518d3f964a52076a720e3, 3.781801), (4ac518f7f964a520c6af20e3, 3.7773328), (4ac518d2f964a52026a720e3, 3.7705836)
226347548: (4ba6419bf964a520b23f39e3, 4.3142724), (4d5ed23c149637047e12cf94, 4.305381), (4ac518f6f964a52050af20e3, 4.3050895), (4ac518cef964a52021a620e3, 4.284331), (4bcc08273740b7139c756365, 4.2814302), (4c9c6a059c48236a1cb14dee, 4.276902), (4ac518f7f964a520c6af20e3, 4.2598114), (4ac518f6f964a52052af20e3, 4.2493343), (4af47862f964a520d6f221e3, 4.2441406), (4b114284f964a520657923e3, 4.2422853)
272901344: (4ac518cef964a52021a620e3, 2.9715605), (4b114284f964a520657923e3, 2.9489698), (4c9c6a059c48236a1cb14dee, 2.9392903), (4ac518f4f964a520fbae20e3, 2.907466), (4ad42aa6f964a5205de720e3, 2.907103), (4ac518d1f964a520c3a620e3, 2.9062014), (4ac518cef964a520f8a520e3, 2.9006093), (4ac518d2f964a52026a720e3, 2.849455), (4bcc08273740b7139c756365, 2.8409123), (4ac518d0f964a52099a620e3, 2.8408465)
275095528: (4af47862f964a520d6f221e3, 4.7513742), (4c9c6a059c48236a1cb14dee, 4.728955), (4ac518d1f964a520c3a620e3, 4.690842), (4ac518d3f964a52076a720e3, 4.6615076), (4ac518cef964a52021a620e3, 4.6576505), (4ac518f6f964a52052af20e3, 4.6481514), (4e175b25183880768f35a7e5, 4.630366), (4bcc08273740b7139c756365, 4.628335), (4ac518eff964a52064ad20e3, 4.613363), (4ac518f7f964a520c6af20e3, 4.601091)
264226609: (4c52b7a4b6dabe9a24d2bb13, 3.8398774), (4ac518f6f964a52052af20e3, 3.8390708), (4c9c6a059c48236a1cb14dee, 3.828279), (4ac518d2f964a5203da720e3, 3.8268821), (4b1c0375f964a520b30024e3, 3.8248928), (4ba6419bf964a520b23f39e3, 3.811212), (4ba12171f964a520c29a37e3, 3.7937856), (4bcc08273740b7139c756365, 3.7891724), (4ac518d1f964a520c3a620e3, 3.7812123), (4ac518cef964a52021a620e3, 3.7700083)
94156022: (4af47862f964a520d6f221e3, 5.287256), (4c9c6a059c48236a1cb14dee, 5.2611613), (4ac518d3f964a52076a720e3, 5.2403154), (4bcc08273740b7139c756365, 5.223817), (4ac518cef964a52021a620e3, 5.2217135), (4acbc300f964a52058c520e3, 5.21804), (4ac518eff964a52064ad20e3, 5.2057433), (4ac518cef964a520f8a520e3, 5.1936855), (4ac518d2f964a52026a720e3, 5.1852775), (4ba6419bf964a520b23f39e3, 5.177345)
389477255: (4ac518cef964a52021a620e3, 5.4247465), (4c9c6a059c48236a1cb14dee, 5.4138174), (4ac518eff964a52064ad20e3, 5.3900423), (4ac518d1f964a520c3a620e3, 5.3894114), (4bcc08273740b7139c756365, 5.3791256), (4b1c0375f964a520b30024e3, 5.3783274), (4af47862f964a520d6f221e3, 5.3681135), (4ac518d3f964a52076a720e3, 5.36351), (4ac518d2f964a52026a720e3, 5.3617673), (4ac518d2f964a5203da720e3, 5.3607097)
7285372: (530a1be4498eefae42d0727a, 3.3479722), (4c52b7a4b6dabe9a24d2bb13, 3.3387625), (4ac518ecf964a52072ac20e3, 3.3367448), (4ba6419bf964a520b23f39e3, 3.288631), (4ac518cef964a52021a620e3, 3.2846818), (4ac518d2f964a5203da720e3, 3.2622678), (4b114284f964a520657923e3, 3.2542818), (4ac518f6f964a52050af20e3, 3.2536585), (4b8ff4fdf964a5201c6c33e3, 3.2443337), (4c659c4aaebea59345db70d0, 3.2340996)
1160731177: (4c9c6a059c48236a1cb14dee, 3.6357834), (4ac518d1f964a520c3a620e3, 3.6061838), (4ac518cef964a52021a620e3, 3.5893915), (4ac518f6f964a52050af20e3, 3.5395074), (4ac518cef964a520f8a520e3, 3.521609), (4ac518f4f964a520fbae20e3, 3.5173173), (4af47862f964a520d6f221e3, 3.4996428), (4ba6419bf964a520b23f39e3, 3.4925199), (4b114284f964a520657923e3, 3.4901743), (4bcc08273740b7139c756365, 3.4876533)
18152146: (4af47862f964a520d6f221e3, 4.444001), (4bcc08273740b7139c756365, 4.423502), (4ac518d3f964a52076a720e3, 4.391045), (4ac518f6f964a52052af20e3, 4.3793902), (4ac518eff964a52064ad20e3, 4.3785167), (4c9c6a059c48236a1cb14dee, 4.3754644), (4ac518cef964a52021a620e3, 4.3510885), (4d5ed23c149637047e12cf94, 4.3472247), (4b1c0375f964a520b30024e3, 4.3458614), (4acbc300f964a52058c520e3, 4.328993)
39790206: (4b1c0375f964a520b30024e3, 3.7488148), (4ac518cef964a52021a620e3, 3.742014), (4c6ce8d923c1a1cd4bdf1acf, 3.7314646), (4af47862f964a520d6f221e3, 3.7302184), (4ac518d2f964a52026a720e3, 3.7261941), (4ac518d3f964a52076a720e3, 3.715207), (4acbc300f964a52058c520e3, 3.712353), (4ac518cef964a520f8a520e3, 3.7048016), (4ba6419bf964a520b23f39e3, 3.7036357), (4ac518d2f964a5203da720e3, 3.7031877)
68664545: (4ba6419bf964a520b23f39e3, 4.3522964), (4ac518d2f964a52026a720e3, 4.3405323), (4b7e5255f964a52076e92fe3, 4.3206863), (4c9c6a059c48236a1cb14dee, 4.3185987), (4c6ce8d923c1a1cd4bdf1acf, 4.2718964), (4c52b7a4b6dabe9a24d2bb13, 4.261963), (4acbc300f964a52058c520e3, 4.2597594), (4b114284f964a520657923e3, 4.251409), (4ac518f6f964a52052af20e3, 4.2466197), (4ac518cef964a520f7a520e3, 4.2418494)
138823701: (4ac518cef964a52021a620e3, 5.145637), (4ac518d2f964a5203da720e3, 5.1397142), (4ba6419bf964a520b23f39e3, 5.10991), (4ac518d1f964a520c3a620e3, 5.0896626), (4b1c0375f964a520b30024e3, 5.065603), (4ac518f4f964a520fbae20e3, 5.0655584), (4c9c6a059c48236a1cb14dee, 5.0565057), (4c6ce8d923c1a1cd4bdf1acf, 5.0492635), (4acaf933f964a52031c320e3, 5.036423), (4acbc300f964a52058c520e3, 5.0348663)
19595169: (4acbc300f964a52058c520e3, 2.994062), (4ac518cef964a520f7a520e3, 2.9804683), (4b1c0375f964a520b30024e3, 2.9802263), (4ba6419bf964a520b23f39e3, 2.9795034), (4c9c6a059c48236a1cb14dee, 2.9788666), (4ac518f6f964a52052af20e3, 2.9696674), (4ac518cef964a52021a620e3, 2.9607084), (4ac518d2f964a5203da720e3, 2.9576356), (4c52b7a4b6dabe9a24d2bb13, 2.9556189), (4bcc08273740b7139c756365, 2.949558)
293095189: (4b114284f964a520657923e3, 4.709241), (4ac518cef964a52021a620e3, 4.6746674), (4ac518e8f964a52075ab20e3, 4.6339974), (4c52b7a4b6dabe9a24d2bb13, 4.622914), (4ac518d2f964a52026a720e3, 4.620854), (4af47862f964a520d6f221e3, 4.6140165), (4b1c0375f964a520b30024e3, 4.611401), (4acbc300f964a52058c520e3, 4.6008453), (4ad42aa6f964a5205de720e3, 4.591816), (4ac518cef964a520f8a520e3, 4.5825143)
18838190: (4ac518e8f964a52075ab20e3, 3.1949155), (4ac518d2f964a5203da720e3, 3.187244), (4c9c6a059c48236a1cb14dee, 3.178305), (4c52b7a4b6dabe9a24d2bb13, 3.174084), (4ac518f6f964a52052af20e3, 3.1724796), (4ac518cef964a52021a620e3, 3.1535685), (4ac518d1f964a520c3a620e3, 3.1504164), (4b114284f964a520657923e3, 3.1496868), (4b1c0375f964a520b30024e3, 3.1455295), (4c6ce8d923c1a1cd4bdf1acf, 3.1244662)
109891649: (4ac518cef964a52021a620e3, 4.641229), (4b114284f964a520657923e3, 4.600744), (4bcc08273740b7139c756365, 4.5781918), (4c52b7a4b6dabe9a24d2bb13, 4.562569), (4af47862f964a520d6f221e3, 4.551871), (4ac518f6f964a52052af20e3, 4.5406237), (4ac518d2f964a5203da720e3, 4.535515), (4ac518eff964a52064ad20e3, 4.5263205), (4ac518f4f964a520fbae20e3, 4.5183415), (4ac518cef964a520f8a520e3, 4.518138)
778332457: (4ac518cef964a52021a620e3, 3.5508852), (4b114284f964a520657923e3, 3.4962847), (4ac518f4f964a520fbae20e3, 3.4739084), (4c9c6a059c48236a1cb14dee, 3.4534113), (4ac518cef964a520f8a520e3, 3.4409585), (4ac518d1f964a520c3a620e3, 3.4311879), (4ad42aa6f964a5205de720e3, 3.4046335), (4bcc08273740b7139c756365, 3.3936906), (4f60c409e4b0490588514404, 3.3777814), (4c5934f1b05c1b8df32cd5b1, 3.3693182)
19286319: (4c9c6a059c48236a1cb14dee, 3.2807329), (4ac518d1f964a520c3a620e3, 3.268361), (4ba6419bf964a520b23f39e3, 3.2472656), (4ac518cef964a520f7a520e3, 3.246166), (4ac518cef964a52021a620e3, 3.239861), (4e4b9e2314958c3abfa956c7, 3.2353106), (4acbc300f964a52058c520e3, 3.2245328), (4ac518d2f964a5203da720e3, 3.207962), (4ac518d3f964a52076a720e3, 3.2064066), (4acaf933f964a52031c320e3, 3.198369)
14427357: (4c9c6a059c48236a1cb14dee, 5.2041817), (4ba6419bf964a520b23f39e3, 5.096637), (4ac518f6f964a52052af20e3, 5.0756965), (4c52b7a4b6dabe9a24d2bb13, 5.075603), (4ac518d2f964a52026a720e3, 5.0679836), (4ac518f6f964a52050af20e3, 5.0676513), (4ac518d1f964a520c3a620e3, 5.0619097), (4b1c0375f964a520b30024e3, 5.0556097), (4ac518cef964a52021a620e3, 5.0367193), (4ac518d2f964a5203da720e3, 5.0306835)
148758800: (4ac518cef964a52021a620e3, 4.951873), (4bcc08273740b7139c756365, 4.947994), (4ac518f6f964a52052af20e3, 4.9344807), (4ac518d3f964a52076a720e3, 4.9178853), (4af47862f964a520d6f221e3, 4.912215), (4ac518d2f964a5203da720e3, 4.90941), (4acbc300f964a52058c520e3, 4.903398), (4ba6419bf964a520b23f39e3, 4.9004774), (4b1c0375f964a520b30024e3, 4.8982477), (4c513de4250dd13a41a4e17c, 4.888146)
201965155: (4ac518cef964a52021a620e3, 4.153824), (4d5ed23c149637047e12cf94, 4.123546), (4b233922f964a520785424e3, 4.116884), (4b4c451ff964a5204eb026e3, 4.1142507), (4b1290d5f964a520da8a23e3, 4.112218), (4ac518d1f964a520c3a620e3, 4.109912), (4cb02bf3db32f04d1c92bd4d, 4.107316), (4f1205e9e4b04720456783a7, 4.106316), (4ac518f7f964a520c6af20e3, 4.1054564), (4ac518eff964a52064ad20e3, 4.098192)
178678286: (4ac518cef964a52021a620e3, 3.8380234), (4ac518f6f964a52052af20e3, 3.8325837), (4b114284f964a520657923e3, 3.828266), (4c9c6a059c48236a1cb14dee, 3.8211737), (4af47862f964a520d6f221e3, 3.7960067), (4ac518d1f964a520c3a620e3, 3.785693), (4ba6419bf964a520b23f39e3, 3.7824576), (4bcc08273740b7139c756365, 3.7730775), (4ac518d3f964a52076a720e3, 3.7650309), (4c6ce8d923c1a1cd4bdf1acf, 3.7592301)
1725593702: (4acaf933f964a52031c320e3, 3.4972153), (4ac518cef964a52009a620e3, 3.4947524), (4ac518f4f964a520fbae20e3, 3.4850707), (4ac518cef964a52021a620e3, 3.4525912), (4b1c0375f964a520b30024e3, 3.4247704), (4acbc300f964a52058c520e3, 3.4188864), (4ac518d2f964a5203da720e3, 3.4171546), (4ae6dd87f964a52060a721e3, 3.398705), (4ba6419bf964a520b23f39e3, 3.386541), (4e805fb2dab41c952c505ffc, 3.3721807)
1548330468: (4ba6419bf964a520b23f39e3, 5.0965915), (4c52b7a4b6dabe9a24d2bb13, 5.087028), (4b1c0375f964a520b30024e3, 5.076445), (4c9c6a059c48236a1cb14dee, 5.0540495), (4ba12171f964a520c29a37e3, 5.0461946), (4ac518d2f964a52026a720e3, 5.0458355), (4acbc300f964a52058c520e3, 5.0431194), (4ad42aa6f964a5205de720e3, 5.0189176), (4ac518d2f964a5203da720e3, 4.9834723), (4ac518d3f964a52076a720e3, 4.9771385)
19503509: (4aec432bf964a520bcc521e3, 3.2668746), (4b7e5255f964a52076e92fe3, 3.256809), (4ba6419bf964a520b23f39e3, 3.156494), (4ac518d2f964a52026a720e3, 3.154808), (4ac518f6f964a52052af20e3, 3.1419342), (4ac518e8f964a52075ab20e3, 3.1410332), (4c6ce8d923c1a1cd4bdf1acf, 3.1397872), (4c9c6a059c48236a1cb14dee, 3.1285505), (4ac518d3f964a52076a720e3, 3.1275978), (4acbc300f964a52058c520e3, 3.116881)
148627960: (4ba12171f964a520c29a37e3, 3.3167412), (4ac518d2f964a52026a720e3, 3.2815151), (4ac518d3f964a52076a720e3, 3.2609553), (4c9c6a059c48236a1cb14dee, 3.2467582), (4ac518eff964a52064ad20e3, 3.2456007), (4c6ce8d923c1a1cd4bdf1acf, 3.2434914), (4b1c0375f964a520b30024e3, 3.2394745), (4acbc300f964a52058c520e3, 3.238998), (4d5ed23c149637047e12cf94, 3.23572), (4bcc08273740b7139c756365, 3.2339535)
23745766: (4ac518cef964a52021a620e3, 4.333222), (4bcc08273740b7139c756365, 4.253002), (4ac518f4f964a520fbae20e3, 4.2439375), (4ac518eff964a52064ad20e3, 4.242921), (4ac518cef964a520f8a520e3, 4.230481), (4af47862f964a520d6f221e3, 4.2271595), (4acbc300f964a52058c520e3, 4.2222486), (4c9c6a059c48236a1cb14dee, 4.219416), (4ac518d3f964a52076a720e3, 4.214971), (4ac518d1f964a520c3a620e3, 4.204393)
268139386: (4e4b9e2314958c3abfa956c7, 3.9631734), (4ac518cef964a52021a620e3, 3.937238), (4acaf933f964a52031c320e3, 3.9050028), (4ad42aa6f964a5205de720e3, 3.892653), (4acbc300f964a52058c520e3, 3.8847427), (4c9c6a059c48236a1cb14dee, 3.8809648), (4ac518d1f964a520c3a620e3, 3.8773253), (4ac518d2f964a52026a720e3, 3.87189), (4ac518cef964a520f8a520e3, 3.8689249), (4ac518f4f964a520fbae20e3, 3.8680205)
34368770: (4ac518d2f964a5203da720e3, 4.5862784), (4ac518cef964a52021a620e3, 4.57932), (4ac518d1f964a520c3a620e3, 4.5477567), (4ac518f6f964a52052af20e3, 4.543131), (4c9c6a059c48236a1cb14dee, 4.5130982), (4ba6419bf964a520b23f39e3, 4.5104547), (4af47862f964a520d6f221e3, 4.50908), (4b1c0375f964a520b30024e3, 4.505113), (4c6ce8d923c1a1cd4bdf1acf, 4.502724), (4ac518f4f964a520fbae20e3, 4.489421)
124756697: (4af47862f964a520d6f221e3, 3.9181335), (4b1c0375f964a520b30024e3, 3.885284), (4ac518d3f964a52076a720e3, 3.8727305), (4acbc300f964a52058c520e3, 3.8525472), (4c513de4250dd13a41a4e17c, 3.8308601), (4bcc08273740b7139c756365, 3.817652), (4c9c6a059c48236a1cb14dee, 3.8160279), (4c6ce8d923c1a1cd4bdf1acf, 3.8077822), (4ac518cef964a52021a620e3, 3.8067765), (4ba6419bf964a520b23f39e3, 3.8025951)
791626538: (4c9c6a059c48236a1cb14dee, 4.0658674), (4d96c78397d06ea823d70b0b, 4.041459), (4af47862f964a520d6f221e3, 4.03775), (4b114284f964a520657923e3, 4.0193105), (4bcc08273740b7139c756365, 4.0148335), (4acbc300f964a52058c520e3, 4.006289), (4ac518cef964a52021a620e3, 4.00565), (4ac518f6f964a52052af20e3, 4.0014873), (4ac518d3f964a52076a720e3, 3.989553), (4ad42aa6f964a5205de720e3, 3.9866142)
264837411: (4ac518f6f964a52052af20e3, 5.203498), (4bcc08273740b7139c756365, 5.145395), (4af47862f964a520d6f221e3, 5.09071), (4ac518d2f964a5203da720e3, 5.0849953), (4ac518cef964a52021a620e3, 5.0765433), (4d5ed23c149637047e12cf94, 5.0486326), (4bc0d7c84cdfc9b658969321, 5.0474887), (4ac518d3f964a52076a720e3, 5.0378127), (4c52b7a4b6dabe9a24d2bb13, 5.0356054), (4c513de4250dd13a41a4e17c, 5.0347705)
220425128: (4ac518cef964a52021a620e3, 4.037274), (4ac518f7f964a520c6af20e3, 4.021778), (4af47862f964a520d6f221e3, 4.021351), (4ba6419bf964a520b23f39e3, 4.019716), (4ac518d3f964a52076a720e3, 4.0117445), (4c6ce8d923c1a1cd4bdf1acf, 4.0049877), (4e175b25183880768f35a7e5, 4.0045314), (4acbc300f964a52058c520e3, 3.9914284), (4b114284f964a520657923e3, 3.961572), (4ac518d2f964a52026a720e3, 3.9581058)
81330589: (4af47862f964a520d6f221e3, 4.887164), (4c9c6a059c48236a1cb14dee, 4.879337), (4ac518d3f964a52076a720e3, 4.8690786), (4ac518d1f964a520c3a620e3, 4.8606477), (4ac518cef964a52021a620e3, 4.8452945), (4ac518f6f964a52052af20e3, 4.818972), (4c6ce8d923c1a1cd4bdf1acf, 4.813294), (4acbc300f964a52058c520e3, 4.810152), (4ac518cef964a520f8a520e3, 4.807785), (4af9a82df964a520fd1222e3, 4.8062754)
90971857: (4c52b7a4b6dabe9a24d2bb13, 4.158236), (4ac518cef964a52021a620e3, 4.1411324), (4b114284f964a520657923e3, 4.122673), (4ac518d2f964a5203da720e3, 4.1196938), (4ac518f6f964a52052af20e3, 4.1081104), (4ac518d1f964a520c3a620e3, 4.0658765), (4d5ed23c149637047e12cf94, 4.0506115), (4ba6419bf964a520b23f39e3, 4.0503078), (4bcc08273740b7139c756365, 4.0478406), (4c9c6a059c48236a1cb14dee, 4.0477786)
136743207: (4bcc08273740b7139c756365, 4.218002), (4ac518f6f964a52052af20e3, 4.2120943), (4ba12171f964a520c29a37e3, 4.192451), (4b7a7122f964a520f62c2fe3, 4.1231093), (4c52b7a4b6dabe9a24d2bb13, 4.1159806), (4d5ed23c149637047e12cf94, 4.1151567), (4af47862f964a520d6f221e3, 4.114624), (4ac518d3f964a52076a720e3, 4.092196), (4ac518eff964a52064ad20e3, 4.088711), (4c9c6a059c48236a1cb14dee, 4.0826716)
2340013445: (4af47862f964a520d6f221e3, 4.698912), (4ba6419bf964a520b23f39e3, 4.6883397), (4ac518f7f964a520c6af20e3, 4.674367), (4d5ed23c149637047e12cf94, 4.644503), (4b1c0375f964a520b30024e3, 4.6364284), (4ac518d2f964a5203da720e3, 4.6324263), (4ac518d3f964a52076a720e3, 4.629159), (4c9c6a059c48236a1cb14dee, 4.610594), (4ac518cef964a52021a620e3, 4.6080294), (4ac518eff964a52064ad20e3, 4.604095)
207776430: (4c9c6a059c48236a1cb14dee, 4.781105), (4ac518f6f964a52052af20e3, 4.73817), (4ba6419bf964a520b23f39e3, 4.730977), (4c52b7a4b6dabe9a24d2bb13, 4.716724), (4b1c0375f964a520b30024e3, 4.6947293), (4af47862f964a520d6f221e3, 4.683017), (4ac518d3f964a52076a720e3, 4.656327), (4c6ce8d923c1a1cd4bdf1acf, 4.6554327), (4ac518d1f964a520c3a620e3, 4.653351), (4bcc08273740b7139c756365, 4.6513715)
971622193: (4ac518cef964a52021a620e3, 4.5121074), (4ac518f7f964a520c6af20e3, 4.4183636), (4ac518d3f964a52076a720e3, 4.4126515), (4c6ce8d923c1a1cd4bdf1acf, 4.4055924), (4af47862f964a520d6f221e3, 4.3963113), (4ac518d2f964a5203da720e3, 4.3942513), (4acbc300f964a52058c520e3, 4.388599), (4ac518f4f964a520fbae20e3, 4.383073), (4bcc08273740b7139c756365, 4.380397), (4ac518d2f964a52026a720e3, 4.380383)
1315543807: (4ac518cef964a52021a620e3, 4.438279), (4ac518d1f964a520c3a620e3, 4.408686), (4b1c0375f964a520b30024e3, 4.40778), (4af47862f964a520d6f221e3, 4.38662), (4af9a82df964a520fd1222e3, 4.3850527), (4c9c6a059c48236a1cb14dee, 4.383543), (4ac518d3f964a52076a720e3, 4.375828), (4ac518eff964a52064ad20e3, 4.3710265), (4acbc300f964a52058c520e3, 4.3672357), (4ac518cef964a520f8a520e3, 4.3548393)
786996312: (4ac518cef964a52021a620e3, 4.598039), (4ac518f4f964a520fbae20e3, 4.53322), (4ac518cef964a52009a620e3, 4.5177717), (4ac518d2f964a5203da720e3, 4.500237), (4acaf933f964a52031c320e3, 4.498256), (4b114284f964a520657923e3, 4.464689), (4ac518d1f964a520c3a620e3, 4.4637747), (4acbc300f964a52058c520e3, 4.461788), (4ba6419bf964a520b23f39e3, 4.4409766), (4b1c0375f964a520b30024e3, 4.433527)
15123614: (4ac518cef964a52021a620e3, 4.7426934), (4ac518d2f964a52026a720e3, 4.717041), (4c6ce8d923c1a1cd4bdf1acf, 4.7033243), (4ba6419bf964a520b23f39e3, 4.6998806), (4ac518d3f964a52076a720e3, 4.6944275), (4bcc08273740b7139c756365, 4.6919756), (4b114284f964a520657923e3, 4.687851), (4d5ed23c149637047e12cf94, 4.673263), (4ac518f6f964a52052af20e3, 4.6675878), (4ac518f7f964a520c6af20e3, 4.6651745)
1968616334: (4bc0d7c84cdfc9b658969321, 4.7522035), (4b1c0375f964a520b30024e3, 4.7057076), (4ac518f6f964a52052af20e3, 4.700123), (4bf5197b98ac0f4761ac64a8, 4.673591), (4c52b7a4b6dabe9a24d2bb13, 4.6478257), (4c513de4250dd13a41a4e17c, 4.6461444), (4af47862f964a520d6f221e3, 4.642363), (4ac518d2f964a5203da720e3, 4.6328692), (4bcc08273740b7139c756365, 4.6252117), (4ada25f5f964a5201c1f21e3, 4.613413)
238206585: (4af47862f964a520d6f221e3, 5.7544956), (4ac518d3f964a52076a720e3, 5.6882763), (4ac518cef964a52021a620e3, 5.678776), (4acbc300f964a52058c520e3, 5.650284), (4c6ce8d923c1a1cd4bdf1acf, 5.6411757), (4b1c0375f964a520b30024e3, 5.6404867), (4ac518eff964a52064ad20e3, 5.615721), (4ac518f7f964a520c6af20e3, 5.615209), (4e175b25183880768f35a7e5, 5.609787), (4ac518d2f964a52026a720e3, 5.6055264)
176417687: (4ac518cef964a52021a620e3, 4.784081), (4ba6419bf964a520b23f39e3, 4.7640347), (4ac518d2f964a52026a720e3, 4.7608185), (4ac518d2f964a5203da720e3, 4.7606416), (4c52b7a4b6dabe9a24d2bb13, 4.7549086), (4c6ce8d923c1a1cd4bdf1acf, 4.749905), (4b114284f964a520657923e3, 4.744095), (4ac518e8f964a52075ab20e3, 4.729297), (4ac518d1f964a520e0a620e3, 4.70919), (4b7e5255f964a52076e92fe3, 4.693829)
30535226: (4b954229f964a520889834e3, 2.2953458), (4ac518d2f964a5203da720e3, 2.2706861), (4e269555483b329ccb3c292e, 2.260883), (4ad0e82bf964a520fcda20e3, 2.2545896), (4c513de4250dd13a41a4e17c, 2.243221), (4c52b7a4b6dabe9a24d2bb13, 2.2159698), (4c1c3bedb9f876b073b27b46, 2.2121608), (4bed05629868a5937cdb5c46, 2.2044175), (4acf10dbf964a5205cd220e3, 2.2007031), (4ac518d1f964a520e0a620e3, 2.1856341)
270420225: (4bcc08273740b7139c756365, 3.9173794), (4b1c0375f964a520b30024e3, 3.9089637), (4ac518eff964a52064ad20e3, 3.903465), (4c513de4250dd13a41a4e17c, 3.9033198), (4af47862f964a520d6f221e3, 3.8998358), (4ac518f6f964a52052af20e3, 3.8803775), (4ac518cef964a52021a620e3, 3.8777742), (4ac518d1f964a520c3a620e3, 3.8619525), (4ac518d2f964a5203da720e3, 3.8583317), (4ac518d3f964a52076a720e3, 3.856093)
160935110: (4ac518cef964a52021a620e3, 3.8125362), (4ac518f4f964a520fbae20e3, 3.756439), (4b1c0375f964a520b30024e3, 3.7527962), (4ac518eff964a52064ad20e3, 3.7445948), (4ad42aa6f964a5205de720e3, 3.7323534), (4ac518cef964a520f8a520e3, 3.7283676), (4af47862f964a520d6f221e3, 3.728075), (4acdeba7f964a5208bcd20e3, 3.7258372), (4b114284f964a520657923e3, 3.7223182), (4ac518d2f964a5203da720e3, 3.7123647)
19744019: (4ac518f6f964a52052af20e3, 3.6782475), (4c9c6a059c48236a1cb14dee, 3.6684806), (4ac518d1f964a520c3a620e3, 3.6402898), (4ac518d2f964a5203da720e3, 3.6390712), (4ac518d1f964a520e6a620e3, 3.6191342), (4ac518cef964a52022a620e3, 3.5956364), (4ac518f0f964a520afad20e3, 3.591724), (4af47862f964a520d6f221e3, 3.589843), (4ba6419bf964a520b23f39e3, 3.5868192), (4c6ce8d923c1a1cd4bdf1acf, 3.5707142)
30413423: (4ac518cef964a52021a620e3, 5.785386), (4af47862f964a520d6f221e3, 5.706961), (4c9c6a059c48236a1cb14dee, 5.700205), (4ac518d1f964a520c3a620e3, 5.6931963), (4ac518d3f964a52076a720e3, 5.682974), (4ac518f4f964a520fbae20e3, 5.6771975), (4acbc300f964a52058c520e3, 5.670158), (4b114284f964a520657923e3, 5.660968), (4ac518f6f964a52052af20e3, 5.653817), (4bcc08273740b7139c756365, 5.650725)
383888534: (4ac518d1f964a520e6a620e3, 3.4949753), (4ac518d1f964a520c3a620e3, 3.4091258), (4c6ce8d923c1a1cd4bdf1acf, 3.4000914), (4ac518cef964a52021a620e3, 3.3873053), (4aec432bf964a520bcc521e3, 3.3787928), (4c9c6a059c48236a1cb14dee, 3.3751295), (4ac518f6f964a52052af20e3, 3.372169), (4ac518d3f964a52076a720e3, 3.3641014), (4ac518d2f964a52026a720e3, 3.3615816), (4d5ed23c149637047e12cf94, 3.3585813)
82672644: (4c9c6a059c48236a1cb14dee*, 3.3769093), (4ac518d1f964a520c3a620e3, 3.366591), (52d71ac611d2dae852a0be1f, 3.3654206), (4ac518cef964a52021a620e3, 3.354861), (4bcc08273740b7139c756365, 3.3540487), (4ac518f6f964a52052af20e3, 3.336341), (4d5ed23c149637047e12cf94, 3.3247688), (4ac518f6f964a52050af20e3, 3.3245203), (4ac518d2f964a52026a720e3, 3.3120968), (4ac518cef964a520f8a520e3, 3.301879)
