# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518cdf964a520f2a520e3, 3.2536695), (4ac518cef964a52021a620e3, 3.2523234), (52d71ac611d2dae852a0be1f, 3.2428083), (4ac518f6f964a52052af20e3, 3.2381396), (4acbc300f964a52058c520e3, 3.2335722), (4ac518eff964a52064ad20e3, 3.2299385), (4c6ce8d923c1a1cd4bdf1acf, 3.2290654), (4ac518cef964a520f8a520e3, 3.225648), (4ac518d2f964a52026a720e3, 3.2060292), (4fff1c5de4b018897fe4e69a, 3.2052855)
26342050: (4ac518cef964a52021a620e3, 4.962993), (4ac518f6f964a52052af20e3, 4.9603014), (4af47862f964a520d6f221e3, 4.9358087), (4c9c6a059c48236a1cb14dee, 4.930841), (4ac518d3f964a52076a720e3, 4.8944488), (4c6ce8d923c1a1cd4bdf1acf, 4.888317), (4ac518f7f964a520c6af20e3, 4.888159), (4b1c0375f964a520b30024e3, 4.8684926), (4b114284f964a520657923e3, 4.852815), (4ac518cef964a520f8a520e3, 4.8495193)
102603116: (4c9c6a059c48236a1cb14dee, 5.7565193), (4ac518cef964a52021a620e3, 5.7269497), (4ac518d1f964a520c3a620e3, 5.6488266), (4ba6419bf964a520b23f39e3, 5.642921), (4ac518d2f964a52026a720e3, 5.627025), (4af47862f964a520d6f221e3, 5.5980377), (4ac518f4f964a520fbae20e3, 5.583411), (4acbc300f964a52058c520e3, 5.5786653), (4b1c0375f964a520b30024e3, 5.578005), (4ac518cef964a520f8a520e3, 5.5649323)
30167010: (4ac518f6f964a52052af20e3, 2.993923), (4c9c6a059c48236a1cb14dee, 2.9913971), (4c513de4250dd13a41a4e17c, 2.9724925), (4bcc08273740b7139c756365, 2.9582267), (4ae02185f964a5203f7e21e3, 2.9472992), (4b77eb6ff964a520c4ae2ee3, 2.9431214), (4b5da672f964a520166529e3, 2.922361), (4ac518d3f964a52076a720e3, 2.913508), (4d41d30e89616dcb9d1413b5, 2.9034326), (4ac518d2f964a52026a720e3, 2.8993762)
242980089: (505b0a96e4b0597d277e6444, 3.8022144), (4ac518cef964a52021a620e3, 3.756822), (4ac518d2f964a5203da720e3, 3.7565393), (4c9c6a059c48236a1cb14dee, 3.7128239), (4af47862f964a520d6f221e3, 3.7093668), (4ac518eff964a52064ad20e3, 3.7069235), (4ac518d1f964a520c3a620e3, 3.699101), (4ac518f6f964a52052af20e3, 3.696816), (4b114284f964a520657923e3, 3.6944976), (4b1c0375f964a520b30024e3, 3.6873634)
203168192: (4ae811e5f964a5200cae21e3, 3.7281263), (4ac518d3f964a52076a720e3, 3.715736), (4c513de4250dd13a41a4e17c, 3.6801975), (4ac51183f964a52049a020e3, 3.6683438), (4c6ce8d923c1a1cd4bdf1acf, 3.6680028), (4c9c6a059c48236a1cb14dee, 3.6597834), (4ac518d1f964a520c3a620e3, 3.6565225), (4ac518e8f964a52075ab20e3, 3.6545663), (4ac518cef964a52021a620e3, 3.6540053), (4af47862f964a520d6f221e3, 3.6508079)
175701731: (4ac518cef964a52021a620e3, 3.4269736), (4acbc300f964a52058c520e3, 3.4179165), (4ba6419bf964a520b23f39e3, 3.4008384), (4ac518cef964a520f8a520e3, 3.399475), (4ac518d2f964a52026a720e3, 3.3872495), (4c9c6a059c48236a1cb14dee, 3.3628254), (4ac518eff964a52064ad20e3, 3.3569694), (4ac518f4f964a520fbae20e3, 3.3375292), (4c52b7a4b6dabe9a24d2bb13, 3.3364415), (4ac518d1f964a520c3a620e3, 3.325578)
35899044: (4ac518d1f964a520c3a620e3, 4.4793563), (4acbc300f964a52058c520e3, 4.4765916), (4c9c6a059c48236a1cb14dee, 4.4658384), (4ac518cef964a52021a620e3, 4.4428306), (4ac518d0f964a52095a620e3, 4.4263234), (4c6ce8d923c1a1cd4bdf1acf, 4.407876), (4ac518eff964a52064ad20e3, 4.405351), (4ac518cef964a520f8a520e3, 4.4009953), (4ac518d2f964a5203da720e3, 4.3868923), (4ac518f6f964a52050af20e3, 4.385724)
258247732: (4c9c6a059c48236a1cb14dee, 4.464498), (4ac518cef964a52021a620e3, 4.4180436), (4acbc300f964a52058c520e3, 4.384397), (4ac518d1f964a520c3a620e3, 4.381791), (4b114284f964a520657923e3, 4.370252), (4ac518d2f964a5203da720e3, 4.3651323), (4af47862f964a520d6f221e3, 4.353116), (4ac518e8f964a52075ab20e3, 4.3381233), (4ac518f4f964a520fbae20e3, 4.300266), (4c52b7a4b6dabe9a24d2bb13, 4.285214)
249801423: (4ac518cef964a52021a620e3, 5.5559835), (4ac518f6f964a52052af20e3, 5.5234957), (4af47862f964a520d6f221e3, 5.4991693), (4ba6419bf964a520b23f39e3, 5.49236), (4b114284f964a520657923e3, 5.4707975), (4c9c6a059c48236a1cb14dee, 5.4682755), (4ac518d2f964a52026a720e3, 5.4611173), (4ac518f7f964a520c6af20e3, 5.4470015), (4c6ce8d923c1a1cd4bdf1acf, 5.4397693), (4b1c0375f964a520b30024e3, 5.42273)
21870376: (4c9c6a059c48236a1cb14dee, 4.2586164), (4ac518cef964a52021a620e3, 4.2299647), (4e175b25183880768f35a7e5, 4.1855273), (4ac518d1f964a520c3a620e3, 4.1673417), (4ac518f4f964a520fbae20e3, 4.1625776), (4b1c0375f964a520b30024e3, 4.1614914), (4ac518eff964a52064ad20e3, 4.158887), (4ac518d0f964a52095a620e3, 4.152338), (4ba6419bf964a520b23f39e3, 4.139824), (4ac518d1f964a520e6a620e3, 4.1306696)
111352166: (4ba6419bf964a520b23f39e3, 4.0860004), (4c9c6a059c48236a1cb14dee, 4.063196), (4acbc300f964a52058c520e3, 4.055932), (4ac518cef964a52021a620e3, 4.041061), (4ac518eff964a52064ad20e3, 4.0294914), (4ac518d2f964a52026a720e3, 3.989862), (4bc0d7c84cdfc9b658969321, 3.9710982), (4ac518f6f964a52052af20e3, 3.9707787), (4b114284f964a520657923e3, 3.968371), (4c6ce8d923c1a1cd4bdf1acf, 3.9644895)
28118911: (4c9c6a059c48236a1cb14dee*, 4.8753924), (4ac518d1f964a520c3a620e3, 4.847823), (4af47862f964a520d6f221e3, 4.813296), (4ac518d3f964a52076a720e3, 4.803027), (4ac518eff964a52064ad20e3, 4.7953105), (4bcc08273740b7139c756365, 4.7929344), (4ac518d2f964a52026a720e3, 4.7826777), (4b1c0375f964a520b30024e3, 4.7544003), (4e175b25183880768f35a7e5, 4.7367425), (4c513de4250dd13a41a4e17c, 4.718219)
276843490: (4ac518d1f964a520c3a620e3, 4.5363426), (4c9c6a059c48236a1cb14dee, 4.5326657), (4b1c0375f964a520b30024e3, 4.4872417), (4ac518d3f964a52076a720e3, 4.4865723), (505b0a96e4b0597d277e6444, 4.478995), (4ac518d2f964a5203da720e3, 4.4479175), (4d5ed23c149637047e12cf94, 4.4460406), (4ac518cef964a52021a620e3, 4.4442306), (4ac518e8f964a52075ab20e3, 4.442603), (4ae811e5f964a5200cae21e3, 4.4346795)
91393826: (4acbc300f964a52058c520e3, 3.22627), (4c6ce8d923c1a1cd4bdf1acf, 3.1897812), (4b62a4e8f964a520bb4d2ae3, 3.180241), (4ac518d2f964a52026a720e3, 3.1801114), (4ae811e5f964a5200cae21e3, 3.1777227), (4ac518f6f964a52050af20e3, 3.1776536), (4ba6419bf964a520b23f39e3, 3.1730363), (4c52b7a4b6dabe9a24d2bb13, 3.1682873), (4c9c6a059c48236a1cb14dee, 3.1574125), (4ac518d1f964a520c3a620e3, 3.1543958)
127869569: (4ac518cef964a52021a620e3, 4.589994), (4af47862f964a520d6f221e3, 4.5640445), (4c9c6a059c48236a1cb14dee, 4.559102), (4c6ce8d923c1a1cd4bdf1acf, 4.5312476), (4acbc300f964a52058c520e3, 4.5126724), (4ac518f6f964a52052af20e3, 4.4963303), (4ac518cef964a520f8a520e3, 4.489443), (4ac518d1f964a520c3a620e3, 4.486039), (4ac518f4f964a520fbae20e3, 4.4729934), (4b114284f964a520657923e3, 4.467065)
188712323: (4ac518cef964a52021a620e3, 4.1396265), (4c9c6a059c48236a1cb14dee, 4.104252), (4ac518f7f964a520c6af20e3, 4.0975266), (4af47862f964a520d6f221e3, 4.094343), (4ac518f4f964a520fbae20e3, 4.082602), (4d5ed23c149637047e12cf94, 4.0693316), (4b114284f964a520657923e3, 4.0686264), (4ba6419bf964a520b23f39e3, 4.0504684), (4b1c0375f964a520b30024e3, 4.0294557), (4ac518f6f964a52052af20e3, 4.026607)
362138728: (4ac518f6f964a52052af20e3, 3.9227479), (4c6ce8d923c1a1cd4bdf1acf, 3.8666675), (4acbc300f964a52058c520e3, 3.768784), (4b7daaeff964a52075cd2fe3, 3.7664003), (4ac518cef964a52021a620e3, 3.7590468), (4ac518cef964a520f8a520e3, 3.7306387), (4ac518d2f964a5203da720e3, 3.7217052), (4b7a7122f964a520f62c2fe3, 3.7141268), (4c6950702c29d13ab5d50a41, 3.7127185), (4b114284f964a520657923e3, 3.7065809)
125165691: (4af47862f964a520d6f221e3, 3.6057022), (4ac518cef964a52021a620e3, 3.587728), (4acee9a4f964a5200ed220e3, 3.5377722), (4b114284f964a520657923e3, 3.525814), (4ac518f6f964a52052af20e3, 3.5255566), (4acbc300f964a52058c520e3, 3.5124521), (4ac518f7f964a520c6af20e3, 3.4984357), (4ac518cef964a520f8a520e3, 3.4879909), (4dcbcc6cd22d7ffe9d352e02, 3.4816034), (4acdeba7f964a5208bcd20e3, 3.478814)
18640692: (4c9c6a059c48236a1cb14dee, 4.703468), (4ac518cef964a52021a620e3, 4.664791), (4ac518eff964a52064ad20e3, 4.6469936), (4ac518d1f964a520c3a620e3, 4.621742), (4ba6419bf964a520b23f39e3, 4.61491), (4acbc300f964a52058c520e3, 4.602099), (4ac518d2f964a52026a720e3, 4.583929), (4b1c0375f964a520b30024e3, 4.558955), (4c6ce8d923c1a1cd4bdf1acf, 4.557831), (4af47862f964a520d6f221e3, 4.555719)
303780849: (4ac518cef964a52021a620e3, 3.486916), (4ac518f7f964a520c6af20e3, 3.4519448), (4af47862f964a520d6f221e3, 3.449374), (4c9c6a059c48236a1cb14dee, 3.4279265), (4b114284f964a520657923e3, 3.425891), (4ac518f6f964a52052af20e3, 3.412741), (4ac518f4f964a520fbae20e3, 3.394268), (4ac518cef964a520f8a520e3, 3.3913896), (4d5ed23c149637047e12cf94, 3.3577073), (4ac518d3f964a52076a720e3, 3.352951)
256479563: (4ac518f0f964a520afad20e3, 3.9460225), (505b0a96e4b0597d277e6444, 3.9249408), (4ac518cef964a52021a620e3, 3.9223466), (4ac51183f964a52049a020e3, 3.9208474), (4ac518eff964a52064ad20e3, 3.9120336), (4c6ce8d923c1a1cd4bdf1acf, 3.9046667), (4ac518d2f964a5203da720e3, 3.9018388), (4acbc300f964a52058c520e3, 3.8982017), (4c9c6a059c48236a1cb14dee, 3.896729), (4ac518f4f964a520fbae20e3, 3.89499)
23421778: (4ac518e7f964a52067ab20e3, 2.833609), (4ac518f0f964a520afad20e3, 2.7501116), (4b114284f964a520657923e3, 2.6924686), (4ac518ebf964a52024ac20e3, 2.686934), (4ac518e8f964a52075ab20e3, 2.6838512), (4c9c6a059c48236a1cb14dee, 2.6817648), (4ac518f7f964a520c6af20e3, 2.680699), (4fd1b9dfe4b0d4fb73fb47a3, 2.676031), (4bad16def964a520792c3be3, 2.6708434), (4b4dbf69f964a520b9d626e3, 2.6664789)
1024315368: (4c9c6a059c48236a1cb14dee, 5.926821), (4ac518d1f964a520c3a620e3, 5.917717), (4ac518cef964a52021a620e3, 5.8700743), (4af47862f964a520d6f221e3, 5.817678), (4ac518d2f964a5203da720e3, 5.814009), (4b1c0375f964a520b30024e3, 5.81354), (4ac518d3f964a52076a720e3, 5.762643), (4bcc08273740b7139c756365, 5.753318), (4ac518eff964a52064ad20e3, 5.749977), (4ac518d2f964a52026a720e3, 5.7342315)
787760726: (4ac518cef964a52021a620e3, 5.101967), (4ac518cef964a520f8a520e3, 5.0930037), (4ac518d3f964a52076a720e3, 5.0590353), (4ac518d1f964a520c3a620e3, 5.0467095), (4c9c6a059c48236a1cb14dee, 5.043717), (4ac518d2f964a52026a720e3, 5.0280657), (4af47862f964a520d6f221e3, 5.025633), (4c6ce8d923c1a1cd4bdf1acf, 5.006145), (4ac518f6f964a52052af20e3, 4.9773636), (4ac518eff964a52064ad20e3, 4.9654226)
207130763: (4ac518cef964a52021a620e3, 4.56595), (4ac518f6f964a52052af20e3, 4.517314), (4c9c6a059c48236a1cb14dee, 4.5131774), (4b114284f964a520657923e3, 4.4928193), (4b1c0375f964a520b30024e3, 4.4923964), (4ac518f7f964a520c6af20e3, 4.4917417), (4af47862f964a520d6f221e3, 4.482288), (4ac518d2f964a5203da720e3, 4.474847), (4ac518d1f964a520c3a620e3, 4.4593916), (4d5ed23c149637047e12cf94, 4.4438624)
21524311: (4c9c6a059c48236a1cb14dee, 3.2335582), (4ac518cef964a52021a620e3, 3.2260695), (4e175b25183880768f35a7e5, 3.210105), (4ac518eff964a52064ad20e3, 3.169613), (4ac518d1f964a520e6a620e3, 3.167562), (4b7e5255f964a52076e92fe3, 3.1669388), (4ac518f4f964a520fbae20e3, 3.1654081), (4ac518d1f964a520c3a620e3, 3.159013), (4acbc300f964a52058c520e3, 3.1482112), (4ac518cdf964a520f2a520e3, 3.141498)
26306856: (4ac518cef964a52021a620e3, 3.5812726), (4c9c6a059c48236a1cb14dee, 3.5726545), (4ac518d1f964a520c3a620e3, 3.5056498), (4ac518d2f964a52026a720e3, 3.5035589), (4ba6419bf964a520b23f39e3, 3.500118), (4b114284f964a520657923e3, 3.4915266), (4ac518f6f964a52052af20e3, 3.4894638), (4af47862f964a520d6f221e3, 3.4718513), (4b1c0375f964a520b30024e3, 3.4709876), (4ac518eff964a52064ad20e3, 3.4602628)
103364867: (4acbc300f964a52058c520e3, 5.0468483), (4ac518cef964a52021a620e3, 5.045347), (4c9c6a059c48236a1cb14dee, 5.044114), (4c52b7a4b6dabe9a24d2bb13, 4.9951477), (4ac518d1f964a520c3a620e3, 4.9747562), (4ac518d2f964a5203da720e3, 4.9690084), (4ac518f4f964a520fbae20e3, 4.967717), (4ac518cef964a520f8a520e3, 4.949311), (4ac518d2f964a52026a720e3, 4.938891), (4af47862f964a520d6f221e3, 4.937912)
432549646: (4ac518d2f964a52026a720e3, 3.4018462), (4ac518f6f964a52052af20e3, 3.3639038), (4b1c0375f964a520b30024e3, 3.3543994), (4c9c6a059c48236a1cb14dee, 3.3471823), (4af9a82df964a520fd1222e3, 3.3382936), (4ac518eff964a52064ad20e3, 3.3197958), (4ac518cef964a52021a620e3, 3.3188536), (4c110d4a6b7e2d7f02942835, 3.3153188), (4ac518cef964a520f7a520e3, 3.2990434), (4ac518d0f964a52099a620e3, 3.2877998)
14450202: (4c9c6a059c48236a1cb14dee, 5.9776964), (4ac518cef964a52021a620e3, 5.970976), (4ac518d1f964a520c3a620e3, 5.9282393), (4af47862f964a520d6f221e3, 5.9180646), (4ac518d2f964a5203da720e3, 5.85557), (4ac518f6f964a52052af20e3, 5.848831), (4ac518d3f964a52076a720e3, 5.8478217), (4b1c0375f964a520b30024e3, 5.8460264), (4ac518d2f964a52026a720e3, 5.8452024), (4c6ce8d923c1a1cd4bdf1acf, 5.8391476)
30684230: (4ac518d1f964a520c3a620e3, 4.8794103), (4c9c6a059c48236a1cb14dee, 4.8354583), (4ac518cef964a52021a620e3, 4.8289514), (4ac518d3f964a52076a720e3, 4.8201723), (4b1c0375f964a520b30024e3, 4.8073153), (4ac518eff964a52064ad20e3, 4.7947197), (4ac518d2f964a5203da720e3, 4.769327), (506999663d7cfe42e733a9b3, 4.7634344), (4ac518d2f964a52026a720e3, 4.7632823), (4ae811e5f964a5200cae21e3, 4.7501507)
52718193: (4ac518cef964a52021a620e3, 5.2367964), (4af47862f964a520d6f221e3, 5.1433907), (4b114284f964a520657923e3, 5.141849), (4ac518cef964a520f8a520e3, 5.1328316), (4ac518f7f964a520c6af20e3, 5.1278834), (4ac518f6f964a52052af20e3, 5.127595), (4acbc300f964a52058c520e3, 5.120531), (4ac518d2f964a5203da720e3, 5.1042037), (4c9c6a059c48236a1cb14dee, 5.1021094), (4ac518d2f964a52026a720e3, 5.0940905)
1627893078: (4ac518d0f964a52095a620e3, 4.364304), (4ae811e5f964a5200cae21e3, 4.325074), (4ac518eff964a52064ad20e3, 4.3038645), (4c9c6a059c48236a1cb14dee, 4.2780323), (4c6ce8d923c1a1cd4bdf1acf, 4.272002), (4ac518cef964a52021a620e3, 4.2673674), (4af47862f964a520d6f221e3, 4.2633634), (4ac518d1f964a520c3a620e3, 4.255424), (4e175b25183880768f35a7e5, 4.2305427), (4acbc300f964a52058c520e3, 4.2233706)
467269219: (4ac518cef964a52021a620e3, 4.5185366), (4acbc300f964a52058c520e3, 4.5040054), (4c9c6a059c48236a1cb14dee, 4.5019646), (4af47862f964a520d6f221e3, 4.482195), (4ac518d2f964a5203da720e3, 4.4709954), (4c52b7a4b6dabe9a24d2bb13, 4.4600935), (4b114284f964a520657923e3, 4.4573793), (4ac518f7f964a520c6af20e3, 4.455025), (4ac518d1f964a520c3a620e3, 4.454822), (4ac518f4f964a520fbae20e3, 4.4395843)
176680343: (4ac518cef964a52021a620e3, 4.607363), (4ac518cef964a520f8a520e3, 4.5708466), (4ac518d1f964a520c3a620e3, 4.542352), (4c6ce8d923c1a1cd4bdf1acf, 4.5393147), (4af47862f964a520d6f221e3, 4.532825), (4acbc300f964a52058c520e3, 4.52934), (4c9c6a059c48236a1cb14dee, 4.5258884), (4ac518d2f964a5203da720e3, 4.519162), (4ac518d2f964a52026a720e3, 4.492057), (4ac518eff964a52064ad20e3, 4.4768367)
20721598: (4ac518f6f964a52050af20e3, 4.3185854), (4c9c6a059c48236a1cb14dee*, 4.303082), (4ac518eff964a52064ad20e3, 4.270113), (4ac518d1f964a520c3a620e3, 4.2653327), (4c6ce8d923c1a1cd4bdf1acf, 4.240401), (4bf5197b98ac0f4761ac64a8, 4.2269125), (4acaf933f964a52031c320e3, 4.226696), (4acbc300f964a52058c520e3, 4.2199144), (4b1c0375f964a520b30024e3, 4.2160134), (4ac518d3f964a52076a720e3, 4.2157073)
255951486: (4c9c6a059c48236a1cb14dee, 4.748429), (4ba6419bf964a520b23f39e3, 4.7168703), (4ac518cef964a52021a620e3, 4.7036276), (4ac518d2f964a52026a720e3, 4.6521416), (4acbc300f964a52058c520e3, 4.644344), (4ac518f6f964a52052af20e3, 4.6370864), (4ac518eff964a52064ad20e3, 4.6286716), (4af47862f964a520d6f221e3, 4.625671), (4c6ce8d923c1a1cd4bdf1acf, 4.618249), (4ac518d1f964a520c3a620e3, 4.6003366)
18243277: (4c9c6a059c48236a1cb14dee, 4.1097875), (4bcc08273740b7139c756365, 4.0987616), (4ac518d1f964a520c3a620e3, 4.057074), (4b77eb6ff964a520c4ae2ee3, 4.044157), (4ac518d2f964a52026a720e3, 4.0361357), (4ac518cef964a52021a620e3, 4.0222535), (4ac518cef964a520f8a520e3, 4.0054255), (4f60c409e4b0490588514404, 3.9967527), (4e175b25183880768f35a7e5, 3.9930258), (4ac518d0f964a52099a620e3, 3.9895291)
34398650: (4ae02185f964a5203f7e21e3, 2.931996), (4b77eb6ff964a520c4ae2ee3, 2.8761184), (4adcb251f964a520dd2e21e3, 2.8679087), (526a5bd611d2be4d57a79b8c, 2.8539736), (4c513de4250dd13a41a4e17c, 2.822416), (5354f516498e38b9d56e8341, 2.8089902), (4f1205e9e4b04720456783a7, 2.8000858), (4ac518ebf964a52049ac20e3, 2.793886), (4be54fb39026ef3b80b90a38, 2.7806907), (4f8689c2e4b02b69f3617678, 2.7703478)
913590757: (4bcc08273740b7139c756365, 3.4264793), (4ac518d1f964a520c3a620e3, 3.3707767), (4c9c6a059c48236a1cb14dee, 3.3596063), (4ac518f6f964a52052af20e3, 3.3561988), (4ac518d2f964a5203da720e3, 3.3419824), (4ac518cef964a52021a620e3, 3.3221836), (4c6ce8d923c1a1cd4bdf1acf, 3.320691), (4af47862f964a520d6f221e3, 3.3139603), (4bc0d7c84cdfc9b658969321, 3.3119578), (4c513de4250dd13a41a4e17c, 3.3033962)
89330985: (4c6ce8d923c1a1cd4bdf1acf, 4.8659053), (4ac518cef964a52021a620e3, 4.864263), (4ac518d2f964a5203da720e3, 4.863063), (4ac518d1f964a520c3a620e3, 4.8567967), (4c9c6a059c48236a1cb14dee, 4.8533807), (4af47862f964a520d6f221e3, 4.819925), (4acbc300f964a52058c520e3, 4.8185086), (4ac518eff964a52064ad20e3, 4.7823043), (4ac518f6f964a52052af20e3, 4.7744446), (4ac518e8f964a52075ab20e3, 4.7605066)
299050493: (4ae811e5f964a5200cae21e3, 3.91928), (4ba6419bf964a520b23f39e3, 3.917699), (4c6ce8d923c1a1cd4bdf1acf, 3.8309982), (4af47862f964a520d6f221e3, 3.824841), (4ac518cef964a52021a620e3, 3.8243926), (4ac518f4f964a520fbae20e3, 3.8045182), (4ac518b8f964a52081a120e3, 3.7910662), (4ac518f7f964a520c6af20e3, 3.7903337), (4acbc300f964a52058c520e3, 3.7887723), (4ac518f6f964a52052af20e3, 3.7871015)
1975128200: (4c6ce8d923c1a1cd4bdf1acf, 3.6718688), (4ac518eff964a52064ad20e3, 3.6490862), (4ac518d2f964a52026a720e3, 3.6465948), (4ac518cef964a520f8a520e3, 3.6368506), (4c9c6a059c48236a1cb14dee, 3.6297765), (4ac518cef964a52021a620e3, 3.6286306), (4ac518f6f964a52052af20e3, 3.6174111), (52d71ac611d2dae852a0be1f, 3.6136014), (4bcc08273740b7139c756365, 3.608928), (4acbc300f964a52058c520e3, 3.587726)
14680354: (4c9c6a059c48236a1cb14dee, 5.255185), (4ac518cef964a52021a620e3, 5.243456), (4ac518d1f964a520c3a620e3, 5.2196894), (4c6ce8d923c1a1cd4bdf1acf, 5.2042193), (4ac518eff964a52064ad20e3, 5.1833587), (4af47862f964a520d6f221e3, 5.165704), (4ac518d2f964a5203da720e3, 5.1471367), (4ac518cef964a520f8a520e3, 5.126041), (4ac518f6f964a52052af20e3, 5.1176624), (4ac518d2f964a52026a720e3, 5.1090045)
19970367: (4ac518cef964a52021a620e3, 4.039578), (4af47862f964a520d6f221e3, 4.037639), (4ac518d0f964a52095a620e3, 3.9542916), (4acbc300f964a52058c520e3, 3.9500241), (4ac518f4f964a520fbae20e3, 3.9495053), (4ac518d1f964a520c3a620e3, 3.9466505), (4b114284f964a520657923e3, 3.9438264), (4ac518f7f964a520c6af20e3, 3.9426224), (4ac518d2f964a5203da720e3, 3.9180248), (4ac518cef964a520f8a520e3, 3.9039173)
365399601: (4ac518f7f964a520c6af20e3, 3.6596656), (4c9c6a059c48236a1cb14dee, 3.6526682), (4af47862f964a520d6f221e3, 3.6328146), (4ac518f4f964a520fbae20e3, 3.6162126), (4b114284f964a520657923e3, 3.6070304), (4d5ed23c149637047e12cf94, 3.598223), (4ac518d1f964a520c3a620e3, 3.577802), (4ac518d3f964a52076a720e3, 3.5727627), (4c52b7a4b6dabe9a24d2bb13, 3.571448), (4ac518d2f964a5203da720e3, 3.5410824)
393663497: (4b77eb6ff964a520c4ae2ee3, 4.188139), (4ac518cef964a520f8a520e3, 4.1693425), (4c9c6a059c48236a1cb14dee, 4.165482), (4ac518d2f964a52026a720e3, 4.150753), (4ac518d3f964a52076a720e3, 4.149025), (4ac518d1f964a520c3a620e3, 4.1284413), (4ac518cef964a52021a620e3, 4.1282597), (4acbc300f964a52058c520e3, 4.1020837), (4c6ce8d923c1a1cd4bdf1acf, 4.09716), (4c52b7a4b6dabe9a24d2bb13, 4.078691)
256965834: (4ac518cef964a52021a620e3, 6.2719936), (4c9c6a059c48236a1cb14dee, 6.265048), (4ac518f6f964a52052af20e3, 6.211799), (4ac518d1f964a520c3a620e3, 6.1788855), (4af47862f964a520d6f221e3, 6.150008), (4ac518cef964a520f8a520e3, 6.145006), (4ac518d2f964a52026a720e3, 6.1301236), (4ac518d3f964a52076a720e3, 6.1148725), (4c6ce8d923c1a1cd4bdf1acf, 6.1093125), (4b1c0375f964a520b30024e3, 6.108558)
347492703: (4ac518d3f964a52076a720e3, 3.5918732), (4e175b25183880768f35a7e5, 3.5764558), (4bf5197b98ac0f4761ac64a8, 3.5705273), (4c9c6a059c48236a1cb14dee, 3.559051), (4ac518d1f964a520c3a620e3, 3.5480118), (4ac518cef964a520f8a520e3, 3.547274), (4ac518d2f964a52026a720e3, 3.5251622), (4ac518cef964a52021a620e3, 3.5223272), (4ac518eff964a52064ad20e3, 3.5104737), (4ae9aca2f964a5209fb521e3, 3.5068657)
12021142: (4ac518cef964a52021a620e3, 4.282358), (4ac518d1f964a520c3a620e3, 4.270191), (4c9c6a059c48236a1cb14dee, 4.2644954), (4bcc08273740b7139c756365, 4.22285), (4ac518d2f964a52026a720e3, 4.212703), (4af47862f964a520d6f221e3, 4.2052755), (4b1c0375f964a520b30024e3, 4.1764655), (4ac518d3f964a52076a720e3, 4.1645765), (4af9a82df964a520fd1222e3, 4.1574736), (52d71ac611d2dae852a0be1f, 4.149033)
1886000978: (4c9c6a059c48236a1cb14dee, 5.429675), (4ac518cef964a52021a620e3, 5.4073024), (4ba6419bf964a520b23f39e3, 5.3480587), (4af47862f964a520d6f221e3, 5.3220305), (4b114284f964a520657923e3, 5.2800794), (4ac518eff964a52064ad20e3, 5.2722316), (4ac518f6f964a52052af20e3, 5.265434), (4ac518d1f964a520c3a620e3, 5.25925), (4ac518f4f964a520fbae20e3, 5.258782), (4acbc300f964a52058c520e3, 5.253359)
375719879: (4ac518cef964a52021a620e3, 4.631716), (4ac518f6f964a52052af20e3, 4.5945544), (4ac518d2f964a52026a720e3, 4.5719814), (4ac518cef964a520f8a520e3, 4.569931), (4af47862f964a520d6f221e3, 4.5651827), (4c6ce8d923c1a1cd4bdf1acf, 4.5501537), (4acbc300f964a52058c520e3, 4.530805), (4ac518cef964a520f7a520e3, 4.5225425), (4ba6419bf964a520b23f39e3, 4.520772), (4b114284f964a520657923e3, 4.511505)
786583741: (4ae811e5f964a5200cae21e3, 3.7280624), (4ac518d3f964a52076a720e3, 3.646771), (4af47862f964a520d6f221e3, 3.6377885), (4c513de4250dd13a41a4e17c, 3.6298382), (4c6ce8d923c1a1cd4bdf1acf, 3.6281135), (4b7a7122f964a520f62c2fe3, 3.6217144), (4ac518cef964a52021a620e3, 3.6081564), (4ac518cef964a520f8a520e3, 3.6006541), (4c9c6a059c48236a1cb14dee, 3.5741305), (4ac518f7f964a520c6af20e3, 3.559426)
18628252: (4c9c6a059c48236a1cb14dee, 4.4223104), (4ac518d1f964a520c3a620e3, 4.3961678), (4bcc08273740b7139c756365, 4.3582325), (4ac518d3f964a52076a720e3, 4.358229), (4c513de4250dd13a41a4e17c, 4.348493), (4ac518cef964a52021a620e3, 4.3167043), (4b1c0375f964a520b30024e3, 4.3140354), (4af47862f964a520d6f221e3, 4.306286), (4ae02185f964a5203f7e21e3, 4.2859464), (4ac518d2f964a52026a720e3, 4.2775993)
86424490: (4af47862f964a520d6f221e3, 3.9279625), (4e175b25183880768f35a7e5, 3.8698144), (4ac518f6f964a52052af20e3, 3.8489306), (4b7a7122f964a520f62c2fe3, 3.8409076), (4ba6419bf964a520b23f39e3, 3.8223817), (4ac518f4f964a520fbae20e3, 3.8090153), (4b114284f964a520657923e3, 3.7998424), (4ac518f7f964a520c6af20e3, 3.7909448), (4ac518d2f964a52026a720e3, 3.7737088), (4dcbcc6cd22d7ffe9d352e02, 3.7704058)
