# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4af47862f964a520d6f221e3, 5.310172), (4ac518f6f964a52052af20e3, 5.2311764), (4ac518d3f964a52076a720e3, 5.204858), (4bcc08273740b7139c756365, 5.1993837), (4c9c6a059c48236a1cb14dee, 5.186062), (4ac518cef964a52021a620e3, 5.18467), (4ac518d2f964a52026a720e3, 5.1726093), (4ac518f4f964a520fbae20e3, 5.166123), (4b1c0375f964a520b30024e3, 5.149896), (4ac518f7f964a520c6af20e3, 5.1487865)
242295296: (4ac518d3f964a52076a720e3, 3.9956787), (4ac518f0f964a520afad20e3, 3.9612288), (4bc0d7c84cdfc9b658969321, 3.9526181), (4bcc08273740b7139c756365, 3.9335954), (4b0bf426f964a5200e3523e3, 3.932422), (4ac518f6f964a52052af20e3, 3.9273808), (4ac518d2f964a52026a720e3, 3.9237633), (4ac518f4f964a520fbae20e3, 3.9164827), (4ac518cef964a520f7a520e3, 3.88068), (4ac518e7f964a5204bab20e3, 3.8789616)
23428158: (4af47862f964a520d6f221e3, 5.3100395), (4ac518d3f964a52076a720e3, 5.205138), (4ac518d2f964a52026a720e3, 5.196308), (4bcc08273740b7139c756365, 5.15942), (4ac518f4f964a520fbae20e3, 5.131101), (4c9c6a059c48236a1cb14dee, 5.1291585), (4ac518d2f964a5203da720e3, 5.109541), (4ac518f6f964a52052af20e3, 5.1086025), (4ac518cef964a52021a620e3, 5.1011167), (4bc0d7c84cdfc9b658969321, 5.0989947)
10356152: (4c9c6a059c48236a1cb14dee, 5.76651), (4ac518cef964a52021a620e3, 5.722577), (4ac518d2f964a52026a720e3, 5.6542263), (4d5ed23c149637047e12cf94, 5.634374), (4bcc08273740b7139c756365, 5.6325374), (4ac518d2f964a5203da720e3, 5.6212745), (4af47862f964a520d6f221e3, 5.6190414), (4ac518eff964a52064ad20e3, 5.6055746), (4c52b7a4b6dabe9a24d2bb13, 5.6051335), (4ac518f7f964a520c6af20e3, 5.594951)
313981925: (4bcc08273740b7139c756365, 4.521483), (4ac518d3f964a52076a720e3, 4.513153), (4d5ed23c149637047e12cf94, 4.510633), (4ac518d2f964a52026a720e3, 4.4900723), (4c9c6a059c48236a1cb14dee, 4.4587007), (4af47862f964a520d6f221e3, 4.448544), (4af9a82df964a520fd1222e3, 4.4392037), (4ac518d2f964a5203da720e3, 4.4332175), (4ac518cef964a52021a620e3, 4.4139223), (4ac518cef964a520f8a520e3, 4.3900113)
20164672: (4af47862f964a520d6f221e3, 4.155273), (4bc0d7c84cdfc9b658969321, 4.137982), (4ac518cef964a520f7a520e3, 4.1116443), (4bcc08273740b7139c756365, 4.111486), (4ac518d2f964a5203da720e3, 4.0888505), (4ac518d2f964a52026a720e3, 4.07134), (4ac518cef964a52021a620e3, 4.0608945), (4ac518d1f964a520c3a620e3, 4.050203), (4c6ce8d923c1a1cd4bdf1acf, 4.029597), (4ac518f6f964a52052af20e3, 4.010989)
303169031: (4ac518d1f964a520c3a620e3, 3.648189), (4ac518cef964a52021a620e3, 3.577494), (505b0a96e4b0597d277e6444, 3.5678675), (4b1c0375f964a520b30024e3, 3.5590026), (4ac518f6f964a52052af20e3, 3.5515459), (4c9c6a059c48236a1cb14dee, 3.5375333), (4af47862f964a520d6f221e3, 3.5244036), (4ac518bcf964a52069a220e3, 3.5175238), (4ba6419bf964a520b23f39e3, 3.5174623), (4c6ce8d923c1a1cd4bdf1acf, 3.4819975)
76635285: (4ac518d2f964a5203da720e3, 3.337937), (4bcc08273740b7139c756365, 3.3357813), (4ac518d2f964a52026a720e3, 3.3102477), (4d5ed23c149637047e12cf94, 3.306666), (4ac518d3f964a52076a720e3, 3.3063867), (4af47862f964a520d6f221e3, 3.2926178), (4b0bf426f964a5200e3523e3, 3.2682555), (4bc0d7c84cdfc9b658969321, 3.2672105), (4ae811e5f964a5200cae21e3, 3.266135), (4ac518e7f964a52067ab20e3, 3.2641063)
20361540: (4ac518d3f964a52076a720e3, 4.868758), (4ac518e7f964a5204bab20e3, 4.806474), (4af47862f964a520d6f221e3, 4.8048196), (4d5ed23c149637047e12cf94, 4.791495), (4ac518f6f964a52052af20e3, 4.7872386), (4b1c0375f964a520b30024e3, 4.7738953), (4bcc08273740b7139c756365, 4.7704062), (4ac518d2f964a52026a720e3, 4.741759), (4ac518cef964a520f8a520e3, 4.730422), (4ac518cef964a52021a620e3, 4.719972)
39483933: (4ac518cef964a52021a620e3, 4.5502367), (4c9c6a059c48236a1cb14dee, 4.4967437), (4ac518d1f964a520c3a620e3, 4.4937925), (4ac518f6f964a52052af20e3, 4.4762983), (4b1c0375f964a520b30024e3, 4.4732423), (4ac518d2f964a52026a720e3, 4.4626284), (4ac518eff964a52064ad20e3, 4.434806), (4af47862f964a520d6f221e3, 4.429813), (4ac518cef964a520f8a520e3, 4.3988047), (4ac518d2f964a5203da720e3, 4.396392)
346255773: (4ac518d2f964a52026a720e3, 3.6944726), (4ac518cef964a52021a620e3, 3.680349), (506999663d7cfe42e733a9b3, 3.6792588), (4f1205e9e4b04720456783a7, 3.6694195), (4ac518d3f964a52076a720e3, 3.6663542), (4ac518d2f964a5203da720e3, 3.665644), (4ad42aa6f964a5205de720e3, 3.6534607), (4b114284f964a520657923e3, 3.6352735), (4af9a82df964a520fd1222e3, 3.6268272), (4d5ed23c149637047e12cf94, 3.6266878)
1715690432: (4af47862f964a520d6f221e3, 4.6659904), (4ac518cef964a52021a620e3, 4.5904346), (4ac518d2f964a5203da720e3, 4.586485), (4ac518d2f964a52026a720e3, 4.582526), (4c9c6a059c48236a1cb14dee, 4.5707216), (4ac518e8f964a52075ab20e3, 4.5612454), (4bcc08273740b7139c756365, 4.561001), (505b0a96e4b0597d277e6444, 4.560656), (4ac518f4f964a520fbae20e3, 4.5598297), (4b7e5255f964a52076e92fe3, 4.5466805)
245330494: (4ac518cef964a52021a620e3, 4.7720222), (4c9c6a059c48236a1cb14dee, 4.7279973), (4ac518cef964a520f8a520e3, 4.724647), (4ac518f6f964a52052af20e3, 4.695371), (4b1c0375f964a520b30024e3, 4.6935673), (4bcc08273740b7139c756365, 4.68784), (4c52b7a4b6dabe9a24d2bb13, 4.6715007), (4ac518eff964a52064ad20e3, 4.663506), (4af47862f964a520d6f221e3, 4.6578293), (4ac518d1f964a520c3a620e3, 4.644501)
244533522: (4ac518cef964a52021a620e3, 4.1606956), (4c9c6a059c48236a1cb14dee, 4.1561265), (4ac518d1f964a520c3a620e3, 4.1483855), (4ac518d2f964a52026a720e3, 4.1099644), (4ac518eff964a52064ad20e3, 4.0819025), (4e4b9e2314958c3abfa956c7, 4.0751944), (4ac518d2f964a5203da720e3, 4.0613523), (4ae811e5f964a5200cae21e3, 4.0593987), (4d5ed23c149637047e12cf94, 4.0486107), (4ac518f6f964a52052af20e3, 4.047641)
108366951: (4ac518cef964a52021a620e3, 3.609156), (4b1c0375f964a520b30024e3, 3.5937567), (4c52b7a4b6dabe9a24d2bb13, 3.564422), (4ad42aa6f964a5205de720e3, 3.557476), (4c9c6a059c48236a1cb14dee, 3.5428803), (4ac518f6f964a52052af20e3, 3.5303793), (4ac518f7f964a520c6af20e3, 3.521996), (4af47862f964a520d6f221e3, 3.519748), (4f1205e9e4b04720456783a7, 3.5177412), (4ac518eff964a52064ad20e3, 3.5159397)
14583151: (4ac518d1f964a520c3a620e3, 4.0396786), (4ae811e5f964a5200cae21e3, 4.0157633), (4ac518d1f964a520e6a620e3, 3.9971087), (4ac518cef964a52021a620e3, 3.9764383), (4ac518d2f964a52026a720e3, 3.9646611), (4c9c6a059c48236a1cb14dee, 3.9603908), (4ac518d2f964a5203da720e3, 3.9543247), (4b8146dbf964a520439d30e3, 3.9488018), (52d71ac611d2dae852a0be1f, 3.9442215), (4ac518eff964a52064ad20e3, 3.9400256)
167699843: (4ac518cef964a52021a620e3, 2.4248917), (4af940dbf964a520331122e3, 2.4078593), (4b7a7122f964a520f62c2fe3, 2.4051924), (4c9c6a059c48236a1cb14dee, 2.3860738), (4ac518d1f964a520c3a620e3, 2.3842165), (4ac518d2f964a5203da720e3, 2.3833494), (4ac518d0f964a52095a620e3*, 2.3802693), (4ac518f6f964a52052af20e3, 2.3774543), (4ad36684f964a5202ce420e3, 2.376769), (4ac518ecf964a52075ac20e3, 2.372038)
301968887: (4af47862f964a520d6f221e3, 5.1095996), (4ac518f6f964a52052af20e3, 5.0711966), (4ac518cef964a52021a620e3, 5.066743), (4ac518d3f964a52076a720e3, 5.0620117), (4c9c6a059c48236a1cb14dee, 5.0572467), (4bc0d7c84cdfc9b658969321, 5.0509424), (4bcc08273740b7139c756365, 5.0482965), (4d5ed23c149637047e12cf94, 5.0461383), (4b1c0375f964a520b30024e3, 5.04434), (4ac518d2f964a52026a720e3, 5.0434165)
154978494: (4ac518f6f964a52052af20e3, 5.6561904), (4af47862f964a520d6f221e3, 5.639305), (4b1c0375f964a520b30024e3, 5.6298914), (4ac518f4f964a520fbae20e3, 5.5926948), (4ac518eff964a52064ad20e3, 5.588052), (4ac518f7f964a520c6af20e3, 5.5671396), (4ba6419bf964a520b23f39e3, 5.553953), (4ac518d1f964a520c3a620e3, 5.5513115), (4ac518d2f964a52026a720e3, 5.5334206), (4c6ce8d923c1a1cd4bdf1acf, 5.5303593)
342914431: (4c9c6a059c48236a1cb14dee, 5.8494916), (4ac518cef964a52021a620e3, 5.8336263), (4ac518f6f964a52052af20e3, 5.805573), (4b1c0375f964a520b30024e3, 5.7720146), (4ac518d1f964a520c3a620e3, 5.7673264), (4af47862f964a520d6f221e3, 5.767006), (4ac518eff964a52064ad20e3, 5.735682), (4acbc300f964a52058c520e3, 5.7067966), (4ba6419bf964a520b23f39e3, 5.701708), (4ac518f7f964a520c6af20e3, 5.695382)
832870410: (4bc0d7c84cdfc9b658969321, 3.7472126), (4e805fb2dab41c952c505ffc, 3.7250023), (4f1205e9e4b04720456783a7, 3.7175102), (4ac518d3f964a52076a720e3, 3.686915), (4b6016a3f964a52076d529e3, 3.6685138), (506999663d7cfe42e733a9b3, 3.6632538), (4ac518d2f964a52026a720e3, 3.6458313), (4c2f34e0a0ced13ac112106e, 3.643328), (4c52b7a4b6dabe9a24d2bb13, 3.6383345), (4ac518f4f964a520fbae20e3, 3.6220853)
28840038: (4acaf933f964a52031c320e3, 3.7351995), (4ac518f4f964a520fbae20e3, 3.669995), (4af47862f964a520d6f221e3, 3.6486466), (4ba6419bf964a520b23f39e3, 3.6088161), (4c513de4250dd13a41a4e17c, 3.6036744), (4acbc300f964a52058c520e3, 3.600281), (4bc0d7c84cdfc9b658969321, 3.5912347), (4e175b25183880768f35a7e5, 3.5904324), (4c6ce8d923c1a1cd4bdf1acf, 3.588138), (4f1fb8bee4b0bf85e2d1e147, 3.5860224)
842049098: (4c9c6a059c48236a1cb14dee, 4.0545197), (4ac518cef964a52021a620e3, 4.041081), (4ac518d2f964a52026a720e3, 4.035656), (4ac518d3f964a52076a720e3, 4.022074), (4ac518f6f964a52052af20e3, 4.0015407), (4b1c0375f964a520b30024e3, 3.982706), (4ac518d1f964a520c3a620e3, 3.9575508), (4e4b9e2314958c3abfa956c7, 3.9550254), (4ac518d0f964a52095a620e3, 3.9540749), (4ac518f7f964a520c6af20e3, 3.9535565)
23754350: (4bcc08273740b7139c756365, 4.9209166), (4af47862f964a520d6f221e3, 4.8994026), (4c6ce8d923c1a1cd4bdf1acf, 4.856872), (4ac518d2f964a5203da720e3, 4.84963), (4ac518cef964a52021a620e3, 4.8172092), (4bc0d7c84cdfc9b658969321, 4.8112874), (4ae02185f964a5203f7e21e3, 4.8001914), (505b0a96e4b0597d277e6444, 4.7997146), (4ac518d2f964a52026a720e3, 4.7954416), (4ac518f6f964a52052af20e3, 4.7745175)
895716992: (4ac518d2f964a5203da720e3, 3.1035576), (4ac518cef964a52021a620e3, 3.0947495), (4ac518d2f964a52026a720e3, 3.0633802), (4c6ce8d923c1a1cd4bdf1acf, 3.0622692), (4b0bf426f964a5200e3523e3, 3.0533504), (4bc0d7c84cdfc9b658969321, 3.0527403), (4ac518f6f964a52052af20e3, 3.0468588), (4bcc08273740b7139c756365, 3.0403361), (4af47862f964a520d6f221e3, 3.036136), (4ac518f7f964a520c6af20e3, 3.035167)
378584075: (4c9c6a059c48236a1cb14dee, 4.3505917), (4ac518d3f964a52076a720e3, 4.289848), (4ac518cef964a52021a620e3, 4.2678404), (4ac518ecf964a52072ac20e3, 4.264383), (4af47862f964a520d6f221e3, 4.2612257), (4ac518d2f964a52026a720e3, 4.2491307), (4e4b9e2314958c3abfa956c7, 4.248714), (4ac518f6f964a52052af20e3, 4.246494), (4b1c0375f964a520b30024e3, 4.2458744), (4c52b7a4b6dabe9a24d2bb13, 4.239731)
16808544: (4bc0d7c84cdfc9b658969321, 5.083187), (4ac518d2f964a52026a720e3, 5.0599804), (4ac518d3f964a52076a720e3, 5.056986), (4af47862f964a520d6f221e3, 5.044225), (4ac518cef964a52021a620e3, 5.029133), (4b1c0375f964a520b30024e3, 5.000807), (4ac518cef964a520f8a520e3, 4.997212), (4bcc08273740b7139c756365, 4.9907722), (4c52b7a4b6dabe9a24d2bb13, 4.984906), (4d5ed23c149637047e12cf94, 4.979211)
41037951: (4af47862f964a520d6f221e3, 3.3477275), (4ac518d1f964a520c3a620e3, 3.3474643), (4c9c6a059c48236a1cb14dee, 3.34068), (4ac518cef964a52021a620e3, 3.3242943), (4bcc08273740b7139c756365, 3.3064792), (4ac518f6f964a52052af20e3, 3.299839), (4ba6419bf964a520b23f39e3, 3.2598732), (4b1c0375f964a520b30024e3, 3.2488778), (4ac518f7f964a520c6af20e3, 3.2384343), (505b0a96e4b0597d277e6444, 3.237126)
204468204: (4af47862f964a520d6f221e3, 3.226695), (4bcc08273740b7139c756365, 3.2245438), (505b0a96e4b0597d277e6444, 3.1762218), (4c6ce8d923c1a1cd4bdf1acf, 3.1691182), (4ac518f6f964a52052af20e3, 3.142266), (4ac518cef964a52021a620e3, 3.139278), (4ac518e8f964a52075ab20e3, 3.1250439), (4bed05629868a5937cdb5c46, 3.1240556), (4c9c6a059c48236a1cb14dee, 3.123948), (4ac518cef964a520f7a520e3, 3.122897)
1673199830: (4ac518cef964a52021a620e3, 4.718391), (4c9c6a059c48236a1cb14dee, 4.615249), (4b1c0375f964a520b30024e3, 4.598803), (4ac518f6f964a52052af20e3, 4.590438), (4ac518ecf964a52075ac20e3, 4.586784), (4b114284f964a520657923e3, 4.5768747), (4c52b7a4b6dabe9a24d2bb13, 4.5711813), (4ac518eff964a52064ad20e3, 4.564788), (4ac518d1f964a520c3a620e3, 4.5616026), (4bcc08273740b7139c756365, 4.5520725)
388729100: (4c52b7a4b6dabe9a24d2bb13, 3.5841434), (4bcc08273740b7139c756365, 3.5806527), (4c9c6a059c48236a1cb14dee, 3.5499077), (4ac518cef964a52021a620e3, 3.5484047), (4af47862f964a520d6f221e3, 3.540701), (4ac51183f964a52049a020e3, 3.5330675), (4b1c0375f964a520b30024e3, 3.5251365), (4b114284f964a520657923e3, 3.5147214), (4ac518d3f964a52076a720e3, 3.5141969), (4ac518cef964a520f8a520e3, 3.5054455)
332426798: (4ac518d1f964a520c3a620e3, 2.7497725), (4ac518cef964a52021a620e3, 2.707475), (4c9c6a059c48236a1cb14dee, 2.695738), (52d71ac611d2dae852a0be1f, 2.6893733), (4ac518d2f964a5203da720e3, 2.6811976), (4ac518d2f964a52026a720e3, 2.6718862), (4b7e5255f964a52076e92fe3, 2.6716328), (4af47862f964a520d6f221e3, 2.664279), (4ac518d0f964a52095a620e3, 2.6594055), (4af940dbf964a520331122e3, 2.6523411)
219699314: (4ac518cef964a520f7a520e3, 4.26383), (4ac518cef964a520f8a520e3, 4.199183), (4af47862f964a520d6f221e3, 4.191329), (4ac518d1f964a520c3a620e3, 4.184813), (4ac518cef964a52021a620e3, 4.162288), (4bcc08273740b7139c756365, 4.1613617), (4ac518d2f964a52026a720e3, 4.157896), (4bc0d7c84cdfc9b658969321, 4.1240587), (4ac518f6f964a52052af20e3, 4.1166244), (4ba6419bf964a520b23f39e3, 4.115393)
279113380: (4b9fb129f964a5205e3537e3, 2.9002304), (4b1c0375f964a520b30024e3, 2.8456743), (4d4d51dea7f86ea8f43b35de, 2.83172), (4ac518f4f964a520fbae20e3, 2.790718), (4ac518f6f964a52052af20e3, 2.7869742), (4c6ce8d923c1a1cd4bdf1acf, 2.7821453), (4b3ba489f964a520cf7725e3, 2.776342), (4ac518cef964a52021a620e3, 2.7610009), (4af47862f964a520d6f221e3, 2.7555225), (4bc0d7c84cdfc9b658969321, 2.7492323)
19269866: (4ac518cef964a52021a620e3, 4.5625687), (4ac518f6f964a52052af20e3, 4.5134935), (4ac518eff964a52064ad20e3, 4.509514), (4b1c0375f964a520b30024e3, 4.501869), (4acaf933f964a52031c320e3, 4.489735), (4fff1c5de4b018897fe4e69a, 4.4811234), (4c9c6a059c48236a1cb14dee, 4.4775543), (4c6ce8d923c1a1cd4bdf1acf, 4.469409), (4d5ed23c149637047e12cf94, 4.4589334), (4ac518d1f964a520c3a620e3, 4.4520073)
23845005: (4ac518f6f964a52052af20e3, 4.5347033), (4ac518cef964a52021a620e3, 4.4775443), (4b1c0375f964a520b30024e3, 4.4401965), (4af47862f964a520d6f221e3, 4.439356), (4ac518d1f964a520c3a620e3, 4.4209538), (4ac518eff964a52064ad20e3, 4.4102807), (4c9c6a059c48236a1cb14dee, 4.4023223), (4ac518d2f964a52026a720e3, 4.395036), (4ac518d3f964a52076a720e3, 4.3902574), (4ac518d2f964a5203da720e3, 4.3901134)
594651291: (4c9c6a059c48236a1cb14dee, 3.202275), (4ac518d1f964a520c3a620e3, 3.1917653), (4e4b9e2314958c3abfa956c7, 3.133214), (4ac518cef964a52021a620e3, 3.127058), (4af47862f964a520d6f221e3, 3.116894), (4e175b25183880768f35a7e5, 3.0975404), (4b1290d5f964a520da8a23e3, 3.0822704), (4ac518d2f964a52026a720e3, 3.081178), (4acbc300f964a52058c520e3, 3.074086), (4ac518eff964a52064ad20e3, 3.06365)
14990737: (4ac518d2f964a52026a720e3, 4.614023), (4ac518d3f964a52076a720e3, 4.6137705), (4c9c6a059c48236a1cb14dee, 4.606416), (4b7ed0c3f964a520820130e3, 4.5985456), (4ac518cef964a520f8a520e3, 4.5628357), (4ac518cef964a52021a620e3, 4.5581613), (4ac518eff964a52064ad20e3, 4.5537868), (4e175b25183880768f35a7e5, 4.5413465), (4b1c0375f964a520b30024e3, 4.5386076), (4d5ed23c149637047e12cf94, 4.5366287)
307303006: (4c9c6a059c48236a1cb14dee, 4.0105166), (4ac518d1f964a520c3a620e3, 3.9409995), (4ac518cef964a52021a620e3, 3.938358), (4ac518cef964a520f8a520e3, 3.9289541), (4ac518f6f964a52052af20e3, 3.9171867), (4af47862f964a520d6f221e3, 3.913907), (4e4b9e2314958c3abfa956c7, 3.9138527), (4ac518cef964a52022a620e3, 3.903517), (4ac518d2f964a52026a720e3, 3.9019501), (4b1c0375f964a520b30024e3, 3.8841162)
77008987: (4ac518d1f964a520c3a620e3, 4.943223), (4ac518cef964a52021a620e3, 4.9142027), (4c9c6a059c48236a1cb14dee, 4.8637633), (4ac518eff964a52064ad20e3, 4.7582793), (4ac518cef964a520f8a520e3, 4.7497606), (4ac518d2f964a5203da720e3, 4.742457), (4acbc300f964a52058c520e3, 4.7410574), (4bcc08273740b7139c756365, 4.739065), (4ad36684f964a5202ce420e3, 4.7329164), (4d5ed23c149637047e12cf94, 4.709826)
155824974: (4ac518cef964a52021a620e3, 4.182656), (4bcc08273740b7139c756365, 4.175916), (4c9c6a059c48236a1cb14dee*, 4.166664), (4d5ed23c149637047e12cf94, 4.1472793), (4ac518f6f964a52052af20e3, 4.134755), (4af47862f964a520d6f221e3, 4.124064), (4c6ce8d923c1a1cd4bdf1acf, 4.1082597), (4ac518f7f964a520c6af20e3, 4.102432), (4af9a82df964a520fd1222e3, 4.094542), (4ac518d2f964a52026a720e3, 4.082088)
281310997: (4ac518d1f964a520c3a620e3, 2.8196404), (4ac518cef964a52021a620e3, 2.7994854), (4ad36684f964a5202ce420e3, 2.7813902), (4ac518d1f964a520e6a620e3, 2.7619803), (4c9c6a059c48236a1cb14dee, 2.7510192), (4acbc300f964a52058c520e3, 2.7307203), (4c7cf9bbad90224b6d928b0c, 2.7118301), (4ac518d1f964a520e0a620e3, 2.7108703), (4b1c0375f964a520b30024e3, 2.7091112), (4c6ce8d923c1a1cd4bdf1acf, 2.7073796)
145628577: (4ac518cef964a52021a620e3, 4.1119785), (4bcc08273740b7139c756365, 4.1118703), (4af47862f964a520d6f221e3, 4.1092086), (4ac518d2f964a5203da720e3, 4.1033363), (4ac518f6f964a52052af20e3, 4.101382), (4ac518d1f964a520c3a620e3, 4.088292), (4c9c6a059c48236a1cb14dee, 4.0815835), (4ac518d2f964a52026a720e3, 4.081131), (4bc0d7c84cdfc9b658969321, 4.0776014), (4ac518eff964a52064ad20e3, 4.055722)
141352418: (4af47862f964a520d6f221e3, 4.3736706), (4ac518f6f964a52052af20e3, 4.331881), (4ac518cef964a52021a620e3, 4.3251967), (4ac518f7f964a520c6af20e3, 4.2991276), (4ac518e8f964a52075ab20e3, 4.291717), (4c9c6a059c48236a1cb14dee, 4.2878675), (4ac518d2f964a52026a720e3, 4.2792454), (4b1c0375f964a520b30024e3, 4.2781167), (4ac518f6f964a52050af20e3, 4.265949), (4ac518d3f964a52076a720e3, 4.249533)
217338402: (4bc0d7c84cdfc9b658969321, 3.3353531), (4ac518d2f964a5203da720e3, 3.3251333), (4ae811e5f964a5200cae21e3, 3.311914), (4ac518d2f964a52026a720e3, 3.303525), (4ac518cef964a52021a620e3, 3.2941437), (4af47862f964a520d6f221e3, 3.2742233), (4b0bf426f964a5200e3523e3, 3.2713294), (506999663d7cfe42e733a9b3, 3.2641873), (4c6ce8d923c1a1cd4bdf1acf, 3.2575493), (4ac518f4f964a520fbae20e3, 3.2505035)
20728303: (4ac518d1f964a520c3a620e3, 4.5901527), (4c9c6a059c48236a1cb14dee, 4.4793773), (4ac518cef964a52021a620e3, 4.4792476), (4ac518d2f964a52026a720e3, 4.4405646), (4af47862f964a520d6f221e3, 4.435678), (4ae811e5f964a5200cae21e3, 4.4228377), (52d71ac611d2dae852a0be1f, 4.4169106), (4ac518d2f964a5203da720e3, 4.4037366), (4ac518f6f964a52052af20e3, 4.4036317), (4ac518eff964a52064ad20e3, 4.394136)
19871859: (4ac518d1f964a520c3a620e3, 3.5003555), (4c9c6a059c48236a1cb14dee, 3.3871553), (4ac518cef964a52021a620e3, 3.3804076), (4ad36684f964a5202ce420e3, 3.371495), (4e4b9e2314958c3abfa956c7, 3.3520281), (52d71ac611d2dae852a0be1f, 3.3481147), (4ac518c0f964a520ada320e3, 3.2790947), (4ac518d2f964a5203da720e3, 3.2749636), (4ac518bbf964a5200ca220e3, 3.262087), (4ac518d2f964a52026a720e3, 3.2549715)
350394694: (4bc0d7c84cdfc9b658969321, 4.075782), (4ac518d1f964a520c3a620e3, 4.0739746), (4acaf933f964a52031c320e3, 4.0676074), (4bcc08273740b7139c756365, 4.058494), (4af47862f964a520d6f221e3, 4.0508027), (4ac518cef964a52021a620e3, 4.0442896), (4acbc300f964a52058c520e3, 4.0422544), (4ac518f6f964a52052af20e3, 4.0360365), (4be3f1c42fc7d13a2a9e083a, 4.0180693), (4ac518cef964a520f7a520e3, 4.0152736)
81915249: (4b7ed0c3f964a520820130e3, 3.34191), (4be5a482cf200f47ff79133c, 3.3237658), (4c9c6a059c48236a1cb14dee, 3.2935443), (4ac518cef964a52022a620e3, 3.2836597), (4e175b25183880768f35a7e5, 3.2818363), (4aeca7bbf964a520f8c921e3, 3.2567694), (4b1c0375f964a520b30024e3, 3.246375), (4ac518cef964a52021a620e3, 3.2449746), (4ac518d1f964a520c3a620e3, 3.242303), (4f634969e4b0ce431bfee234, 3.2415032)
106590963: (4ac518cef964a52021a620e3, 5.1545434), (4d5ed23c149637047e12cf94, 5.105762), (4c9c6a059c48236a1cb14dee, 5.066716), (4ac518d2f964a52026a720e3, 5.061192), (4ac518d1f964a520c3a620e3, 5.0595407), (4ac518f6f964a52052af20e3, 5.059453), (4b0bf426f964a5200e3523e3, 5.051089), (4ac518eff964a52064ad20e3, 5.04833), (4ad42aa6f964a5205de720e3, 5.047334), (4ac518cef964a520f8a520e3, 5.0439644)
102116182: (4b1c0375f964a520b30024e3, 3.9930303), (4ac518cef964a52021a620e3, 3.979465), (4ac518f6f964a52052af20e3, 3.971831), (4bc0d7c84cdfc9b658969321, 3.9661806), (4af47862f964a520d6f221e3, 3.9633594), (4bcc08273740b7139c756365, 3.9438062), (4ac518d1f964a520e6a620e3, 3.9417882), (4ac518f4f964a520fbae20e3, 3.9363363), (4ac518d1f964a520c3a620e3, 3.9339175), (4c6ce8d923c1a1cd4bdf1acf, 3.9318702)
1064472696: (4ac518cef964a52021a620e3, 5.8520875), (4c9c6a059c48236a1cb14dee, 5.8276734), (4ac518d1f964a520c3a620e3, 5.819556), (4bcc08273740b7139c756365, 5.7744884), (4ac518f6f964a52052af20e3, 5.736599), (4ac518d2f964a5203da720e3, 5.733729), (4ac518eff964a52064ad20e3, 5.7285852), (4d5ed23c149637047e12cf94, 5.7249775), (4acbc300f964a52058c520e3, 5.7236776), (4af47862f964a520d6f221e3, 5.719512)
258924681: (4ac518cef964a52021a620e3, 4.283091), (4ca65075b7106dcb88cb5ca5, 4.2718143), (4b1c0375f964a520b30024e3, 4.243395), (4c52b7a4b6dabe9a24d2bb13, 4.225865), (4c9c6a059c48236a1cb14dee, 4.222749), (4f1205e9e4b04720456783a7, 4.1527867), (4ac518f7f964a520c6af20e3, 4.152017), (4ac518eff964a52064ad20e3, 4.1475825), (4aeca7bbf964a520f8c921e3, 4.14575), (4b7a7122f964a520f62c2fe3, 4.1453123)
88377256: (4ad42aa6f964a5205de720e3, 3.5047076), (518b9f51498e94d9adcac6c1, 3.455444), (4ac518f6f964a52052af20e3, 3.4068317), (4ac518cef964a52021a620e3, 3.406226), (4b1c0375f964a520b30024e3, 3.350507), (4ac518d2f964a52026a720e3, 3.3500092), (4b114284f964a520657923e3, 3.3484995), (4bcc08273740b7139c756365, 3.3483436), (4ac518d2f964a5203da720e3, 3.3402095), (4bc0d7c84cdfc9b658969321, 3.3324199)
55360999: (4b1c0375f964a520b30024e3, 5.152071), (4c9c6a059c48236a1cb14dee, 5.1045394), (4ac518f6f964a52052af20e3, 5.076776), (4c52b7a4b6dabe9a24d2bb13, 5.0717154), (4ac518eff964a52064ad20e3, 5.0571804), (4af47862f964a520d6f221e3, 5.0141606), (4ac518cef964a520f8a520e3, 5.014106), (4ac518f4f964a520fbae20e3, 5.001376), (4ac518d1f964a520c3a620e3, 4.994689), (4ac518f7f964a520c6af20e3, 4.989396)
264118529: (4c9c6a059c48236a1cb14dee, 4.778749), (4ac518cef964a52021a620e3, 4.728847), (4ac518cef964a520f8a520e3, 4.727677), (4ac518d2f964a52026a720e3, 4.7033815), (4c52b7a4b6dabe9a24d2bb13, 4.695066), (4bcc08273740b7139c756365, 4.6681585), (4af47862f964a520d6f221e3, 4.6622424), (4ac518d3f964a52076a720e3, 4.653394), (4ac518d1f964a520c3a620e3, 4.630883), (4ac518eff964a52064ad20e3, 4.6308436)
