# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
162511952: (4c52b7a4b6dabe9a24d2bb13, 3.8055696), (4ac518d1f964a520c3a620e3, 3.7712524), (4c9c6a059c48236a1cb14dee, 3.7594826), (4ac518d2f964a5203da720e3, 3.7551203), (4acbc300f964a52058c520e3, 3.7465568), (4ac518eff964a52064ad20e3, 3.7338524), (4b114284f964a520657923e3, 3.7301617), (4ae811e5f964a5200cae21e3, 3.707241), (4b1c0375f964a520b30024e3, 3.7035077), (4d5ed23c149637047e12cf94, 3.6939163)
26747909: (4ac518d2f964a52026a720e3, 4.597483), (4b1c0375f964a520b30024e3, 4.5605154), (4ac518eff964a52064ad20e3, 4.5480227), (4bcc08273740b7139c756365, 4.5158067), (4c9c6a059c48236a1cb14dee, 4.500082), (4ac518d3f964a52076a720e3, 4.470333), (4ad42aa6f964a5205de720e3, 4.458757), (4ac518d1f964a520c3a620e3, 4.4545746), (4b114284f964a520657923e3, 4.4485583), (4b7a7122f964a520f62c2fe3, 4.4425707)
45595290: (4af47862f964a520d6f221e3, 4.7901406), (4b114284f964a520657923e3, 4.7830567), (4ac518cef964a520f8a520e3, 4.732859), (4b1c0375f964a520b30024e3, 4.7271233), (4b1290d5f964a520da8a23e3, 4.7214537), (4c9c6a059c48236a1cb14dee*, 4.708306), (4c513de4250dd13a41a4e17c, 4.6759806), (4ac518eff964a52064ad20e3, 4.665273), (4b8146dbf964a520439d30e3, 4.661209), (4ac518d3f964a52076a720e3, 4.659427)
884898212: (4ac518eff964a52064ad20e3, 4.177567), (4b0bf426f964a5200e3523e3, 4.1590466), (4af47862f964a520d6f221e3, 4.1565385), (4c9c6a059c48236a1cb14dee, 4.146525), (4ac518cef964a52021a620e3, 4.1387706), (4c52b7a4b6dabe9a24d2bb13, 4.125713), (4acbc300f964a52058c520e3, 4.1251645), (4ac518cef964a520f8a520e3, 4.109163), (4b114284f964a520657923e3, 4.092242), (4b1c0375f964a520b30024e3, 4.0918193)
1597019154: (52d71ac611d2dae852a0be1f, 4.467756), (4c9c6a059c48236a1cb14dee, 4.467594), (4ac518d0f964a52095a620e3, 4.455344), (4ac518d1f964a520c3a620e3, 4.4499383), (4c6ce8d923c1a1cd4bdf1acf, 4.419341), (4ac518f4f964a520fbae20e3, 4.4075623), (4ac518f6f964a52052af20e3, 4.401855), (4ac518cef964a52021a620e3, 4.4018383), (4ac518d3f964a52076a720e3, 4.401781), (4acbc300f964a52058c520e3, 4.3587217)
168999231: (4ac518f7f964a520c6af20e3, 3.6417377), (4b7a7122f964a520f62c2fe3, 3.6318405), (4acdeba7f964a5208bcd20e3, 3.6275628), (4acbc300f964a52058c520e3, 3.6157472), (4c9c6a059c48236a1cb14dee, 3.5943606), (4ac518eff964a52064ad20e3, 3.5754817), (4bcc08273740b7139c756365, 3.5622556), (4ac518f6f964a52052af20e3, 3.5610366), (4ac518cef964a520f8a520e3, 3.560289), (4ac518cef964a52021a620e3, 3.5587223)
27228736: (4c9c6a059c48236a1cb14dee, 3.743844), (4ac518cef964a52021a620e3, 3.7370574), (4ba6419bf964a520b23f39e3, 3.70767), (4d5ed23c149637047e12cf94, 3.707633), (4ac518d1f964a520c3a620e3, 3.6844268), (4ac518d0f964a52095a620e3, 3.6790938), (4ac518f4f964a520fbae20e3, 3.678387), (4bc0d7c84cdfc9b658969321, 3.6719415), (4ac518f6f964a52052af20e3, 3.6661193), (4ac518cef964a520f8a520e3, 3.6440945)
271478629: (4c9c6a059c48236a1cb14dee, 5.2213254), (4af47862f964a520d6f221e3, 5.219011), (4ac518cef964a52021a620e3, 5.2158165), (4ac518d3f964a52076a720e3, 5.1588025), (4ac518cef964a520f8a520e3, 5.135124), (4acbc300f964a52058c520e3, 5.1290674), (4ac518eff964a52064ad20e3, 5.1290636), (4ac518f6f964a52052af20e3, 5.1279173), (4ac518d1f964a520c3a620e3, 5.1172695), (4c6ce8d923c1a1cd4bdf1acf, 5.1021547)
16051770: (4acbc300f964a52058c520e3, 4.705997), (4c52b7a4b6dabe9a24d2bb13, 4.698449), (4ac518f7f964a520c6af20e3, 4.687095), (4af47862f964a520d6f221e3, 4.6765327), (4ac518f6f964a52052af20e3, 4.646508), (4ac518cef964a52021a620e3, 4.6290226), (4ac518d1f964a520c3a620e3, 4.628478), (4ac518d2f964a5203da720e3, 4.6262803), (4ad42aa6f964a5205de720e3, 4.6019287), (4ba12171f964a520c29a37e3, 4.5853186)
371799675: (4c9c6a059c48236a1cb14dee, 5.1928835), (4ac518eff964a52064ad20e3, 5.1529636), (4ac518cef964a52021a620e3, 5.136973), (4ac518d1f964a520c3a620e3, 5.132567), (4ba6419bf964a520b23f39e3, 5.1132627), (4acbc300f964a52058c520e3, 5.0999007), (4bcc08273740b7139c756365, 5.0875883), (4ac518f6f964a52052af20e3, 5.086913), (4c6ce8d923c1a1cd4bdf1acf, 5.0855207), (4ac518d2f964a52026a720e3, 5.0783057)
140167715: (4c9c6a059c48236a1cb14dee, 4.1213255), (4ac518cef964a52021a620e3, 4.112778), (4ba6419bf964a520b23f39e3, 4.077425), (4d5ed23c149637047e12cf94, 4.0759463), (4ac518d1f964a520c3a620e3, 4.061675), (4b1c0375f964a520b30024e3, 4.048283), (4acbc300f964a52058c520e3, 4.034003), (4bcc08273740b7139c756365, 4.0300035), (4bc0d7c84cdfc9b658969321, 4.0181866), (4ac518d2f964a52026a720e3, 4.0166802)
147348910: (4ac518cef964a52021a620e3, 4.5625033), (4c6ce8d923c1a1cd4bdf1acf, 4.5018096), (4ac518d3f964a52076a720e3, 4.5005817), (4c9c6a059c48236a1cb14dee, 4.4916525), (4b1c0375f964a520b30024e3, 4.4887037), (4af47862f964a520d6f221e3, 4.480634), (4ac518eff964a52064ad20e3, 4.4781275), (4ac518d2f964a52026a720e3, 4.454451), (4b114284f964a520657923e3, 4.451626), (4ba6419bf964a520b23f39e3, 4.4235106)
1729154090: (4ac518cef964a52009a620e3, 3.744392), (4ac518f6f964a52050af20e3, 3.727927), (4ac518e8f964a52075ab20e3, 3.718926), (4ac518cef964a520f8a520e3, 3.714671), (4af47862f964a520d6f221e3, 3.6976113), (4b8146dbf964a520439d30e3, 3.694752), (4ac518cef964a52021a620e3, 3.6814325), (4ac518f7f964a520c6af20e3, 3.677274), (4ac518d1f964a520e0a620e3, 3.6739233), (4c52b7a4b6dabe9a24d2bb13, 3.6718855)
64730228: (4ac518cef964a52021a620e3, 5.0517545), (4b114284f964a520657923e3, 4.9926267), (4ac518eff964a52064ad20e3, 4.992), (4ac518f6f964a52052af20e3, 4.988887), (4ac518cef964a520f8a520e3, 4.9856267), (4c6ce8d923c1a1cd4bdf1acf, 4.9819365), (4c9c6a059c48236a1cb14dee, 4.9774723), (4ac518d2f964a5203da720e3, 4.9689345), (4ac518d3f964a52076a720e3, 4.967131), (4ac518d3f964a5204da720e3, 4.955591)
149096415: (52d71ac611d2dae852a0be1f, 4.4275613), (4ac518d0f964a52095a620e3, 4.3069077), (4ac518d1f964a520c3a620e3, 4.2917914), (4ac518d3f964a52076a720e3, 4.277852), (4c9c6a059c48236a1cb14dee, 4.264199), (4c6ce8d923c1a1cd4bdf1acf, 4.2278023), (4ac518f4f964a520fbae20e3, 4.2220755), (4c3d6ed94bc9a5939b07d471, 4.2132273), (4ac518d2f964a52026a720e3, 4.211665), (4acbc300f964a52058c520e3, 4.1636887)
248690507: (4b1290d5f964a520da8a23e3, 3.6241972), (4ac518cef964a52021a620e3, 3.6238794), (4bcc08273740b7139c756365, 3.6208425), (4af47862f964a520d6f221e3, 3.6090183), (506999663d7cfe42e733a9b3, 3.5692537), (4c9c6a059c48236a1cb14dee, 3.5590742), (4ba12171f964a520c29a37e3, 3.5567966), (4ad0de63f964a52093da20e3, 3.541977), (4ac518cef964a520f8a520e3, 3.531693), (4ac518eff964a52064ad20e3, 3.5285602)
813764653: (4c52b7a4b6dabe9a24d2bb13, 4.2348576), (4c9c6a059c48236a1cb14dee, 4.2348294), (4acbc300f964a52058c520e3, 4.220358), (4ac518f6f964a52052af20e3, 4.2072773), (4ac518d1f964a520c3a620e3, 4.1769495), (4ae811e5f964a5200cae21e3, 4.153465), (4b77eb6ff964a520c4ae2ee3, 4.148361), (4d5ed23c149637047e12cf94, 4.120817), (4ba6419bf964a520b23f39e3, 4.1206226), (4ac518d0f964a52095a620e3, 4.1173816)
207286644: (4ac518f6f964a52052af20e3, 3.3917701), (4c9c6a059c48236a1cb14dee, 3.3649526), (4ac518cef964a52021a620e3, 3.346908), (4ac518f6f964a52050af20e3, 3.3193698), (4af47862f964a520d6f221e3, 3.312455), (4ac518f4f964a520fbae20e3, 3.305671), (4acbc300f964a52058c520e3, 3.2968974), (4b77eb6ff964a520c4ae2ee3, 3.2945158), (4c52b7a4b6dabe9a24d2bb13, 3.292481), (4c6ce8d923c1a1cd4bdf1acf, 3.2879217)
82123881: (4bcc08273740b7139c756365, 2.944948), (4ac518cef964a52021a620e3, 2.9068296), (4ac518f4f964a520fbae20e3, 2.8940272), (4c9c6a059c48236a1cb14dee, 2.8577056), (4ac518d1f964a520c3a620e3, 2.8212774), (4acaf933f964a52031c320e3, 2.816166), (4ac518d2f964a52026a720e3, 2.8136492), (4d5ed23c149637047e12cf94, 2.8130171), (4b8ecf3df964a520823833e3, 2.804257), (4e175b25183880768f35a7e5, 2.8038104)
141321983: (4ac518cef964a52021a620e3, 4.430781), (4ac518f6f964a52052af20e3, 4.382632), (4ac518f4f964a520fbae20e3, 4.3671713), (4c6ce8d923c1a1cd4bdf1acf, 4.3567553), (4c9c6a059c48236a1cb14dee, 4.3218217), (4af47862f964a520d6f221e3, 4.296503), (4ac518cef964a520f8a520e3, 4.2920465), (4ac518f6f964a52050af20e3, 4.2901506), (4ac518d3f964a52076a720e3, 4.2571163), (4ba6419bf964a520b23f39e3, 4.242887)
316717929: (4ac518d0f964a52095a620e3, 2.8235662), (4fb67af3e4b014d752c9b6c7, 2.7698271), (4d21afe05acaa35d18fbd135, 2.7663755), (4ac518d3f964a52076a720e3, 2.7628806), (4c9c6a059c48236a1cb14dee, 2.7613604), (4c6ce8d923c1a1cd4bdf1acf, 2.7543514), (4ac518d1f964a520c3a620e3, 2.7449694), (4f180e24e4b0fc8452f7abee, 2.7343462), (4ac518d2f964a52026a720e3, 2.734025), (4ac518f4f964a520fbae20e3, 2.7316186)
353301696: (4bcc08273740b7139c756365, 3.5712807), (4c9c6a059c48236a1cb14dee, 3.5549543), (4af47862f964a520d6f221e3, 3.5542235), (4acaf933f964a52031c320e3, 3.5513902), (4ac518cef964a52021a620e3, 3.5464337), (4e175b25183880768f35a7e5, 3.504242), (4b77eb6ff964a520c4ae2ee3, 3.496643), (4ac518f4f964a520fbae20e3, 3.4900887), (4acbc300f964a52058c520e3, 3.4753332), (4ac518d1f964a520c3a620e3, 3.4644976)
965753840: (4ba6419bf964a520b23f39e3, 3.3150046), (4be5a482cf200f47ff79133c, 3.308301), (4ac518f3f964a5209fae20e3, 3.2423062), (4e2f1b20e4cdb5a70d65250c, 3.2240338), (4ac518eff964a52064ad20e3, 3.220121), (4c9c6a059c48236a1cb14dee, 3.218205), (4ac518cef964a52021a620e3, 3.2173195), (4b114284f964a520657923e3, 3.19994), (4c6ce8d923c1a1cd4bdf1acf, 3.196201), (4b1c0375f964a520b30024e3, 3.1957245)
2161869075: (4ac518eff964a52064ad20e3, 4.737193), (4af47862f964a520d6f221e3, 4.7313886), (4ac518f7f964a520c6af20e3, 4.703146), (4b0bf426f964a5200e3523e3, 4.688067), (4b1c0375f964a520b30024e3, 4.6768775), (4ac518cef964a520f8a520e3, 4.676332), (4acbc300f964a52058c520e3, 4.654463), (4b114284f964a520657923e3, 4.644807), (4ac518d3f964a52076a720e3, 4.6194572), (4ac518d2f964a5203da720e3, 4.614005)
772787: (4ac518d1f964a520c3a620e3, 3.6317585), (4c9c6a059c48236a1cb14dee, 3.626368), (4b1c0375f964a520b30024e3, 3.6175818), (4d5ed23c149637047e12cf94, 3.6133053), (4aeee0f9f964a52083d421e3, 3.6100621), (4ba6419bf964a520b23f39e3, 3.604871), (4ac518eff964a52064ad20e3, 3.5947418), (4ac518d2f964a52026a720e3, 3.5909343), (4acbc300f964a52058c520e3, 3.5740445), (4af940dbf964a520331122e3, 3.571345)
82968647: (4ac518f7f964a520c6af20e3, 4.026219), (4af47862f964a520d6f221e3, 4.011463), (4c9c6a059c48236a1cb14dee, 3.9971683), (4ac518cef964a520f8a520e3, 3.9652247), (4ac518cef964a52021a620e3, 3.9650674), (4ac518f6f964a52050af20e3, 3.9607668), (4c52b7a4b6dabe9a24d2bb13, 3.9546113), (4ac518f6f964a52052af20e3, 3.9416792), (4ac518d1f964a520e0a620e3, 3.937747), (4acbc300f964a52058c520e3, 3.9373665)
214579689: (4acaf933f964a52031c320e3, 4.438816), (4ac518cef964a52021a620e3, 4.4338036), (4af47862f964a520d6f221e3, 4.4172807), (4c9c6a059c48236a1cb14dee, 4.389389), (4ac518d2f964a52026a720e3, 4.370344), (4bcc08273740b7139c756365, 4.366222), (4ac518eff964a52064ad20e3, 4.35307), (4e175b25183880768f35a7e5, 4.338263), (4b1c0375f964a520b30024e3, 4.3345103), (4b114284f964a520657923e3, 4.3286085)
2329395194: (4ac518d2f964a52026a720e3, 4.4394755), (4ac518d3f964a52076a720e3, 4.4393053), (4ac518eff964a52064ad20e3, 4.3974524), (4af47862f964a520d6f221e3, 4.390385), (4c9c6a059c48236a1cb14dee, 4.383771), (4ac518d1f964a520e6a620e3, 4.3773894), (4ac518cef964a52021a620e3, 4.3674793), (4ac518d2f964a5203da720e3, 4.3643003), (4c6ce8d923c1a1cd4bdf1acf, 4.362896), (4ac518d1f964a520c3a620e3, 4.3567367)
1250107974: (4acbc300f964a52058c520e3, 4.2644925), (4ac518eff964a52064ad20e3, 4.261406), (4ac518d1f964a520c3a620e3, 4.242677), (4ac518f6f964a52052af20e3, 4.2319775), (4ba6419bf964a520b23f39e3, 4.213434), (4c6ce8d923c1a1cd4bdf1acf, 4.1884365), (4ac518cef964a52021a620e3, 4.1871552), (4ac518d2f964a52026a720e3, 4.184546), (4ac518d2f964a5203da720e3, 4.159363), (4af47862f964a520d6f221e3, 4.1585608)
25183985: (52d71ac611d2dae852a0be1f, 4.6409254), (4c9c6a059c48236a1cb14dee, 4.6201863), (4ac518d1f964a520c3a620e3, 4.586974), (4ac518cef964a52021a620e3, 4.5852027), (4c6ce8d923c1a1cd4bdf1acf, 4.5603557), (4ac518d2f964a52026a720e3, 4.5473843), (4af47862f964a520d6f221e3, 4.5468974), (4ac518d3f964a52076a720e3, 4.542953), (505b0a96e4b0597d277e6444, 4.528761), (4ac518f4f964a520fbae20e3, 4.5271816)
243590575: (4ac518cef964a52021a620e3, 3.970355), (4c6ce8d923c1a1cd4bdf1acf, 3.929749), (4ac518f4f964a520fbae20e3, 3.9122846), (4ba6419bf964a520b23f39e3, 3.910323), (4ac518d3f964a52076a720e3, 3.9064224), (4ac518d1f964a520c3a620e3, 3.8458881), (4b1c0375f964a520b30024e3, 3.8457289), (4b114284f964a520657923e3, 3.8431747), (4ac518eff964a52064ad20e3, 3.832165), (4ac518cef964a520f8a520e3, 3.8197927)
101777886: (4ac518eff964a52064ad20e3, 4.618719), (4c9c6a059c48236a1cb14dee, 4.597093), (4ac518d1f964a520c3a620e3, 4.5734787), (4c6ce8d923c1a1cd4bdf1acf, 4.546658), (4acbc300f964a52058c520e3, 4.5360107), (4ac518d3f964a52076a720e3, 4.532751), (4ac518f6f964a52052af20e3, 4.4985433), (4c52b7a4b6dabe9a24d2bb13, 4.493473), (4ac518cef964a52021a620e3, 4.4893665), (4ac518d2f964a52026a720e3, 4.4856205)
18589736: (4af47862f964a520d6f221e3, 5.6524096), (4ac518cef964a52021a620e3, 5.6451406), (4c9c6a059c48236a1cb14dee, 5.615051), (4ac518cef964a520f8a520e3, 5.5874753), (4ac518f6f964a52052af20e3, 5.5858088), (4ac518eff964a52064ad20e3, 5.54324), (4c6ce8d923c1a1cd4bdf1acf, 5.5342035), (4ac518d3f964a52076a720e3, 5.5339856), (4ac518e8f964a52075ab20e3, 5.5187125), (4acbc300f964a52058c520e3, 5.5102386)
348582174: (4c9c6a059c48236a1cb14dee, 4.643475), (4ac518cef964a52021a620e3, 4.626161), (4ac518f6f964a52052af20e3, 4.5982876), (4ac518f4f964a520fbae20e3, 4.5914326), (4c6ce8d923c1a1cd4bdf1acf, 4.5894547), (4ad42aa6f964a5205de720e3, 4.5744047), (4ac518d2f964a52026a720e3, 4.560434), (4ac518d1f964a520c3a620e3, 4.557792), (4af47862f964a520d6f221e3, 4.553507), (4acbc300f964a52058c520e3, 4.5283628)
24777469: (4c9c6a059c48236a1cb14dee, 3.5325959), (4ac518eff964a52064ad20e3*, 3.5324168), (4acbc300f964a52058c520e3, 3.5287354), (4ac518d1f964a520c3a620e3, 3.4986305), (4ac518f6f964a52052af20e3, 3.4891353), (4c52b7a4b6dabe9a24d2bb13, 3.4858766), (4ac518d2f964a5203da720e3, 3.46472), (4c6ce8d923c1a1cd4bdf1acf, 3.4342508), (4ac518cef964a520f8a520e3, 3.42756), (4af47862f964a520d6f221e3, 3.426039)
166883856: (4ac518cef964a52021a620e3, 3.3807006), (4af47862f964a520d6f221e3, 3.374138), (4acaf933f964a52031c320e3, 3.3480608), (4e175b25183880768f35a7e5, 3.3379943), (4ac518d1f964a520c3a620e3, 3.3261385), (4ac518f6f964a52052af20e3, 3.3228233), (4acbc300f964a52058c520e3, 3.3040807), (4ac518f4f964a520fbae20e3, 3.2870378), (4bcc08273740b7139c756365, 3.2853003), (4b114284f964a520657923e3, 3.2787833)
28392222: (4ac518cef964a52021a620e3, 3.7570312), (4c9c6a059c48236a1cb14dee, 3.7522228), (4ac518f6f964a52052af20e3, 3.7427516), (4c6ce8d923c1a1cd4bdf1acf, 3.728676), (4ba6419bf964a520b23f39e3, 3.7212489), (4ac518eff964a52064ad20e3, 3.701131), (4af47862f964a520d6f221e3, 3.7002504), (4ac518f6f964a52050af20e3, 3.6990137), (4b114284f964a520657923e3, 3.6944797), (4c52b7a4b6dabe9a24d2bb13, 3.6901722)
8180302: (4c9c6a059c48236a1cb14dee, 3.6608205), (4af47862f964a520d6f221e3, 3.6558208), (4b0bf426f964a5200e3523e3, 3.6241708), (4acbc300f964a52058c520e3, 3.6199636), (4ac518f7f964a520c6af20e3, 3.6190412), (4ac518eff964a52064ad20e3, 3.618836), (4ac518cef964a520f8a520e3, 3.6101637), (4ac518cef964a52021a620e3, 3.5935118), (4ac518f6f964a52052af20e3, 3.5783138), (4ac518d2f964a52026a720e3, 3.566742)
20790930: (4b1c0375f964a520b30024e3, 5.9068594), (4ac518eff964a52064ad20e3, 5.8998046), (4ac518d3f964a52076a720e3, 5.865144), (4ac518cef964a52021a620e3, 5.861516), (4ac518d2f964a5203da720e3, 5.839563), (4c9c6a059c48236a1cb14dee, 5.8318057), (4b114284f964a520657923e3, 5.83018), (4ac518d1f964a520c3a620e3, 5.820718), (4ac518cef964a520f8a520e3, 5.8025565), (4ac518d3f964a5204da720e3, 5.790065)
1084376341: (4ba6419bf964a520b23f39e3, 3.9348693), (4ac518d2f964a5203da720e3, 3.9302871), (4ac518d1f964a520c3a620e3, 3.9265313), (4c9c6a059c48236a1cb14dee, 3.9260097), (4ac518cef964a52021a620e3, 3.9158387), (4ac518eff964a52064ad20e3, 3.9014554), (4c6ce8d923c1a1cd4bdf1acf, 3.8998072), (4b114284f964a520657923e3, 3.8987808), (4ac518f4f964a520fbae20e3, 3.8902924), (4ac518f6f964a52052af20e3, 3.8748884)
25055675: (4ac518eff964a52064ad20e3, 4.4870076), (4ac518d2f964a52026a720e3, 4.456549), (4b1c0375f964a520b30024e3, 4.446423), (4c9c6a059c48236a1cb14dee, 4.4146233), (4ac518d3f964a5204da720e3, 4.403514), (4ac518cef964a52021a620e3, 4.3756638), (4ac518d3f964a52076a720e3, 4.369021), (4ac518d2f964a5203da720e3, 4.3672404), (4ac518d1f964a520c3a620e3, 4.364428), (4c6ce8d923c1a1cd4bdf1acf, 4.3613625)
371178787: (4ac518d2f964a5203da720e3, 5.0296874), (4c9c6a059c48236a1cb14dee, 4.9981174), (4ae811e5f964a5200cae21e3, 4.9894223), (4ac518cef964a52021a620e3, 4.975644), (4ac518d1f964a520c3a620e3, 4.954247), (4ac518f6f964a52052af20e3, 4.9513655), (505b0a96e4b0597d277e6444, 4.943104), (4af47862f964a520d6f221e3, 4.928764), (4ac518d1f964a520e6a620e3, 4.9263577), (4ad42aa6f964a5205de720e3, 4.9213643)
197572651: (4ba6419bf964a520b23f39e3, 4.5338774), (4ac518cef964a52021a620e3, 4.472653), (4c9c6a059c48236a1cb14dee, 4.4636097), (4ac518f4f964a520fbae20e3, 4.4481), (4c6ce8d923c1a1cd4bdf1acf, 4.4014854), (4ac518f6f964a52052af20e3*, 4.3955846), (505b0a96e4b0597d277e6444, 4.3785553), (4bcc08273740b7139c756365, 4.3569255), (5127fae2e4b0d9d0f75da670, 4.353918), (4ac518d2f964a52026a720e3, 4.344837)
14662121: (4c9c6a059c48236a1cb14dee, 4.79353), (4ac518cef964a52021a620e3, 4.7541394), (4af47862f964a520d6f221e3, 4.7319446), (4ac518f6f964a52052af20e3, 4.727769), (4acbc300f964a52058c520e3, 4.7075324), (4ac518cef964a520f8a520e3, 4.7074065), (4ac518d3f964a52076a720e3, 4.6670856), (4ac518eff964a52064ad20e3, 4.666527), (4ac518d1f964a520c3a620e3, 4.663831), (4ba6419bf964a520b23f39e3, 4.6577377)
287706984: (4ac518cef964a52021a620e3, 4.576363), (4c9c6a059c48236a1cb14dee, 4.5050707), (4b1c0375f964a520b30024e3, 4.488292), (4bcc08273740b7139c756365, 4.479058), (4ac518d3f964a52076a720e3, 4.475628), (4ac518d1f964a520c3a620e3, 4.4513826), (4ac518d2f964a52026a720e3, 4.44682), (4b114284f964a520657923e3, 4.4467916), (4ac518eff964a52064ad20e3, 4.4404426), (4ac518cef964a520f8a520e3, 4.4258113)
1222373545: (4ac518d2f964a52026a720e3, 4.8545804), (4ac518cef964a52021a620e3, 4.8510184), (4ac518d3f964a52076a720e3, 4.8307476), (4ac518eff964a52064ad20e3, 4.8267136), (4c6ce8d923c1a1cd4bdf1acf, 4.812112), (4c9c6a059c48236a1cb14dee, 4.794851), (4b1c0375f964a520b30024e3, 4.7870398), (4bcc08273740b7139c756365, 4.745069), (4ba6419bf964a520b23f39e3, 4.7416167), (4af47862f964a520d6f221e3, 4.711116)
348967432: (4c9c6a059c48236a1cb14dee, 4.4973774), (4ac518eff964a52064ad20e3, 4.4859996), (4ba6419bf964a520b23f39e3, 4.461719), (4ac518d1f964a520c3a620e3, 4.4272075), (4c52b7a4b6dabe9a24d2bb13, 4.42339), (4ac518cef964a52021a620e3, 4.4230065), (4acbc300f964a52058c520e3, 4.4189777), (4b1c0375f964a520b30024e3, 4.409338), (4af47862f964a520d6f221e3, 4.3845806), (4b114284f964a520657923e3, 4.3814683)
396473856: (4ac518eff964a52064ad20e3, 4.3159695), (4ac518d1f964a520c3a620e3, 4.3003993), (4b1c0375f964a520b30024e3, 4.296268), (4ac518cef964a52021a620e3, 4.287464), (4ac518d3f964a52076a720e3, 4.283959), (4b114284f964a520657923e3, 4.2726927), (4c9c6a059c48236a1cb14dee, 4.271635), (4c6ce8d923c1a1cd4bdf1acf, 4.26082), (4ac518d2f964a5203da720e3, 4.2597494), (4acbc300f964a52058c520e3, 4.211896)
14267968: (4c9c6a059c48236a1cb14dee, 4.4977546), (4ac518d1f964a520c3a620e3, 4.492953), (52d71ac611d2dae852a0be1f, 4.481549), (4ac518eff964a52064ad20e3, 4.4371157), (4af47862f964a520d6f221e3, 4.428456), (4acaf933f964a52031c320e3, 4.4227176), (4ac518cef964a52021a620e3, 4.417382), (4c52b7a4b6dabe9a24d2bb13, 4.4161263), (4acbc300f964a52058c520e3, 4.414919), (4ac518d2f964a52026a720e3, 4.411355)
62762270: (4af47862f964a520d6f221e3, 5.029326), (4c9c6a059c48236a1cb14dee, 5.0166426), (4ac518cef964a52021a620e3, 4.985656), (4d5ed23c149637047e12cf94, 4.897937), (4ac518f6f964a52052af20e3, 4.8821893), (4ac518cef964a520f8a520e3, 4.876234), (4ac518d2f964a52026a720e3, 4.875898), (4acbc300f964a52058c520e3, 4.873773), (505b0a96e4b0597d277e6444, 4.8726172), (4e175b25183880768f35a7e5, 4.8707633)
20682432: (4ba6419bf964a520b23f39e3, 4.3750763), (4ac518cef964a52021a620e3, 4.3740015), (505b0a96e4b0597d277e6444, 4.3659477), (4c6ce8d923c1a1cd4bdf1acf, 4.3651032), (4c9c6a059c48236a1cb14dee, 4.353751), (4ac518f6f964a52052af20e3, 4.3257756), (5127fae2e4b0d9d0f75da670, 4.3109026), (4ac518d2f964a52026a720e3, 4.305418), (4ac518f7f964a520c6af20e3, 4.2951865), (4ac518eff964a52064ad20e3, 4.292357)
91764457: (4af47862f964a520d6f221e3, 4.1088676), (4c9c6a059c48236a1cb14dee, 4.030946), (4e175b25183880768f35a7e5, 4.0290866), (52d71ac611d2dae852a0be1f, 4.001885), (4ac518cef964a52021a620e3, 3.998297), (4ac518f6f964a52050af20e3, 3.9717581), (4ac518ecf964a52075ac20e3, 3.9641163), (4acaf933f964a52031c320e3, 3.945155), (4ac518f6f964a52052af20e3, 3.9336514), (4ac518d3f964a52076a720e3, 3.9260688)
21019841: (4c9c6a059c48236a1cb14dee, 4.678277), (4ac518d1f964a520c3a620e3, 4.661878), (4ac518eff964a52064ad20e3, 4.658627), (4ac518d2f964a5203da720e3, 4.64364), (4ba6419bf964a520b23f39e3, 4.6402864), (4ac518cef964a52021a620e3, 4.629268), (4acbc300f964a52058c520e3, 4.6066136), (4ac518f6f964a52052af20e3, 4.601924), (4b1c0375f964a520b30024e3, 4.5941763), (4c6ce8d923c1a1cd4bdf1acf, 4.57937)
31733961: (4ac518eff964a52064ad20e3, 4.22995), (4c9c6a059c48236a1cb14dee, 4.216942), (4af47862f964a520d6f221e3, 4.215857), (4acbc300f964a52058c520e3, 4.2124434), (4ac518cef964a52021a620e3, 4.186023), (4ac518cef964a520f8a520e3, 4.177533), (4b0bf426f964a5200e3523e3, 4.171279), (4ac518f6f964a52052af20e3, 4.157202), (4ac518f7f964a520c6af20e3, 4.145547), (4bcc08273740b7139c756365, 4.1448245)
219351325: (4ac518cef964a52021a620e3, 3.971303), (4af47862f964a520d6f221e3, 3.9622798), (4c9c6a059c48236a1cb14dee, 3.9390225), (4bcc08273740b7139c756365, 3.9319708), (4ac518d2f964a52026a720e3, 3.9034843), (4ac518d3f964a52076a720e3, 3.8953836), (4ac518eff964a52064ad20e3, 3.870396), (4ac518cef964a520f8a520e3, 3.8555808), (4b1c0375f964a520b30024e3, 3.8485398), (4acbc300f964a52058c520e3, 3.8470786)
157980370: (4c9c6a059c48236a1cb14dee, 5.5701904), (4ac518cef964a52021a620e3, 5.547057), (4ba6419bf964a520b23f39e3, 5.5284147), (4af47862f964a520d6f221e3, 5.5086055), (4c6ce8d923c1a1cd4bdf1acf, 5.473721), (4ac518f6f964a52052af20e3, 5.4725637), (4ac518d3f964a52076a720e3, 5.424318), (4ac518cef964a520f8a520e3, 5.4045744), (4acbc300f964a52058c520e3, 5.3996706), (4ac518eff964a52064ad20e3, 5.3982806)
