# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4c6ce8d923c1a1cd4bdf1acf, 4.2179904), (4ac518f7f964a520c6af20e3, 4.215094), (4ac518f6f964a52052af20e3, 4.207808), (4b1c0375f964a520b30024e3, 4.194766), (4ba6419bf964a520b23f39e3, 4.162917), (4c9c6a059c48236a1cb14dee, 4.1537137), (4ac518d1f964a520c3a620e3, 4.150983), (4ac518f4f964a520fbae20e3, 4.141639), (4af47862f964a520d6f221e3, 4.1360474), (4ac518cef964a52021a620e3, 4.125582)
790127617: (4ac518f6f964a52052af20e3, 4.5004063), (4b1c0375f964a520b30024e3, 4.4873824), (4ac518f7f964a520c6af20e3, 4.481807), (4bc0d7c84cdfc9b658969321, 4.4467187), (4c513de4250dd13a41a4e17c, 4.428098), (4af47862f964a520d6f221e3, 4.4139833), (4ac518d1f964a520e0a620e3, 4.407806), (4ac518d2f964a5203da720e3, 4.397378), (4ac518d2f964a52026a720e3, 4.395739), (4ac518cef964a520f8a520e3, 4.393383)
20848106: (4ac518eff964a52064ad20e3, 4.3542404), (4d5ed23c149637047e12cf94, 4.3473873), (4ac518d3f964a52076a720e3, 4.3460436), (4ac518f4f964a520fbae20e3, 4.3382535), (4ac518f6f964a52052af20e3, 4.337698), (4ac518cef964a52021a620e3, 4.3324876), (4c9c6a059c48236a1cb14dee, 4.312292), (4acbc300f964a52058c520e3, 4.294429), (4ac518d2f964a5203da720e3, 4.281383), (4ac518d1f964a520c3a620e3, 4.266601)
364491370: (4acbc300f964a52058c520e3, 4.1590524), (4ac518f4f964a520fbae20e3, 4.1521034), (4ac518f6f964a52052af20e3, 4.132725), (4d5ed23c149637047e12cf94, 4.124161), (4ac518eff964a52064ad20e3, 4.105706), (4bcc08273740b7139c756365, 4.094439), (4ac518cef964a52021a620e3, 4.087069), (4ac518cef964a520f8a520e3, 4.0859513), (4ac518d2f964a52026a720e3, 4.0843368), (4ac518b8f964a52081a120e3, 4.071814)
2179750986: (4ac518cef964a520f8a520e3, 3.3651843), (4c9c6a059c48236a1cb14dee, 3.3285403), (4bcc08273740b7139c756365, 3.3013434), (4c52b7a4b6dabe9a24d2bb13, 3.2901258), (4ac518f6f964a52052af20e3, 3.2838027), (4ac518cef964a52021a620e3, 3.280067), (4ac518d1f964a520c3a620e3, 3.2764895), (4ac518eff964a52064ad20e3, 3.2728634), (4acbc300f964a52058c520e3, 3.2625022), (4ac518f4f964a520fbae20e3, 3.2608168)
111682807: (4bc0d7c84cdfc9b658969321, 3.8280866), (4af47862f964a520d6f221e3, 3.7895699), (4c513de4250dd13a41a4e17c, 3.7861207), (4acbc300f964a52058c520e3, 3.7475214), (4ae811e5f964a5200cae21e3, 3.72744), (4ac518d2f964a5203da720e3, 3.7241309), (4ac518f6f964a52052af20e3, 3.7053223), (4d5ed23c149637047e12cf94, 3.7052603), (4ac518d1f964a520c3a620e3, 3.7005627), (4ac518d0f964a52095a620e3, 3.6946948)
1134068311: (4ac518f6f964a52052af20e3, 5.45337), (4c9c6a059c48236a1cb14dee, 5.4288464), (4acbc300f964a52058c520e3, 5.421739), (4af47862f964a520d6f221e3, 5.413354), (4ac518d1f964a520c3a620e3, 5.4124207), (4c6ce8d923c1a1cd4bdf1acf, 5.408612), (4ac518d3f964a52076a720e3, 5.406649), (4ac518cef964a52021a620e3, 5.3974943), (4ac518d2f964a5203da720e3, 5.3782463), (4ac518d2f964a52026a720e3, 5.3611526)
25275453: (4ac518eff964a52064ad20e3, 4.2871833), (4ac518d2f964a52026a720e3, 4.208798), (4ac518cef964a520f8a520e3, 4.1971564), (4d5ed23c149637047e12cf94, 4.1765013), (4acbc300f964a52058c520e3, 4.1532035), (513f8bb3e4b0f8e5e8926a98, 4.141931), (4bc0d7c84cdfc9b658969321, 4.134617), (4acee9a4f964a5200ed220e3, 4.1340585), (4af940dbf964a520331122e3, 4.131201), (51c7f7dd498e5c7b074e119c, 4.12931)
306466624: (4ac518f6f964a52052af20e3, 4.263957), (4ac518cef964a52021a620e3, 4.244102), (4c9c6a059c48236a1cb14dee, 4.23291), (4ac518f4f964a520fbae20e3, 4.2302346), (4b1c0375f964a520b30024e3, 4.213012), (4ac518d2f964a5203da720e3, 4.2117434), (4ac518eff964a52064ad20e3, 4.199056), (505b0a96e4b0597d277e6444, 4.1774287), (4c52b7a4b6dabe9a24d2bb13, 4.163785), (4ac518e8f964a52075ab20e3, 4.1610627)
18216085: (4ac518eff964a52064ad20e3, 4.8854246), (4ac518d3f964a52076a720e3, 4.851633), (4ac518f6f964a52052af20e3, 4.850686), (4c9c6a059c48236a1cb14dee, 4.8448706), (4ac518cef964a520f8a520e3, 4.831237), (4ac518d2f964a52026a720e3, 4.828542), (4ac518d2f964a5203da720e3, 4.8249445), (4c6ce8d923c1a1cd4bdf1acf, 4.8246913), (4ac518d1f964a520c3a620e3, 4.814844), (4b1c0375f964a520b30024e3, 4.8101287)
40978001: (4ac518f6f964a52052af20e3, 4.9697094), (4ac518d2f964a5203da720e3, 4.918995), (4ac518f7f964a520c6af20e3, 4.904322), (4c6ce8d923c1a1cd4bdf1acf, 4.895191), (4b1c0375f964a520b30024e3, 4.8888793), (4af47862f964a520d6f221e3, 4.881937), (4bcc08273740b7139c756365, 4.867506), (4ac518cef964a52021a620e3, 4.8654566), (4acbc300f964a52058c520e3, 4.857345), (4bad16def964a520792c3be3, 4.8485966)
27563825: (4c9c6a059c48236a1cb14dee, 4.0664315), (4ac518cef964a520f8a520e3, 4.033537), (4ac518d1f964a520c3a620e3, 4.016558), (4ac518cef964a52021a620e3, 4.0115056), (4ac518d2f964a52026a720e3, 4.009504), (4ac518d2f964a5203da720e3, 4.008213), (4af47862f964a520d6f221e3, 3.9886496), (4ac518eff964a52064ad20e3, 3.9835627), (4ac518f6f964a52052af20e3, 3.9671736), (4ac518f6f964a52050af20e3, 3.9652395)
277610335: (4c9c6a059c48236a1cb14dee, 5.222042), (4ac518f6f964a52052af20e3, 5.203345), (4ac518cef964a52021a620e3, 5.2026834), (4af47862f964a520d6f221e3, 5.186762), (4ac518d1f964a520c3a620e3, 5.1680565), (4c6ce8d923c1a1cd4bdf1acf, 5.152263), (4bcc08273740b7139c756365, 5.150097), (4ac518cef964a520f8a520e3, 5.144696), (4ac518d2f964a52026a720e3, 5.144688), (4b1c0375f964a520b30024e3, 5.1392407)
24170101: (4bcc08273740b7139c756365, 4.9771905), (4c9c6a059c48236a1cb14dee, 4.9040847), (4ac518cef964a52021a620e3, 4.8744283), (4ad42aa6f964a5205de720e3, 4.867723), (4ac518f6f964a52052af20e3, 4.8559604), (4ac518cef964a520f8a520e3, 4.854026), (4ac518f4f964a520fbae20e3, 4.82244), (4acbc300f964a52058c520e3, 4.820035), (4ac518d1f964a520c3a620e3, 4.814175), (4ac518d3f964a52076a720e3, 4.8130116)
25561925: (4c9c6a059c48236a1cb14dee, 5.0642657), (4ac518cef964a52021a620e3, 5.0443273), (4af47862f964a520d6f221e3, 5.04074), (4ac518d1f964a520c3a620e3, 5.0112367), (4ac518f6f964a52052af20e3, 5.001779), (4ac518d2f964a52026a720e3, 4.983667), (4ac518cef964a520f8a520e3, 4.9720745), (4ba6419bf964a520b23f39e3, 4.9675097), (4b1c0375f964a520b30024e3, 4.9528728), (4c6ce8d923c1a1cd4bdf1acf, 4.947725)
371528857: (4d5ed23c149637047e12cf94, 3.7206953), (4ac518eff964a52064ad20e3, 3.712927), (4acbc300f964a52058c520e3, 3.6728115), (4ac518ebf964a52049ac20e3, 3.6403713), (4be5a482cf200f47ff79133c, 3.6266317), (4ac518d3f964a52076a720e3, 3.6204462), (4bf5197b98ac0f4761ac64a8, 3.6066744), (4ac518e8f964a52075ab20e3, 3.603169), (4ac518d2f964a52026a720e3, 3.602704), (4acee225f964a52002d220e3, 3.596992)
2281995839: (4ac518eff964a52064ad20e3, 3.85244), (4d5ed23c149637047e12cf94, 3.84365), (4ac518d2f964a5203da720e3, 3.8424425), (4d64f88cd2906a310083e2cb, 3.8097098), (4ac518d3f964a52076a720e3, 3.8047466), (4c9c6a059c48236a1cb14dee, 3.7831209), (4ac518cef964a52021a620e3, 3.7568321), (4acbc300f964a52058c520e3, 3.7312305), (4ae02185f964a5203f7e21e3, 3.7153802), (4ae811e5f964a5200cae21e3, 3.7146106)
20191546: (4c110d4a6b7e2d7f02942835, 3.32764), (4ac518f6f964a52050af20e3, 3.3076258), (4ac518cef964a52021a620e3, 3.3061442), (4af47862f964a520d6f221e3, 3.30291), (4ac518e8f964a52075ab20e3, 3.2785468), (529f86dd11d2d625bdc69ba0, 3.2527616), (4c9c6a059c48236a1cb14dee, 3.2398214), (4ac518d2f964a5203da720e3, 3.2316883), (4be52e42910020a160b5d214, 3.2236283), (4ac518f6f964a52052af20e3, 3.2137668)
236348890: (4ac518d2f964a5203da720e3, 3.859292), (4ac518eff964a52064ad20e3, 3.7986543), (4d64f88cd2906a310083e2cb, 3.7189355), (4d5ed23c149637047e12cf94, 3.7145717), (4c9c6a059c48236a1cb14dee, 3.7099946), (4ac518cef964a52022a620e3, 3.7096539), (4ac518d3f964a52076a720e3, 3.7061138), (4e175b25183880768f35a7e5, 3.7028067), (4bc0d7c84cdfc9b658969321, 3.7014418), (4bf5197b98ac0f4761ac64a8, 3.6937442)
859978484: (4af47862f964a520d6f221e3, 5.7841706), (4ac518cef964a52021a620e3, 5.7567654), (4ac518f6f964a52052af20e3, 5.7314634), (4bcc08273740b7139c756365, 5.7138047), (4c9c6a059c48236a1cb14dee, 5.7125087), (4ac518cef964a520f8a520e3, 5.7000437), (4ac518d2f964a52026a720e3, 5.6957216), (4ac518d1f964a520c3a620e3, 5.690424), (4ac518f6f964a52050af20e3, 5.673021), (4c6ce8d923c1a1cd4bdf1acf, 5.6663094)
225913707: (4af47862f964a520d6f221e3, 4.144135), (4ac518f6f964a52052af20e3, 4.102893), (4c6ce8d923c1a1cd4bdf1acf, 4.0664787), (4b1c0375f964a520b30024e3, 4.0614367), (4bc0d7c84cdfc9b658969321, 4.056316), (4bad16def964a520792c3be3, 4.0499063), (4acbc300f964a52058c520e3, 4.0469055), (4c222b9d497cb713c9e46cd8, 4.0236387), (4ac518d1f964a520c3a620e3, 4.0208726), (4c513de4250dd13a41a4e17c, 4.017024)
406171689: (4ac518d2f964a5203da720e3, 4.312179), (4bc0d7c84cdfc9b658969321, 4.2396917), (4ac518eff964a52064ad20e3, 4.2390933), (4b1c0375f964a520b30024e3, 4.182568), (4af47862f964a520d6f221e3, 4.1819015), (4c9c6a059c48236a1cb14dee, 4.1772747), (4d5ed23c149637047e12cf94, 4.1731586), (4ac518d2f964a52026a720e3, 4.1693954), (4acbc300f964a52058c520e3, 4.168021), (4ae811e5f964a5200cae21e3, 4.159251)
218905689: (4c9c6a059c48236a1cb14dee, 5.301911), (4ac518d1f964a520c3a620e3, 5.3003225), (4ac518f6f964a52052af20e3, 5.289777), (4af47862f964a520d6f221e3, 5.275177), (4ac518cef964a52021a620e3*, 5.2682776), (4c6ce8d923c1a1cd4bdf1acf, 5.2650075), (4ac518d2f964a52026a720e3, 5.2612824), (4ba6419bf964a520b23f39e3, 5.239029), (4b1c0375f964a520b30024e3, 5.2336516), (4ac518cef964a520f8a520e3, 5.2279806)
20068941: (4ac518d2f964a5203da720e3, 3.4844828), (4ac518f6f964a52052af20e3, 3.4741614), (4ac518f7f964a520c6af20e3, 3.4597604), (4c9c6a059c48236a1cb14dee, 3.4548962), (4ac518cef964a52021a620e3, 3.4454746), (4bcc08273740b7139c756365, 3.4437654), (4b1c0375f964a520b30024e3, 3.436896), (4c6ce8d923c1a1cd4bdf1acf, 3.4347858), (4af47862f964a520d6f221e3, 3.426378), (4ac518cef964a520f8a520e3, 3.403913)
560466399: (4ac518d2f964a5203da720e3, 3.5211596), (4c9c6a059c48236a1cb14dee, 3.5158672), (4cb02bf3db32f04d1c92bd4d, 3.5064976), (4ac518eff964a52064ad20e3, 3.497437), (4ac518cef964a520f8a520e3, 3.473969), (4ac518cef964a52021a620e3, 3.4728153), (4bf5197b98ac0f4761ac64a8, 3.4657462), (4ac518e8f964a52075ab20e3, 3.4498973), (4ac518f6f964a52052af20e3, 3.4471765), (4d21afe05acaa35d18fbd135, 3.4385965)
34679336: (4ac518f6f964a52052af20e3, 4.782543), (4b1c0375f964a520b30024e3, 4.7619596), (4ac518cef964a52021a620e3, 4.724396), (4af47862f964a520d6f221e3, 4.7154737), (4ac518f4f964a520fbae20e3, 4.696187), (4e4b9e2314958c3abfa956c7, 4.6938314), (4c6ce8d923c1a1cd4bdf1acf, 4.68971), (4ac518f7f964a520c6af20e3, 4.668964), (4ad42aa6f964a5205de720e3, 4.630296), (4ba6419bf964a520b23f39e3, 4.6249156)
785225672: (4ac518d3f964a52076a720e3, 4.4058633), (4ac518d1f964a520c3a620e3, 4.356643), (4c6ce8d923c1a1cd4bdf1acf, 4.351098), (4ac518eff964a52064ad20e3, 4.3465643), (4c9c6a059c48236a1cb14dee, 4.3441772), (4ac518d2f964a52026a720e3, 4.3322287), (4acbc300f964a52058c520e3, 4.3156624), (4ac518f6f964a52052af20e3, 4.310845), (4d5ed23c149637047e12cf94, 4.301548), (4bcc08273740b7139c756365, 4.298498)
49750580: (4af47862f964a520d6f221e3, 5.1323686), (4bcc08273740b7139c756365, 5.106927), (4ac518cef964a52021a620e3, 5.0815315), (4ac518f6f964a52052af20e3, 5.0792437), (4c513de4250dd13a41a4e17c, 5.0712566), (4c9c6a059c48236a1cb14dee, 5.0704007), (4c6ce8d923c1a1cd4bdf1acf, 5.041894), (4ac518cef964a520f8a520e3, 5.0348325), (4ac518d1f964a520c3a620e3, 5.0227804), (4ad42aa6f964a5205de720e3, 5.0222273)
117241741: (4af47862f964a520d6f221e3, 5.225146), (4c9c6a059c48236a1cb14dee, 5.219189), (4ac518cef964a52021a620e3, 5.208928), (4ac518f6f964a52052af20e3, 5.1996937), (4ac518d1f964a520c3a620e3, 5.1951675), (4c6ce8d923c1a1cd4bdf1acf, 5.165147), (4ba6419bf964a520b23f39e3, 5.1458907), (4ac518d2f964a52026a720e3, 5.1329765), (4b1c0375f964a520b30024e3, 5.13093), (4b114284f964a520657923e3, 5.128611)
144435938: (4ac518f4f964a520fbae20e3, 4.4239426), (4e2f1b20e4cdb5a70d65250c, 4.4074593), (4ac518f6f964a52052af20e3, 4.3654895), (4ac518f7f964a520c6af20e3, 4.3114805), (4af9a82df964a520fd1222e3, 4.2984715), (4ac518eff964a52064ad20e3, 4.292032), (4ac518d3f964a52076a720e3, 4.290338), (4e175b25183880768f35a7e5, 4.2691727), (4d5ed23c149637047e12cf94, 4.259391), (4b1c0375f964a520b30024e3, 4.2572656)
24952827: (4acbc300f964a52058c520e3, 4.3400564), (4ac518d1f964a520c3a620e3, 4.315939), (4ac518d3f964a52076a720e3, 4.3080583), (4ac518cef964a52021a620e3, 4.3059516), (4ac518f6f964a52052af20e3, 4.304197), (4c9c6a059c48236a1cb14dee, 4.298849), (4ac518d2f964a52026a720e3, 4.2939844), (4af47862f964a520d6f221e3, 4.2844024), (4ac518f4f964a520fbae20e3, 4.28351), (4ac518eff964a52064ad20e3, 4.2579594)
408212383: (4af47862f964a520d6f221e3, 5.9888134), (4ac518f6f964a52052af20e3, 5.988695), (4ac518cef964a52021a620e3, 5.9802403), (4c9c6a059c48236a1cb14dee, 5.9684744), (4ac518d2f964a5203da720e3, 5.8890505), (4ba6419bf964a520b23f39e3, 5.88787), (4ac518d2f964a52026a720e3, 5.886655), (4ac518f4f964a520fbae20e3, 5.8823223), (4c6ce8d923c1a1cd4bdf1acf, 5.876184), (4b114284f964a520657923e3, 5.850766)
385961324: (4ac518d2f964a52026a720e3, 4.285541), (4ac518eff964a52064ad20e3, 4.274382), (4af47862f964a520d6f221e3, 4.252753), (4ac518d1f964a520c3a620e3, 4.2288356), (4ac518cef964a52021a620e3, 4.2236466), (4ac518f6f964a52052af20e3, 4.2088866), (4ac518d3f964a52076a720e3, 4.207826), (4ac518cef964a520f8a520e3, 4.206467), (4c9c6a059c48236a1cb14dee, 4.191774), (4acbc300f964a52058c520e3, 4.190986)
288996329: (4c9c6a059c48236a1cb14dee, 3.4025247), (4ac518f6f964a52052af20e3, 3.375727), (4ac518cef964a52021a620e3, 3.3756864), (4c6ce8d923c1a1cd4bdf1acf, 3.3660865), (4ac518d1f964a520c3a620e3, 3.3644032), (4ba6419bf964a520b23f39e3, 3.363337), (4af47862f964a520d6f221e3, 3.352652), (4ad42aa6f964a5205de720e3, 3.3430758), (4b1c0375f964a520b30024e3, 3.3403401), (4ac518f7f964a520c6af20e3, 3.3382225)
127851396: (4ac518cef964a52021a620e3, 3.5504906), (4c9c6a059c48236a1cb14dee, 3.5375495), (4af47862f964a520d6f221e3, 3.5232496), (4ac518d1f964a520c3a620e3, 3.5190952), (4ba6419bf964a520b23f39e3, 3.5041122), (4b114284f964a520657923e3, 3.472595), (4ac518d2f964a52026a720e3, 3.4623454), (4ac518d3f964a52076a720e3, 3.4618897), (4bcc08273740b7139c756365, 3.4463274), (4acaf933f964a52031c320e3, 3.4426107)
11513022: (4af47862f964a520d6f221e3, 4.376554), (4ac518cef964a52021a620e3, 4.3111634), (4ac518f6f964a52052af20e3, 4.2990174), (4c9c6a059c48236a1cb14dee, 4.262972), (4acaf933f964a52031c320e3, 4.260572), (4ac518d2f964a5203da720e3, 4.2450337), (4ba6419bf964a520b23f39e3, 4.2431507), (4ac518d2f964a52026a720e3, 4.2395363), (4ac518d1f964a520c3a620e3, 4.233404), (4b114284f964a520657923e3, 4.219991)
16935829: (4ac518d2f964a5203da720e3, 3.597837), (4ac518eff964a52064ad20e3, 3.5428543), (4ac518cef964a52021a620e3, 3.5227554), (4ac518f6f964a52052af20e3, 3.5148046), (4c9c6a059c48236a1cb14dee, 3.509974), (4af47862f964a520d6f221e3, 3.4810374), (4b1c0375f964a520b30024e3, 3.4611366), (4ac518d3f964a52076a720e3, 3.457712), (4ac518d2f964a52026a720e3, 3.4506874), (4b114284f964a520657923e3, 3.4426079)
1638052483: (4ac518f4f964a520fbae20e3, 4.4781504), (4ac518f6f964a52052af20e3, 4.3944345), (4e4b9e2314958c3abfa956c7, 4.3740997), (4b1c0375f964a520b30024e3, 4.341493), (4ac518cef964a52021a620e3, 4.32068), (4c9c6a059c48236a1cb14dee, 4.305809), (4c52b7a4b6dabe9a24d2bb13, 4.2977285), (4c6ce8d923c1a1cd4bdf1acf, 4.294922), (505b0a96e4b0597d277e6444, 4.291173), (4ac518d1f964a520c3a620e3, 4.28188)
238687478: (4ac518e8f964a52075ab20e3, 3.8240325), (4c53078afd2ea59379e5c927, 3.784114), (4ac518f6f964a52050af20e3, 3.7735367), (4ae811e5f964a5200cae21e3, 3.7679088), (4ac518cef964a52021a620e3, 3.7662008), (4af47862f964a520d6f221e3, 3.7646914), (4c9c6a059c48236a1cb14dee, 3.7573729), (4ad42aa6f964a5205de720e3, 3.7461307), (4c110d4a6b7e2d7f02942835, 3.741022), (4ac518f6f964a52052af20e3, 3.7286077)
27688067: (4c9c6a059c48236a1cb14dee, 2.7244756), (4ba6419bf964a520b23f39e3, 2.7111943), (4ac518cef964a52021a620e3, 2.6942608), (4ad42aa6f964a5205de720e3, 2.6913579), (4ac518d1f964a520c3a620e3, 2.6677134), (4af47862f964a520d6f221e3, 2.6610641), (4c52b7a4b6dabe9a24d2bb13, 2.6463706), (4ac518f6f964a52052af20e3, 2.639625), (52d71ac611d2dae852a0be1f, 2.6346314), (4b1c0375f964a520b30024e3, 2.6128764)
17086153: (4ac518f4f964a520fbae20e3, 4.104455), (4ac518cef964a520f8a520e3, 4.0391855), (4ac518f6f964a52052af20e3, 4.018162), (4b62a4e8f964a520bb4d2ae3, 4.0008044), (4ac518cef964a52021a620e3, 3.9928067), (4c52b7a4b6dabe9a24d2bb13, 3.97616), (4ac518f6f964a52050af20e3, 3.9721951), (4ac518b8f964a52081a120e3, 3.9693298), (4ac518d2f964a52026a720e3, 3.9649382), (4ac518eff964a52064ad20e3, 3.958035)
122479536: (4c9c6a059c48236a1cb14dee, 3.2670257), (4ac518cef964a52021a620e3, 3.2475867), (4ac518f6f964a52052af20e3, 3.2451377), (4ad42aa6f964a5205de720e3, 3.2418203), (4ba6419bf964a520b23f39e3, 3.2274444), (4c52b7a4b6dabe9a24d2bb13, 3.2176626), (4ac518f7f964a520c6af20e3, 3.2164018), (4b1c0375f964a520b30024e3, 3.2118382), (4ac518f6f964a52050af20e3, 3.189346), (4bcc08273740b7139c756365, 3.1823163)
80599615: (4ac518eff964a52064ad20e3, 4.4932504), (4ac518cef964a520f8a520e3, 4.411319), (4ac518f4f964a520fbae20e3, 4.4002748), (4ac518d0f964a52097a620e3, 4.3769073), (4ac518d2f964a52026a720e3, 4.3757606), (4ac518f6f964a52052af20e3, 4.364627), (4d5ed23c149637047e12cf94, 4.339814), (4ac518d3f964a52076a720e3, 4.3284445), (4acbc300f964a52058c520e3, 4.313627), (4c9c6a059c48236a1cb14dee, 4.3127947)
254683002: (51c7f7dd498e5c7b074e119c, 4.3429112), (4c6ce8d923c1a1cd4bdf1acf, 4.2876496), (4af47862f964a520d6f221e3, 4.269446), (4ac518d1f964a520c3a620e3, 4.2637815), (4bcc08273740b7139c756365, 4.2623167), (4ac518cef964a520f8a520e3, 4.2580657), (4ac518f7f964a520c6af20e3, 4.254337), (4ac518d2f964a52026a720e3, 4.2507925), (4ac518f6f964a52052af20e3, 4.246673), (4fe85037e4b0af2e68221581, 4.2398686)
1845480607: (4acbc300f964a52058c520e3, 4.6901116), (4ac518f6f964a52052af20e3, 4.6890125), (4c6ce8d923c1a1cd4bdf1acf, 4.6455803), (4ac518d1f964a520c3a620e3, 4.637854), (4af47862f964a520d6f221e3, 4.632055), (4c9c6a059c48236a1cb14dee, 4.6214323), (4ac518f4f964a520fbae20e3, 4.6151476), (4ac518cef964a52021a620e3, 4.611993), (4b1c0375f964a520b30024e3, 4.604851), (4ac518f7f964a520c6af20e3, 4.5908704)
128591064: (4ac518d2f964a5203da720e3, 3.9950523), (4af47862f964a520d6f221e3, 3.9867854), (4ac518cef964a52021a620e3, 3.9790688), (4c9c6a059c48236a1cb14dee, 3.9782577), (4ac518f6f964a52052af20e3, 3.9699368), (4ac518d1f964a520c3a620e3, 3.9384966), (4f180e24e4b0fc8452f7abee, 3.9263926), (4ac518d2f964a52026a720e3, 3.9189487), (4ba6419bf964a520b23f39e3, 3.914843), (4fa1bbbee4b058e27d7beab7, 3.9102788)
1521723798: (4bcc08273740b7139c756365, 4.1557045), (4ac518cef964a52021a620e3, 4.1180463), (4c9c6a059c48236a1cb14dee, 4.1166077), (4ac518cef964a520f8a520e3, 4.086727), (4ac518d1f964a520c3a620e3, 4.084395), (4af47862f964a520d6f221e3, 4.0799575), (4ba6419bf964a520b23f39e3, 4.059275), (4ad42aa6f964a5205de720e3, 4.038807), (4c52b7a4b6dabe9a24d2bb13, 4.02928), (4ac518f6f964a52052af20e3, 4.0289226)
25154711: (4ac518eff964a52064ad20e3, 4.2981305), (4c9c6a059c48236a1cb14dee, 4.28221), (4ac518d3f964a52076a720e3, 4.272378), (4ac518cef964a520f8a520e3, 4.257613), (4bcc08273740b7139c756365, 4.2530355), (4ad42aa6f964a5205de720e3, 4.250414), (4ac518d1f964a520c3a620e3, 4.240158), (4ac518f6f964a52052af20e3, 4.227477), (4ac518cef964a52021a620e3, 4.2268553), (4c6ce8d923c1a1cd4bdf1acf, 4.218471)
311010070: (4c9c6a059c48236a1cb14dee, 4.872762), (4ac518d2f964a5203da720e3, 4.8675733), (4ac518f6f964a52052af20e3, 4.8550415), (4ac518cef964a52021a620e3, 4.8476715), (4ac518e8f964a52075ab20e3, 4.8374677), (4acbc300f964a52058c520e3, 4.818622), (4ac518f4f964a520fbae20e3, 4.778915), (4d5ed23c149637047e12cf94, 4.776087), (4c52b7a4b6dabe9a24d2bb13, 4.76408), (4ac518d3f964a52076a720e3, 4.761109)
20765555: (4c9c6a059c48236a1cb14dee, 5.263034), (4ac518cef964a52021a620e3, 5.252785), (4ac518f4f964a520fbae20e3, 5.2196183), (4ac518d1f964a520c3a620e3*, 5.2136993), (4ba6419bf964a520b23f39e3, 5.208265), (4ad42aa6f964a5205de720e3, 5.200053), (4ac518f6f964a52052af20e3, 5.199648), (4bcc08273740b7139c756365, 5.1829906), (4ac518cef964a520f8a520e3, 5.171211), (4c52b7a4b6dabe9a24d2bb13, 5.168165)
180509116: (4c9c6a059c48236a1cb14dee, 5.700676), (4ac518d3f964a52076a720e3, 5.6491284), (4ac518cef964a52021a620e3, 5.6136303), (4ac518d1f964a520c3a620e3, 5.611916), (4bcc08273740b7139c756365, 5.6043057), (4acbc300f964a52058c520e3, 5.5611043), (4d5ed23c149637047e12cf94, 5.5442224), (4ac518f6f964a52052af20e3, 5.5327406), (4ac518eff964a52064ad20e3, 5.5283012), (4ac518cef964a520f8a520e3, 5.5175447)
23377549: (4c9c6a059c48236a1cb14dee, 5.6769915), (4ac518f6f964a52052af20e3, 5.64322), (4ac518cef964a52021a620e3, 5.640887), (4ac518eff964a52064ad20e3, 5.638954), (4bcc08273740b7139c756365, 5.621622), (4c6ce8d923c1a1cd4bdf1acf, 5.613331), (4ad42aa6f964a5205de720e3, 5.6130404), (4b1c0375f964a520b30024e3, 5.604464), (4ac518cef964a520f8a520e3, 5.5968647), (4ac518d1f964a520c3a620e3, 5.596087)
374615368: (4ac518f4f964a520fbae20e3, 4.0679355), (4c9c6a059c48236a1cb14dee, 4.058499), (4ac518cef964a52021a620e3, 4.046313), (4ac518f6f964a52052af20e3, 4.0279584), (4bcc08273740b7139c756365, 4.0270624), (4ad42aa6f964a5205de720e3, 4.0180726), (4ac518f7f964a520c6af20e3, 4.0017776), (4ba6419bf964a520b23f39e3, 3.9962652), (4c52b7a4b6dabe9a24d2bb13, 3.9838448), (4ac518cef964a520f8a520e3, 3.9736867)
1317498054: (4ac518eff964a52064ad20e3, 4.213133), (4c9c6a059c48236a1cb14dee, 4.147578), (4ac518f6f964a52052af20e3, 4.1319356), (4ac518d2f964a5203da720e3, 4.1294456), (4bf5197b98ac0f4761ac64a8, 4.11949), (4b1c0375f964a520b30024e3, 4.102396), (4ac518d2f964a52026a720e3, 4.0975204), (4ac518d3f964a52076a720e3, 4.0833445), (4ac518f4f964a520fbae20e3, 4.0789313), (4d5ed23c149637047e12cf94*, 4.078511)
29882692: (4ac518f6f964a52052af20e3, 4.792962), (4af47862f964a520d6f221e3, 4.778576), (4c9c6a059c48236a1cb14dee, 4.76115), (4ac518cef964a52021a620e3, 4.7503343), (4b1c0375f964a520b30024e3, 4.741643), (4ac518d2f964a5203da720e3, 4.7369165), (4c6ce8d923c1a1cd4bdf1acf, 4.7214875), (4ac518d1f964a520c3a620e3, 4.6971507), (4ba6419bf964a520b23f39e3, 4.6924195), (4ac518f7f964a520c6af20e3, 4.6894383)
203171107: (4af47862f964a520d6f221e3, 4.2885857), (4c9c6a059c48236a1cb14dee, 4.266947), (4ac518f6f964a52052af20e3, 4.255193), (4ac518cef964a52021a620e3, 4.2512503), (4ac518d1f964a520c3a620e3, 4.2472806), (4ba6419bf964a520b23f39e3, 4.221665), (4bcc08273740b7139c756365, 4.2182913), (4ac518f7f964a520c6af20e3, 4.216417), (4ac518d2f964a52026a720e3, 4.2144217), (4b1c0375f964a520b30024e3, 4.2009497)
