# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518d3f964a52076a720e3, 3.1397169), (4bcc08273740b7139c756365, 3.1331637), (4af8a7f7f964a520fc0e22e3, 3.095583), (4ac518cef964a520f8a520e3, 3.0786316), (4c9c6a059c48236a1cb14dee, 3.0719976), (4ae2252ef964a5202c8b21e3, 3.0614467), (4bc0d7c84cdfc9b658969321, 3.0571997), (4ac518cef964a52021a620e3, 3.0554152), (4ae9aca2f964a5209fb521e3, 3.0471673), (52d71ac611d2dae852a0be1f, 3.0418549)
28684428: (4c9c6a059c48236a1cb14dee, 4.0384855), (4ac518cef964a52021a620e3, 3.98299), (4ac518e8f964a52075ab20e3, 3.9225774), (4ac518d1f964a520c3a620e3, 3.9126809), (4af47862f964a520d6f221e3, 3.9097965), (4ac518d2f964a52026a720e3, 3.909476), (4ac518d1f964a520e6a620e3, 3.8822045), (4ac518f6f964a52052af20e3, 3.880525), (4ac518d2f964a5203da720e3, 3.8732574), (4ac518cef964a520f8a520e3, 3.8726945)
210917301: (4ac518d3f964a52076a720e3, 4.225403), (4bcc08273740b7139c756365, 4.131297), (51065455e4b06f162ac7a347, 4.1289554), (4ac518cef964a520f8a520e3, 4.1114693), (4b1c0375f964a520b30024e3, 4.0789056), (4c9c6a059c48236a1cb14dee, 4.0770817), (4bc0d7c84cdfc9b658969321, 4.075219), (4b3ba489f964a520cf7725e3, 4.053408), (4ac518cef964a52021a620e3, 4.033963), (4af47862f964a520d6f221e3, 4.032181)
314421604: (4c9c6a059c48236a1cb14dee, 6.029682), (4ac518f4f964a520fbae20e3, 5.976473), (4b1c0375f964a520b30024e3, 5.86678), (4ac518d1f964a520c3a620e3, 5.8652883), (4ac518cef964a52021a620e3, 5.8194127), (4c6ce8d923c1a1cd4bdf1acf, 5.766663), (4ac518d3f964a52076a720e3, 5.760335), (4bcc08273740b7139c756365, 5.7560015), (4af47862f964a520d6f221e3, 5.7445765), (4ac518cef964a520f8a520e3, 5.727209)
28682208: (4ac518f4f964a520fbae20e3, 3.7887816), (4c9c6a059c48236a1cb14dee, 3.7381048), (4ac518ecf964a52075ac20e3, 3.7296565), (4ac518d3f964a52076a720e3, 3.719944), (4ac518cef964a520f8a520e3, 3.6850786), (4ac518d1f964a520c3a620e3, 3.6669195), (4ac518d3f964a5204da720e3, 3.6620708), (4ac518f0f964a520afad20e3, 3.6595287), (4b1c0375f964a520b30024e3, 3.6445336), (4ad36684f964a5202ce420e3, 3.6391459)
27267716: (4ac518d3f964a52076a720e3, 3.1905246), (4b3ba489f964a520cf7725e3, 3.1508102), (4ac518cef964a520f8a520e3, 3.1498337), (4ac518f4f964a520fbae20e3, 3.1461048), (4ac518d1f964a520c3a620e3, 3.1201713), (4ac518eff964a52064ad20e3, 3.1102855), (505b0a96e4b0597d277e6444, 3.0987744), (4bc0d7c84cdfc9b658969321, 3.0965252), (51065455e4b06f162ac7a347, 3.0955367), (4ac518cef964a52021a620e3, 3.089192)
296293243: (4ac518f6f964a52052af20e3, 4.1146226), (4ac518cef964a52021a620e3, 4.111913), (4ac518d2f964a5203da720e3, 4.0933237), (52d71ac611d2dae852a0be1f, 4.0905156), (4ac518f7f964a520c6af20e3, 4.0781274), (4d5ed23c149637047e12cf94, 4.0441833), (4b114284f964a520657923e3, 4.028425), (4be3f1c42fc7d13a2a9e083a, 4.025746), (4af47862f964a520d6f221e3, 4.0154157), (4c9c6a059c48236a1cb14dee, 4.0073566)
14358973: (4be3f1c42fc7d13a2a9e083a, 3.3759477), (4c9c6a059c48236a1cb14dee, 3.3435237), (4c3d6ed94bc9a5939b07d471, 3.2964396), (4ac518cef964a52021a620e3, 3.2863202), (4e9c655cb63497cdaa96ce75, 3.263365), (4acbc300f964a52058c520e3, 3.2489128), (4ac518eff964a52064ad20e3, 3.2449708), (4b114284f964a520657923e3, 3.2400503), (4ac518d2f964a5203da720e3, 3.2251866), (4bcc08273740b7139c756365, 3.2208905)
102717412: (4ac518d3f964a52076a720e3, 5.0016623), (4ac518d1f964a520c3a620e3, 4.9763584), (4ae811e5f964a5200cae21e3, 4.950877), (4ba6419bf964a520b23f39e3, 4.937454), (4ac518cef964a52021a620e3, 4.9221473), (4af47862f964a520d6f221e3, 4.9069204), (4ac518d2f964a52026a720e3, 4.8615813), (4ac518d1f964a520e6a620e3, 4.859755), (4b1c0375f964a520b30024e3, 4.852732), (4ac518f6f964a52052af20e3, 4.8499675)
20011016: (4acaf933f964a52031c320e3, 3.664591), (4c9c6a059c48236a1cb14dee, 3.6355393), (4c110d4a6b7e2d7f02942835, 3.6031148), (4b1c0375f964a520b30024e3, 3.5578), (4ac518d2f964a52026a720e3, 3.5575216), (4ac518d2f964a5203da720e3, 3.5307093), (506999663d7cfe42e733a9b3, 3.5252964), (4ac518d1f964a520c3a620e3, 3.511542), (4ac518f6f964a52050af20e3, 3.5107942), (4e2f1b20e4cdb5a70d65250c, 3.5099509)
358053729: (4ac518d3f964a52076a720e3, 4.5870085), (4ba6419bf964a520b23f39e3, 4.556969), (4b6599d4f964a520f8f52ae3, 4.5295763), (4ac518eff964a52064ad20e3, 4.4999614), (505b0a96e4b0597d277e6444, 4.4905396), (4ac518ecf964a52072ac20e3, 4.482595), (4af47862f964a520d6f221e3, 4.478497), (4ac518cef964a520f8a520e3, 4.4563813), (4ac518d1f964a520c3a620e3, 4.4485188), (4ac518ebf964a52049ac20e3, 4.4331284)
27271688: (4ac518cef964a52021a620e3, 5.170054), (4ac518f6f964a52052af20e3, 5.1382723), (4af47862f964a520d6f221e3, 5.128699), (4ac518f7f964a520c6af20e3, 5.1267533), (4ba6419bf964a520b23f39e3, 5.1255465), (4ac518d2f964a5203da720e3, 5.1209702), (52d71ac611d2dae852a0be1f, 5.0740175), (4b114284f964a520657923e3, 5.063502), (4ac518d2f964a52026a720e3, 5.055291), (4ac518d1f964a520c3a620e3, 5.043107)
150978926: (4ac518d3f964a52076a720e3, 3.8505604), (4af47862f964a520d6f221e3, 3.7410893), (4ae811e5f964a5200cae21e3, 3.738364), (4b1c0375f964a520b30024e3, 3.7284064), (52d71ac611d2dae852a0be1f, 3.7136045), (4ac518cef964a52021a620e3, 3.7111769), (4ac518d1f964a520e6a620e3, 3.656157), (4ac518eff964a52064ad20e3, 3.6305463), (4ac518ecf964a52072ac20e3, 3.6290586), (4c513de4250dd13a41a4e17c, 3.6243222)
215606602: (4ac518cef964a52021a620e3, 4.8780537), (4b114284f964a520657923e3, 4.8079348), (4ac518f6f964a52052af20e3, 4.7978015), (52d71ac611d2dae852a0be1f, 4.7883606), (4ac518d2f964a5203da720e3, 4.7840595), (4af47862f964a520d6f221e3, 4.782688), (4ac518f0f964a520afad20e3, 4.7437983), (4c6ce8d923c1a1cd4bdf1acf, 4.739142), (4ac518cef964a520f8a520e3, 4.7304926), (505b0a96e4b0597d277e6444, 4.7290783)
142787182: (4c9c6a059c48236a1cb14dee, 4.2166224), (4ac518cef964a52021a620e3, 4.170498), (4ac518f4f964a520fbae20e3, 4.1643224), (4bc0d7c84cdfc9b658969321, 4.160831), (4ac518cef964a520f8a520e3, 4.1399817), (4bcc08273740b7139c756365, 4.1300592), (4ac518eff964a52064ad20e3, 4.118145), (4b114284f964a520657923e3, 4.0925555), (4ac518d2f964a5203da720e3, 4.0881767), (4ac518d1f964a520c3a620e3, 4.059575)
228541146: (4ac518f6f964a52052af20e3, 6.0328856), (4ae811e5f964a5200cae21e3, 6.031748), (4ac518cef964a52021a620e3, 6.0304203), (4ac518d3f964a52076a720e3, 6.0211797), (4af47862f964a520d6f221e3, 6.004032), (4d5ed23c149637047e12cf94, 5.96691), (4b1c0375f964a520b30024e3, 5.9661026), (4ac518d1f964a520c3a620e3, 5.9658628), (4ac518f7f964a520c6af20e3, 5.947125), (4c9c6a059c48236a1cb14dee, 5.934002)
1967745656: (4ac518f6f964a52052af20e3, 4.488283), (4ac518d2f964a5203da720e3, 4.4742885), (4ac518cef964a52021a620e3, 4.40734), (52d71ac611d2dae852a0be1f, 4.3863416), (4d5ed23c149637047e12cf94, 4.3619), (4acbc300f964a52058c520e3, 4.3498073), (4ac518f7f964a520c6af20e3, 4.3473387), (4ae811e5f964a5200cae21e3, 4.332231), (4ba6419bf964a520b23f39e3, 4.3315697), (4ac518f6f964a52050af20e3, 4.32223)
355588147: (4acaf933f964a52031c320e3, 4.105384), (51065455e4b06f162ac7a347, 4.078531), (4b1c0375f964a520b30024e3, 4.075058), (4ac518d3f964a52076a720e3, 4.073928), (4c9c6a059c48236a1cb14dee, 4.051466), (505b0a96e4b0597d277e6444, 4.0104966), (4ac518cef964a520f8a520e3, 4.0054846), (4ac51183f964a52049a020e3, 3.98662), (4af9a82df964a520fd1222e3, 3.9825535), (4bcc08273740b7139c756365, 3.966862)
49687541: (4ac518cef964a52021a620e3, 4.6591687), (4ac518d2f964a5203da720e3, 4.6043253), (4b114284f964a520657923e3, 4.599073), (4ac518eff964a52064ad20e3, 4.5812693), (4acbc300f964a52058c520e3, 4.567598), (4ba6419bf964a520b23f39e3, 4.5629373), (4ac518f6f964a52052af20e3, 4.5584), (4ac518f7f964a520c6af20e3, 4.552455), (4e4b9e2314958c3abfa956c7, 4.5405545), (4af47862f964a520d6f221e3, 4.5238333)
316655984: (4d41d30e89616dcb9d1413b5, 3.5617673), (4ae811e5f964a5200cae21e3, 3.5064428), (4ac518d3f964a52076a720e3, 3.4768512), (4bc0d7c84cdfc9b658969321, 3.4730299), (4ac518cef964a52021a620e3, 3.4723887), (4bcc08273740b7139c756365, 3.466263), (4b2f71d7f964a52070eb24e3, 3.4632769), (4ba6419bf964a520b23f39e3, 3.460585), (4e4b9e2314958c3abfa956c7, 3.4539998), (4ac518f4f964a520fbae20e3, 3.4405262)
24940900: (4b0bf426f964a5200e3523e3, 4.6680946), (4c9c6a059c48236a1cb14dee, 4.666097), (4ac518cef964a52021a620e3, 4.6243854), (4c6ce8d923c1a1cd4bdf1acf, 4.6209364), (4af47862f964a520d6f221e3, 4.6208982), (4ac518d1f964a520c3a620e3, 4.6123824), (4ac518f6f964a52052af20e3, 4.611249), (4b1c0375f964a520b30024e3, 4.6102657), (4ac518d2f964a52026a720e3, 4.609682), (52d71ac611d2dae852a0be1f, 4.6010704)
75251597: (4ac518eff964a52064ad20e3, 4.5980225), (4ba6419bf964a520b23f39e3, 4.583805), (4ac518cef964a52021a620e3, 4.5648284), (4ac518d1f964a520c3a620e3, 4.558404), (4ae811e5f964a5200cae21e3, 4.5405416), (4ac518d2f964a5203da720e3, 4.5393147), (4ac518cef964a520f8a520e3, 4.531454), (4af47862f964a520d6f221e3, 4.514531), (4c9c6a059c48236a1cb14dee, 4.502709), (4ac518d2f964a52026a720e3, 4.498027)
334732047: (4c6ce8d923c1a1cd4bdf1acf, 3.865015), (4ac518cef964a52021a620e3, 3.8348017), (4ac518f6f964a52052af20e3, 3.8030732), (4ac518d1f964a520e0a620e3, 3.78539), (4ad42aa6f964a5205de720e3, 3.7771745), (4ac518d1f964a520c3a620e3, 3.771737), (4af47862f964a520d6f221e3, 3.7659693), (4b5a4261f964a5202db828e3, 3.7592375), (52d71ac611d2dae852a0be1f, 3.7544913), (4b0bf426f964a5200e3523e3, 3.7533562)
50821773: (4ac518f6f964a52052af20e3, 3.5369878), (4ac518d2f964a5203da720e3, 3.5266745), (4b1c0375f964a520b30024e3, 3.50837), (4ac518f6f964a52050af20e3, 3.4901612), (4ac518d1f964a520c3a620e3, 3.483169), (4ac518f7f964a520c6af20e3, 3.481344), (4ac518cef964a52021a620e3, 3.4764104), (4ae811e5f964a5200cae21e3, 3.475353), (4c9c6a059c48236a1cb14dee, 3.4610097), (4af47862f964a520d6f221e3, 3.451798)
174792708: (4ac518cef964a52021a620e3, 4.1684012), (4ac518cef964a520f8a520e3*, 4.14885), (4ac518eff964a52064ad20e3, 4.1413746), (4c9c6a059c48236a1cb14dee, 4.1063194), (4b114284f964a520657923e3, 4.1059923), (4af47862f964a520d6f221e3, 4.0905905), (4ba6419bf964a520b23f39e3, 4.0885725), (4ac518d2f964a5203da720e3, 4.087878), (4bc0d7c84cdfc9b658969321, 4.065269), (4ac518d1f964a520c3a620e3, 4.0650363)
112553631: (4c9c6a059c48236a1cb14dee, 4.2451367), (4ac518d2f964a52026a720e3, 4.181431), (4ac518e8f964a52075ab20e3, 4.1735377), (4ac518cef964a52021a620e3, 4.1714616), (4ac518d1f964a520c3a620e3, 4.151579), (4ac518d2f964a5203da720e3, 4.1461062), (4aeee0f9f964a52083d421e3, 4.141095), (4c6950702c29d13ab5d50a41, 4.1399837), (4b0bf426f964a5200e3523e3, 4.13284), (4ac518eff964a52064ad20e3, 4.1278133)
2227262077: (4ac518cef964a52021a620e3, 3.9857497), (4ad42aa6f964a5205de720e3, 3.9823341), (4c9c6a059c48236a1cb14dee, 3.9555745), (4ac518d1f964a520e0a620e3, 3.9534013), (4ac518d1f964a520c3a620e3, 3.9401572), (4af47862f964a520d6f221e3, 3.9345455), (4ac518e8f964a52075ab20e3, 3.9278066), (4c6ce8d923c1a1cd4bdf1acf, 3.9064102), (4ac518f6f964a52052af20e3, 3.9043443), (4ac518d2f964a5203da720e3, 3.9036708)
88777035: (4c9c6a059c48236a1cb14dee, 5.1266823), (4ac518f6f964a52052af20e3, 5.0509405), (4ad42aa6f964a5205de720e3, 5.0389996), (4c52b7a4b6dabe9a24d2bb13, 5.037817), (4ac518d2f964a5203da720e3, 5.037402), (4ac518cef964a52021a620e3, 5.022659), (4ac518f7f964a520c6af20e3, 5.002777), (4b1c0375f964a520b30024e3, 5.000114), (4ac518d2f964a52026a720e3, 4.9888825), (4ac518d1f964a520c3a620e3, 4.9879313)
1265813376: (4ac518cef964a52021a620e3, 5.6496243), (4af47862f964a520d6f221e3, 5.6250796), (4ba6419bf964a520b23f39e3, 5.616386), (4ac518f6f964a52052af20e3, 5.594593), (4ac518d3f964a52076a720e3, 5.5913157), (4ac518d1f964a520c3a620e3, 5.5882325), (4ae811e5f964a5200cae21e3, 5.569881), (4d5ed23c149637047e12cf94, 5.525283), (4ac518eff964a52064ad20e3, 5.5213857), (4e175b25183880768f35a7e5, 5.5185003)
60592338: (4ac518eff964a52064ad20e3, 4.5161834), (4ac518cef964a520f8a520e3, 4.4676867), (4bc0d7c84cdfc9b658969321, 4.4635453), (4ac518cef964a52021a620e3, 4.452038), (4ac518d3f964a52076a720e3, 4.409653), (4bcc08273740b7139c756365, 4.403809), (4ac518f4f964a520fbae20e3, 4.402065), (4c9c6a059c48236a1cb14dee, 4.401427), (4acbc300f964a52058c520e3, 4.3954973), (4b114284f964a520657923e3, 4.391042)
35251644: (4c9c6a059c48236a1cb14dee, 3.8597581), (4ac518f4f964a520fbae20e3, 3.8554912), (4ac518eff964a52064ad20e3, 3.8548236), (4ac518cef964a520f8a520e3, 3.8343632), (4bc0d7c84cdfc9b658969321, 3.8309531), (4ac518d3f964a52076a720e3, 3.8124835), (4ac518cef964a52021a620e3, 3.7985392), (4ac518d1f964a520c3a620e3, 3.777977), (4bcc08273740b7139c756365, 3.7724676), (4b1c0375f964a520b30024e3, 3.7690735)
14375091: (4af47862f964a520d6f221e3, 5.150901), (4ac518cef964a52021a620e3, 5.132675), (4ac518d1f964a520c3a620e3, 5.1140094), (4ac518f7f964a520c6af20e3, 5.0736217), (4ac518f6f964a52052af20e3, 5.070685), (4c9c6a059c48236a1cb14dee, 5.063722), (4ac518cef964a520f8a520e3, 5.0403256), (4ad42aa6f964a5205de720e3, 5.022233), (4ac518d2f964a5203da720e3, 5.0166016), (4ba6419bf964a520b23f39e3, 5.011895)
378834040: (4f1205e9e4b04720456783a7, 2.943795), (4ac518f7f964a520c6af20e3, 2.9250796), (52d71ac611d2dae852a0be1f, 2.8963566), (4c3f79e5ce54e21ef21a081a, 2.8853607), (4ac518e8f964a5207fab20e3, 2.8640816), (4af8a7f7f964a520fc0e22e3, 2.8602388), (4bcc08273740b7139c756365, 2.829149), (4fe85037e4b0af2e68221581, 2.821074), (4af47862f964a520d6f221e3, 2.8180127), (4d5ed23c149637047e12cf94, 2.8149254)
28556003: (4c9c6a059c48236a1cb14dee, 6.0318675), (4ac518cef964a52021a620e3, 6.0241313), (4af47862f964a520d6f221e3, 5.968936), (4ad42aa6f964a5205de720e3, 5.9577503), (4ac518d1f964a520c3a620e3, 5.9536743), (4ac518f6f964a52052af20e3, 5.949286), (4c6ce8d923c1a1cd4bdf1acf, 5.945006), (4ac518d1f964a520e0a620e3, 5.903414), (4ac518d2f964a5203da720e3, 5.9011993), (4ac518f7f964a520c6af20e3, 5.890884)
22682208: (4ac518d3f964a52076a720e3, 5.14381), (4c9c6a059c48236a1cb14dee, 4.988782), (4b1c0375f964a520b30024e3, 4.9732456), (4ac518d1f964a520c3a620e3, 4.955826), (4af47862f964a520d6f221e3, 4.9549403), (4ac518cef964a520f8a520e3, 4.938377), (4ac518cef964a52021a620e3, 4.933189), (4ac518f4f964a520fbae20e3, 4.895746), (4ac518d3f964a5204da720e3, 4.87384), (4ac518d2f964a52026a720e3, 4.861049)
150717627: (4ac518eff964a52064ad20e3, 3.273607), (4ac518cef964a52021a620e3, 3.2524934), (4acbc300f964a52058c520e3, 3.2482853), (4ae811e5f964a5200cae21e3, 3.2381618), (4e175b25183880768f35a7e5, 3.2286277), (4ac518f6f964a52052af20e3, 3.217741), (4ac518d2f964a5203da720e3, 3.2060277), (4ac518d1f964a520e6a620e3, 3.190062), (4b77eb6ff964a520c4ae2ee3, 3.1798668), (4af47862f964a520d6f221e3, 3.169817)
1713553760: (4c9c6a059c48236a1cb14dee, 4.724662), (4ac518eff964a52064ad20e3, 4.664006), (4ac518cef964a52021a620e3, 4.6631913), (4ac518d2f964a5203da720e3, 4.6137414), (4ac518d2f964a52026a720e3*, 4.6078906), (4b1c0375f964a520b30024e3, 4.60656), (4ac518d1f964a520c3a620e3, 4.5940375), (4ac518f4f964a520fbae20e3, 4.586686), (4ac518d3f964a52076a720e3, 4.586516), (4ca4b822554b236a30853148, 4.5803375)
405749451: (4ac518cef964a52021a620e3, 5.226244), (4ac518d2f964a5203da720e3, 5.195115), (4ac518f6f964a52052af20e3, 5.162458), (4b114284f964a520657923e3, 5.1587267), (52d71ac611d2dae852a0be1f, 5.1131477), (4c9c6a059c48236a1cb14dee, 5.1110277), (4af47862f964a520d6f221e3, 5.1097255), (4ac518eff964a52064ad20e3, 5.0978947), (4ac518d2f964a52026a720e3, 5.0833797), (4acbc300f964a52058c520e3, 5.079892)
294079355: (4ac518cef964a52021a620e3, 5.6729), (4ac518f6f964a52052af20e3, 5.6374507), (4af47862f964a520d6f221e3, 5.626417), (4c9c6a059c48236a1cb14dee, 5.611515), (4ac518d3f964a52076a720e3, 5.611016), (4ac518d1f964a520c3a620e3, 5.595028), (4ba6419bf964a520b23f39e3, 5.593672), (4ac518d2f964a52026a720e3, 5.592747), (4ac518d2f964a5203da720e3, 5.584946), (4b1c0375f964a520b30024e3, 5.571388)
21596770: (4c9c6a059c48236a1cb14dee, 5.2707186), (4ac518f4f964a520fbae20e3, 5.146961), (4ac518cef964a52021a620e3, 5.13764), (4ac518cef964a520f8a520e3, 5.118754), (4b1c0375f964a520b30024e3, 5.1090446), (4ac518d1f964a520c3a620e3, 5.10114), (4ac518d3f964a52076a720e3, 5.0774655), (4c6ce8d923c1a1cd4bdf1acf, 5.0653777), (4bcc08273740b7139c756365, 5.063376), (4ac518d2f964a52026a720e3, 5.0451965)
80886746: (4c9c6a059c48236a1cb14dee, 6.1656647), (4ac518cef964a52021a620e3, 6.141186), (4ac518d2f964a5203da720e3, 6.0695863), (4ac518f6f964a52052af20e3, 6.0418878), (4ac518d1f964a520c3a620e3, 6.0361037), (4af47862f964a520d6f221e3, 6.033846), (4c6ce8d923c1a1cd4bdf1acf, 5.9943447), (4b1c0375f964a520b30024e3, 5.9895396), (4ac518cef964a520f8a520e3, 5.986113), (4ac518d2f964a52026a720e3, 5.9824305)
52408552: (4ac518d3f964a52076a720e3, 5.0867143), (4c9c6a059c48236a1cb14dee, 5.037857), (4ac518cef964a52021a620e3, 5.034033), (4ac518d1f964a520c3a620e3, 5.0130234), (4af47862f964a520d6f221e3, 5.0051527), (4ac518d1f964a520e6a620e3, 4.9959064), (4b1c0375f964a520b30024e3, 4.9847994), (4ac518f4f964a520fbae20e3, 4.977202), (4ac518f6f964a52052af20e3, 4.960282), (4ae811e5f964a5200cae21e3, 4.949975)
364491370: (4c9c6a059c48236a1cb14dee, 5.749018), (4ac518f4f964a520fbae20e3, 5.64383), (4ac518d3f964a52076a720e3, 5.5835505), (4ac518cef964a52021a620e3, 5.580606), (4b1c0375f964a520b30024e3, 5.561971), (4ac518d1f964a520c3a620e3, 5.5437264), (4ac518e8f964a52075ab20e3, 5.5070086), (4ac518cef964a520f8a520e3, 5.5058637), (4ac518eff964a52064ad20e3, 5.4907136), (4af47862f964a520d6f221e3, 5.469215)
1708109028: (4c9c6a059c48236a1cb14dee, 3.5088267), (4ac518cef964a520f8a520e3, 3.4684465), (4ac518d2f964a5203da720e3, 3.4631279), (4af47862f964a520d6f221e3, 3.4607115), (4ac518eff964a52064ad20e3, 3.4495544), (4ac518d1f964a520c3a620e3, 3.4429615), (4acaf933f964a52031c320e3, 3.4416933), (4ac518f6f964a52052af20e3, 3.4416518), (4b114284f964a520657923e3, 3.438601), (4ac518d2f964a52026a720e3, 3.4383175)
2179750986: (4ba6419bf964a520b23f39e3, 3.3428397), (4ac518f7f964a520c6af20e3, 3.3408222), (4af47862f964a520d6f221e3, 3.3405025), (4ac518d1f964a520c3a620e3, 3.3117354), (4b7a7122f964a520f62c2fe3, 3.3066359), (4ac518f6f964a52052af20e3, 3.3028235), (4ae811e5f964a5200cae21e3, 3.2974534), (4c6ce8d923c1a1cd4bdf1acf, 3.294125), (4ac518cef964a52021a620e3, 3.2874432), (4ac518d2f964a52026a720e3, 3.2806938)
116411814: (4c6ce8d923c1a1cd4bdf1acf, 3.9314728), (4ac518cef964a52021a620e3, 3.9264698), (4ac518f6f964a52052af20e3, 3.8989456), (4af47862f964a520d6f221e3, 3.8889513), (4ac518d2f964a5203da720e3, 3.8757463), (52d71ac611d2dae852a0be1f, 3.8733923), (4ac518d1f964a520c3a620e3, 3.8560276), (4ad42aa6f964a5205de720e3, 3.826752), (4d5ed23c149637047e12cf94, 3.8264167), (4b114284f964a520657923e3, 3.8231297)
111682807: (4ba6419bf964a520b23f39e3, 4.9976487), (4ac518cef964a52021a620e3, 4.9625154), (4ae811e5f964a5200cae21e3, 4.9566836), (4ac518eff964a52064ad20e3, 4.9148755), (4e175b25183880768f35a7e5, 4.902208), (4ac518d1f964a520e6a620e3, 4.8973093), (4ac518d1f964a520c3a620e3, 4.8946095), (4af47862f964a520d6f221e3, 4.8749013), (4ac518e8f964a52075ab20e3, 4.8468204), (4ac518d2f964a52026a720e3, 4.834176)
25275453: (4ac518d1f964a520c3a620e3, 4.037846), (4b1c0375f964a520b30024e3, 4.0345097), (4ac518d2f964a5203da720e3, 4.0319414), (4ac518f6f964a52052af20e3, 4.019693), (4fe85037e4b0af2e68221581, 4.0185647), (4ac518cef964a52021a620e3, 4.010245), (4ac518d2f964a52026a720e3, 3.9881384), (4af47862f964a520d6f221e3, 3.9841766), (4c6ce8d923c1a1cd4bdf1acf, 3.981463), (4c9c6a059c48236a1cb14dee, 3.9750102)
146138072: (4ac518f7f964a520c6af20e3, 4.8289933), (4af47862f964a520d6f221e3, 4.775315), (4ac518cef964a52021a620e3, 4.7514305), (4ac518f6f964a52052af20e3, 4.748347), (4d5ed23c149637047e12cf94, 4.7196217), (4ac518d1f964a520c3a620e3, 4.707115), (4ae811e5f964a5200cae21e3, 4.68357), (4c9c6a059c48236a1cb14dee, 4.680226), (4b7a7122f964a520f62c2fe3, 4.6715245), (4ac518d2f964a5203da720e3, 4.666948)
18216085: (4b1c0375f964a520b30024e3, 3.9336035), (4ac518d1f964a520c3a620e3, 3.8973956), (4c9c6a059c48236a1cb14dee, 3.8928292), (4c6ce8d923c1a1cd4bdf1acf, 3.883663), (4ac518f4f964a520fbae20e3, 3.8811), (4ac518d3f964a52076a720e3, 3.8756309), (4ac518cef964a52021a620e3, 3.862891), (4ac518f6f964a52052af20e3, 3.8610446), (4af47862f964a520d6f221e3, 3.81537), (4ac518d2f964a52026a720e3, 3.8032887)
40978001: (4c9c6a059c48236a1cb14dee, 4.090409), (4ae811e5f964a5200cae21e3, 4.0558004), (4ac518cef964a52021a620e3, 4.0546713), (4ac518d2f964a5203da720e3, 4.0386176), (4ac518d2f964a52026a720e3, 4.0352116), (4ac518eff964a52064ad20e3, 4.0187674), (4ba6419bf964a520b23f39e3, 4.005335), (4ac518f6f964a52052af20e3, 3.9995813), (4ac518d3f964a52076a720e3, 3.9908354), (4b1c0375f964a520b30024e3, 3.9897084)
25561925: (4ac518f6f964a52052af20e3, 4.9527955), (4b1c0375f964a520b30024e3, 4.9297624), (4ac518cef964a52021a620e3, 4.924834), (4c9c6a059c48236a1cb14dee, 4.902736), (4ac518d3f964a52076a720e3, 4.898407), (4ac518d1f964a520c3a620e3, 4.8927016), (4ac518d1f964a520e6a620e3, 4.8790383), (4af47862f964a520d6f221e3, 4.876242), (4ac518d2f964a52026a720e3, 4.876063), (4ae811e5f964a5200cae21e3, 4.862484)
174153569: (4b0bf426f964a5200e3523e3, 5.2766824), (4c9c6a059c48236a1cb14dee, 5.2678676), (4ac518cef964a52021a620e3, 5.214852), (4ac518d1f964a520c3a620e3, 5.203624), (4ac518eff964a52064ad20e3, 5.195424), (4ad42aa6f964a5205de720e3, 5.1768894), (4ac518d2f964a5203da720e3, 5.156774), (4c6ce8d923c1a1cd4bdf1acf, 5.156741), (4c52b7a4b6dabe9a24d2bb13, 5.145252), (4af47862f964a520d6f221e3, 5.132061)
20191546: (4ac518cef964a52021a620e3, 5.4024), (4c9c6a059c48236a1cb14dee, 5.358847), (4af47862f964a520d6f221e3, 5.3124013), (4ac518d3f964a52076a720e3, 5.3112297), (4ac518d1f964a520e6a620e3, 5.2926207), (4ac518f4f964a520fbae20e3, 5.2835765), (4ac518f6f964a52052af20e3, 5.2811785), (4ac518d1f964a520c3a620e3, 5.271015), (4e175b25183880768f35a7e5, 5.2610164), (4d5ed23c149637047e12cf94, 5.257458)
236348890: (4b0bf426f964a5200e3523e3, 3.078895), (4acaf933f964a52031c320e3, 3.0717335), (4b1c0375f964a520b30024e3, 3.0541775), (4c6ce8d923c1a1cd4bdf1acf, 3.0479538), (4ac518d2f964a52026a720e3, 3.0435839), (4ac518d2f964a5203da720e3, 3.02783), (4ac518d1f964a520c3a620e3, 3.026143), (4ac518f6f964a52052af20e3, 3.0157027), (4ada4318f964a520a42021e3, 2.9927793), (4ad4ee47f964a520bafc20e3, 2.9914587)
859978484: (4ac518cef964a52021a620e3, 4.4188504), (4ac518d3f964a52076a720e3, 4.4053106), (4c9c6a059c48236a1cb14dee, 4.402986), (4af47862f964a520d6f221e3, 4.366096), (4ac518d1f964a520c3a620e3, 4.359096), (4b1c0375f964a520b30024e3, 4.357849), (4ac518f6f964a52052af20e3, 4.3323455), (4ac518cef964a520f8a520e3, 4.32983), (4ac518f4f964a520fbae20e3, 4.328003), (4c6ce8d923c1a1cd4bdf1acf, 4.3019657)
