# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518d1f964a520c3a620e3, 4.830005), (4c9c6a059c48236a1cb14dee, 4.8040056), (4af47862f964a520d6f221e3, 4.7532454), (4ac518f6f964a52052af20e3, 4.7057505), (4ac518d2f964a5203da720e3, 4.700161), (4ac518cef964a52021a620e3, 4.6847396), (4b114284f964a520657923e3, 4.6696315), (4ac518d3f964a52076a720e3, 4.6576757), (4ac518d2f964a52026a720e3, 4.6575556), (4e175b25183880768f35a7e5, 4.655764)
192249633: (4af47862f964a520d6f221e3, 5.3797164), (4bcc08273740b7139c756365, 5.336878), (4c9c6a059c48236a1cb14dee, 5.3228116), (4acbc300f964a52058c520e3, 5.2759547), (4ac518f6f964a52052af20e3, 5.274527), (4ac518eff964a52064ad20e3, 5.265291), (4ac518d2f964a5203da720e3, 5.2634044), (4c6ce8d923c1a1cd4bdf1acf*, 5.263296), (4b1c0375f964a520b30024e3, 5.248665), (4acaf933f964a52031c320e3, 5.2373924)
136669785: (4af47862f964a520d6f221e3, 3.3587022), (4ac518cef964a52021a620e3, 3.3248024), (4acaf933f964a52031c320e3, 3.299179), (4ac518cef964a520f8a520e3, 3.2843416), (4ac518d2f964a52026a720e3, 3.275126), (4ac518d2f964a5203da720e3, 3.259102), (4c9c6a059c48236a1cb14dee, 3.2392714), (4acbc300f964a52058c520e3, 3.206206), (4c52b7a4b6dabe9a24d2bb13, 3.2044358), (505b0a96e4b0597d277e6444, 3.2016234)
128311764: (4c9c6a059c48236a1cb14dee, 4.0997324), (4c52b7a4b6dabe9a24d2bb13, 4.049127), (4ac518cef964a52021a620e3, 4.0490923), (4ac518eff964a52064ad20e3, 4.0361376), (4b114284f964a520657923e3, 4.027947), (4ac518d1f964a520c3a620e3, 4.0272627), (506999663d7cfe42e733a9b3, 4.0104437), (4ac518d2f964a52026a720e3, 3.989646), (4af47862f964a520d6f221e3, 3.9834847), (4ac518d1f964a520e6a620e3, 3.98193)
120475775: (4c9c6a059c48236a1cb14dee, 5.432305), (4af47862f964a520d6f221e3, 5.4230795), (4ac518d2f964a5203da720e3, 5.34731), (4ac518f6f964a52052af20e3, 5.319875), (4ac518d1f964a520c3a620e3, 5.298872), (4ba6419bf964a520b23f39e3, 5.2879844), (4b114284f964a520657923e3, 5.2759705), (4ac518cef964a52021a620e3, 5.269936), (4ac518f4f964a520fbae20e3, 5.267683), (4bcc08273740b7139c756365, 5.266488)
1669149800: (4ac518cef964a52021a620e3, 4.9872437), (4e4b9e2314958c3abfa956c7, 4.876973), (4b1c0375f964a520b30024e3, 4.874195), (4ac518eff964a52064ad20e3, 4.8515415), (4c9c6a059c48236a1cb14dee, 4.850072), (4ac518cef964a520f8a520e3, 4.838876), (4acbc300f964a52058c520e3, 4.8111963), (4ac518f6f964a52050af20e3, 4.800273), (4bcc08273740b7139c756365, 4.789028), (4ac518f6f964a52052af20e3, 4.788963)
22237529: (4ac518ecf964a52078ac20e3, 4.3259177), (4ac518c1f964a520b4a320e3, 4.160427), (4ac518eff964a52064ad20e3, 4.0991597), (4c52b7a4b6dabe9a24d2bb13, 4.0878167), (4ad42aa6f964a5205de720e3, 4.0859694), (4ac518cef964a52021a620e3, 4.0858727), (4ac518d1f964a520e6a620e3, 4.0781574), (4e4b9e2314958c3abfa956c7, 4.0737305), (4c9c6a059c48236a1cb14dee, 4.061316), (4af9a82df964a520fd1222e3, 4.060734)
238588488: (4b1c0375f964a520b30024e3, 4.6924787), (4ac518f7f964a520c6af20e3, 4.6659026), (4ac518cef964a52021a620e3, 4.6496806), (4af47862f964a520d6f221e3, 4.594798), (4ac518d2f964a52026a720e3, 4.592932), (4ac518cef964a520f8a520e3, 4.590821), (4bcc08273740b7139c756365, 4.588316), (4ac518eff964a52064ad20e3, 4.5812473), (4c9c6a059c48236a1cb14dee, 4.5606904), (4d5ed23c149637047e12cf94, 4.556586)
114723547: (4ac518d2f964a5203da720e3, 4.773927), (4ba6419bf964a520b23f39e3, 4.6358566), (4ac518cef964a520f7a520e3, 4.5753098), (4c52b7a4b6dabe9a24d2bb13, 4.56054), (4ac518cef964a52021a620e3, 4.55941), (4af47862f964a520d6f221e3, 4.5534253), (4c6ce8d923c1a1cd4bdf1acf, 4.5531354), (4c513de4250dd13a41a4e17c, 4.5438366), (4acbc300f964a52058c520e3, 4.5356717), (4ac518f4f964a520fbae20e3, 4.5196266)
234509373: (4ac518cef964a52021a620e3, 4.3190413), (4acbc300f964a52058c520e3, 4.2970347), (4ac518cef964a520f8a520e3, 4.2890553), (4ac518f4f964a520fbae20e3, 4.2746444), (4b1c0375f964a520b30024e3, 4.262771), (4ac518f7f964a520c6af20e3, 4.258507), (4c9c6a059c48236a1cb14dee, 4.252091), (4af47862f964a520d6f221e3, 4.2450147), (4ac518eff964a52064ad20e3, 4.2289033), (52d71ac611d2dae852a0be1f, 4.225231)
23054126: (4ac518cef964a52021a620e3, 5.5422754), (4c9c6a059c48236a1cb14dee, 5.525421), (4ac518eff964a52064ad20e3, 5.525365), (4bcc08273740b7139c756365, 5.5010405), (4acbc300f964a52058c520e3, 5.499138), (4ac518f6f964a52052af20e3, 5.4651313), (4c52b7a4b6dabe9a24d2bb13, 5.4511356), (4af47862f964a520d6f221e3, 5.4511065), (4ac518f4f964a520fbae20e3, 5.4483137), (4ba6419bf964a520b23f39e3, 5.44173)
929318113: (4ac518cef964a52021a620e3, 4.011527), (4ac518eff964a52064ad20e3, 4.0049453), (4c9c6a059c48236a1cb14dee, 3.9988172), (4ba6419bf964a520b23f39e3, 3.9703333), (4ac518f6f964a52052af20e3, 3.9702382), (4c6ce8d923c1a1cd4bdf1acf, 3.968063), (4b114284f964a520657923e3, 3.963917), (4ac518f4f964a520fbae20e3, 3.9540303), (4acbc300f964a52058c520e3, 3.9483962), (4ac518d1f964a520c3a620e3, 3.9352057)
273473736: (4ac518d1f964a520e0a620e3, 4.375547), (4c9c6a059c48236a1cb14dee, 4.3042803), (4bcc08273740b7139c756365, 4.3028316), (4bc0d7c84cdfc9b658969321, 4.2872043), (4ba6419bf964a520b23f39e3, 4.256085), (4ae811e5f964a5200cae21e3, 4.255262), (4ac518d3f964a52076a720e3, 4.2488627), (4c6ce8d923c1a1cd4bdf1acf, 4.2478004), (4ac518f6f964a52052af20e3, 4.2362275), (4ac518eff964a52064ad20e3, 4.2325563)
98011368: (4bf5197b98ac0f4761ac64a8, 2.5933032), (4ac518d1f964a520c3a620e3, 2.5778613), (4af47862f964a520d6f221e3, 2.5743523), (4c9c6a059c48236a1cb14dee, 2.5696528), (4ac518d2f964a52026a720e3, 2.5620618), (4ac518cef964a520f8a520e3, 2.546562), (4b1c0375f964a520b30024e3, 2.5379014), (4bc0d7c84cdfc9b658969321, 2.5075178), (4ac518cef964a520f7a520e3, 2.497101), (4ac518cef964a52021a620e3, 2.4956763)
38867096: (4ac518cef964a52021a620e3, 4.2345257), (4af47862f964a520d6f221e3, 4.1758575), (4c9c6a059c48236a1cb14dee, 4.162723), (4acbc300f964a52058c520e3, 4.1417465), (4acaf933f964a52031c320e3, 4.1412053), (4bcc08273740b7139c756365, 4.1252055), (4ac518f6f964a52052af20e3, 4.1225333), (4ac518cef964a520f8a520e3, 4.118052), (4ac518eff964a52064ad20e3, 4.105535), (4b1c0375f964a520b30024e3, 4.103235)
45943030: (4af47862f964a520d6f221e3, 4.559207), (4fe85037e4b0af2e68221581, 4.5371494), (4ac518d2f964a52026a720e3, 4.521132), (4bf5197b98ac0f4761ac64a8, 4.430128), (4ac518cef964a520f8a520e3, 4.401539), (4b1c0375f964a520b30024e3, 4.399373), (4ad36684f964a5202ce420e3, 4.3860235), (4c9c6a059c48236a1cb14dee, 4.3809533), (4ac518f7f964a520c6af20e3, 4.347032), (4ac518d1f964a520c3a620e3, 4.3301487)
1074548605: (4af47862f964a520d6f221e3, 4.754205), (4ac518f6f964a52052af20e3, 4.7393274), (4c9c6a059c48236a1cb14dee, 4.7189927), (4ac518d3f964a52076a720e3, 4.679812), (4ac518d1f964a520c3a620e3, 4.670353), (4ba6419bf964a520b23f39e3, 4.666594), (4ac518f4f964a520fbae20e3, 4.660113), (4ac518d0f964a52097a620e3, 4.646282), (4ac518f7f964a520c6af20e3, 4.614229), (4ac518d2f964a5203da720e3, 4.6089087)
163877216: (4ac518f6f964a52052af20e3, 4.299869), (4ac518d1f964a520c3a620e3, 4.269701), (4ac518d0f964a52095a620e3, 4.2418003), (4c9c6a059c48236a1cb14dee, 4.2235823), (4ae811e5f964a5200cae21e3, 4.1962094), (4af9a82df964a520fd1222e3, 4.1908536), (4ac518d3f964a52076a720e3, 4.1703506), (4ac518cef964a52021a620e3, 4.1667085), (4ad42aa6f964a5205de720e3, 4.15033), (4e175b25183880768f35a7e5, 4.1415825)
86557101: (4ac518cef964a52021a620e3, 5.4471407), (4ac518eff964a52064ad20e3, 5.4057035), (4c9c6a059c48236a1cb14dee, 5.383293), (4c52b7a4b6dabe9a24d2bb13, 5.379869), (4bc0d7c84cdfc9b658969321, 5.377178), (4ac518d1f964a520c3a620e3, 5.348703), (4ac518cef964a520f7a520e3, 5.3354216), (4ac518d3f964a52076a720e3, 5.329529), (4ac518f6f964a52052af20e3, 5.32945), (4e175b25183880768f35a7e5, 5.3259406)
1845843164: (4ac518d1f964a520c3a620e3, 3.8303127), (4ac518cef964a52021a620e3, 3.764602), (4c9c6a059c48236a1cb14dee, 3.7357585), (4af47862f964a520d6f221e3, 3.7163253), (4ac518d2f964a5203da720e3, 3.6852956), (4b114284f964a520657923e3, 3.685082), (4ac518f6f964a52052af20e3, 3.656774), (4ac518d0f964a52095a620e3, 3.6531913), (4ac518d2f964a52026a720e3, 3.6415336), (4d5ed23c149637047e12cf94, 3.638649)
2348663709: (4c9c6a059c48236a1cb14dee, 4.022622), (4af47862f964a520d6f221e3, 3.9978516), (4ac518d2f964a5203da720e3, 3.9597096), (4b114284f964a520657923e3, 3.947349), (4ac518cef964a52021a620e3, 3.9441488), (4d5ed23c149637047e12cf94, 3.943733), (4ac518f6f964a52052af20e3, 3.9373915), (4ac518d2f964a52026a720e3, 3.9300964), (4ac518d3f964a52076a720e3, 3.9263856), (4b7a7122f964a520f62c2fe3, 3.9166849)
39780119: (4af9a82df964a520fd1222e3, 3.0136983), (4ac518d1f964a520e0a620e3, 2.9321206), (4ac518d1f964a520c3a620e3, 2.9102557), (4ad36684f964a5202ce420e3, 2.9076364), (4fe85037e4b0af2e68221581, 2.8828154), (4c9c6a059c48236a1cb14dee, 2.8793185), (4b5061def964a520cb2127e3, 2.8767138), (4ac518f6f964a52052af20e3, 2.8706136), (4ac518d3f964a52076a720e3, 2.8622258), (4ac518cef964a520f7a520e3, 2.8602939)
33027007: (4af47862f964a520d6f221e3, 4.235126), (4ac518d2f964a52026a720e3, 4.1673837), (4ac518f4f964a520fbae20e3, 4.1535316), (4bcc08273740b7139c756365, 4.1470137), (4acbc300f964a52058c520e3, 4.146084), (4ac518d2f964a5203da720e3, 4.13817), (4ba6419bf964a520b23f39e3, 4.137434), (4ac518cef964a52021a620e3, 4.1026454), (4ac518f7f964a520c6af20e3, 4.0927877), (4c9c6a059c48236a1cb14dee, 4.078531)
164663447: (4af9a82df964a520fd1222e3, 5.2187786), (4c9c6a059c48236a1cb14dee, 5.156024), (4ac518ecf964a52078ac20e3, 5.1537995), (4ac518d1f964a520c3a620e3, 5.1248765), (4ac518d0f964a52095a620e3, 5.08163), (4ac518f6f964a52052af20e3, 5.0772533), (4ad42aa6f964a5205de720e3, 5.0737214), (4ac518f7f964a520c6af20e3, 5.0689945), (4ac518d3f964a52076a720e3, 5.066039), (4af47862f964a520d6f221e3, 5.057321)
20906708: (4c9c6a059c48236a1cb14dee, 3.9693503), (4ac518d0f964a52095a620e3, 3.9663048), (4af47862f964a520d6f221e3, 3.9008105), (4ac518f6f964a52052af20e3, 3.8896642), (4e4b9e2314958c3abfa956c7, 3.8893788), (4af9a82df964a520fd1222e3, 3.8740299), (4e175b25183880768f35a7e5, 3.8636968), (4ac518f6f964a52050af20e3, 3.8629568), (4ac518cef964a52021a620e3, 3.8627863), (4b114284f964a520657923e3, 3.8482869)
36723950: (4c9c6a059c48236a1cb14dee, 3.430505), (4ac518f6f964a52052af20e3, 3.4286442), (4ac518cef964a52021a620e3, 3.4102046), (4d5ed23c149637047e12cf94, 3.4019985), (4bcc08273740b7139c756365, 3.3991132), (4acbc300f964a52058c520e3, 3.39063), (4ac518eff964a52064ad20e3, 3.38427), (4ac518f4f964a520fbae20e3, 3.3834064), (4ac518f7f964a520c6af20e3, 3.3829854), (4b1c0375f964a520b30024e3, 3.358752)
218213898: (4af47862f964a520d6f221e3, 6.881015), (4c9c6a059c48236a1cb14dee, 6.866661), (4ac518cef964a52021a620e3, 6.82048), (4ac518f6f964a52052af20e3, 6.7907996), (4ac518d1f964a520c3a620e3, 6.7516403), (4acbc300f964a52058c520e3, 6.7440147), (4ac518d2f964a52026a720e3, 6.739386), (4ac518cef964a520f8a520e3, 6.73606), (4ac518f4f964a520fbae20e3, 6.7345085), (4bcc08273740b7139c756365, 6.7300506)
235142868: (4af47862f964a520d6f221e3, 4.1820993), (4ac518d2f964a52026a720e3, 4.127345), (4c9c6a059c48236a1cb14dee, 4.115037), (4ac518cef964a52021a620e3, 4.1090384), (4ac518d1f964a520c3a620e3, 4.1065736), (4ac518d2f964a5203da720e3, 4.0866666), (4ac518f6f964a52052af20e3, 4.0613637), (4af9a82df964a520fd1222e3*, 4.059094), (4ac518d3f964a52076a720e3, 4.0561695), (4ac518d0f964a52095a620e3, 4.0547943)
2244984802: (4af940dbf964a520331122e3, 3.8528628), (4e805fb2dab41c952c505ffc, 3.6996047), (4ba6419bf964a520b23f39e3, 3.6952014), (4ac518eff964a52064ad20e3, 3.644022), (4ac518f4f964a520fbae20e3, 3.6437786), (4b0bf426f964a5200e3523e3, 3.6378713), (4acbc300f964a52058c520e3, 3.6292782), (4c513de4250dd13a41a4e17c, 3.6196074), (4ac518f6f964a52052af20e3, 3.5955918), (4ac518cef964a52021a620e3, 3.587243)
21065243: (4ac518f7f964a520c6af20e3, 5.094726), (4ac518f6f964a52052af20e3, 5.0836215), (4ac518f4f964a520fbae20e3, 5.050002), (4c9c6a059c48236a1cb14dee, 5.0441976), (4d5ed23c149637047e12cf94, 5.043922), (4bcc08273740b7139c756365, 5.0430145), (4ac518cef964a52021a620e3, 5.0416884), (4acbc300f964a52058c520e3, 5.0352283), (4ac518eff964a52064ad20e3*, 5.031083), (4ba6419bf964a520b23f39e3, 5.0278783)
71616112: (4ac518cef964a52021a620e3, 4.5126276), (4af47862f964a520d6f221e3, 4.477889), (4c9c6a059c48236a1cb14dee, 4.442751), (4ac518d2f964a5203da720e3, 4.437847), (4ac518f4f964a520fbae20e3, 4.416284), (4ac518cef964a520f8a520e3, 4.3977957), (4acbc300f964a52058c520e3, 4.3917384), (4b114284f964a520657923e3, 4.3740063), (4ac518f6f964a52052af20e3, 4.3714724), (4ac518eff964a52064ad20e3, 4.3649106)
809140: (4ac518f6f964a52052af20e3, 3.2553227), (4ac518d1f964a520e0a620e3, 3.2481961), (4af9a82df964a520fd1222e3, 3.2343416), (4ac518d3f964a52076a720e3, 3.226311), (4c9c6a059c48236a1cb14dee, 3.2072775), (4bcc08273740b7139c756365, 3.1970575), (4b0bf426f964a5200e3523e3, 3.1925297), (4ad42aa6f964a5205de720e3, 3.1824207), (4ac518d1f964a520c3a620e3, 3.1775067), (4bc0d7c84cdfc9b658969321, 3.1754231)
263924915: (4ac518d1f964a520c3a620e3, 4.7618933), (4c9c6a059c48236a1cb14dee, 4.748478), (4ac518f6f964a52052af20e3, 4.714673), (4d5ed23c149637047e12cf94, 4.6932282), (4ac518cef964a52021a620e3, 4.663368), (4ac518d3f964a52076a720e3, 4.6416187), (4c6ce8d923c1a1cd4bdf1acf, 4.619188), (4b114284f964a520657923e3, 4.5983996), (4ac518d2f964a5203da720e3, 4.5755234), (4af47862f964a520d6f221e3, 4.5689626)
727066928: (4ac518f6f964a52052af20e3, 4.253528), (4ac518cef964a52021a620e3, 4.2127247), (4ac518d1f964a520c3a620e3, 4.2085557), (4ac518d3f964a52076a720e3, 4.1970634), (4ac518d0f964a52095a620e3, 4.1952806), (4d5ed23c149637047e12cf94, 4.184534), (4b77eb6ff964a520c4ae2ee3, 4.1460624), (4c6ce8d923c1a1cd4bdf1acf, 4.143738), (4c9c6a059c48236a1cb14dee, 4.1252065), (4ac518e8f964a52075ab20e3, 4.1204424)
247252390: (4af47862f964a520d6f221e3, 3.8170385), (4ac518d2f964a52026a720e3, 3.810185), (4ac518cef964a52021a620e3, 3.8075254), (4ac518d2f964a5203da720e3, 3.7625928), (4c52b7a4b6dabe9a24d2bb13, 3.741774), (4ac518cef964a520f7a520e3, 3.7099755), (4ac518eff964a52064ad20e3, 3.7000453), (4c9c6a059c48236a1cb14dee, 3.6991475), (4ac518d1f964a520c3a620e3, 3.6983557), (4ac518e8f964a52075ab20e3, 3.678624)
293973211: (4c9c6a059c48236a1cb14dee, 4.59476), (4ac518d1f964a520c3a620e3, 4.562155), (4ac518f6f964a52052af20e3, 4.560914), (4ac518d0f964a52095a620e3, 4.549088), (4d5ed23c149637047e12cf94, 4.525237), (4b114284f964a520657923e3, 4.504429), (4e175b25183880768f35a7e5, 4.4976363), (4ac518cef964a52021a620e3, 4.4907103), (4ac518d2f964a5203da720e3, 4.477587), (4ca4b822554b236a30853148, 4.4714136)
198211201: (4ac518cef964a52021a620e3, 5.37495), (4c9c6a059c48236a1cb14dee, 5.3024797), (4ac518eff964a52064ad20e3, 5.2760086), (4af47862f964a520d6f221e3, 5.2498136), (4bcc08273740b7139c756365, 5.246042), (4ac518f6f964a52052af20e3, 5.2447705), (4ac518d1f964a520c3a620e3, 5.2389293), (4ac518d3f964a52076a720e3, 5.238673), (4bc0d7c84cdfc9b658969321, 5.227866), (4b1c0375f964a520b30024e3, 5.227253)
329461875: (4ac518f7f964a520c6af20e3, 5.230824), (4ac518cef964a52021a620e3, 5.227417), (4ac518f6f964a52052af20e3, 5.203005), (4d5ed23c149637047e12cf94, 5.1995106), (4af47862f964a520d6f221e3, 5.171142), (4bcc08273740b7139c756365, 5.1615677), (4ac518d3f964a52076a720e3, 5.14411), (4ac518f4f964a520fbae20e3, 5.142958), (4c6ce8d923c1a1cd4bdf1acf, 5.13975), (4b1c0375f964a520b30024e3, 5.1217046)
277708526: (4ac518d2f964a5203da720e3, 3.58741), (4ba6419bf964a520b23f39e3, 3.5741467), (4af47862f964a520d6f221e3, 3.5300713), (4ac518d3f964a52076a720e3, 3.515339), (4ac518f6f964a52052af20e3, 3.5084412), (4c9c6a059c48236a1cb14dee, 3.499953), (4ac518cef964a520f7a520e3, 3.4771683), (4ac518d1f964a520c3a620e3, 3.4678767), (4b1290d5f964a520da8a23e3, 3.4658115), (4ac518d1f964a520e0a620e3, 3.45507)
20375332: (4af47862f964a520d6f221e3, 2.9087114), (4ac518d1f964a520c3a620e3, 2.9064276), (4c9c6a059c48236a1cb14dee, 2.9059303), (4ac518d2f964a5203da720e3, 2.9027884), (4ac518f6f964a52052af20e3, 2.8594215), (4ac518cef964a520f7a520e3, 2.8588111), (4ac518d3f964a52076a720e3, 2.856701), (4ac518d2f964a52026a720e3, 2.8355784), (4bc0d7c84cdfc9b658969321, 2.8147788), (4ae811e5f964a5200cae21e3, 2.8143501)
8004392: (4af47862f964a520d6f221e3, 4.8524737), (4ac518d2f964a5203da720e3, 4.835377), (4c9c6a059c48236a1cb14dee, 4.8351483), (4ac518f6f964a52052af20e3, 4.824968), (4ac518cef964a52021a620e3, 4.789265), (4ac518d1f964a520c3a620e3, 4.7777886), (4ba6419bf964a520b23f39e3, 4.7743506), (4acbc300f964a52058c520e3, 4.7677794), (4bcc08273740b7139c756365, 4.7384963), (4c52b7a4b6dabe9a24d2bb13, 4.7284155)
14145838: (4ac518cef964a52021a620e3, 5.5796447), (4ac518d2f964a5203da720e3, 5.571965), (4ac518d2f964a52026a720e3, 5.5473933), (4af47862f964a520d6f221e3, 5.542411), (4e175b25183880768f35a7e5, 5.5019116), (4ac518cef964a520f7a520e3, 5.500079), (4c6ce8d923c1a1cd4bdf1acf, 5.4970603), (4ac518d1f964a520c3a620e3, 5.483807), (4bc0d7c84cdfc9b658969321, 5.4737506), (4ac518e8f964a52075ab20e3, 5.4670634)
238510616: (4ac518f6f964a52052af20e3, 3.819715), (4ac518cef964a52021a620e3, 3.7931993), (4c9c6a059c48236a1cb14dee, 3.787908), (4ac518d1f964a520c3a620e3, 3.7812023), (4ac518d0f964a52095a620e3, 3.7558863), (4d5ed23c149637047e12cf94, 3.7502663), (4af47862f964a520d6f221e3, 3.7433941), (4acaf933f964a52031c320e3, 3.739951), (4bcc08273740b7139c756365, 3.7229826), (4c6ce8d923c1a1cd4bdf1acf, 3.7150862)
106132037: (4ac518f6f964a52052af20e3, 5.009033), (4c9c6a059c48236a1cb14dee, 4.9772735), (4acbc300f964a52058c520e3, 4.963527), (4ba6419bf964a520b23f39e3, 4.951929), (4ac518f4f964a520fbae20e3, 4.940861), (4ac518d3f964a52076a720e3, 4.935696), (4af47862f964a520d6f221e3, 4.917744), (4bcc08273740b7139c756365, 4.888619), (4ac518cef964a52021a620e3, 4.8833895), (4ac518d1f964a520c3a620e3, 4.858109)
89773028: (4ac518cef964a52021a620e3, 4.064885), (4af47862f964a520d6f221e3, 4.0566483), (4ac518cef964a520f8a520e3, 4.027489), (4ac518d2f964a52026a720e3, 4.0132895), (4c52b7a4b6dabe9a24d2bb13, 3.949494), (4b1c0375f964a520b30024e3, 3.9462278), (4c9c6a059c48236a1cb14dee, 3.9310563), (4acaf933f964a52031c320e3, 3.896425), (4ac518d1f964a520c3a620e3, 3.8915095), (4ac518d2f964a5203da720e3, 3.8869352)
941396604: (4ac518ecf964a52078ac20e3, 3.7114284), (4e4b9e2314958c3abfa956c7, 3.6920083), (4ac518c1f964a520b4a320e3, 3.6270854), (4bd9582c0115c9b6ceff7680, 3.5529175), (4c9c6a059c48236a1cb14dee, 3.544247), (4ac518cef964a52021a620e3, 3.5333514), (4b114284f964a520657923e3, 3.5214288), (4b1c0375f964a520b30024e3, 3.515953), (4ac518d1f964a520c3a620e3, 3.5049717), (4bdd45a2645e0f47f3346b19, 3.5012996)
33177776: (4ac518cef964a52021a620e3, 4.7965894), (4ac518f6f964a52052af20e3, 4.7429795), (4c6ce8d923c1a1cd4bdf1acf, 4.730587), (4ac518d2f964a5203da720e3, 4.7161083), (4ac518d3f964a52076a720e3, 4.715303), (4ac518eff964a52064ad20e3, 4.702385), (4acbc300f964a52058c520e3, 4.6990757), (4bcc08273740b7139c756365, 4.693683), (4ae811e5f964a5200cae21e3, 4.6907077), (4af47862f964a520d6f221e3, 4.6640506)
237842490: (4e175b25183880768f35a7e5, 3.8691437), (4ac518d2f964a5203da720e3, 3.8353946), (4c6ce8d923c1a1cd4bdf1acf, 3.8267124), (4ac518d1f964a520c3a620e3, 3.823853), (4ac518eff964a52064ad20e3, 3.8204992), (4ac518cef964a520f7a520e3, 3.8151493), (4af9a82df964a520fd1222e3, 3.803102), (4ac518cef964a52021a620e3, 3.800618), (4c9c6a059c48236a1cb14dee, 3.7926335), (4c52b7a4b6dabe9a24d2bb13, 3.7902243)
1114227883: (4c9c6a059c48236a1cb14dee, 3.629131), (4ac518f6f964a52052af20e3, 3.5957196), (4ac518d3f964a52076a720e3, 3.5855901), (4ac518d1f964a520c3a620e3, 3.5595973), (4af47862f964a520d6f221e3, 3.55465), (4ac518d2f964a5203da720e3, 3.551686), (4ac518f7f964a520c6af20e3, 3.5480585), (4ac518cef964a52009a620e3, 3.5405192), (4b850877f964a520454931e3, 3.5348902), (4ae9aca2f964a5209fb521e3, 3.5303862)
359617524: (4ac518eff964a52064ad20e3, 4.5906663), (4ac518cef964a52021a620e3, 4.525387), (4c9c6a059c48236a1cb14dee, 4.4763427), (4c6ce8d923c1a1cd4bdf1acf, 4.4610877), (4ac518f7f964a520c6af20e3, 4.4482307), (4b1c0375f964a520b30024e3, 4.4309077), (4d5ed23c149637047e12cf94, 4.4245872), (4b114284f964a520657923e3, 4.416409), (4bcc08273740b7139c756365, 4.415405), (4acbc300f964a52058c520e3, 4.4061027)
23759373: (4c9c6a059c48236a1cb14dee, 4.5761447), (4c52b7a4b6dabe9a24d2bb13, 4.530672), (4af47862f964a520d6f221e3, 4.5086746), (4ac518cef964a52021a620e3, 4.5052223), (4ac518d1f964a520c3a620e3, 4.4821773), (4ac518d2f964a52026a720e3, 4.4715962), (4b114284f964a520657923e3, 4.4678674), (4ac518d2f964a5203da720e3, 4.465405), (4ae811e5f964a5200cae21e3, 4.464369), (4bc0d7c84cdfc9b658969321, 4.4311175)
17786372: (4c9c6a059c48236a1cb14dee, 4.6894164), (4ac518d1f964a520c3a620e3, 4.6738825), (4ca4b822554b236a30853148, 4.619832), (4af9a82df964a520fd1222e3, 4.6092815), (4ac518f6f964a52052af20e3, 4.6059713), (4ac518d0f964a52095a620e3, 4.5342245), (4d5ed23c149637047e12cf94, 4.511105), (4e4b9e2314958c3abfa956c7, 4.510761), (4af47862f964a520d6f221e3, 4.507991), (4b114284f964a520657923e3, 4.500523)
35554723: (4e4b9e2314958c3abfa956c7, 4.3851347), (4c9c6a059c48236a1cb14dee, 4.2082143), (4b114284f964a520657923e3, 4.1630015), (4ac518cef964a52021a620e3, 4.161756), (4ac518cef964a520f8a520e3, 4.154073), (4ac518f6f964a52050af20e3, 4.1401086), (4b1c0375f964a520b30024e3, 4.1380773), (4ac518eff964a52064ad20e3, 4.102498), (4ac518c1f964a520b4a320e3, 4.1005135), (4ac518ecf964a52078ac20e3, 4.088368)
23216757: (4e175b25183880768f35a7e5, 3.5879219), (4ac518f6f964a52050af20e3, 3.498708), (4ac518d0f964a52095a620e3, 3.4980412), (4af9a82df964a520fd1222e3, 3.46527), (4c52b7a4b6dabe9a24d2bb13, 3.4516873), (4acaf933f964a52031c320e3, 3.4470692), (4ac518e8f964a52075ab20e3, 3.4385412), (4ac518d2f964a5203da720e3, 3.4294288), (4ad42aa6f964a5205de720e3, 3.4156384), (4af47862f964a520d6f221e3, 3.411051)
367380751: (4ac518f6f964a52052af20e3, 4.7194614), (4acbc300f964a52058c520e3, 4.698194), (4c9c6a059c48236a1cb14dee, 4.695517), (4ba6419bf964a520b23f39e3, 4.6949434), (4acdeba7f964a5208bcd20e3, 4.674387), (4ae811e5f964a5200cae21e3, 4.6568313), (4ac518f6f964a52050af20e3, 4.6317053), (4bcc08273740b7139c756365, 4.6209207), (4ac518f4f964a520fbae20e3, 4.6145673), (4ac518d0f964a52095a620e3, 4.5991893)
39970495: (4af47862f964a520d6f221e3, 4.826948), (4ac518d1f964a520c3a620e3, 4.7942924), (4ac518d2f964a52026a720e3, 4.7939415), (4c9c6a059c48236a1cb14dee, 4.778681), (4ac518cef964a52021a620e3, 4.770778), (4b1c0375f964a520b30024e3, 4.725486), (4bc0d7c84cdfc9b658969321, 4.7184997), (4ac518d3f964a52076a720e3, 4.70823), (4ac518f6f964a52052af20e3, 4.689335), (4bcc08273740b7139c756365, 4.6867943)
108045841: (4ac518d1f964a520c3a620e3, 3.81973), (4c9c6a059c48236a1cb14dee, 3.7898202), (4ac518f6f964a52052af20e3, 3.787828), (4ac518d3f964a52076a720e3, 3.7863884), (4ac518cef964a52021a620e3, 3.7481923), (4af47862f964a520d6f221e3, 3.7471151), (4d5ed23c149637047e12cf94, 3.73905), (4ac518f7f964a520c6af20e3, 3.7263553), (4b7a7122f964a520f62c2fe3, 3.716767), (4ac518d2f964a5203da720e3, 3.697931)
