# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4bc0d7c84cdfc9b658969321, 4.543384), (4ac518d1f964a520c3a620e3, 4.4783554), (4ad42aa6f964a5205de720e3, 4.3956766), (4ac518cef964a52021a620e3, 4.373972), (4c9c6a059c48236a1cb14dee, 4.3617744), (4c52b7a4b6dabe9a24d2bb13, 4.330433), (4ac518d2f964a5203da720e3, 4.323961), (4d5ed23c149637047e12cf94, 4.3115306), (505b0a96e4b0597d277e6444, 4.296306), (4ad36684f964a5202ce420e3, 4.2932754)
351757852: (4c9c6a059c48236a1cb14dee, 5.125721), (4b7a7122f964a520f62c2fe3, 5.098457), (4ad42aa6f964a5205de720e3, 5.0438433), (4ac518d2f964a52026a720e3, 5.0326304), (4ba6419bf964a520b23f39e3, 5.0010056), (4ac518cef964a520f8a520e3, 4.9897137), (52d71ac611d2dae852a0be1f, 4.975968), (4ac518d1f964a520c3a620e3, 4.970681), (4ac518cef964a52021a620e3, 4.961951), (4c52b7a4b6dabe9a24d2bb13, 4.9572387)
30506990: (4b1c0375f964a520b30024e3, 4.016027), (4ac518e8f964a52075ab20e3, 3.9787128), (4e4b9e2314958c3abfa956c7, 3.9451404), (4ac518cef964a520f8a520e3, 3.9249642), (4ac518cef964a52021a620e3, 3.8923457), (4ac518eff964a52064ad20e3, 3.855795), (4bc0d7c84cdfc9b658969321, 3.852583), (4c9c6a059c48236a1cb14dee, 3.8445618), (4b1290d5f964a520da8a23e3, 3.8435366), (4b9de435f964a520a9c136e3, 3.8428051)
21527643: (4c9c6a059c48236a1cb14dee, 3.846469), (4d5ed23c149637047e12cf94, 3.7761815), (4ac518d2f964a52026a720e3, 3.7759175), (4ac518f6f964a52052af20e3, 3.7563741), (4bcc08273740b7139c756365, 3.7479658), (4b7e5255f964a52076e92fe3, 3.7444558), (4ac518cef964a52021a620e3, 3.7399883), (4ad42aa6f964a5205de720e3, 3.7180426), (4c6ce8d923c1a1cd4bdf1acf, 3.7166748), (4b7a7122f964a520f62c2fe3, 3.7122731)
306405093: (4d5ed23c149637047e12cf94, 4.3195906), (4c9c6a059c48236a1cb14dee, 4.267126), (4ac518f6f964a52052af20e3, 4.227148), (4ac518cef964a52021a620e3, 4.2268057), (4bcc08273740b7139c756365, 4.1985536), (4ac518d3f964a52076a720e3, 4.1951785), (4ac518cef964a520f8a520e3, 4.1673703), (4ac518f7f964a520c6af20e3, 4.1601257), (4ac518f4f964a520fbae20e3, 4.1536417), (4ac518d2f964a52026a720e3, 4.1429954)
268872775: (4ac518cef964a52021a620e3, 4.9524817), (4ac518eff964a52064ad20e3, 4.8807893), (4ac518cef964a520f8a520e3, 4.8739443), (4ac518f6f964a52052af20e3, 4.870323), (4ac518d3f964a52076a720e3, 4.860659), (4acbc300f964a52058c520e3, 4.857474), (4ac518d1f964a520c3a620e3, 4.855832), (4ac518f6f964a52050af20e3, 4.854537), (4ac518d2f964a5203da720e3, 4.8374596), (4c9c6a059c48236a1cb14dee*, 4.8269033)
31927342: (4ac518f6f964a52052af20e3, 5.5943923), (4ac518d2f964a52026a720e3, 5.5690565), (4ac518d2f964a5203da720e3, 5.5289273), (4acbc300f964a52058c520e3, 5.527161), (4ac518cef964a52021a620e3, 5.506207), (4ac518eff964a52064ad20e3, 5.4885597), (4b1c0375f964a520b30024e3, 5.4850473), (4ac518cef964a520f8a520e3, 5.484035), (4c9c6a059c48236a1cb14dee, 5.465535), (4ac518d0f964a52095a620e3, 5.4583616)
146947886: (4c9c6a059c48236a1cb14dee, 4.6419697), (4ac518d1f964a520c3a620e3, 4.641812), (4ac518cef964a52021a620e3, 4.588521), (4b114284f964a520657923e3, 4.5806108), (4ac518f7f964a520c6af20e3, 4.577234), (4ad42aa6f964a5205de720e3, 4.564595), (4ac518f4f964a520fbae20e3, 4.556878), (4ac518cef964a520f8a520e3, 4.52667), (4af47862f964a520d6f221e3, 4.5256686), (4bcc08273740b7139c756365, 4.51708)
120266860: (4bc0d7c84cdfc9b658969321, 4.2043014), (4c52b7a4b6dabe9a24d2bb13, 4.086398), (4ac518d2f964a5203da720e3, 4.077473), (505b0a96e4b0597d277e6444, 4.0512643), (4ad42aa6f964a5205de720e3, 4.030761), (4ac518b8f964a52081a120e3, 4.020226), (4c9c6a059c48236a1cb14dee, 4.00879), (4ac518cef964a52021a620e3, 4.0077395), (4d5ed23c149637047e12cf94, 3.9916391), (4ad36684f964a5202ce420e3, 3.9877443)
334328994: (4ac518d1f964a520c3a620e3, 5.013253), (4ac518cef964a52021a620e3*, 5.002882), (4af47862f964a520d6f221e3, 4.98252), (4c513de4250dd13a41a4e17c, 4.952736), (4c9c6a059c48236a1cb14dee, 4.927997), (4c6ce8d923c1a1cd4bdf1acf, 4.9236336), (4acbc300f964a52058c520e3, 4.909591), (4b114284f964a520657923e3, 4.9089026), (4ac518d3f964a52076a720e3, 4.903011), (4ac518f6f964a52052af20e3, 4.8810935)
911923093: (4c9c6a059c48236a1cb14dee, 5.4033694), (4ac518d1f964a520c3a620e3, 5.4001), (4c52b7a4b6dabe9a24d2bb13, 5.367777), (4af47862f964a520d6f221e3, 5.345131), (4ac518d3f964a52076a720e3, 5.3368955), (4ac518cef964a52021a620e3, 5.313703), (4ac518d2f964a5203da720e3, 5.31305), (4acbc300f964a52058c520e3, 5.278646), (4ba6419bf964a520b23f39e3, 5.2732606), (4b114284f964a520657923e3, 5.2683315)
178492671: (4ac518f6f964a52052af20e3, 4.4745803), (4ac518f7f964a520c6af20e3, 4.454636), (4acbc300f964a52058c520e3, 4.4490957), (4af47862f964a520d6f221e3, 4.4463005), (4ac518cef964a52021a620e3, 4.443826), (4ac518d0f964a52095a620e3, 4.4396257), (4ac518d2f964a52026a720e3, 4.425962), (4ac518f4f964a520fbae20e3, 4.411966), (4ac518d2f964a5203da720e3, 4.3798523), (4ac518eff964a52064ad20e3, 4.3754287)
90173116: (4ac518cef964a52021a620e3, 3.9835753), (4ac518f6f964a52052af20e3, 3.9827838), (4ac518d2f964a52026a720e3, 3.9744792), (4ac518d2f964a5203da720e3, 3.953175), (4ac518eff964a52064ad20e3, 3.9471889), (4acbc300f964a52058c520e3, 3.9375775), (4ac518cef964a520f8a520e3, 3.9345121), (4ac518f7f964a520c6af20e3, 3.9342172), (4d5ed23c149637047e12cf94, 3.9013948), (4bc0d7c84cdfc9b658969321, 3.900118)
284450527: (4c52b7a4b6dabe9a24d2bb13, 4.1607094), (4ac518d3f964a52076a720e3, 4.100319), (4ac518d2f964a5203da720e3, 4.097945), (4af9a82df964a520fd1222e3, 4.0313373), (4acbc300f964a52058c520e3, 4.0053287), (4b1290d5f964a520da8a23e3, 4.002264), (4af47862f964a520d6f221e3, 3.9947543), (4c9c6a059c48236a1cb14dee, 3.9824674), (4d5ed23c149637047e12cf94, 3.9524753), (4ac518f6f964a52052af20e3, 3.9521384)
1550191: (4ac518f6f964a52052af20e3, 4.003552), (4ac518cef964a52021a620e3, 3.9374382), (4ac518d0f964a52095a620e3, 3.933779), (4c9c6a059c48236a1cb14dee, 3.9328809), (4b1c0375f964a520b30024e3, 3.9274733), (4ac518d2f964a5203da720e3, 3.9273162), (4ac518eff964a52064ad20e3, 3.9221787), (4c6ce8d923c1a1cd4bdf1acf, 3.9037888), (4acbc300f964a52058c520e3, 3.90013), (4d5ed23c149637047e12cf94, 3.8975134)
240166226: (4ac518cef964a52021a620e3, 5.168826), (4ac518d3f964a52076a720e3, 5.145144), (4acbc300f964a52058c520e3, 5.0896645), (4ac518d1f964a520c3a620e3, 5.0839677), (4c6ce8d923c1a1cd4bdf1acf, 5.0792785), (4ac518f7f964a520c6af20e3, 5.067433), (4ac518eff964a52064ad20e3, 5.0668416), (4ac518cef964a520f8a520e3, 5.0563493), (4af47862f964a520d6f221e3, 5.0490785), (4ac518f6f964a52052af20e3, 5.0313606)
47104977: (4c9c6a059c48236a1cb14dee, 4.2569823), (4ac518d1f964a520c3a620e3, 4.1628904), (4ac518cef964a52021a620e3, 4.1517954), (4ac518f6f964a52052af20e3, 4.1299925), (4b1c0375f964a520b30024e3, 4.1158614), (4bcc08273740b7139c756365, 4.114986), (4c52b7a4b6dabe9a24d2bb13, 4.1088014), (4d5ed23c149637047e12cf94, 4.0998526), (4ad42aa6f964a5205de720e3, 4.095001), (4c6ce8d923c1a1cd4bdf1acf, 4.094153)
1026585577: (4ac518d2f964a52026a720e3, 4.0284758), (4b7a7122f964a520f62c2fe3, 4.016609), (4c9c6a059c48236a1cb14dee, 4.005264), (4b8146dbf964a520439d30e3, 4.0001774), (4ac518f6f964a52052af20e3, 3.9720163), (4bcc08273740b7139c756365, 3.9098723), (52d71ac611d2dae852a0be1f, 3.9021556), (4ac518cef964a520f8a520e3, 3.8809068), (4b1c0375f964a520b30024e3, 3.867167), (4ac518eff964a52064ad20e3, 3.861866)
252109352: (4ac518f6f964a52052af20e3, 5.233893), (4ac518d0f964a52095a620e3, 5.205468), (4ac518d2f964a52026a720e3, 5.1862345), (4acbc300f964a52058c520e3, 5.1852384), (4ac518d2f964a5203da720e3, 5.176392), (4ac518cef964a52021a620e3, 5.1638184), (4ac518eff964a52064ad20e3, 5.148458), (4af47862f964a520d6f221e3, 5.1323), (4b1c0375f964a520b30024e3, 5.107732), (4c6ce8d923c1a1cd4bdf1acf, 5.100109)
19316113: (4bc0d7c84cdfc9b658969321, 5.0502725), (4ad42aa6f964a5205de720e3, 4.9778132), (4c9c6a059c48236a1cb14dee, 4.9706435), (4ac518d1f964a520c3a620e3, 4.909356), (4c513de4250dd13a41a4e17c, 4.8941903), (4d5ed23c149637047e12cf94, 4.8839273), (4c52b7a4b6dabe9a24d2bb13, 4.874795), (4af47862f964a520d6f221e3, 4.8738265), (4ad36684f964a5202ce420e3, 4.8621287), (4ac518cef964a52021a620e3, 4.8492756)
85748847: (4ac518cef964a520f8a520e3, 3.995378), (4b1c0375f964a520b30024e3, 3.9442415), (4ac518cef964a52021a620e3, 3.9399486), (4ac518eff964a52064ad20e3, 3.9286664), (4b114284f964a520657923e3, 3.9230883), (4ac518d1f964a520c3a620e3, 3.915417), (4bcc08273740b7139c756365, 3.899602), (4c6ce8d923c1a1cd4bdf1acf, 3.892886), (4bc0d7c84cdfc9b658969321, 3.874376), (4ac518d2f964a52026a720e3, 3.8681343)
1881073052: (4c52b7a4b6dabe9a24d2bb13, 4.352215), (4ac518d3f964a52076a720e3, 4.346852), (505b0a96e4b0597d277e6444, 4.3304634), (4c9c6a059c48236a1cb14dee, 4.2848353), (4ac518f6f964a52052af20e3, 4.2706294), (4af47862f964a520d6f221e3, 4.26772), (4b0bf426f964a5200e3523e3, 4.2649455), (4ba6419bf964a520b23f39e3, 4.2609305), (4acbc300f964a52058c520e3, 4.252782), (4e175b25183880768f35a7e5, 4.2408166)
125363325: (505b0a96e4b0597d277e6444, 3.9072943), (4d5ed23c149637047e12cf94, 3.8380425), (4ac518cef964a52021a620e3, 3.7840068), (4ac518d3f964a52076a720e3, 3.7670047), (4ac518f8f964a520cfaf20e3, 3.7575626), (4ac518f7f964a520c6af20e3, 3.7551875), (4c9c6a059c48236a1cb14dee, 3.752557), (4ad42aa6f964a5205de720e3, 3.7417135), (4ac518f6f964a52052af20e3, 3.7331522), (4ae811e5f964a5200cae21e3, 3.7079875)
169245434: (4ac518d3f964a52076a720e3, 3.9553728), (4ac518f6f964a52050af20e3, 3.8970284), (4ac518d1f964a520c3a620e3, 3.8882847), (4ac518cef964a52021a620e3, 3.8857021), (4c9c6a059c48236a1cb14dee, 3.8702557), (4c52b7a4b6dabe9a24d2bb13, 3.8461378), (4bcc08273740b7139c756365, 3.8326561), (4c6ce8d923c1a1cd4bdf1acf, 3.8313792), (4ac518f7f964a520c6af20e3, 3.8261018), (4d5ed23c149637047e12cf94, 3.8117673)
297635807: (4ac518cef964a52021a620e3, 4.401046), (4ac518d1f964a520c3a620e3, 4.39554), (4ac518d3f964a52076a720e3, 4.3301506), (4b114284f964a520657923e3, 4.326714), (4ac518f6f964a52050af20e3, 4.3242464), (4ac518f7f964a520c6af20e3, 4.320114), (4af47862f964a520d6f221e3, 4.3163047), (4ac518cef964a520f8a520e3, 4.3147755), (4c6ce8d923c1a1cd4bdf1acf, 4.3111835), (4acbc300f964a52058c520e3, 4.310564)
388820996: (4c6ce8d923c1a1cd4bdf1acf, 3.9949498), (4ac518cef964a52021a620e3, 3.9383113), (4ac518e8f964a52075ab20e3, 3.9302206), (4bcc08273740b7139c756365, 3.9208071), (4ac518eff964a52064ad20e3, 3.9113219), (4ac518cef964a520f8a520e3, 3.9057055), (4b1c0375f964a520b30024e3, 3.8949409), (4c9c6a059c48236a1cb14dee, 3.8870685), (4ac518f6f964a52050af20e3, 3.8867154), (4ac518d1f964a520c3a620e3, 3.8848057)
14268513: (4ac518d2f964a5203da720e3, 4.890683), (4bc0d7c84cdfc9b658969321, 4.889405), (505b0a96e4b0597d277e6444, 4.883986), (4c9c6a059c48236a1cb14dee, 4.883822), (4ad42aa6f964a5205de720e3, 4.880805), (4ac518cef964a52021a620e3, 4.864889), (4c52b7a4b6dabe9a24d2bb13, 4.850227), (4af9a82df964a520fd1222e3, 4.845837), (4acbc300f964a52058c520e3, 4.828076), (4ba6419bf964a520b23f39e3, 4.8109026)
240724890: (4c9c6a059c48236a1cb14dee, 5.2070055), (4ac518cef964a52021a620e3, 5.101635), (4af47862f964a520d6f221e3, 5.0848155), (4c6ce8d923c1a1cd4bdf1acf, 5.0819244), (4ac518f6f964a52052af20e3, 5.069472), (4bcc08273740b7139c756365, 5.062563), (4ac518d1f964a520c3a620e3, 5.043168), (4ba6419bf964a520b23f39e3, 5.035567), (4ac518d2f964a52026a720e3, 5.0183177), (4c52b7a4b6dabe9a24d2bb13, 5.0162826)
2217945237: (4ac518d2f964a5203da720e3, 3.814988), (4ac518d1f964a520c3a620e3, 3.7833953), (4ac518cef964a520f8a520e3, 3.7735484), (4acbc300f964a52058c520e3, 3.7502134), (4ac518f6f964a52050af20e3, 3.7492647), (4ac518cef964a52021a620e3, 3.719864), (4ac518f4f964a520fbae20e3, 3.7035298), (4ac518d3f964a52076a720e3, 3.6899624), (4b1c0375f964a520b30024e3, 3.6886508), (4aeee0f9f964a52083d421e3, 3.6846545)
20780727: (4ac518cef964a52021a620e3, 5.186817), (4ac518cef964a520f8a520e3, 5.1835184), (4c9c6a059c48236a1cb14dee, 5.169561), (4ac518f6f964a52052af20e3, 5.151007), (4b1c0375f964a520b30024e3, 5.128923), (4ba6419bf964a520b23f39e3, 5.096236), (4ac518d2f964a52026a720e3, 5.0953827), (4ac518eff964a52064ad20e3, 5.0877438), (4acbc300f964a52058c520e3, 5.079141), (4ad42aa6f964a5205de720e3, 5.06511)
440109122: (4ac518d2f964a52026a720e3, 4.8023696), (4c9c6a059c48236a1cb14dee, 4.8010073), (4ac518f6f964a52052af20e3, 4.787347), (4bcc08273740b7139c756365, 4.7416363), (4c6ce8d923c1a1cd4bdf1acf, 4.7224245), (4ac518eff964a52064ad20e3, 4.688265), (4ac518cef964a520f8a520e3, 4.685166), (4ac518e8f964a52075ab20e3, 4.6779337), (4ac518cef964a52021a620e3, 4.6676292), (52d71ac611d2dae852a0be1f, 4.6493917)
1921073923: (4c9c6a059c48236a1cb14dee, 3.9669232), (4af47862f964a520d6f221e3, 3.9463677), (4d5ed23c149637047e12cf94, 3.9445498), (4c52b7a4b6dabe9a24d2bb13, 3.943443), (4ac518cef964a52021a620e3, 3.9150488), (4ac518d1f964a520c3a620e3, 3.904875), (4bc0d7c84cdfc9b658969321, 3.8926888), (4c513de4250dd13a41a4e17c, 3.879057), (4acbc300f964a52058c520e3, 3.86108), (4ac518d2f964a5203da720e3, 3.8609743)
127067773: (4ac518d2f964a5203da720e3, 3.5846725), (4af9a82df964a520fd1222e3, 3.5670965), (4c52b7a4b6dabe9a24d2bb13, 3.527859), (4ac518f3f964a520c6ae20e3, 3.4908051), (4acbc300f964a52058c520e3, 3.479015), (4ac518d3f964a52076a720e3, 3.4729), (4ae811e5f964a5200cae21e3, 3.461955), (4ac518d0f964a52095a620e3, 3.4302912), (4ac518f6f964a52052af20e3, 3.429404), (4af47862f964a520d6f221e3, 3.4284785)
248134615: (4c9c6a059c48236a1cb14dee, 4.3672414), (4b7a7122f964a520f62c2fe3, 4.2920346), (52d71ac611d2dae852a0be1f, 4.2881556), (4c52b7a4b6dabe9a24d2bb13, 4.2841454), (4ba6419bf964a520b23f39e3, 4.2392163), (4ac518d2f964a52026a720e3, 4.2288127), (4ad42aa6f964a5205de720e3, 4.216842), (4fe85037e4b0af2e68221581, 4.2102036), (4ac518d1f964a520c3a620e3, 4.2091737), (4d5ed23c149637047e12cf94, 4.207299)
106137914: (4c9c6a059c48236a1cb14dee, 4.7851954), (4bcc08273740b7139c756365, 4.7079253), (4ac518cef964a52021a620e3, 4.6553307), (4ac518d1f964a520c3a620e3, 4.6428266), (4ad42aa6f964a5205de720e3, 4.6381674), (4c6ce8d923c1a1cd4bdf1acf, 4.6239533), (4b114284f964a520657923e3, 4.5920477), (4d5ed23c149637047e12cf94, 4.5886664), (4af47862f964a520d6f221e3, 4.585439), (4f180e24e4b0fc8452f7abee, 4.5790896)
389660337: (4c6ce8d923c1a1cd4bdf1acf, 5.132362), (4c9c6a059c48236a1cb14dee, 5.111497), (4bcc08273740b7139c756365, 5.060824), (4b114284f964a520657923e3, 5.0603166), (4af47862f964a520d6f221e3, 5.049706), (4ac518d2f964a52026a720e3, 5.0365214), (4ac518f6f964a52052af20e3, 5.024218), (4ac518cef964a52021a620e3, 5.0013227), (4ba6419bf964a520b23f39e3*, 4.9710298), (4ac518d0f964a52095a620e3, 4.97077)
9317902: (4ae2252ef964a5202c8b21e3, 3.927208), (4ac518d2f964a52026a720e3, 3.842272), (4ac518d2f964a5203da720e3, 3.840168), (4c513de4250dd13a41a4e17c, 3.8149862), (4ac518cef964a520f8a520e3, 3.8107846), (4ac518cef964a52021a620e3, 3.7982395), (4c9c6a059c48236a1cb14dee, 3.7969847), (4ac518f6f964a52052af20e3, 3.7956688), (4d5ed23c149637047e12cf94, 3.787237), (4bc0d7c84cdfc9b658969321, 3.7838507)
146453569: (4ac518cef964a52021a620e3, 4.8153596), (4ac518cef964a520f8a520e3, 4.7986994), (4ac518f6f964a52052af20e3, 4.7755146), (4c9c6a059c48236a1cb14dee, 4.770148), (4ac518eff964a52064ad20e3, 4.7449584), (4ac518f7f964a520c6af20e3, 4.740867), (4ac518d1f964a520c3a620e3, 4.7357965), (4ac518d2f964a52026a720e3, 4.7315617), (4c513de4250dd13a41a4e17c, 4.7212467), (4b1c0375f964a520b30024e3, 4.7211614)
251720327: (4ac518d2f964a52026a720e3, 4.5481486), (4ac518cef964a52021a620e3, 4.520633), (4ac518f6f964a52052af20e3, 4.5146513), (4ac518eff964a52064ad20e3, 4.504393), (4c6ce8d923c1a1cd4bdf1acf, 4.494817), (4b114284f964a520657923e3, 4.474716), (4c9c6a059c48236a1cb14dee, 4.470038), (4bcc08273740b7139c756365, 4.4635534), (4ac518cef964a520f8a520e3, 4.462726), (4ac518f7f964a520c6af20e3, 4.44539)
244263572: (4ac518d2f964a5203da720e3, 4.3183713), (4ac518f6f964a52052af20e3, 4.3015647), (4af9a82df964a520fd1222e3, 4.27861), (4acbc300f964a52058c520e3, 4.2293267), (4ae811e5f964a5200cae21e3, 4.2269444), (4ac518d0f964a52095a620e3, 4.217268), (4b1c0375f964a520b30024e3, 4.2071104), (4d64f88cd2906a310083e2cb, 4.196324), (4ac518d3f964a52076a720e3, 4.1820683), (4d5ed23c149637047e12cf94, 4.173391)
307841471: (4c9c6a059c48236a1cb14dee, 6.3151693), (4ac518d1f964a520c3a620e3, 6.29924), (4ac518d3f964a52076a720e3, 6.254898), (4ac518cef964a52021a620e3, 6.236334), (4af47862f964a520d6f221e3, 6.200299), (4c52b7a4b6dabe9a24d2bb13, 6.19985), (4d5ed23c149637047e12cf94, 6.181646), (4ba6419bf964a520b23f39e3, 6.136623), (4b114284f964a520657923e3, 6.129839), (4acbc300f964a52058c520e3, 6.128983)
77419734: (4c9c6a059c48236a1cb14dee, 5.594006), (4ad42aa6f964a5205de720e3, 5.5398164), (4ac518d1f964a520c3a620e3, 5.507503), (4ac518cef964a52021a620e3, 5.4688516), (4bcc08273740b7139c756365, 5.4406853), (4ba6419bf964a520b23f39e3, 5.42307), (4c52b7a4b6dabe9a24d2bb13, 5.4135733), (4ac518cef964a520f8a520e3, 5.404387), (4d5ed23c149637047e12cf94, 5.3697824), (4bc0d7c84cdfc9b658969321, 5.367821)
141141289: (4c9c6a059c48236a1cb14dee, 4.7354054), (4c52b7a4b6dabe9a24d2bb13, 4.678281), (4ac518d2f964a52026a720e3, 4.678104), (4ac518f6f964a52052af20e3, 4.6694517), (4ba6419bf964a520b23f39e3, 4.6679025), (4acbc300f964a52058c520e3, 4.661272), (4ac518d2f964a5203da720e3, 4.656763), (4ac518cef964a52021a620e3, 4.6314087), (4ac518f4f964a520fbae20e3, 4.6191216), (4ac518d3f964a52076a720e3, 4.6136074)
317871014: (4bcc08273740b7139c756365, 4.4868045), (4ac518cef964a520f8a520e3, 4.444543), (4c9c6a059c48236a1cb14dee, 4.4318314), (4ac518f7f964a520c6af20e3, 4.4247966), (4ac518cef964a52021a620e3, 4.4141493), (4ac518f4f964a520fbae20e3, 4.4127407), (506999663d7cfe42e733a9b3, 4.4053216), (4c6ce8d923c1a1cd4bdf1acf, 4.3738027), (4ac518eff964a52064ad20e3, 4.352943), (4b114284f964a520657923e3, 4.3483424)
143887858: (506999663d7cfe42e733a9b3, 4.6697817), (4c52b7a4b6dabe9a24d2bb13, 4.648516), (4b1290d5f964a520da8a23e3, 4.6052837), (4ac518b8f964a52081a120e3, 4.5740633), (4ac518d1f964a520c3a620e3, 4.569413), (4c9c6a059c48236a1cb14dee, 4.563678), (4bc0d7c84cdfc9b658969321, 4.521381), (4ac518e8f964a52075ab20e3, 4.5186687), (4ac518d2f964a5203da720e3, 4.5161295), (4ac518d1f964a520e0a620e3, 4.5104256)
30370824: (4b1c0375f964a520b30024e3, 4.735795), (4ac518cef964a520f8a520e3, 4.7318816), (4ac518d2f964a5203da720e3, 4.6763234), (4b1290d5f964a520da8a23e3, 4.645948), (4ac518cef964a52021a620e3, 4.642832), (4ac518e8f964a52075ab20e3, 4.61237), (4bc0d7c84cdfc9b658969321, 4.59429), (4af9a82df964a520fd1222e3, 4.591223), (4c52b7a4b6dabe9a24d2bb13, 4.589362), (4ac518eff964a52064ad20e3, 4.5886865)
31766702: (4c9c6a059c48236a1cb14dee, 4.983357), (4ac518f6f964a52052af20e3, 4.9823527), (4d5ed23c149637047e12cf94, 4.9470973), (4c52b7a4b6dabe9a24d2bb13, 4.923857), (4ac518d2f964a5203da720e3, 4.921707), (4ac518d2f964a52026a720e3, 4.9207864), (4ac518cef964a52021a620e3, 4.914346), (4ac518d3f964a52076a720e3, 4.8874955), (4c6ce8d923c1a1cd4bdf1acf, 4.8736887), (4b1290d5f964a520da8a23e3, 4.87101)
236001013: (4af47862f964a520d6f221e3, 4.844886), (4c9c6a059c48236a1cb14dee, 4.826325), (4c52b7a4b6dabe9a24d2bb13, 4.8111897), (4ac518d3f964a52076a720e3, 4.7938924), (4ac518d1f964a520c3a620e3, 4.7837024), (4ac518cef964a52021a620e3, 4.750536), (4acbc300f964a52058c520e3, 4.7285647), (4ba6419bf964a520b23f39e3, 4.7279534), (4ad42aa6f964a5205de720e3, 4.714943), (505b0a96e4b0597d277e6444, 4.6998324)
22049115: (4ac518cef964a52021a620e3, 4.6121435), (4c9c6a059c48236a1cb14dee, 4.575792), (4bcc08273740b7139c756365, 4.569493), (4c6ce8d923c1a1cd4bdf1acf, 4.54551), (4ac518f6f964a52052af20e3, 4.5342493), (4ac518f7f964a520c6af20e3, 4.530231), (4ac518cef964a520f8a520e3, 4.5187955), (4b114284f964a520657923e3, 4.517363), (4ba6419bf964a520b23f39e3, 4.5014124), (4ac518d2f964a52026a720e3, 4.49768)
57341199: (4ac518d1f964a520c3a620e3, 5.6550646), (4ac518cef964a52021a620e3*, 5.6363683), (4ac518d2f964a5203da720e3, 5.612917), (4c513de4250dd13a41a4e17c, 5.59606), (4af47862f964a520d6f221e3, 5.5809374), (4acbc300f964a52058c520e3, 5.5758467), (4c9c6a059c48236a1cb14dee, 5.5599546), (4ac518d3f964a52076a720e3, 5.5473704), (4d5ed23c149637047e12cf94, 5.521165), (4ac518f6f964a52052af20e3, 5.509133)
25700402: (4b1c0375f964a520b30024e3, 4.187347), (4ac518d2f964a5203da720e3, 4.162847), (4c52b7a4b6dabe9a24d2bb13, 4.1216946), (4ac518cef964a52021a620e3, 4.100536), (4ac518d1f964a520c3a620e3, 4.0971694), (4bc0d7c84cdfc9b658969321, 4.0943265), (4acbc300f964a52058c520e3, 4.0923266), (4af9a82df964a520fd1222e3, 4.0790343), (4ac518cef964a520f8a520e3, 4.0751967), (4c9c6a059c48236a1cb14dee, 4.061273)
229149835: (4c9c6a059c48236a1cb14dee, 4.2871876), (4ac518f6f964a52052af20e3, 4.2837167), (4ac518e8f964a52075ab20e3, 4.28101), (4ac518cef964a520f8a520e3, 4.2781396), (4c52b7a4b6dabe9a24d2bb13, 4.270615), (4ac518cef964a52021a620e3, 4.2696395), (4ac518d3f964a52076a720e3, 4.2585797), (4ac518cef964a520f7a520e3, 4.2488284), (4ac518f6f964a52050af20e3, 4.243494), (4b1c0375f964a520b30024e3, 4.2428603)
30697978: (4ac518d2f964a5203da720e3, 2.6762123), (52d71ac611d2dae852a0be1f, 2.67568), (4ac518d1f964a520c3a620e3, 2.6289294), (4ac518f4f964a520fbae20e3, 2.6184037), (4ac518d2f964a52026a720e3, 2.611368), (4af47862f964a520d6f221e3, 2.610786), (4c9c6a059c48236a1cb14dee, 2.6006827), (4acbc300f964a52058c520e3, 2.5969276), (4b114284f964a520657923e3, 2.5940838), (4ac518cef964a520f8a520e3, 2.5937514)
194272379: (4ac518d2f964a5203da720e3, 5.60976), (4ac518f6f964a52052af20e3, 5.601583), (4c52b7a4b6dabe9a24d2bb13, 5.597699), (4c9c6a059c48236a1cb14dee, 5.594481), (4b1290d5f964a520da8a23e3, 5.583233), (4ac518cef964a52021a620e3, 5.5781655), (4ac518d3f964a52076a720e3, 5.572252), (4ac518cef964a520f8a520e3, 5.5655284), (4b1c0375f964a520b30024e3, 5.5630345), (4ac518e8f964a52075ab20e3, 5.562384)
201003224: (4f180e24e4b0fc8452f7abee, 4.0217695), (4ac518cef964a52021a620e3, 4.007712), (4ac518d1f964a520c3a620e3, 3.9720652), (4ba12171f964a520c29a37e3, 3.9639308), (4c6ce8d923c1a1cd4bdf1acf, 3.9332907), (4af47862f964a520d6f221e3, 3.9303205), (4c9c6a059c48236a1cb14dee, 3.928581), (4bc0d7c84cdfc9b658969321*, 3.9131215), (4acaf933f964a52031c320e3, 3.912318), (4b114284f964a520657923e3, 3.9091308)
600123975: (4ac518f4f964a520fbae20e3, 3.6030276), (4ac518d3f964a52076a720e3, 3.5593297), (4acbc300f964a52058c520e3, 3.5268238), (4ac518f7f964a520c6af20e3, 3.5130267), (4ac518f6f964a52052af20e3, 3.511928), (4ac518d0f964a52095a620e3, 3.5085301), (4ac518d2f964a5203da720e3, 3.4766874), (4ac518cef964a52021a620e3, 3.4754953), (4af47862f964a520d6f221e3, 3.4749234), (4ae811e5f964a5200cae21e3, 3.4200342)
