# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ae811e5f964a5200cae21e3, 4.462226), (4ac518eff964a52064ad20e3, 4.4498277), (4ac518cef964a52021a620e3, 4.4083424), (4ac518f6f964a52052af20e3, 4.390713), (4b114284f964a520657923e3, 4.375991), (4c9c6a059c48236a1cb14dee, 4.37431), (4ac518cef964a520f8a520e3, 4.364151), (4ba6419bf964a520b23f39e3, 4.334694), (4acbc300f964a52058c520e3, 4.3164983), (4b8146dbf964a520439d30e3, 4.312563)
116488898: (4ac518d3f964a52076a720e3, 4.0193534), (4ac518cef964a52021a620e3, 4.0146294), (4ac518f6f964a52052af20e3, 4.0070677), (4c52b7a4b6dabe9a24d2bb13, 4.000982), (4ac518d2f964a52026a720e3, 3.9941068), (4c9c6a059c48236a1cb14dee, 3.9912055), (4ba6419bf964a520b23f39e3, 3.9776757), (4c513de4250dd13a41a4e17c, 3.948395), (4ac518eff964a52064ad20e3, 3.9427974), (4ac518f4f964a520fbae20e3, 3.9344254)
37626306: (4c3d6ed94bc9a5939b07d471, 1.9941446), (4b0bf426f964a5200e3523e3, 1.9891223), (4b1c0375f964a520b30024e3, 1.9877179), (4ac518d2f964a52026a720e3, 1.9837809), (4ac518d1f964a520e6a620e3, 1.9757576), (4d4d51dea7f86ea8f43b35de, 1.9687351), (4af47862f964a520d6f221e3, 1.962068), (4ac518d2f964a5203da720e3, 1.9530739), (52628efb11d2aab0a9e71f3f, 1.9493885), (4b7a7122f964a520f62c2fe3, 1.9243108)
527709864: (4ac518cef964a52021a620e3, 5.5479493), (4ac518d3f964a52076a720e3, 5.512308), (4c6ce8d923c1a1cd4bdf1acf, 5.492663), (4d5ed23c149637047e12cf94, 5.4693313), (4ac518cef964a520f8a520e3, 5.4588237), (4c9c6a059c48236a1cb14dee, 5.4583454), (4af47862f964a520d6f221e3, 5.4565363), (4ac518f7f964a520c6af20e3, 5.4557977), (52d71ac611d2dae852a0be1f, 5.4528117), (4ac518d2f964a5203da720e3, 5.4457107)
287552823: (4ac518cef964a52021a620e3, 5.2004795), (4c9c6a059c48236a1cb14dee, 5.1729045), (4ac518eff964a52064ad20e3, 5.1525807), (4b114284f964a520657923e3, 5.122351), (4bcc08273740b7139c756365, 5.1055646), (4b1c0375f964a520b30024e3, 5.1037536), (4af47862f964a520d6f221e3, 5.1019483), (4ac518f6f964a52052af20e3, 5.098339), (4ac518f4f964a520fbae20e3, 5.087831), (4ac518d1f964a520c3a620e3, 5.0828643)
66192977: (4c9c6a059c48236a1cb14dee, 4.7041445), (4ac518cef964a52021a620e3, 4.696751), (4c6ce8d923c1a1cd4bdf1acf, 4.67139), (4ac518d3f964a52076a720e3, 4.659232), (4d5ed23c149637047e12cf94, 4.6488976), (4c513de4250dd13a41a4e17c, 4.611101), (4ac518d1f964a520c3a620e3, 4.6099124), (4ac518f7f964a520c6af20e3, 4.6051245), (4ac518cef964a520f8a520e3, 4.6016245), (4ac518f6f964a52052af20e3, 4.57949)
20172755: (4ac518d1f964a520c3a620e3, 4.208012), (4b1c0375f964a520b30024e3, 4.1931796), (4c9c6a059c48236a1cb14dee, 4.185328), (4ac518d2f964a5203da720e3, 4.177619), (4af47862f964a520d6f221e3, 4.1535215), (4bcc08273740b7139c756365, 4.116525), (4d5ed23c149637047e12cf94, 4.1139946), (4ac518d2f964a52026a720e3, 4.1083493), (4ac518f4f964a520fbae20e3, 4.103769), (506999663d7cfe42e733a9b3, 4.1017995)
14101317: (4ac518d2f964a52026a720e3, 5.052915), (4ac518d1f964a520c3a620e3, 5.0106635), (4c9c6a059c48236a1cb14dee, 4.984777), (4ac518d2f964a5203da720e3, 4.9563413), (4b0bf426f964a5200e3523e3, 4.952061), (4ac518f6f964a52052af20e3, 4.9390535), (4af47862f964a520d6f221e3, 4.9383926), (4b1c0375f964a520b30024e3, 4.938256), (4ac518f4f964a520fbae20e3, 4.9133015), (4bcc08273740b7139c756365, 4.908523)
19351120: (4ac518cef964a520f8a520e3, 4.04409), (4bc0d7c84cdfc9b658969321, 4.0046663), (4ac518eff964a52064ad20e3, 3.995305), (4ac518cef964a52021a620e3, 3.983168), (4ac518d1f964a520e6a620e3, 3.9754467), (4ba6419bf964a520b23f39e3, 3.964162), (4b1c0375f964a520b30024e3, 3.9538314), (4af9a82df964a520fd1222e3, 3.9320786), (4af47862f964a520d6f221e3, 3.9299686), (4c9c6a059c48236a1cb14dee, 3.9134016)
2327528659: (4ac518f6f964a52052af20e3, 3.66859), (4c9c6a059c48236a1cb14dee, 3.656743), (4ac518f4f964a520fbae20e3, 3.6249475), (4ac518d2f964a52026a720e3, 3.614361), (4ac518d1f964a520c3a620e3, 3.6068745), (4bcc08273740b7139c756365, 3.5977917), (4ac518eff964a52064ad20e3, 3.5942502), (4ac518cef964a52021a620e3, 3.5917623), (4e175b25183880768f35a7e5, 3.548561), (4ac518f0f964a520afad20e3, 3.5477855)
28332561: (4ac518d3f964a52076a720e3, 4.6509166), (4ac518d0f964a52097a620e3, 4.630989), (4ac518f6f964a52052af20e3, 4.6003876), (4d5ed23c149637047e12cf94, 4.576803), (4ac518f0f964a520afad20e3, 4.555954), (4c513de4250dd13a41a4e17c, 4.5535336), (4b1028a6f964a5203e6a23e3, 4.520407), (4c6ce8d923c1a1cd4bdf1acf, 4.519015), (4c9c6a059c48236a1cb14dee, 4.5017986), (4ac518cef964a52021a620e3, 4.494594)
29311582: (4ac518f7f964a520c6af20e3, 4.753551), (4ac518f6f964a52052af20e3, 4.7296257), (4ac518cef964a52021a620e3, 4.72167), (4ac518d2f964a52026a720e3, 4.7051616), (4c9c6a059c48236a1cb14dee, 4.704937), (4ba6419bf964a520b23f39e3, 4.6912904), (4d5ed23c149637047e12cf94, 4.6902437), (4ac518d2f964a5203da720e3, 4.686391), (4ac518d3f964a52076a720e3, 4.682004), (4b0bf426f964a5200e3523e3, 4.679552)
96850480: (4ac518cef964a52021a620e3, 4.571943), (4ae811e5f964a5200cae21e3, 4.558199), (518b9f51498e94d9adcac6c1, 4.5419264), (4b114284f964a520657923e3, 4.5380845), (4c6ce8d923c1a1cd4bdf1acf, 4.5286326), (4ac518d2f964a5203da720e3, 4.5250077), (4acbc300f964a52058c520e3, 4.4967093), (4ac518cef964a520f8a520e3, 4.471964), (4ac518d1f964a520c3a620e3, 4.4599123), (4ac518d1f964a520e0a620e3, 4.4478407)
359627726: (4b1c0375f964a520b30024e3, 5.0603786), (4ac518cef964a520f8a520e3, 5.0428534), (4ac518d2f964a5203da720e3, 5.0308595), (4af47862f964a520d6f221e3, 5.005814), (4c9c6a059c48236a1cb14dee, 4.999699), (4ac518d2f964a52026a720e3, 4.9773307), (4ac518cef964a52021a620e3, 4.972533), (4ac518d1f964a520c3a620e3, 4.9371696), (4d64f88cd2906a310083e2cb, 4.9245124), (4bc0d7c84cdfc9b658969321, 4.916611)
174392732: (4ac518cef964a52021a620e3, 5.28236), (4ac518d1f964a520c3a620e3, 5.2818427), (4b114284f964a520657923e3, 5.255919), (4c6ce8d923c1a1cd4bdf1acf, 5.249809), (4c9c6a059c48236a1cb14dee, 5.248817), (4acbc300f964a52058c520e3, 5.23452), (4ac518d2f964a5203da720e3, 5.228732), (4ac518f4f964a520fbae20e3, 5.220869), (4ae811e5f964a5200cae21e3, 5.1997304), (4ac518eff964a52064ad20e3, 5.1718793)
21878520: (4c6ce8d923c1a1cd4bdf1acf, 4.5859523), (4ac518cef964a52021a620e3, 4.5715284), (4c52b7a4b6dabe9a24d2bb13, 4.5595546), (4af9a82df964a520fd1222e3, 4.530307), (52d71ac611d2dae852a0be1f, 4.525716), (4af47862f964a520d6f221e3, 4.4919024), (4bcc08273740b7139c756365, 4.4888906), (4acaf933f964a52031c320e3, 4.4871464), (4ac518d2f964a5203da720e3, 4.479042), (4c9c6a059c48236a1cb14dee, 4.475223)
97700402: (4ae811e5f964a5200cae21e3, 5.404822), (4ac518cef964a52021a620e3, 5.3784323), (4ac518cef964a520f8a520e3, 5.321207), (4ac518f6f964a52050af20e3, 5.2776365), (4c9c6a059c48236a1cb14dee, 5.2762823), (4e4b9e2314958c3abfa956c7, 5.2703276), (4ac518d1f964a520c3a620e3, 5.244917), (4ac518f7f964a520c6af20e3, 5.227664), (4ac518cef964a520f7a520e3, 5.2259216), (4ac518eff964a52064ad20e3, 5.200457)
19731674: (4ac518e8f964a52075ab20e3, 4.2352786), (4ac518d1f964a520c3a620e3, 4.208475), (4ac518d2f964a52026a720e3, 4.174702), (4c9c6a059c48236a1cb14dee, 4.167314), (4bf5197b98ac0f4761ac64a8, 4.165534), (4ac518f6f964a52050af20e3, 4.1603746), (4ac518d2f964a5203da720e3, 4.1537747), (4b0bf426f964a5200e3523e3, 4.14478), (4bcc08273740b7139c756365, 4.138561), (4ac518f6f964a52052af20e3, 4.135314)
260810256: (4ac518d1f964a520e6a620e3, 3.5084612), (4ac518eff964a52064ad20e3, 3.4991696), (4c9c6a059c48236a1cb14dee, 3.473006), (4bcc08273740b7139c756365, 3.4478204), (4ac518d1f964a520c3a620e3, 3.437008), (4ac518d2f964a52026a720e3, 3.4331524), (4ac518f6f964a52052af20e3, 3.4319596), (4b1c0375f964a520b30024e3, 3.405707), (4af9a82df964a520fd1222e3, 3.3880236), (4b0bf426f964a5200e3523e3, 3.3796084)
24880762: (4b1c0375f964a520b30024e3, 3.6484752), (4af9a82df964a520fd1222e3, 3.611466), (4ac518d2f964a52026a720e3, 3.5840855), (4ac518d1f964a520e6a620e3, 3.5662737), (4ac518eff964a52064ad20e3, 3.5473635), (4b0bf426f964a5200e3523e3, 3.5265877), (4ac518cef964a52021a620e3, 3.5208395), (4bcc08273740b7139c756365, 3.515312), (4ac518cef964a520f8a520e3, 3.5075173), (4c9c6a059c48236a1cb14dee, 3.5000827)
282312012: (4bc0d7c84cdfc9b658969321, 3.9182043), (4ac518d3f964a52076a720e3, 3.8999045), (4ac518f7f964a520c6af20e3, 3.8759503), (4ac518cef964a52021a620e3, 3.8602464), (4ba6419bf964a520b23f39e3, 3.8450832), (4ac518f6f964a52052af20e3, 3.8385963), (4ac518d2f964a52026a720e3, 3.8329206), (4c9c6a059c48236a1cb14dee, 3.825114), (4af47862f964a520d6f221e3, 3.8145087), (4b0bf426f964a5200e3523e3, 3.7946393)
341867895: (4af47862f964a520d6f221e3, 3.3425596), (52d71ac611d2dae852a0be1f, 3.3395553), (4d5ed23c149637047e12cf94, 3.3275425), (4ac518d2f964a5203da720e3, 3.2934997), (4ac518f4f964a520fbae20e3, 3.2931025), (4fa1bbbee4b058e27d7beab7, 3.2813284), (4c9c6a059c48236a1cb14dee, 3.274802), (4c6ce8d923c1a1cd4bdf1acf, 3.2703583), (4ac518d3f964a52076a720e3, 3.2531), (4b1c0375f964a520b30024e3, 3.2424746)
345525563: (4ac518d2f964a52026a720e3, 4.494736), (4bc0d7c84cdfc9b658969321, 4.4672985), (4ac518cef964a52021a620e3, 4.453579), (4af9a82df964a520fd1222e3, 4.447859), (4ba6419bf964a520b23f39e3, 4.440191), (4ac518f6f964a52052af20e3, 4.439881), (4ac518d2f964a5203da720e3, 4.4195967), (4ae811e5f964a5200cae21e3, 4.414801), (4af47862f964a520d6f221e3, 4.3886147), (4b114284f964a520657923e3, 4.3867946)
15106501: (4b1c0375f964a520b30024e3, 5.624436), (4ac518d1f964a520e6a620e3, 5.62195), (4af47862f964a520d6f221e3, 5.607454), (4c9c6a059c48236a1cb14dee, 5.5959496), (4ac518cef964a520f8a520e3, 5.5955825), (4ac518eff964a52064ad20e3, 5.5873866), (4ac518d2f964a5203da720e3, 5.5689883), (4af9a82df964a520fd1222e3, 5.5354943), (4ba6419bf964a520b23f39e3, 5.5177646), (4ac518cef964a52021a620e3, 5.5124617)
199255966: (4ac518f6f964a52052af20e3, 4.1915), (4ac518eff964a52064ad20e3, 4.179298), (4ac518cef964a52021a620e3, 4.169192), (4c9c6a059c48236a1cb14dee, 4.143413), (4ac518cef964a520f8a520e3, 4.137392), (4ba6419bf964a520b23f39e3, 4.1289277), (4ae811e5f964a5200cae21e3, 4.1242065), (4af9a82df964a520fd1222e3, 4.1229787), (4bcc08273740b7139c756365, 4.1229506), (4b114284f964a520657923e3, 4.0880084)
942125930: (4ac518cef964a52021a620e3, 4.630412), (4c513de4250dd13a41a4e17c, 4.607091), (4ac518d3f964a52076a720e3, 4.5905576), (4ac518cef964a520f8a520e3, 4.589273), (4c9c6a059c48236a1cb14dee, 4.5839944), (4ac518f6f964a52052af20e3, 4.5814633), (4ba6419bf964a520b23f39e3, 4.5462246), (4af9a82df964a520fd1222e3, 4.5447917), (4ac518d0f964a52097a620e3, 4.5377), (4bc0d7c84cdfc9b658969321, 4.5365977)
241338813: (4ac518d1f964a520c3a620e3, 5.4097824), (4c9c6a059c48236a1cb14dee, 5.3916593), (4b1c0375f964a520b30024e3, 5.3546157), (4ac518cef964a52021a620e3, 5.3333282), (4ac518d2f964a5203da720e3, 5.3063207), (4ac518d2f964a52026a720e3, 5.290171), (4bcc08273740b7139c756365, 5.288387), (4af47862f964a520d6f221e3, 5.2784734), (4ac518eff964a52064ad20e3, 5.265999), (4ac518f6f964a52052af20e3, 5.2644305)
239860965: (4ac518d2f964a52026a720e3, 4.282547), (4af47862f964a520d6f221e3, 4.156468), (4af9a82df964a520fd1222e3, 4.151359), (4b0bf426f964a5200e3523e3, 4.142536), (4b1c0375f964a520b30024e3, 4.133316), (4ac518f6f964a52052af20e3, 4.109921), (4c9c6a059c48236a1cb14dee, 4.106613), (4ac518d1f964a520e6a620e3, 4.0799828), (4ba6419bf964a520b23f39e3, 4.0770164), (4ac518eff964a52064ad20e3, 4.075803)
263271366: (4ac518cef964a52021a620e3, 4.121474), (4ac518eff964a52064ad20e3, 4.1187043), (4e175b25183880768f35a7e5, 4.116894), (4ac518cef964a520f8a520e3, 4.0844016), (4c9c6a059c48236a1cb14dee, 4.083941), (4b114284f964a520657923e3, 4.074487), (4ba6419bf964a520b23f39e3, 4.0571823), (4ac518f6f964a52052af20e3, 4.0528035), (4ac518f6f964a52050af20e3, 4.044548), (4b8146dbf964a520439d30e3, 4.0274177)
364981892: (4e175b25183880768f35a7e5, 3.7336032), (4bc0d7c84cdfc9b658969321, 3.710248), (4ac518f6f964a52050af20e3, 3.703508), (4c9c6a059c48236a1cb14dee, 3.6899374), (4ba6419bf964a520b23f39e3, 3.6803095), (4ac518cef964a52021a620e3, 3.6799164), (4ac518f6f964a52052af20e3, 3.6636), (4ac518cef964a520f8a520e3, 3.661843), (4b114284f964a520657923e3, 3.661613), (4ac518f7f964a520c6af20e3, 3.6594663)
2282526020: (4af9a82df964a520fd1222e3, 4.6365395), (4ac518f6f964a52052af20e3, 4.622509), (4c9c6a059c48236a1cb14dee, 4.6031528), (4ac518eff964a52064ad20e3, 4.6031413), (4ac518cef964a52021a620e3, 4.599155), (4bcc08273740b7139c756365, 4.584729), (4b114284f964a520657923e3, 4.5689645), (4af47862f964a520d6f221e3, 4.562357), (4e175b25183880768f35a7e5, 4.56054), (4ac518f4f964a520fbae20e3, 4.5534897)
23402744: (4ac518eff964a52064ad20e3, 4.600853), (4c9c6a059c48236a1cb14dee, 4.570985), (4ac518cef964a520f8a520e3, 4.557247), (505b0a96e4b0597d277e6444, 4.5551305), (4bcc08273740b7139c756365, 4.5532856), (4ac518cef964a52021a620e3, 4.54677), (4e175b25183880768f35a7e5, 4.522), (4acbc300f964a52058c520e3, 4.495771), (4b114284f964a520657923e3, 4.494954), (4ac518d1f964a520c3a620e3, 4.4696317)
77166277: (4ac518f6f964a52050af20e3, 4.977915), (4ac518cef964a52021a620e3, 4.961868), (4c6ce8d923c1a1cd4bdf1acf, 4.957562), (4ae811e5f964a5200cae21e3, 4.9392433), (4acbc300f964a52058c520e3, 4.933146), (4ac518d1f964a520c3a620e3, 4.8933353), (4c9c6a059c48236a1cb14dee, 4.8893366), (4ac518f7f964a520c6af20e3, 4.884612), (4b114284f964a520657923e3, 4.8636594), (4ac518d2f964a5203da720e3, 4.8592935)
19854463: (4c9c6a059c48236a1cb14dee, 5.127456), (4d5ed23c149637047e12cf94, 5.1231074), (4ac518d3f964a52076a720e3, 5.093393), (4bcc08273740b7139c756365, 5.082362), (4ac518cef964a52021a620e3, 5.075516), (4ac518f7f964a520c6af20e3, 5.0727816), (4ac518f6f964a52052af20e3, 5.065745), (4b0bf426f964a5200e3523e3, 5.0567765), (4ac518d1f964a520c3a620e3, 5.044098), (4ac518d0f964a52095a620e3, 4.978911)
16487724: (4b1c0375f964a520b30024e3, 4.698756), (4ac518d2f964a5203da720e3, 4.678128), (4c9c6a059c48236a1cb14dee, 4.6534996), (4ac518cef964a520f8a520e3, 4.6520004), (4ac518d1f964a520c3a620e3, 4.61197), (4af47862f964a520d6f221e3, 4.6021256), (4ac518eff964a52064ad20e3, 4.5947313), (4ac518d2f964a52026a720e3, 4.555948), (4ac518d1f964a520e6a620e3, 4.544117), (4ac518cef964a52021a620e3, 4.5178366)
203200546: (4c6ce8d923c1a1cd4bdf1acf*, 3.9547145), (4c9c6a059c48236a1cb14dee*, 3.9119213), (4ac518f7f964a520c6af20e3, 3.9078798), (4ac518d1f964a520c3a620e3, 3.8895595), (4ac518d3f964a52076a720e3, 3.8814235), (4ac518f6f964a52052af20e3, 3.8764591), (4ac518f4f964a520fbae20e3, 3.8708265), (4ae811e5f964a5200cae21e3, 3.8449254), (4acbc300f964a52058c520e3, 3.8409405), (4c52b7a4b6dabe9a24d2bb13*, 3.8040624)
887423532: (4bcc08273740b7139c756365, 5.018213), (4ac518d1f964a520e6a620e3, 4.9796915), (4ac518eff964a52064ad20e3, 4.9682646), (4c9c6a059c48236a1cb14dee, 4.950834), (4af9a82df964a520fd1222e3, 4.9491587), (4ac518f6f964a52052af20e3, 4.928579), (4b114284f964a520657923e3, 4.904594), (4af47862f964a520d6f221e3, 4.8903327), (4ac518cef964a52021a620e3, 4.886332), (4e175b25183880768f35a7e5, 4.8861513)
277134255: (4c9c6a059c48236a1cb14dee, 5.4295897), (4ac518d2f964a52026a720e3, 5.3741665), (4ac518f4f964a520fbae20e3, 5.352237), (4ac518d1f964a520c3a620e3, 5.3510537), (4ae811e5f964a5200cae21e3, 5.346548), (4ac518cef964a52021a620e3, 5.340505), (4ac518f6f964a52052af20e3, 5.3261695), (4ac518cef964a520f8a520e3, 5.279587), (4af47862f964a520d6f221e3, 5.27799), (4ac518eff964a52064ad20e3, 5.276397)
116414303: (4ac518f6f964a52050af20e3, 4.0286727), (4ac518f7f964a520c6af20e3, 3.988887), (4ac518d0f964a52095a620e3, 3.952882), (4ac518cef964a52021a620e3, 3.9275973), (4c9c6a059c48236a1cb14dee, 3.9206703), (4ac518d2f964a5203da720e3, 3.9163377), (4ac518d1f964a520c3a620e3, 3.9037054), (4ac518cef964a520f8a520e3, 3.8974204), (4e4b9e2314958c3abfa956c7, 3.8823688), (4ae811e5f964a5200cae21e3, 3.876097)
16369789: (4bcc08273740b7139c756365, 3.7571592), (4ac518f3f964a5209fae20e3, 3.6959612), (4e175b25183880768f35a7e5, 3.6769538), (4ac518d1f964a520e6a620e3, 3.6647725), (4af9a82df964a520fd1222e3, 3.6531239), (52d71ac611d2dae852a0be1f, 3.639585), (506999663d7cfe42e733a9b3, 3.6242046), (4d5ed23c149637047e12cf94, 3.624137), (4ac518eff964a52064ad20e3, 3.6166055), (4aeee0f9f964a52083d421e3, 3.5920155)
387903136: (4ac518f4f964a520fbae20e3, 4.430523), (4ac518f6f964a52052af20e3, 4.358034), (4c9c6a059c48236a1cb14dee, 4.3536687), (4af47862f964a520d6f221e3, 4.340816), (4d5ed23c149637047e12cf94, 4.3367124), (4e175b25183880768f35a7e5, 4.3361425), (4ac518f7f964a520c6af20e3, 4.330028), (4ac518d2f964a52026a720e3, 4.3073807), (4ac518cef964a52021a620e3, 4.3025374), (4ac518d1f964a520c3a620e3, 4.297001)
188244198: (4ac518d3f964a52076a720e3*, 4.9895325), (4c9c6a059c48236a1cb14dee, 4.982555), (4ac518cef964a52021a620e3, 4.977042), (4d5ed23c149637047e12cf94, 4.9757333), (4ac518d0f964a52095a620e3, 4.9617305), (4bcc08273740b7139c756365, 4.9543705), (4c6ce8d923c1a1cd4bdf1acf, 4.952536), (4e175b25183880768f35a7e5, 4.9218693), (4af47862f964a520d6f221e3, 4.920793), (4ac518f4f964a520fbae20e3, 4.901684)
20277572: (4af47862f964a520d6f221e3, 5.263258), (4ac518cef964a52021a620e3, 5.248413), (52d71ac611d2dae852a0be1f, 5.2463164), (4b1c0375f964a520b30024e3, 5.237231), (4ac518d2f964a5203da720e3, 5.223486), (4af9a82df964a520fd1222e3, 5.2207894), (4bc0d7c84cdfc9b658969321, 5.2087655), (4ac518cef964a520f8a520e3, 5.198283), (4c9c6a059c48236a1cb14dee, 5.1736155), (4b114284f964a520657923e3, 5.170924)
238027459: (4ac518d1f964a520c3a620e3, 3.7536542), (4c9c6a059c48236a1cb14dee, 3.7370727), (4b1c0375f964a520b30024e3, 3.6953113), (4d5ed23c149637047e12cf94, 3.6952827), (4ba12171f964a520c29a37e3, 3.6751094), (4d64f88cd2906a310083e2cb, 3.671554), (4ac518d2f964a5203da720e3, 3.667869), (4ae811e5f964a5200cae21e3, 3.6478956), (4bcc08273740b7139c756365, 3.644094), (4ac518e8f964a52075ab20e3, 3.6375632)
195913019: (4ac518d2f964a5203da720e3, 3.9680343), (4ac518d1f964a520c3a620e3, 3.9614334), (4acbc300f964a52058c520e3, 3.9323912), (4c9c6a059c48236a1cb14dee, 3.9235058), (4ac518f6f964a52050af20e3, 3.912757), (4ae811e5f964a5200cae21e3, 3.9105268), (4ac518cef964a520f8a520e3, 3.8839698), (4bcc08273740b7139c756365, 3.878011), (4ca65075b7106dcb88cb5ca5, 3.87348), (4b7e5255f964a52076e92fe3, 3.8710368)
2182504887: (4ac518cef964a52021a620e3, 5.497534), (4bc0d7c84cdfc9b658969321, 5.455494), (4ac518f7f964a520c6af20e3, 5.454587), (4ac518f6f964a52052af20e3, 5.4336476), (4ac518d2f964a5203da720e3, 5.4246697), (4ac518d3f964a52076a720e3, 5.416841), (4af47862f964a520d6f221e3, 5.412247), (4c6ce8d923c1a1cd4bdf1acf, 5.405818), (4c9c6a059c48236a1cb14dee, 5.4042907), (4d5ed23c149637047e12cf94, 5.403311)
25257223: (4ac518d1f964a520c3a620e3, 5.5523477), (4c9c6a059c48236a1cb14dee, 5.547878), (4acbc300f964a52058c520e3, 5.534841), (4b114284f964a520657923e3, 5.5286055), (4ac518d2f964a5203da720e3, 5.5164814), (4ac518eff964a52064ad20e3, 5.5136237), (4ac518cef964a52021a620e3, 5.4795637), (505b0a96e4b0597d277e6444, 5.478493), (4bcc08273740b7139c756365, 5.477972), (4ac518f4f964a520fbae20e3, 5.4651437)
389748350: (4b1c0375f964a520b30024e3, 3.5768101), (4ac518d1f964a520c3a620e3, 3.5700395), (4af9a82df964a520fd1222e3, 3.565199), (4ac518d2f964a5203da720e3, 3.5598154), (4d64f88cd2906a310083e2cb, 3.5561025), (506999663d7cfe42e733a9b3, 3.53354), (4ac518d2f964a52026a720e3, 3.5202036), (4bcc08273740b7139c756365, 3.4955487), (4c9c6a059c48236a1cb14dee, 3.483049), (4af47862f964a520d6f221e3, 3.4827082)
27228373: (4ac518cef964a52021a620e3, 4.0171843), (4ae811e5f964a5200cae21e3, 3.9946275), (4c9c6a059c48236a1cb14dee, 3.9642541), (4ac518cef964a520f8a520e3, 3.9640517), (4ac518f6f964a52050af20e3, 3.9306014), (4ba6419bf964a520b23f39e3, 3.921397), (4ac518f4f964a520fbae20e3, 3.9213665), (4e4b9e2314958c3abfa956c7, 3.9186935), (4ac518f6f964a52052af20e3, 3.906631), (4ac518eff964a52064ad20e3, 3.8982587)
2379767277: (4ac518cef964a520f8a520e3, 4.3572564), (4e4b9e2314958c3abfa956c7, 4.345757), (4ac518cef964a52021a620e3, 4.3437414), (4c513de4250dd13a41a4e17c, 4.3038764), (4be5a482cf200f47ff79133c, 4.3022394), (4c6950702c29d13ab5d50a41, 4.2950644), (4c6ce8d923c1a1cd4bdf1acf, 4.2912703), (4c9c6a059c48236a1cb14dee, 4.26238), (4ac518d3f964a52076a720e3, 4.237627), (4ac518eff964a52064ad20e3, 4.2232256)
73767907: (4ac518f4f964a520fbae20e3, 4.175599), (4b855193f964a520665631e3, 4.162374), (4af47862f964a520d6f221e3, 4.150821), (4c9c6a059c48236a1cb14dee, 4.1409297), (4c6ce8d923c1a1cd4bdf1acf, 4.1190157), (4ac518d2f964a5203da720e3, 4.112356), (4ac518f7f964a520c6af20e3, 4.1069274), (4c56deb412f0d13a7bc105ad, 4.0908732), (4d5ed23c149637047e12cf94, 4.080416), (4ac518cef964a52021a620e3, 4.068318)
22635581: (4c9c6a059c48236a1cb14dee, 5.7380733), (4ac518eff964a52064ad20e3, 5.689055), (4ac518cef964a520f8a520e3, 5.654221), (4ac518d1f964a520c3a620e3, 5.652426), (4ac518cef964a52021a620e3, 5.6265063), (4ac518f4f964a520fbae20e3, 5.625556), (4ac518d2f964a5203da720e3, 5.592371), (4acbc300f964a52058c520e3, 5.5902476), (4af47862f964a520d6f221e3, 5.585906), (4b114284f964a520657923e3, 5.574251)
358760746: (4ac518cef964a520f8a520e3, 3.8837194), (4ac518d1f964a520e6a620e3, 3.874606), (4b72fb14f964a520ae932de3, 3.8098898), (4ad4ee47f964a520bafc20e3, 3.8003223), (4bc0d7c84cdfc9b658969321, 3.7905653), (4e4b9e2314958c3abfa956c7, 3.7897944), (4c9c6a059c48236a1cb14dee, 3.7855256), (4ac518eff964a52064ad20e3, 3.779551), (4ac518cef964a52021a620e3, 3.7542682), (4ba6419bf964a520b23f39e3, 3.7419457)
17176350: (4b1c0375f964a520b30024e3, 4.893068), (4ac518d3f964a52076a720e3, 4.8590183), (4af47862f964a520d6f221e3, 4.8400397), (4c9c6a059c48236a1cb14dee, 4.837606), (4d5ed23c149637047e12cf94, 4.8344398), (4ac518d2f964a52026a720e3, 4.8214726), (4b0bf426f964a5200e3523e3, 4.804016), (4ac518cef964a52021a620e3, 4.784385), (4ac518d1f964a520c3a620e3, 4.772797), (4ac518d2f964a5203da720e3, 4.7592955)
105648793: (4ac518cef964a52021a620e3, 4.313868), (4ac518f6f964a52052af20e3, 4.291626), (4bcc08273740b7139c756365, 4.271832), (4ac518d1f964a520c3a620e3, 4.27179), (4c9c6a059c48236a1cb14dee, 4.2649894), (4ac518f7f964a520c6af20e3, 4.25125), (4ac518e8f964a52075ab20e3, 4.231772), (4ba6419bf964a520b23f39e3, 4.203949), (4acbc300f964a52058c520e3, 4.202827), (4ae811e5f964a5200cae21e3, 4.1985283)
193600388: (4ae811e5f964a5200cae21e3, 5.1976585), (4c9c6a059c48236a1cb14dee, 5.1577373), (4ac518d1f964a520c3a620e3, 5.1518383), (4acbc300f964a52058c520e3, 5.113942), (4ac518f4f964a520fbae20e3, 5.0764456), (4ac518f6f964a52052af20e3, 5.075753), (4ac518eff964a52064ad20e3, 5.04029), (4ac518cef964a52021a620e3, 5.03277), (505b0a96e4b0597d277e6444, 4.999659), (4b114284f964a520657923e3, 4.9887757)
30034795: (4ae811e5f964a5200cae21e3, 4.715883), (4b114284f964a520657923e3, 4.7066064), (4acbc300f964a52058c520e3, 4.655581), (4c9c6a059c48236a1cb14dee, 4.622738), (4ac518d1f964a520c3a620e3, 4.617777), (4ac518cef964a52021a620e3, 4.6009746), (4f1205e9e4b04720456783a7, 4.598098), (4ac518f6f964a52052af20e3, 4.58272), (4ac518f4f964a520fbae20e3, 4.576436), (4ac518cef964a520f8a520e3*, 4.5606985)
