# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
8493742: (4ac518d1f964a520c3a620e3, 4.5835905), (4ac518cef964a52021a620e3, 4.582101), (4af47862f964a520d6f221e3, 4.5624614), (4c6ce8d923c1a1cd4bdf1acf, 4.5341043), (4ac518d2f964a5203da720e3, 4.527872), (4c9c6a059c48236a1cb14dee, 4.5214777), (4acbc300f964a52058c520e3, 4.5125055), (4ac518d2f964a52026a720e3, 4.509228), (4ad42aa6f964a5205de720e3, 4.4900904), (4b114284f964a520657923e3, 4.4846663)
19287405: (4ac518f6f964a52052af20e3, 3.5474606), (4bcc08273740b7139c756365, 3.5201268), (4ac518e8f964a52075ab20e3, 3.5158198), (4d5ed23c149637047e12cf94, 3.5111358), (4b1c0375f964a520b30024e3, 3.5084758), (4ac518cef964a52021a620e3, 3.4789588), (4ac518cef964a520f8a520e3, 3.472334), (4b7a7122f964a520f62c2fe3, 3.468683), (4c9c6a059c48236a1cb14dee, 3.468173), (4c52b7a4b6dabe9a24d2bb13, 3.4653506)
19538150: (4ac518cef964a52021a620e3, 4.7129884), (4c6ce8d923c1a1cd4bdf1acf, 4.6150827), (4ac518d3f964a52076a720e3, 4.613663), (4c9c6a059c48236a1cb14dee, 4.601219), (4b114284f964a520657923e3, 4.5837283), (4ac518cef964a520f8a520e3, 4.5722632), (4ac518d1f964a520c3a620e3, 4.5690193), (4af47862f964a520d6f221e3, 4.561398), (4ac518d2f964a5203da720e3, 4.5601816), (4ac518f4f964a520fbae20e3, 4.540624)
160049905: (4ac518d1f964a520c3a620e3, 5.3530984), (4af47862f964a520d6f221e3, 5.349584), (4c9c6a059c48236a1cb14dee, 5.3469768), (4ac518cef964a52021a620e3, 5.342831), (4ac518f6f964a52052af20e3*, 5.3133564), (4acbc300f964a52058c520e3, 5.307883), (4ac518f7f964a520c6af20e3, 5.274975), (4ba6419bf964a520b23f39e3, 5.261383), (4bcc08273740b7139c756365, 5.257153), (4b114284f964a520657923e3, 5.25555)
162119332: (4b1c0375f964a520b30024e3, 5.061016), (4c9c6a059c48236a1cb14dee, 4.9700456), (4ac518d3f964a52076a720e3, 4.9608192), (4ac518cef964a520f8a520e3, 4.95931), (4ac518f6f964a52052af20e3, 4.951391), (4af47862f964a520d6f221e3, 4.935189), (4ac518d1f964a520c3a620e3, 4.920035), (4ac518d2f964a52026a720e3, 4.9118595), (4ae811e5f964a5200cae21e3, 4.9093766), (4bcc08273740b7139c756365, 4.9061365)
293652562: (4ba6419bf964a520b23f39e3, 4.00102), (4ac518f6f964a52052af20e3, 3.981881), (4c9c6a059c48236a1cb14dee, 3.9621124), (4c52b7a4b6dabe9a24d2bb13, 3.9512172), (4ac518cef964a52021a620e3*, 3.9290538), (4bc0d7c84cdfc9b658969321, 3.9287229), (4ac518f4f964a520fbae20e3, 3.9117491), (4d64f88cd2906a310083e2cb, 3.9035132), (4ac518d2f964a52026a720e3, 3.8777347), (4af47862f964a520d6f221e3, 3.8665428)
349545209: (4ac518cef964a52021a620e3, 6.1032214), (4c9c6a059c48236a1cb14dee, 6.045524), (4b114284f964a520657923e3, 5.9988456), (4ba6419bf964a520b23f39e3, 5.9982815), (4ac518d1f964a520c3a620e3, 5.992337), (4af47862f964a520d6f221e3, 5.973146), (4ad42aa6f964a5205de720e3, 5.952013), (4c6ce8d923c1a1cd4bdf1acf, 5.949812), (4ac518d2f964a5203da720e3, 5.947836), (4ac518d2f964a52026a720e3, 5.915945)
90652311: (4ac518cef964a52021a620e3, 5.474689), (4ac518d1f964a520c3a620e3, 5.399865), (4ac518cef964a520f8a520e3, 5.3878627), (4ac518d3f964a52076a720e3, 5.367757), (4ac518f6f964a52052af20e3, 5.3570676), (4b114284f964a520657923e3, 5.342125), (4ac518f7f964a520c6af20e3, 5.3413444), (4b1c0375f964a520b30024e3, 5.337278), (4bcc08273740b7139c756365, 5.3322463), (4c9c6a059c48236a1cb14dee, 5.3289475)
31205344: (4c52b7a4b6dabe9a24d2bb13, 3.8945138), (4ba6419bf964a520b23f39e3, 3.891619), (4ac518d0f964a52097a620e3, 3.8825624), (4af47862f964a520d6f221e3, 3.8694625), (4ac518d2f964a52026a720e3, 3.8273394), (4c9c6a059c48236a1cb14dee, 3.8258271), (4e4b9e2314958c3abfa956c7, 3.8237224), (4ac518d1f964a520e0a620e3, 3.820433), (4ac518f6f964a52052af20e3, 3.8118165), (4c6ce8d923c1a1cd4bdf1acf*, 3.7587733)
128927282: (4af47862f964a520d6f221e3, 5.482795), (4c9c6a059c48236a1cb14dee, 5.435911), (4ac518f6f964a52052af20e3, 5.4191556), (4ac518d2f964a52026a720e3, 5.396603), (4ac518cef964a52021a620e3, 5.376257), (4c6ce8d923c1a1cd4bdf1acf*, 5.369904), (4c52b7a4b6dabe9a24d2bb13, 5.3681192), (4e4b9e2314958c3abfa956c7, 5.348896), (4ba6419bf964a520b23f39e3, 5.3478785), (52d71ac611d2dae852a0be1f, 5.3267145)
1710153072: (4acbc300f964a52058c520e3, 4.6224213), (4ac518d1f964a520c3a620e3, 4.620035), (4ac518cef964a52021a620e3, 4.590217), (4b114284f964a520657923e3, 4.5850453), (4ac518eff964a52064ad20e3, 4.5638604), (4b1c0375f964a520b30024e3, 4.5081024), (4af47862f964a520d6f221e3, 4.507318), (4c9c6a059c48236a1cb14dee, 4.5005774), (4ac518d2f964a5203da720e3, 4.486123), (4bcc08273740b7139c756365, 4.460467)
1601600076: (4ac518cef964a52021a620e3, 5.076404), (4c9c6a059c48236a1cb14dee, 4.964326), (4af47862f964a520d6f221e3, 4.938498), (4ac518d2f964a5203da720e3, 4.92321), (4ac518f6f964a52052af20e3, 4.920784), (4ac518d1f964a520c3a620e3, 4.9180875), (4ac518d2f964a52026a720e3, 4.915706), (4c6ce8d923c1a1cd4bdf1acf, 4.914841), (4ac518cef964a520f8a520e3, 4.9136863), (4c52b7a4b6dabe9a24d2bb13, 4.910377)
20658585: (52628efb11d2aab0a9e71f3f, 3.8719778), (4ac518eff964a52064ad20e3, 3.870515), (4b1c0375f964a520b30024e3, 3.8406003), (4af47862f964a520d6f221e3, 3.794519), (4c3d6ed94bc9a5939b07d471, 3.7939513), (4b7a7122f964a520f62c2fe3, 3.786409), (4acbc300f964a52058c520e3, 3.7443233), (4ac518cef964a52021a620e3, 3.7429364), (4c9c6a059c48236a1cb14dee, 3.7364116), (4c52b7a4b6dabe9a24d2bb13, 3.73554)
210589642: (4ac518cef964a52021a620e3, 4.6356606), (4c9c6a059c48236a1cb14dee, 4.566236), (4af47862f964a520d6f221e3, 4.5449853), (4ac518d1f964a520c3a620e3, 4.5200043), (4ac518f6f964a52052af20e3, 4.4905057), (4ac518cef964a520f8a520e3, 4.4877906), (4ac518eff964a52064ad20e3, 4.4845996), (4c6ce8d923c1a1cd4bdf1acf, 4.475128), (505b0a96e4b0597d277e6444, 4.460418), (4acbc300f964a52058c520e3, 4.4602814)
2184804116: (4c52b7a4b6dabe9a24d2bb13, 4.7780414), (4ba6419bf964a520b23f39e3, 4.6942635), (4ac518f6f964a52052af20e3, 4.6757283), (4c9c6a059c48236a1cb14dee, 4.663697), (4bcc08273740b7139c756365, 4.6365194), (4f180e24e4b0fc8452f7abee, 4.6224346), (4af47862f964a520d6f221e3, 4.6088214), (4acbc300f964a52058c520e3, 4.6020465), (4ac518cef964a52021a620e3, 4.5891223), (4d64f88cd2906a310083e2cb, 4.581321)
299840572: (4ac518f7f964a520c6af20e3, 3.6844912), (4b114284f964a520657923e3, 3.614467), (4ac518d1f964a520c3a620e3, 3.568342), (4bcc08273740b7139c756365, 3.52224), (4ac518cef964a52021a620e3, 3.5099216), (4af9a82df964a520fd1222e3, 3.4998896), (4acbc300f964a52058c520e3, 3.4995384), (4ac518d2f964a5203da720e3, 3.4932113), (4ac518f6f964a52050af20e3, 3.4929397), (4ac518cef964a520f8a520e3, 3.4766207)
317801225: (4ac518cef964a52021a620e3, 3.890827), (505b0a96e4b0597d277e6444, 3.8324869), (4b1c0375f964a520b30024e3, 3.8213842), (4c9c6a059c48236a1cb14dee, 3.8135588), (4ac518eff964a52064ad20e3, 3.8115044), (4ac518d2f964a5203da720e3, 3.7873666), (4ac518d0f964a52099a620e3, 3.7821271), (4b7a7122f964a520f62c2fe3, 3.7794738), (4ac518cef964a520f8a520e3, 3.7698233), (52d71ac611d2dae852a0be1f, 3.7600927)
31217156: (4b114284f964a520657923e3, 4.097563), (4ac518d2f964a5203da720e3, 4.038369), (4acaf933f964a52031c320e3, 4.037591), (4ac518f7f964a520c6af20e3, 3.968079), (4ac518eff964a52064ad20e3, 3.9669523), (4af47862f964a520d6f221e3, 3.9616153), (4ad42aa6f964a5205de720e3, 3.9547658), (4acbc300f964a52058c520e3, 3.9484096), (4c9c6a059c48236a1cb14dee, 3.9481647), (4ac518d3f964a52076a720e3, 3.9439607)
12917202: (4c52b7a4b6dabe9a24d2bb13, 3.2409427), (4ba6419bf964a520b23f39e3, 3.2387927), (4af47862f964a520d6f221e3, 3.2010913), (4c9c6a059c48236a1cb14dee, 3.1764984), (4ac518f6f964a52052af20e3, 3.1470368), (4acbc300f964a52058c520e3, 3.1453612), (4d64f88cd2906a310083e2cb, 3.1409562), (4ac518d1f964a520c3a620e3, 3.1344485), (4ac518d0f964a52099a620e3, 3.1081579), (4ac518cef964a52021a620e3, 3.0972466)
40445107: (4b114284f964a520657923e3, 3.0941799), (4c9c6a059c48236a1cb14dee, 3.088691), (4af47862f964a520d6f221e3, 3.0818264), (4ac518cef964a52021a620e3, 3.0796037), (4acbc300f964a52058c520e3, 3.0795887), (4bcc08273740b7139c756365, 3.0718026), (4ac518f6f964a52052af20e3, 3.0693934), (4ac518d1f964a520c3a620e3, 3.0647585), (4ac518eff964a52064ad20e3, 3.061894), (4c52b7a4b6dabe9a24d2bb13, 3.0396354)
182756698: (4c9c6a059c48236a1cb14dee, 4.903322), (4c52b7a4b6dabe9a24d2bb13, 4.8989887), (4ac518f6f964a52052af20e3, 4.897283), (4af47862f964a520d6f221e3, 4.865275), (4ac518cef964a520f7a520e3, 4.842), (4ba6419bf964a520b23f39e3, 4.839515), (4ac518cef964a52021a620e3, 4.806257), (4ac518f4f964a520fbae20e3, 4.7777085), (4bcc08273740b7139c756365, 4.767116), (4ac518eff964a52064ad20e3, 4.7426643)
64623: (4af47862f964a520d6f221e3, 5.3518295), (4ac518d1f964a520c3a620e3, 5.3119235), (4c9c6a059c48236a1cb14dee, 5.2360373), (4ac518cef964a52021a620e3, 5.227324), (4ba6419bf964a520b23f39e3, 5.2260356), (4c6ce8d923c1a1cd4bdf1acf, 5.2233667), (4acbc300f964a52058c520e3, 5.2180295), (4ac518d2f964a52026a720e3, 5.1988606), (4e175b25183880768f35a7e5, 5.187388), (4ac518d0f964a52097a620e3, 5.1709867)
269716824: (4ac518d1f964a520e0a620e3, 4.677685), (4c6ce8d923c1a1cd4bdf1acf, 4.638786), (4ac518d2f964a5203da720e3, 4.608781), (4ac518d2f964a52026a720e3, 4.5935626), (506999663d7cfe42e733a9b3, 4.5863614), (52d71ac611d2dae852a0be1f, 4.5579886), (4ac518cef964a52021a620e3, 4.552895), (4af47862f964a520d6f221e3, 4.5429473), (4c9c6a059c48236a1cb14dee, 4.530304), (4ac518d3f964a52076a720e3, 4.520782)
20145393: (4b114284f964a520657923e3, 4.074677), (4ac518cef964a52021a620e3, 4.0160356), (4ac518d3f964a52076a720e3, 3.9531825), (4ac518d2f964a5203da720e3, 3.9414022), (4c9c6a059c48236a1cb14dee, 3.9102683), (4ac518eff964a52064ad20e3, 3.9059725), (505b0a96e4b0597d277e6444, 3.8838215), (4be52e42910020a160b5d214, 3.864069), (4b1c0375f964a520b30024e3, 3.8599691), (4ad42aa6f964a5205de720e3, 3.8538358)
21927677: (4af47862f964a520d6f221e3, 3.9469798), (4e4b9e2314958c3abfa956c7, 3.9279737), (4ac518eff964a52064ad20e3, 3.8837092), (4acaf933f964a52031c320e3, 3.8764896), (4c9c6a059c48236a1cb14dee, 3.8627508), (4c52b7a4b6dabe9a24d2bb13, 3.8336258), (4acbc300f964a52058c520e3, 3.825485), (4b114284f964a520657923e3, 3.8249276), (4ac518d1f964a520c3a620e3, 3.8220575), (4ac518d2f964a52026a720e3, 3.821411)
292046475: (4ac518cef964a52021a620e3, 5.5376253), (4ac518d3f964a52076a720e3, 5.455862), (4c9c6a059c48236a1cb14dee, 5.443838), (4b1c0375f964a520b30024e3, 5.439714), (4ac518f6f964a52052af20e3, 5.436711), (4ac518eff964a52064ad20e3, 5.4348745), (4ac518d2f964a5203da720e3, 5.4100313), (4ac518cef964a520f8a520e3, 5.3804383), (4bcc08273740b7139c756365, 5.3626366), (4af47862f964a520d6f221e3, 5.3592386)
78818419: (4c52b7a4b6dabe9a24d2bb13, 5.712726), (4ac518f6f964a52052af20e3, 5.662151), (4c9c6a059c48236a1cb14dee, 5.608058), (4ac518cef964a52021a620e3, 5.58204), (4ac518d2f964a52026a720e3, 5.5008683), (4af47862f964a520d6f221e3, 5.497406), (4ac518f4f964a520fbae20e3, 5.483077), (4b1c0375f964a520b30024e3, 5.4685235), (4bcc08273740b7139c756365, 5.4592934), (4ba6419bf964a520b23f39e3, 5.456524)
189485779: (4ac518cef964a52021a620e3, 5.8496604), (4c9c6a059c48236a1cb14dee, 5.819925), (4af47862f964a520d6f221e3, 5.819145), (4ac518f6f964a52052af20e3, 5.8124666), (4ac518d1f964a520c3a620e3, 5.793426), (4acbc300f964a52058c520e3, 5.7431884), (4c52b7a4b6dabe9a24d2bb13, 5.7416954), (4ac518eff964a52064ad20e3, 5.729287), (4ac518cef964a520f8a520e3, 5.7242904), (4ac518d2f964a52026a720e3, 5.685559)
240869207: (4af47862f964a520d6f221e3, 5.5971217), (4bc0d7c84cdfc9b658969321, 5.576475), (4c6ce8d923c1a1cd4bdf1acf, 5.569653), (4ac518cef964a52021a620e3, 5.565213), (4c9c6a059c48236a1cb14dee, 5.5331006), (4ac518d3f964a52076a720e3, 5.508416), (4ac518cef964a520f7a520e3, 5.489656), (4ac518d2f964a52026a720e3, 5.488443), (4e175b25183880768f35a7e5, 5.4868), (4ac518d1f964a520c3a620e3, 5.481622)
377498599: (4ac518f6f964a52052af20e3, 5.0733914), (4ac518e8f964a52075ab20e3, 5.048954), (4d5ed23c149637047e12cf94, 5.043389), (4ac518d3f964a52076a720e3, 5.032079), (4ac518cef964a52021a620e3, 5.025954), (4ac518d2f964a52026a720e3, 5.022855), (4c6ce8d923c1a1cd4bdf1acf, 5.0198545), (4c9c6a059c48236a1cb14dee, 5.0109954), (4ac518d2f964a5203da720e3, 5.010636), (4ac518cef964a520f8a520e3, 5.00408)
1375003290: (4ac518eff964a52064ad20e3, 4.4397173), (4b114284f964a520657923e3, 4.4202313), (4ac518d1f964a520c3a620e3, 4.365171), (4d5ed23c149637047e12cf94, 4.336755), (4bcc08273740b7139c756365, 4.3308053), (4ac518cef964a52021a620e3, 4.327954), (4ac518d3f964a52076a720e3, 4.3245425), (4af47862f964a520d6f221e3, 4.3218255), (4c9c6a059c48236a1cb14dee, 4.3195987), (4ac518f6f964a52052af20e3, 4.302846)
18449776: (4b1c0375f964a520b30024e3, 5.179009), (4ac518f6f964a52052af20e3, 5.1326623), (4bcc08273740b7139c756365, 5.085645), (4c9c6a059c48236a1cb14dee, 5.0502777), (4ac518cef964a520f8a520e3, 5.041397), (4ac518d3f964a52076a720e3*, 5.0369105), (4b7a7122f964a520f62c2fe3, 5.019498), (4c52b7a4b6dabe9a24d2bb13, 4.9812617), (4be3f1c42fc7d13a2a9e083a, 4.981181), (4acbc300f964a52058c520e3, 4.943924)
37777700: (4ac518cef964a52021a620e3, 3.93381), (4ac518f6f964a52052af20e3, 3.9282625), (4b1c0375f964a520b30024e3, 3.8957806), (4ac518d3f964a52076a720e3, 3.891533), (4c9c6a059c48236a1cb14dee, 3.8779976), (4be3f1c42fc7d13a2a9e083a, 3.863755), (4ac518cef964a520f8a520e3, 3.8553653), (4ac518f4f964a520fbae20e3, 3.8326867), (4bcc08273740b7139c756365, 3.829218), (4af47862f964a520d6f221e3, 3.82687)
29222076: (4ac518f6f964a52052af20e3, 3.798066), (4ac518f4f964a520fbae20e3, 3.7316015), (4ac518cef964a52021a620e3, 3.6921763), (4ac518cef964a520f8a520e3, 3.683737), (4c9c6a059c48236a1cb14dee, 3.6762097), (4ac518d0f964a52097a620e3, 3.6737943), (4ac518d2f964a52026a720e3, 3.65372), (4be3f1c42fc7d13a2a9e083a, 3.6515088), (4c52b7a4b6dabe9a24d2bb13, 3.6493402), (4ac518f7f964a520c6af20e3, 3.6413798)
244251904: (4ac518cef964a52021a620e3, 4.2098994), (4b114284f964a520657923e3, 4.1787844), (4c9c6a059c48236a1cb14dee, 4.138807), (4ac518d2f964a5203da720e3, 4.138158), (4ac518eff964a52064ad20e3, 4.13778), (4acbc300f964a52058c520e3, 4.129861), (4ac518d1f964a520c3a620e3, 4.107905), (4af47862f964a520d6f221e3, 4.1062584), (4ad42aa6f964a5205de720e3, 4.0857983), (4ac518f6f964a52052af20e3, 4.0653424)
288447621: (4ac518f6f964a52052af20e3, 5.014512), (4bcc08273740b7139c756365, 4.975796), (4ac518d3f964a52076a720e3, 4.9582267), (4b1c0375f964a520b30024e3, 4.926785), (4ac518cef964a52021a620e3, 4.8842483), (4c9c6a059c48236a1cb14dee, 4.883184), (4ac518f7f964a520c6af20e3, 4.8685236), (4ac518cef964a520f8a520e3, 4.8608346), (4af47862f964a520d6f221e3, 4.854547), (4ac518d1f964a520c3a620e3, 4.8500414)
251394207: (4af47862f964a520d6f221e3, 3.4522605), (4e4b9e2314958c3abfa956c7, 3.4473298), (4ac518f6f964a52052af20e3, 3.4428096), (4bf5197b98ac0f4761ac64a8, 3.434777), (4ac518d3f964a52076a720e3, 3.4231446), (4b1c0375f964a520b30024e3, 3.4114282), (4ae811e5f964a5200cae21e3, 3.4079514), (4ac518eff964a52064ad20e3, 3.4013672), (4ac518e8f964a52075ab20e3, 3.3809698), (4b7e5255f964a52076e92fe3, 3.373373)
187778652: (4af47862f964a520d6f221e3, 4.614698), (4ac518d1f964a520c3a620e3, 4.481293), (4e4b9e2314958c3abfa956c7, 4.475038), (4c9c6a059c48236a1cb14dee, 4.4628034), (4c6ce8d923c1a1cd4bdf1acf, 4.443266), (4acaf933f964a52031c320e3, 4.4428525), (4acbc300f964a52058c520e3, 4.428267), (4ac518f6f964a52052af20e3, 4.4261794), (4ac518d2f964a52026a720e3, 4.4261217), (4ba6419bf964a520b23f39e3, 4.408019)
260168304: (4b114284f964a520657923e3, 3.6441596), (4ba6419bf964a520b23f39e3, 3.6392827), (4ac518d1f964a520c3a620e3, 3.6321833), (4ac518f7f964a520c6af20e3, 3.6315463), (4d64f88cd2906a310083e2cb, 3.6243865), (4bc0d7c84cdfc9b658969321, 3.6050174), (4c9c6a059c48236a1cb14dee, 3.5944664), (4af9a82df964a520fd1222e3, 3.5749137), (4bcc08273740b7139c756365, 3.5727344), (4ac518cef964a52021a620e3, 3.5724015)
209029473: (4c9c6a059c48236a1cb14dee, 5.0073633), (4af47862f964a520d6f221e3, 5.0039825), (4ac518cef964a52021a620e3, 4.9941626), (4ac518f6f964a52052af20e3, 4.9390383), (4ba6419bf964a520b23f39e3, 4.9276733), (4c52b7a4b6dabe9a24d2bb13, 4.910656), (4ac518f4f964a520fbae20e3, 4.893023), (4acbc300f964a52058c520e3, 4.877696), (4ac518d2f964a52026a720e3, 4.8749332), (4c6ce8d923c1a1cd4bdf1acf, 4.869233)
20769759: (4b114284f964a520657923e3, 4.220082), (4ac518cef964a52021a620e3, 4.1918206), (4ac518d2f964a5203da720e3, 4.1818495), (4ac518ebf964a52049ac20e3, 4.159007), (4ac518f7f964a520c6af20e3, 4.139053), (4ac518f6f964a52050af20e3, 4.080186), (4ad42aa6f964a5205de720e3, 4.079609), (4c9c6a059c48236a1cb14dee, 4.0703125), (4ac518d3f964a52076a720e3, 4.066119), (4ac518cef964a520f8a520e3, 4.0574427)
400285970: (51c7f7dd498e5c7b074e119c, 3.820315), (4ac518d3f964a52076a720e3, 3.8009717), (4ac518cef964a52021a620e3, 3.7995338), (4ac518d0f964a52095a620e3, 3.7909036), (4b114284f964a520657923e3, 3.790859), (4c6ce8d923c1a1cd4bdf1acf, 3.7894933), (4ac518d1f964a520c3a620e3, 3.741522), (4b1290d5f964a520da8a23e3, 3.7340193), (4af47862f964a520d6f221e3, 3.717634), (4ac518f4f964a520fbae20e3, 3.7068741)
144624638: (4ac518cef964a52021a620e3, 5.6492324), (4be3f1c42fc7d13a2a9e083a, 5.625721), (4ac518f6f964a52052af20e3, 5.6186924), (4ac518cef964a520f8a520e3, 5.6097136), (4ac518d3f964a52076a720e3, 5.589977), (4c9c6a059c48236a1cb14dee, 5.5635157), (4ac518f4f964a520fbae20e3, 5.516192), (4b1c0375f964a520b30024e3, 5.5009046), (4af47862f964a520d6f221e3, 5.4968276), (4c6ce8d923c1a1cd4bdf1acf, 5.4889207)
83336771: (4c9c6a059c48236a1cb14dee, 4.8829813), (4af47862f964a520d6f221e3, 4.878154), (4ba6419bf964a520b23f39e3, 4.8565817), (4ac518cef964a52021a620e3, 4.8330045), (4bcc08273740b7139c756365, 4.8220267), (4bc0d7c84cdfc9b658969321, 4.8157587), (4ac518f6f964a52052af20e3, 4.8120465), (4d5ed23c149637047e12cf94, 4.7896686), (4ac518d1f964a520c3a620e3, 4.7870536), (4ac518cef964a520f7a520e3, 4.785879)
147651200: (4ac518d3f964a52076a720e3, 4.4944463), (4b1c0375f964a520b30024e3, 4.4580235), (4ac518d2f964a5203da720e3, 4.4207373), (4ac518cef964a52021a620e3, 4.4201736), (4ac518cef964a520f8a520e3, 4.39501), (4ac518eff964a52064ad20e3, 4.379144), (4c6ce8d923c1a1cd4bdf1acf, 4.3708286), (4bcc08273740b7139c756365, 4.369064), (4ae811e5f964a5200cae21e3, 4.3654246), (4d5ed23c149637047e12cf94, 4.357475)
86389544: (4ac518cef964a52021a620e3, 4.503826), (4c9c6a059c48236a1cb14dee, 4.481963), (4af47862f964a520d6f221e3, 4.4497027), (4bcc08273740b7139c756365, 4.434778), (4ac518d3f964a52076a720e3, 4.4323115), (4ac518d2f964a5203da720e3, 4.427661), (4acbc300f964a52058c520e3, 4.4226837), (4c6ce8d923c1a1cd4bdf1acf, 4.4197574), (4ac518cef964a520f8a520e3, 4.4162397), (506999663d7cfe42e733a9b3, 4.415666)
145671928: (4ac518eff964a52064ad20e3, 3.4411216), (4af47862f964a520d6f221e3, 3.4189234), (4b114284f964a520657923e3, 3.4173596), (4c9c6a059c48236a1cb14dee, 3.4051483), (4ac518cef964a52021a620e3, 3.3972018), (4ac518f6f964a52052af20e3, 3.3963215), (4ac518d1f964a520c3a620e3, 3.3713624), (4ad42aa6f964a5205de720e3, 3.3523693), (4ac518cef964a520f7a520e3, 3.3478134), (4acbc300f964a52058c520e3, 3.3439186)
118045575: (4af47862f964a520d6f221e3, 4.631254), (4e4b9e2314958c3abfa956c7, 4.622382), (4ac518cef964a520f7a520e3, 4.5443783), (4c9c6a059c48236a1cb14dee, 4.536139), (4acaf933f964a52031c320e3, 4.5104327), (4ba6419bf964a520b23f39e3, 4.506311), (4bcc08273740b7139c756365, 4.502278), (4ac518f6f964a52052af20e3, 4.489318), (4d5ed23c149637047e12cf94, 4.4773645), (4c52b7a4b6dabe9a24d2bb13, 4.477354)
2203841952: (4c52b7a4b6dabe9a24d2bb13, 5.439492), (4c9c6a059c48236a1cb14dee, 5.3978357), (4af47862f964a520d6f221e3, 5.3626695), (4ac518f6f964a52052af20e3, 5.3542376), (4ac518d2f964a52026a720e3, 5.3169155), (4ac518f4f964a520fbae20e3, 5.299466), (4ba6419bf964a520b23f39e3, 5.2828684), (4c6ce8d923c1a1cd4bdf1acf, 5.2341714), (4ac518d2f964a5203da720e3, 5.2341647), (4acbc300f964a52058c520e3, 5.223891)
148386845: (4ac518cef964a52021a620e3, 4.8590755), (4b1c0375f964a520b30024e3, 4.8306932), (4ac518d3f964a52076a720e3, 4.822796), (505b0a96e4b0597d277e6444, 4.8181586), (4c9c6a059c48236a1cb14dee, 4.790315), (4bcc08273740b7139c756365, 4.7843275), (4ac518cef964a520f8a520e3, 4.7771153), (4ac518eff964a52064ad20e3, 4.755433), (4af47862f964a520d6f221e3, 4.753651), (4ac518d1f964a520c3a620e3, 4.738898)
19181221: (4ac518cef964a52021a620e3, 2.5756102), (4c9c6a059c48236a1cb14dee, 2.531377), (4acbc300f964a52058c520e3, 2.522177), (4ac518eff964a52064ad20e3, 2.5180807), (505b0a96e4b0597d277e6444, 2.5116906), (4b1c0375f964a520b30024e3, 2.5104032), (4ac518f6f964a52052af20e3, 2.502619), (4af47862f964a520d6f221e3, 2.5014606), (4b114284f964a520657923e3, 2.499843), (4aeee0f9f964a52083d421e3, 2.4783366)
21197779: (4b114284f964a520657923e3, 5.2556148), (4ac518d1f964a520c3a620e3, 5.1777425), (4ac518eff964a52064ad20e3, 5.1509356), (4af47862f964a520d6f221e3, 5.1491303), (4ac518cef964a52021a620e3, 5.112633), (4ad42aa6f964a5205de720e3, 5.096713), (4acbc300f964a52058c520e3, 5.0931263), (4c9c6a059c48236a1cb14dee, 5.070615), (4ac518d2f964a5203da720e3, 5.0631676), (4c6ce8d923c1a1cd4bdf1acf, 5.0419936)
20069740: (4af47862f964a520d6f221e3, 5.467685), (4b114284f964a520657923e3, 5.442604), (4c9c6a059c48236a1cb14dee, 5.373416), (4acbc300f964a52058c520e3, 5.3631535), (4ac518d1f964a520c3a620e3, 5.358814), (4acaf933f964a52031c320e3, 5.357797), (4ac518cef964a520f7a520e3, 5.307524), (4ac518cef964a52021a620e3, 5.305048), (4ba6419bf964a520b23f39e3, 5.289693), (4ac518eff964a52064ad20e3, 5.279405)
19585408: (4ac518f7f964a520c6af20e3, 3.6070545), (4b114284f964a520657923e3, 3.5890086), (4ac518d1f964a520c3a620e3, 3.5746117), (4ac518eff964a52064ad20e3, 3.5112138), (4ac518d2f964a5203da720e3, 3.4961123), (4ad42aa6f964a5205de720e3, 3.4828274), (4acaf933f964a52031c320e3, 3.473378), (4acbc300f964a52058c520e3, 3.465847), (4ac518d3f964a52076a720e3, 3.4576247), (4bcc08273740b7139c756365, 3.456176)
34035019: (4af47862f964a520d6f221e3, 5.020969), (4ac518d1f964a520c3a620e3, 4.9754944), (4ac518f6f964a52052af20e3, 4.905688), (4c9c6a059c48236a1cb14dee, 4.9024158), (4ac518cef964a52021a620e3, 4.888421), (51c7f7dd498e5c7b074e119c, 4.884182), (4acbc300f964a52058c520e3, 4.8809323), (4ac518eff964a52064ad20e3, 4.844574), (4b114284f964a520657923e3, 4.83355), (4ac518cef964a520f7a520e3, 4.827328)
240496367: (4ac518f6f964a52052af20e3, 4.3368325), (4ac518e8f964a52075ab20e3, 4.2575493), (4c9c6a059c48236a1cb14dee, 4.25068), (4c52b7a4b6dabe9a24d2bb13, 4.2482615), (4d5ed23c149637047e12cf94, 4.2304926), (4ac518cef964a52021a620e3, 4.2119794), (4bcc08273740b7139c756365, 4.1952753), (4bc0d7c84cdfc9b658969321, 4.192062), (52d71ac611d2dae852a0be1f, 4.175898), (4ac518eff964a52064ad20e3, 4.168333)
